,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.37494356312054355,0.32398792525350917,0.28589880869021533,0.3205993462231562,0.23345847936929517,0.853936463605726,0.7203786008526286,0.6820970403478674,0.5625574228399776,0.3831022907498898,0.4288744221439311,0.4976723344170412,0.5348248578003637,0.548602545319072,0.19002003604904635,0.8786211209816991
above_threshold_mean_0.3,0.37494356312054355,1.0,0.7367206843234972,0.5934690290678967,0.58158828263374,0.4053774917713618,0.4688328310842117,0.495016481266151,0.5380878962255001,0.7378388051562956,0.6952102986397038,0.7207151420438792,0.6447468256397794,0.5525376011229399,0.5393195730852512,0.1423423466599252,0.38275523264641254
above_threshold_mean_0.5,0.32398792525350917,0.7367206843234972,1.0,0.7290427542632726,0.6362497207694049,0.45096298363777626,0.39682819246029244,0.4039871478007572,0.4395212648304271,0.6195853128258869,0.749421386780015,0.7128556804738415,0.5498768223296145,0.4505147662439866,0.4391836586354066,0.10436218222201187,0.33061770684586417
above_threshold_mean_0.7,0.28589880869021533,0.5934690290678967,0.7290427542632726,1.0,0.6823798165874809,0.47827345539364735,0.34333960505020095,0.3505118002037886,0.3811173374923174,0.5280992128777916,0.738863636094833,0.6482791108398535,0.4665675694667694,0.38650470442457513,0.3772036819354697,0.08808986604415663,0.2925279804743091
above_threshold_mean_0.9,0.3205993462231562,0.58158828263374,0.6362497207694049,0.6823798165874809,1.0,0.6159519394721593,0.37977643521082594,0.3845570285508764,0.41517454303980206,0.5438401066501239,0.7423862157654668,0.6376438902557282,0.48512595987466206,0.4174988398017732,0.40926817983951486,0.06841904039821868,0.32810903576124284
above_threshold_mean_0.95,0.23345847936929517,0.4053774917713618,0.45096298363777626,0.47827345539364735,0.6159519394721593,1.0,0.2741387073232749,0.2774402957858609,0.296598581864989,0.38472777349346793,0.5293146188963913,0.46164035673715587,0.35402526904045023,0.3117259321895978,0.30610348067076376,0.020457735550520606,0.24201889798522752
above_quantile_mean_0.3,0.853936463605726,0.4688328310842117,0.39682819246029244,0.34333960505020095,0.37977643521082594,0.2741387073232749,1.0,0.8442226973470289,0.8035217145282688,0.6693811615876304,0.45290889471845325,0.508554143560245,0.5902516477438793,0.627954511825236,0.6426174837275743,0.1896104089740945,0.7965874749832278
above_quantile_mean_0.5,0.7203786008526286,0.495016481266151,0.4039871478007572,0.3505118002037886,0.3845570285508764,0.2774402957858609,0.8442226973470289,1.0,0.9308676765431787,0.7384573060955956,0.4735633115786344,0.5471078125281851,0.6588245779706233,0.7141500594305384,0.7315434347476516,0.1901727309645386,0.7310545980173223
above_quantile_mean_0.7,0.6820970403478674,0.5380878962255001,0.4395212648304271,0.3811173374923174,0.41517454303980206,0.296598581864989,0.8035217145282688,0.9308676765431787,1.0,0.7902391206370373,0.510336560494444,0.5873942426295582,0.6993996240936069,0.7404362162253191,0.7502118858281345,0.19275323509871684,0.7072054360987421
above_quantile_mean_0.9,0.5625574228399776,0.7378388051562956,0.6195853128258869,0.5280992128777916,0.5438401066501239,0.38472777349346793,0.6693811615876304,0.7384573060955956,0.7902391206370373,1.0,0.660044007287022,0.7351335624555818,0.7622336483814172,0.7087072245396039,0.7029215915602711,0.1702815224308764,0.5892473491889764
