uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
308,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.06650220043957233,0.42362652992063077,0.5439279032913755,0.0,0.0,0.0,0.09362092708249423,0.12965584766172458,0.21071371217167872,0.41131735740036957,0.2555045482600075,0.40039550781250016,0.30589233398437493,0.2234759521484375,0.1371649169921875,0.11709736328125002,0.26832995729422343,0.2219887718785673
235,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.07255953177809715,0.4252076343458514,0.5428323615087222,0.0,0.0,0.0,0.10191710659803112,0.14241463051382508,0.2246718642582085,0.4222930399596221,0.2465491284626974,0.43102050781250006,0.2989135742187501,0.23343017578124992,0.17826583862304687,0.153247998046875,0.2621648144264216,0.21516809102370799
309,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.1122879907488823,0.4303182239723405,0.5446606006736527,0.0,0.0,0.0,0.15805182949917682,0.2127676293082985,0.3145043181259125,0.4762671657448026,0.26110004062704584,0.4550390625,0.3245654296875001,0.2375103759765625,0.19972084045410152,0.19680546875000005,0.273649962543362,0.22944459086621743
254,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.0745115801692009,0.42747672410852094,0.5465302040846929,0.0,0.0,0.0,0.10564925618236715,0.14588951869941952,0.2317402509751998,0.428879509018632,0.26180658013214986,0.39583984375,0.25997436523437506,0.20373840332031246,0.15273704528808593,0.12908134765625,0.2693009404716179,0.22503993265836592
312,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.11231616139411926,0.43837435053207746,0.5486079769111738,0.0,0.0,0.0,0.15415367041053762,0.20333130923073856,0.2975511313396134,0.4761273982641136,0.3021839405535368,0.4231982421874999,0.31191650390625,0.23050323486328123,0.17393318176269532,0.155323828125,0.29326251613421156,0.27142288594142755
207,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.06525922566652298,0.4229794451752705,0.5439489856287613,0.0,0.0,0.0,0.08849246856261143,0.12694453700032174,0.20469617686127978,0.40481413265379046,0.2498359500942735,0.34862304687500006,0.25291748046875007,0.1892388916015625,0.16270149230957032,0.15721142578125002,0.25659036459872486,0.209303870510685
258,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.06909198313951492,0.4255100682641334,0.5427864088355322,0.0,0.0,0.0,0.09650581993424387,0.1363237425640053,0.21663012490261468,0.4176305918531758,0.2526346663772662,0.39196777343750006,0.2594641113281251,0.19119903564453125,0.1437165069580078,0.12584252929687503,0.26796484323942416,0.22100254980513634
260,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.0813134927302599,0.4260688994656644,0.5484392017109331,0.0,0.0,0.0,0.11282494803626739,0.1562351213075492,0.2449241691468254,0.43502822156568016,0.2750876797334076,0.389521484375,0.26660888671875,0.23045806884765624,0.1838170623779297,0.15224624023437502,0.2685587572448875,0.2354153821727989
238,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.09571991860866547,0.4334207856633748,0.5466353515879877,0.0,0.0,0.0,0.13589484647451944,0.1855621581860239,0.28239103533518534,0.4642660004321264,0.28132356715694484,0.4396582031250001,0.296517333984375,0.23497253417968747,0.1971160888671875,0.189566455078125,0.28727140313371746,0.25210391537615173
305,joint_noise_arctique_instance_nuclei_intensity_softmax_pu_0_50,0.08730223216116428,0.4398822127680146,0.5500630380316074,0.0,0.0,0.0,0.12372486107968096,0.16837958483933843,0.2586455686882875,0.45761627972732294,0.2856498894430872,0.4455615234375,0.31794677734375,0.23579071044921868,0.1900627136230468,0.17680922851562506,0.28825033686854695,0.2550954805461687
