uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
2023-06-15_0472,weedsgalore_dropout_pu,0.20973652392118253,0.5607952016621413,0.661988481664858,0.817188512721124,0.9472269663853656,0.9740747762633416,0.29845639641527805,0.40214364911760553,0.5560417425250457,0.7390556277689287,0.9444308435590126,0.8865499133669289,0.7834330894702731,0.5755478084852976,0.4906205945473969,0.32039122627202166,0.2896727558872102
2023-06-15_0763,weedsgalore_dropout_pu,0.19468585233098065,0.5509643803702796,0.6516503628976488,0.8192122187567471,0.94826542315801,0.9751900563707055,0.2768422874066427,0.3735690617907713,0.5246669764633252,0.7119706267876734,0.9562470462882722,0.8526297261337629,0.6689127821302957,0.5272029464555551,0.4675445531423212,0.3051639851710102,0.2476041969240345
2023-06-15_0157,weedsgalore_dropout_pu,0.07767050844585233,0.5283437698162033,0.6246447764366235,0.8184307376667325,0.947038174090737,0.9735693897761273,0.11062589346323222,0.15375233839427388,0.25074974257224253,0.5419767017762344,0.8737151957880588,0.7438406250648875,0.5011523318483154,0.24737779185415598,0.1979667220967077,0.27991144643687904,0.262262550416972
2023-06-15_1056,weedsgalore_dropout_pu,0.2271208485009373,0.5654317659358061,0.664171154809882,0.8225654025376925,0.9485707085125595,0.9747119642402253,0.3231484979023181,0.4321592831486321,0.5841335855088257,0.7565832663432176,0.9334637446912049,0.8534785524157017,0.6453174221856786,0.5024786958002297,0.4437815251294004,0.33637282991353035,0.301045284810526
2023-06-15_0454,weedsgalore_dropout_pu,0.2560427864076394,0.5521672118146382,0.6536058158099878,0.8169462061345719,0.9499885666978656,0.9753151897718262,0.36462169140828526,0.47684586879696045,0.6070594162042717,0.7521316465497617,0.9854270331386101,0.9485263611491211,0.8554062847409454,0.6674406613204752,0.5987805483460921,0.4130719706051539,0.37600507311748604
2023-06-15_0728,weedsgalore_dropout_pu,0.1680266076399678,0.5543595141730479,0.6532692492396805,0.810569406735276,0.9474916256953914,0.974438023891629,0.23954453479632162,0.3303901175900685,0.48973070204360486,0.7015720018492506,0.9368893897412167,0.7890842774152412,0.6960277884300042,0.5209947917027038,0.4384012638191576,0.28669074549330276,0.27967585634079567
2023-06-15_0996,weedsgalore_dropout_pu,0.2995546280474752,0.5639930272110463,0.6619112589208761,0.8162895945981533,0.94805129098143,0.9751528084178517,0.41991611682544977,0.5294428375673668,0.648794618960368,0.7882285039232607,0.9362373940541793,0.7812159901076867,0.7117709708896724,0.5624031834180747,0.4902902833487483,0.3824600495281455,0.34419739218792245
2023-06-06_0197,weedsgalore_dropout_pu,0.04063454389216895,0.5265461530528235,0.6234972254177549,0.802615357127004,0.9516883645713888,0.9759256139925431,0.05772820705742749,0.08017188005539104,0.13166925449314057,0.3649389106978402,0.7795205010007699,0.5692495478576461,0.38585003975491294,0.21013606684303987,0.1711290276829446,0.3198631402328057,0.31131023092648585
2023-06-06_0473,weedsgalore_dropout_pu,0.057831078116454215,0.5256303080881727,0.6234859164816258,0.817702967547035,0.9526964181122084,0.9741391019968731,0.08244084106200102,0.11500551143260351,0.19028781195906727,0.47616297847149336,0.7920585007969985,0.5626812463578692,0.3664365217435489,0.182963377725609,0.1710540518979174,0.29002922232084116,0.2887462084466442
2023-06-06_0760,weedsgalore_dropout_pu,0.06266367470188962,0.5293975314667666,0.6285425584420817,0.798609613969844,0.9435623135610786,0.9744601897558456,0.0891993428392412,0.12428036969906649,0.20510371373305145,0.4946812421558239,0.8206879983053489,0.634849017974991,0.46333128518555966,0.2449532228701824,0.19046928571853655,0.27476745207230224,0.2653654108958573
2023-06-06_0188,weedsgalore_dropout_pu,0.04070150567958926,0.5254160832304569,0.6238649086614411,0.8025129674096578,0.9472218380810854,0.9746654109228369,0.05762361253100585,0.07954381699515253,0.12909798354481714,0.3503854166851701,0.8109860451423542,0.672969197033232,0.432705676430076,0.19054270989134856,0.1699473549669784,0.3560749892678575,0.3579603880025122
2023-06-06_1048,weedsgalore_dropout_pu,0.07378354950169301,0.5641586819996707,0.6619646973364145,0.8379724762903974,0.9494972083677542,0.9756878819323661,0.10467233666075758,0.14491984840778865,0.2362294318847761,0.5634744396287543,0.8977095763246956,0.7480112776789801,0.4622827507968617,0.25221522332613,0.22089779003161006,0.45513101913432485,0.4114436829982477
2023-06-06_0455,weedsgalore_dropout_pu,0.06186891319835948,0.5263661598062782,0.6205853274639965,0.816268372410288,0.9503562443898012,0.9760824747554607,0.08778316680192835,0.12162779843984241,0.19860980089553892,0.48564229118641994,0.9052041813940345,0.7462919568441349,0.5316418552859298,0.3124496442329077,0.24240564648239002,0.3537637333263612,0.3400952381642615
2023-06-06_0728,weedsgalore_dropout_pu,0.05564656796796729,0.5271934643191449,0.6264235979120908,0.8104063360746914,0.9466684746028705,0.9756572623205312,0.0790374552306893,0.10977572714274275,0.18012297747816458,0.45337050236515347,0.8907461226709837,0.7308214507900986,0.47205901022196656,0.29047619790475243,0.23024302538036373,0.2915273965587416,0.26745250745866117
2023-06-06_0989,weedsgalore_dropout_pu,0.09797902760305387,0.5498502619026359,0.6447901497827382,0.8297058135480379,0.9522837991703823,0.9758420623041071,0.13984244201131424,0.19546199454493401,0.3231379578237902,0.6255034241077597,0.8888257064783722,0.6676072101662213,0.468395416756952,0.2574065679816787,0.22135894032740774,0.4054203007237648,0.37974103176348684
2023-06-06_0267,weedsgalore_dropout_pu,0.05301163655055911,0.5377285588424066,0.6324405114909621,0.81729409991579,0.9487682158032262,0.9740996767306109,0.07539456586295798,0.1048858478910186,0.17287506542492345,0.4579726984876552,0.8609753733738755,0.7434152594864206,0.48131635904421366,0.236008301170359,0.19483870605150322,0.3483840825378945,0.3424555096033416
2023-06-06_0353,weedsgalore_dropout_pu,0.051645497302930776,0.5496819252627133,0.6465731399403597,0.8118769438428285,0.9481009471029664,0.9737637134483648,0.07335345930573757,0.1017275368413087,0.16660253989123427,0.4448786779346935,0.8391982193163896,0.6745473214462737,0.5341868319037151,0.2430673413661354,0.18324292142849566,0.34698526970458593,0.3459782647633563
2023-06-06_0764,weedsgalore_dropout_pu,0.07679157045753988,0.5416419131878334,0.6373906376617294,0.8116853432329686,0.943974007172364,0.9739717501220965,0.1093836412451756,0.15243853726222337,0.25089229707908384,0.5574663789759402,0.8496114821542554,0.7513333262086845,0.6729673291784458,0.4071291585898579,0.3149067510972476,0.2844089779309314,0.28310811381138334
2023-06-06_0156,weedsgalore_dropout_pu,0.031456192395853566,0.5390973014388593,0.6390151035174093,0.8172978372699736,0.9501137089978531,0.9759907839917646,0.04449957920261488,0.06159874442997781,0.1009137900612734,0.2876621023678594,0.8579397898641723,0.504688934879923,0.32589206033046275,0.19628641342278982,0.15646166923217542,0.3488048594714998,0.3217817592976491
2023-06-06_1052,weedsgalore_dropout_pu,0.07775591386600385,0.5524219356269447,0.6508330219983428,0.8248935380163215,0.9517348763252041,0.9749694228900677,0.11048066826627803,0.1532842697678414,0.25047779618112476,0.5692135624828012,0.857363463450974,0.7177861848064967,0.515871095885915,0.26735885771579243,0.22933141568390328,0.414056946909076,0.38115916023442004
2023-06-06_0451,weedsgalore_dropout_pu,0.06350546833345518,0.5533030750340437,0.6479872773058309,0.8256687595460964,0.946955619448271,0.9729310756647986,0.08941232266487757,0.12256370473684822,0.19688030755108943,0.49433499982664286,0.8486057152098917,0.7254262081337611,0.5765251924363737,0.2998490940503695,0.24974862832890207,0.4659983937106655,0.4555660074124788
2023-06-06_0725,weedsgalore_dropout_pu,0.04544681590964311,0.5339652312788548,0.6291604924994028,0.8211899007128751,0.9442180325414672,0.9718521597901651,0.06453088254766443,0.08970900406561082,0.14770005948428908,0.4041922699747681,0.8474633436085481,0.747947026613476,0.40669136752943785,0.17498193430091166,0.12800334494029866,0.36067555624608294,0.3513839026602548
2023-06-06_0922,weedsgalore_dropout_pu,0.0931272219794395,0.5501770568989373,0.6444779576497194,0.8472713141599186,0.9502487897985685,0.9748260550129344,0.13165995335322567,0.18125616687060558,0.29254975318306176,0.6041638617444858,0.9190621578347509,0.7715033822707553,0.47675995034390584,0.3103797017952341,0.26781697164413665,0.5297364186732586,0.4459978791032579
2023-06-06_0200,weedsgalore_dropout_pu,0.03933721930413141,0.5214383671819784,0.619072187244881,0.8209350120163719,0.9549322919001154,0.9770328088160118,0.05553279814794813,0.0764992743304212,0.12404883212029552,0.33864180675456684,0.8238911866713805,0.5941596180062044,0.3547241804603536,0.14408821968321409,0.12361413212154296,0.3326415393439216,0.3405584620345596
2023-06-06_0405,weedsgalore_dropout_pu,0.05789829808523072,0.5407311809287424,0.6373870743332594,0.8256592849833734,0.950891077429484,0.9747115483010096,0.08232252029566109,0.11434203727135668,0.18749731375286596,0.4765987266431141,0.8768662507474473,0.8036796176878004,0.6117599196713572,0.275878047575986,0.21399004536138194,0.32465594544725507,0.32627538292054836
2023-06-06_0680,weedsgalore_dropout_pu,0.055197910254611814,0.5554204082527238,0.6528477070277577,0.8274904463205678,0.9491478139210232,0.9750663741489526,0.0786435656890861,0.10970539295255508,0.18159727095560424,0.47683004212160246,0.8561261391751883,0.7053443255972727,0.5575026872178367,0.30923731601504434,0.20811410182821827,0.29286157634860643,0.2919890934398328
2023-06-06_0225,weedsgalore_dropout_pu,0.04269684894722321,0.563441872959695,0.6647037561888482,0.8296407282843861,0.948176480675604,0.9737017118774166,0.06044352653171529,0.08338830464934735,0.1353093387922729,0.37374028026071876,0.8722660545398595,0.7222307380617379,0.500361418521226,0.2399181164739737,0.19678031537063534,0.3985209620352772,0.39799767925788654
2023-06-06_0945,weedsgalore_dropout_pu,0.07251609758038069,0.5538878910800552,0.6520854201649718,0.8210637950321523,0.9482473724706532,0.9742492069466603,0.10325900197662541,0.14361255558743297,0.23518277149542863,0.5478807521829653,0.8830962814117084,0.7187144357327401,0.4125959221038539,0.2486496487629848,0.19769645789328427,0.3516464567556953,0.3328663456157701
2023-06-06_0368,weedsgalore_dropout_pu,0.07817026202868632,0.5374254214402282,0.6286855822217337,0.823561055235275,0.9467948678586199,0.9740451402031072,0.11092248703418824,0.15344755603395083,0.24906319518409445,0.5555283759837933,0.8726607077729344,0.7200844405402779,0.4305643055155746,0.22486732910758955,0.1936783380310938,0.4253130046589515,0.40911318880182806
2023-06-06_0658,weedsgalore_dropout_pu,0.10695275208083757,0.51803737792751,0.6060787767210389,0.8065879725063418,0.9448032838950513,0.9758321021353766,0.1516578092851467,0.20965145927676304,0.337111642975856,0.5930822962630204,0.8351986255560183,0.6775757444404686,0.5198398722459439,0.2819104113511541,0.2330269412900008,0.3936108342376643,0.37231575490949326
2023-06-06_0917,weedsgalore_dropout_pu,0.07098615228910149,0.5589165036308354,0.6573821385277385,0.8138001049060026,0.9447739045382344,0.9745870647050444,0.10110718602453528,0.1409332283560223,0.23285275846673556,0.5564281613272487,0.8641577944791188,0.7712806702176925,0.421411276407353,0.23967196932736062,0.2001471911276946,0.36988701003865165,0.3686717361348391
2023-06-06_0264,weedsgalore_dropout_pu,0.06282544192697793,0.5217553017151298,0.6110568200692817,0.8015962568431408,0.9466512940374485,0.9721050075550431,0.08949647252465784,0.12464365770355974,0.20491596952140717,0.494844430444577,0.9006008667742412,0.610831279896221,0.3748594090593246,0.24144757471619013,0.21431004527424544,0.3267576572450186,0.3312829013625289
2023-06-06_0484,weedsgalore_dropout_pu,0.06374523561599918,0.5345109964774252,0.6351790219159875,0.8059913536072468,0.9485096816829771,0.9752288497611641,0.09059904191386352,0.12590669970849308,0.20676160448962697,0.49687566245670284,0.7990141648629168,0.6642702054846871,0.48174874141728125,0.29219416101154605,0.21362562324577644,0.29410966758093315,0.2758615253869161
