,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.7240483261672854,0.7208067038945255,0.7481967754750635,0.44873457674993444,0.2719279957326625,0.9981750664393316,0.9921662885206297,0.9802077709644773,0.9462792344882558,0.22525402059080815,0.8477892251165928,0.8566935573713133,0.8608234328196963,0.8732610309108008,0.8849353133770341,0.8213422960139956,0.9199915390386068
above_threshold_mean_0.3,0.7240483261672854,1.0,0.941834577628455,0.7981134785266363,0.5681489764240578,0.3837671544920566,0.730981574596871,0.7333918429560337,0.7506899300136827,0.8238173700150002,0.049317004239284035,0.8908882554567812,0.8717900546989841,0.8209782037258675,0.7552791426812262,0.7435184598162916,0.7691694766500958,0.7510481386285298
above_threshold_mean_0.5,0.7208067038945255,0.941834577628455,1.0,0.863263869991183,0.6009948700410275,0.39927411713537736,0.7256263757124978,0.7210931325739759,0.7291012413632485,0.8009034726531616,-0.022673021177127935,0.8878054443122007,0.8524603676033164,0.7835065149531499,0.7115134682500709,0.7034200170106669,0.7254866190540733,0.7214214288604646
above_threshold_mean_0.7,0.7481967754750635,0.7981134785266363,0.863263869991183,1.0,0.6800182350226807,0.45820318015227274,0.7543736377634936,0.7451454568070663,0.7422256823229489,0.7943028223514381,,0.8555694452784286,0.8074388615970105,0.7279258094887414,0.6621770654107426,0.6613067615983229,0.681064327994501,0.717705534822268
above_threshold_mean_0.9,0.44873457674993444,0.5681489764240578,0.6009948700410275,0.6800182350226807,1.0,0.6782205832862178,0.46260093721174983,0.4560517898151684,0.46697948418240903,0.5375372837962101,,0.5919315727078542,0.5593061339863376,0.4886208668511373,0.409267026648728,0.39984639910484226,0.36676582595033325,0.4795342107881791
above_threshold_mean_0.95,0.2719279957326625,0.3837671544920566,0.39927411713537736,0.45820318015227274,0.6782205832862178,1.0,0.28298727001122814,0.28301755260868017,0.2956905556358711,0.3469815355102177,,0.39779649881141754,0.36577927577692304,0.3141870821046385,0.26596203871204105,0.2586191747035185,0.24802250822954597,0.33420979585760163
above_quantile_mean_0.3,0.9981750664393316,0.730981574596871,0.7256263757124978,0.7543736377634936,0.46260093721174983,0.28298727001122814,1.0,0.9961581836955068,0.9857376765001493,0.9530403983212961,0.16803293856402665,0.8528069921660523,0.8631800208100615,0.8685760061092,0.8804796055355406,0.8917227706204169,0.8219673885638017,0.9190339213841496
above_quantile_mean_0.5,0.9921662885206297,0.7333918429560337,0.7210931325739759,0.7451454568070663,0.4560517898151684,0.28301755260868017,0.9961581836955068,1.0,0.9943435888923307,0.9603700089530283,0.22524834297826526,0.8529506274451756,0.8680631584380216,0.8798654565292946,0.8960169554340371,0.9068376772792488,0.8306386446847128,0.9190498004902402
above_quantile_mean_0.7,0.9802077709644773,0.7506899300136827,0.7291012413632485,0.7422256823229489,0.46697948418240903,0.2956905556358711,0.9857376765001493,0.9943435888923307,1.0,0.9761320403512691,0.22525402059080815,0.8654527648730286,0.8856669538484176,0.902255168870087,0.9171607699259334,0.9253073997583848,0.8448368435061706,0.9144804835936552
above_quantile_mean_0.9,0.9462792344882558,0.8238173700150002,0.8009034726531616,0.7943028223514381,0.5375372837962101,0.3469815355102177,0.9530403983212961,0.9603700089530283,0.9761320403512691,1.0,0.22562958414642353,0.925874504135206,0.9403135198894947,0.9399823803454239,0.9260866433543157,0.9255260861484322,0.8639338036856405,0.8817513878976859
above_quantile_mean_fg_ratio,0.22525402059080815,0.049317004239284035,-0.022673021177127935,,,,0.16803293856402665,0.22524834297826526,0.22525402059080815,0.22562958414642353,1.0,0.42043162472242784,0.2368687335980082,0.22580853408249782,0.22525402059080815,0.22525402059080815,0.7927685052153675,0.7927685052153675
patch_aggregation_10,0.8477892251165928,0.8908882554567812,0.8878054443122007,0.8555694452784286,0.5919315727078542,0.39779649881141754,0.8528069921660523,0.8529506274451756,0.8654527648730286,0.925874504135206,0.42043162472242784,1.0,0.9792851227450902,0.9244640876198614,0.8651046434871311,0.8570462744127543,0.836282228351555,0.7782182404745638
patch_aggregation_20,0.8566935573713133,0.8717900546989841,0.8524603676033164,0.8074388615970105,0.5593061339863376,0.36577927577692304,0.8631800208100615,0.8680631584380216,0.8856669538484176,0.9403135198894947,0.2368687335980082,0.9792851227450902,1.0,0.9676010768284015,0.9114258351672299,0.9000906722838383,0.8426928746877523,0.7825640275421581
patch_aggregation_40,0.8608234328196963,0.8209782037258675,0.7835065149531499,0.7279258094887414,0.4886208668511373,0.3141870821046385,0.8685760061092,0.8798654565292946,0.902255168870087,0.9399823803454239,0.22580853408249782,0.9244640876198614,0.9676010768284015,1.0,0.9658085637992939,0.9513762924614917,0.8346714648381993,0.7853283222363515
