uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
308,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.11695677228271961,0.4612339777264131,0.5566219803563188,0.0,0.0,0.0,0.16344000557637045,0.23131530735204175,0.35592009881808273,0.5290520738565998,0.4741796875,0.40351806640625,0.30208557128906244,0.21631538391113278,0.20037309570312506,0.3675744196057478,0.36037270766438395
235,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.12814664840698242,0.4618242034063509,0.556462289259696,0.0,0.0,0.0,0.18249575474136054,0.2512740082890199,0.37613772602981826,0.5356862260480967,0.473369140625,0.34932495117187506,0.29661895751953116,0.2386019134521484,0.21158227539062496,0.36604850413071266,0.36072498522453794
309,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.15450167283415794,0.45374362180809424,0.555061524488482,0.0,0.0,0.0,0.21776945889036706,0.2903800939436664,0.4033945386999364,0.5370706434751047,0.504443359375,0.35702270507812506,0.28795013427734373,0.2540411376953125,0.24863671875,0.33970752826501976,0.3237878185351481
254,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.11459721066057682,0.4673757899263391,0.5585131893711133,0.0,0.0,0.0,0.1620149572694617,0.22559650939962317,0.3479040371992246,0.5329710099063573,0.45212890625000013,0.365574951171875,0.31332244873046866,0.20915504455566405,0.18865800781250006,0.37848297367236994,0.3776427919605635
312,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.14417201839387417,0.46125026333924607,0.5598272443264259,0.0,0.0,0.0,0.19858309271117988,0.26434914521842046,0.3781832735899666,0.5375702803412166,0.480791015625,0.355447998046875,0.27868377685546875,0.2127655029296875,0.20079692382812506,0.35412972046025226,0.3515023303359698
207,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.13443228229880333,0.46388769598283025,0.5563963055697964,0.0,0.0,0.0,0.19117360064279476,0.26269633298040107,0.38789001415181296,0.5407917250220948,0.5015722656250001,0.3594653320312501,0.31239410400390616,0.28545967102050773,0.2819267578125,0.3710079015944657,0.3674290850397558
258,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.11757647059857845,0.46128513339845456,0.5571151074374963,0.0,0.0,0.0,0.16492361733368993,0.23025402297002664,0.3503962068462971,0.5268754894359314,0.45781250000000007,0.3652282714843749,0.26936645507812496,0.20044456481933592,0.186810546875,0.364178299778342,0.36050614973464645
260,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.14207174256443977,0.4628037119967896,0.552541708347617,0.0,0.0,0.0,0.2001613240981564,0.2732655716557301,0.3997581656045388,0.540115092002936,0.46560546875,0.344827880859375,0.31321990966796875,0.2224732971191406,0.1962734375,0.3817735575103752,0.38154662082096
238,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.12316176295280457,0.46021253982962673,0.5580389227534072,0.0,0.0,0.0,0.17476255178356948,0.237788592758257,0.354009636217043,0.527768602877434,0.46818847656249984,0.371407470703125,0.28867279052734374,0.26162315368652345,0.23436474609375005,0.3588420684540115,0.35486899620359313
305,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.10707821696996689,0.4609271841076784,0.5596978933212564,0.0,0.0,0.0,0.1522878647711757,0.20649413802959346,0.3124991137146497,0.5096753492052161,0.4887451171875,0.37013427734375015,0.30043243408203124,0.2538903045654297,0.23234653320312504,0.35117901274808405,0.34696293962836355
302,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.09847231954336166,0.4718903952949325,0.5610139159542369,0.0,0.0,0.0,0.1386149903354065,0.1934174236925507,0.3034386501504859,0.5201912570462299,0.45131347656250015,0.30740478515625,0.26116943359375,0.20919380187988282,0.195605810546875,0.39480339081633,0.394709472058891
226,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.12111102230846882,0.4669486731505582,0.558312745946764,0.0,0.0,0.0,0.16999379602272116,0.23446184041186333,0.35596897960707796,0.5353205738100343,0.4852734375,0.36013916015625,0.2550469970703125,0.19548568725585935,0.1858759765625,0.3843657751321228,0.38412062638641975
233,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.164814880117774,0.45641853922071673,0.5583151589476711,0.0,0.0,0.0,0.22806658160642942,0.3000702063593329,0.41052838222390736,0.5445138821061709,0.49482421875,0.38911132812500004,0.32562347412109377,0.2852120971679687,0.27758750000000004,0.3445260178904028,0.33762874078245064
202,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.11972752399742603,0.46614723587593426,0.5562819000627618,0.0,0.0,0.0,0.17014664813949953,0.2342761707531966,0.35755797097995856,0.5336834543313135,0.4835302734375,0.3949670410156251,0.26490783691406244,0.20567550659179684,0.195748486328125,0.3818760996329232,0.3814761037073916
306,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.1234650481492281,0.4666210318157989,0.5584964152685966,0.0,0.0,0.0,0.1756913304970076,0.24108451113915383,0.3665936219482065,0.5384216832091259,0.49063476562500014,0.3911657714843751,0.276337890625,0.20484230041503906,0.20115932617187507,0.38421545837591153,0.3833704628138064
219,arctique_instance_nuclei_intensity_1_00_softmax_pu,0.12829807959496975,0.462936506102071,0.5550227145455082,0.0,0.0,0.0,0.1793606362459791,0.24936886222342816,0.37296635895504143,0.5349286742011403,0.4781542968749999,0.345572509765625,0.284971923828125,0.2238302612304687,0.19171894531250006,0.372500289331274,0.37006615871646775
