,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.0845146470701284,0.03850060857867138,0.0064701521904256395,0.003688078264132296,-0.022942958332952023,0.9759313999139755,0.9527779557247579,0.9147074704175857,0.8209589003486746,0.4147211977560378,0.5066760622672073,0.531403574598933,0.5542824720191085,0.6091735227095937,0.6400508826678626,0.3543209085667744,0.3543209085667744
above_threshold_mean_0.3,0.0845146470701284,1.0,0.8086592050955881,0.6545103458374135,0.3746922788296987,0.2611946445076919,0.09353808421264564,0.1053435952814562,0.1288447987114605,0.20194745174840534,0.23154359345114445,0.20511389115135764,0.22947534112436055,0.20502237556167696,0.16045428338717502,0.1491612596205764,0.3799818799132433,0.3799818799132433
above_threshold_mean_0.5,0.03850060857867138,0.8086592050955881,1.0,0.7955175664174392,0.45343229219097475,0.30460964025221704,0.04437590943617246,0.05350916528630653,0.07118997721261819,0.13107777909966964,0.21261816950517526,0.1719486414510712,0.18521840195477302,0.14352389929624512,0.0993584757163383,0.09037164480969334,0.327415325200648,0.327415325200648
above_threshold_mean_0.7,0.0064701521904256395,0.6545103458374135,0.7955175664174392,1.0,0.531403574598933,0.34143551353973156,0.011247265971758291,0.01770826660321586,0.03143560505532118,0.08345306622983226,0.16989869224222348,0.146507307519836,0.15666553797439395,0.1025249151192906,0.06209332759835639,0.0512761848980974,0.26302495630130596,0.26302495630130596
above_threshold_mean_0.9,0.003688078264132296,0.3746922788296987,0.45343229219097475,0.531403574598933,1.0,0.4621262732106415,0.0059027555344052865,0.008300463984039682,0.017378810480365332,0.05215473455903214,0.10400746767211795,0.08508204372614876,0.08122008584162313,0.061342899762974634,0.02471836077275764,0.009801319654803197,0.14855725672868375,0.14855725672868375
above_threshold_mean_0.95,-0.022942958332952023,0.2611946445076919,0.30460964025221704,0.34143551353973156,0.4621262732106415,1.0,-0.01941045657127692,-0.015731529866112693,-0.005518390057746338,0.027500434699050988,0.057499244996385146,0.08345306622983226,0.07794382773105399,0.05334443722488127,0.03630423442633453,0.024462117121651677,0.10058478461805971,0.10058478461805971
above_quantile_mean_0.3,0.9759313999139755,0.09353808421264564,0.04437590943617246,0.011247265971758291,0.0059027555344052865,-0.01941045657127692,1.0,0.9764804934520597,0.9373484273045914,0.8422088202725336,0.4123600955422757,0.5087443145939912,0.534936076360608,0.5592792232156749,0.6128890556506301,0.642851259712092,0.3534606620237758,0.3534606620237758
above_quantile_mean_0.5,0.9527779557247579,0.1053435952814562,0.05350916528630653,0.01770826660321586,0.008300463984039682,-0.015731529866112693,0.9764804934520597,1.0,0.960611690201426,0.8645203210366886,0.41303731090591284,0.5134848221394516,0.5403721023876419,0.565300949016665,0.6175929569602182,0.647408736078191,0.3577985009746411,0.3577985009746411
above_quantile_mean_0.7,0.9147074704175857,0.1288447987114605,0.07118997721261819,0.03143560505532118,0.017378810480365332,-0.005518390057746338,0.9373484273045914,0.960611690201426,1.0,0.9028470499949668,0.4166247220213964,0.5208792817856522,0.5489013553458832,0.5763194260142216,0.6249142041346744,0.6538148273558402,0.3707937147093008,0.3707937147093008
above_quantile_mean_0.9,0.8209589003486746,0.20194745174840534,0.13107777909966964,0.08345306622983226,0.05215473455903214,0.027500434699050988,0.8422088202725336,0.8645203210366886,0.9028470499949668,1.0,0.41592920353982304,0.5329227333876326,0.5604323196456517,0.5885093025596911,0.6252436602575249,0.6515086344958865,0.4091204436675789,0.4091204436675789
