uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
308,arctique_semantic_blood_cells_1_00_dropout_pu,0.3519801757647656,0.5476893188389154,0.689101432446186,0.8963895184423931,1.0736256664027672,1.1047743768478975,0.48361027431673564,0.5763796003446062,0.6821584725301137,0.8648348318571726,1.26376953125,0.9064984130859374,0.6797090911865231,0.591813907623291,0.5782887878417969,0.8135761664083692,0.5775736600250571
235,arctique_semantic_blood_cells_1_00_dropout_pu,0.3926719165392569,0.510674376352927,0.6880615787022644,0.8894278553744717,1.0699157819082319,1.1040159744286266,0.5021063404630133,0.5705200455149516,0.670104080428309,0.8575532310505573,1.2393994140625002,1.09081298828125,0.704562530517578,0.5629139804840088,0.5511613586425781,0.7756143020026127,0.59726611879126
309,arctique_semantic_blood_cells_1_00_dropout_pu,0.36012043564551277,0.5639960590777682,0.6861132047127458,0.883438395480158,1.061746549518937,1.0949597124747092,0.4992553595853392,0.5988137955533017,0.7001401241694656,0.8808767387494776,1.2060351562500002,0.97619873046875,0.7389782714843749,0.6547302913665771,0.6234152526855469,0.7839814076810367,0.6427868653405431
254,arctique_semantic_blood_cells_1_00_dropout_pu,0.37071600180934183,0.5534775190235635,0.6818550576697961,0.8761991576943827,1.0583562411875576,1.0936136677260657,0.5068141935384992,0.594237272304443,0.6954493940437994,0.8588273416808551,1.219765625,1.0533020019531252,0.7037586975097655,0.6053834152221681,0.5860477600097657,0.785661206326534,0.5656241299496472
312,arctique_semantic_blood_cells_1_00_dropout_pu,0.4142785677831853,0.5427221375092403,0.6813960320874263,0.8627587536907337,1.0502203667255785,1.082074352146424,0.544594800271654,0.6159935736367501,0.7105968403933098,0.8796642092867795,1.1694531250000002,1.0132147216796878,0.664796371459961,0.5914594554901123,0.576162060546875,0.7450013715727792,0.6030025685954865
207,arctique_semantic_blood_cells_1_00_dropout_pu,0.33488056175701786,0.5526812475102499,0.6917462532432064,0.891065941323693,1.065820041081851,1.0978045388781876,0.4637306129740403,0.5681521316021161,0.6779186438488247,0.8626489938586563,1.20130859375,0.8861874389648438,0.7204119873046875,0.6141493225097657,0.5718726741790772,0.7991534457911613,0.5682702680220374
258,arctique_semantic_blood_cells_1_00_dropout_pu,0.48082545632496476,0.5737099162679283,0.6818786383354917,0.8830170528069369,1.0665334222393312,1.1014456478923091,0.6054734224714585,0.6722883261051059,0.7604090102742992,0.9444890169536099,1.37228515625,1.130828857421875,0.7393897247314453,0.6548363208770751,0.6181569641113281,0.7881787358533949,0.6504046441668846
260,arctique_semantic_blood_cells_1_00_dropout_pu,0.3683336991962278,0.5604115917274346,0.6916817405203636,0.8975945991307782,1.0679693624394242,1.099061781474144,0.5085154104074284,0.6015025496463762,0.7054773747873313,0.8886064891254839,1.2721630859375,0.9351776123046875,0.6761779785156249,0.6232643508911135,0.6099312744140628,0.7768414727360645,0.5800598775798104
238,arctique_semantic_blood_cells_1_00_dropout_pu,0.40856570823234506,0.5648832298970977,0.7048152103292397,0.895964212595551,1.0620366017479976,1.0938591933377324,0.5528737809186166,0.633641602976837,0.7400582116836822,0.9466712093883212,1.2728076171875,1.1591461181640625,0.8033168029785156,0.6205147171020508,0.6043550170898438,0.7685751893773866,0.6250585487036332
305,arctique_semantic_blood_cells_1_00_dropout_pu,0.5297483472240856,0.5797241031027414,0.6932083022808307,0.8924906630473357,1.065149387612183,1.0963170018274975,0.6334981201532308,0.7002443030719226,0.7953221857983537,1.0030839755245422,1.319697265625,1.1333489990234376,0.8276802825927735,0.6450415992736818,0.6262895874023438,0.8141022512101417,0.6712211358337045
302,arctique_semantic_blood_cells_1_00_dropout_pu,0.39350085490150377,0.5520247107813084,0.6946693065591306,0.8947476829789008,1.0690405658410587,1.1022807933063785,0.5292007882330487,0.610168597603045,0.7140114937494438,0.9049610094205546,1.24365234375,1.1324591064453124,0.6856607055664061,0.5990818786621093,0.5760696044921878,0.8139516741382229,0.6116776887878825
226,arctique_semantic_blood_cells_1_00_dropout_pu,0.3208733439932985,0.5496399837623875,0.6866579986236347,0.878526609960135,1.060574143218897,1.095758385900232,0.4467211403842453,0.555013772399988,0.6658247298219265,0.8440038194741114,1.2095849609375,0.9537756347656253,0.6835719299316405,0.5833175659179687,0.5616667724609375,0.8006996634793341,0.5707904324726474
233,arctique_semantic_blood_cells_1_00_dropout_pu,0.35634254007891286,0.5512905793482006,0.6988659969625206,0.8893622448370396,1.0724968026180195,1.1051751028379146,0.48890970710457815,0.5825279686338534,0.6916717550636482,0.8884750955207739,1.206435546875,1.1157916259765628,0.7415402984619139,0.6032995557785032,0.573866293334961,0.7719157001877172,0.6017068230993973
