0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,0.5917924872136249,0.4226893122504136,0.6285090862412196,,,0.9976403979716517,0.9881890581507163,0.9619432600026877,0.8810103212975962,0.8979982827302544,0.6798164777149297,0.734885830556233,0.7722060146293834,0.7932726710654139,0.8141351049729874,0.7876770487959605,0.9505435446880428
above_threshold_mean_0.3,0.5917924872136249,1.0,0.8497732554734772,0.5966609114919051,,,0.5976987499043231,0.6214359391601173,0.6858287814955908,0.817353877722179,0.3355256824164243,0.9178329556903715,0.900437702283751,0.8414327300292183,0.7922776538409239,0.7716179901731312,0.8454469967759308,0.494126176268226
above_threshold_mean_0.5,0.4226893122504136,0.8497732554734772,1.0,0.3619412377518898,,,0.4197474512419534,0.42864144065976684,0.4823796508742963,0.6250122660402506,0.09340766158893546,0.8677723291810681,0.7865295143895678,0.7042070234801744,0.6134327548584592,0.5919873914970201,0.6537024466071526,0.2856928231926993
above_threshold_mean_0.7,0.6285090862412196,0.5966609114919051,0.3619412377518898,1.0,,,0.6275123166988754,0.6430480099668672,0.664241855831907,0.6731162077254547,0.5081638875409918,0.5488036540243043,0.5888224221227536,0.614963739715226,0.6633703934903105,0.6692065095390424,0.6148604103125068,0.5658338013598218
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,0.9976403979716517,0.5976987499043231,0.4197474512419534,0.6275123166988754,,,1.0,0.9956767217806798,0.9737709060407399,0.8953289543913344,0.9023312400953126,0.6854267928020374,0.7446386601946623,0.7847263697803869,0.8084839054661643,0.828824294644018,0.7924997723323256,0.9522236927886611
above_quantile_mean_0.5,0.9881890581507163,0.6214359391601173,0.42864144065976684,0.6430480099668672,,,0.9956767217806798,1.0,0.9890001296143855,0.9204053511172642,0.8989440423647773,0.7030110588396201,0.7668653228649186,0.811242192270851,0.838273199015899,0.8579922474625574,0.8113661374874309,0.9516149143050193
above_quantile_mean_0.7,0.9619432600026877,0.6858287814955908,0.4823796508742963,0.664241855831907,,,0.9737709060407399,0.9890001296143855,1.0,0.9625204906697632,0.8595760507383098,0.7532974278194257,0.8182837596786127,0.8603779394400975,0.8871315357912576,0.9047968300508744,0.8501208276970558,0.927857878803829
above_quantile_mean_0.9,0.8810103212975962,0.817353877722179,0.6250122660402506,0.6731162077254547,,,0.8953289543913344,0.9204053511172642,0.9625204906697632,1.0,0.7262149312762022,0.8490140217944429,0.9032296766328162,0.9210806894444745,0.9280316590464054,0.9338152598724258,0.9000349952747941,0.8289636955122461
above_quantile_mean_fg_ratio,0.8979982827302544,0.3355256824164243,0.09340766158893546,0.5081638875409918,,,0.9023312400953126,0.8989440423647773,0.8595760507383098,0.7262149312762022,1.0,0.427883762578496,0.5175781333242819,0.5919978366591363,0.6420204163141616,0.6673253266394514,0.6576632847276537,0.9574008792789845
patch_aggregation_10,0.6798164777149297,0.9178329556903715,0.8677723291810681,0.5488036540243043,,,0.6854267928020374,0.7030110588396201,0.7532974278194257,0.8490140217944429,0.427883762578496,1.0,0.9707423766624104,0.9119933712636568,0.8441272276850962,0.8270515557734415,0.8514130210572352,0.5881032227012001
patch_aggregation_20,0.734885830556233,0.900437702283751,0.7865295143895678,0.5888224221227536,,,0.7446386601946623,0.7668653228649186,0.8182837596786127,0.9032296766328162,0.5175781333242819,0.9707423766624104,1.0,0.9696582762900929,0.9089647619645165,0.8884535621077421,0.8871213742753851,0.6595691020555478
patch_aggregation_40,0.7722060146293834,0.8414327300292183,0.7042070234801744,0.614963739715226,,,0.7847263697803869,0.811242192270851,0.8603779394400975,0.9210806894444745,0.5919978366591363,0.9119933712636568,0.9696582762900929,1.0,0.9654315084852602,0.9458663798960564,0.8777756378307676,0.7148222664129569
patch_aggregation_80,0.7932726710654139,0.7922776538409239,0.6134327548584592,0.6633703934903105,,,0.8084839054661643,0.838273199015899,0.8871315357912576,0.9280316590464054,0.6420204163141616,0.8441272276850962,0.9089647619645165,0.9654315084852602,1.0,0.9942586553927352,0.8430881034371208,0.7449393794189207
patch_aggregation_100,0.8141351049729874,0.7716179901731312,0.5919873914970201,0.6692065095390424,,,0.828824294644018,0.8579922474625574,0.9047968300508744,0.9338152598724258,0.6673253266394514,0.8270515557734415,0.8884535621077421,0.9458663798960564,0.9942586553927352,1.0,0.8324791218957772,0.7665383994096414
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.7876770487959605,0.8454469967759308,0.6537024466071526,0.6148604103125068,,,0.7924997723323256,0.8113661374874309,0.8501208276970558,0.9000349952747941,0.6576632847276537,0.8514130210572352,0.8871213742753851,0.8777756378307676,0.8430881034371208,0.8324791218957772,1.0,0.7651783671224557
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.9505435446880428,0.494126176268226,0.2856928231926993,0.5658338013598218,,,0.9522236927886611,0.9516149143050193,0.927857878803829,0.8289636955122461,0.9574008792789845,0.5881032227012001,0.6595691020555478,0.7148222664129569,0.7449393794189207,0.7665383994096414,0.7651783671224557,1.0
