uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
0027_03,lidc_fgbg_malignancy_0_00_dropout_pu,0.0017312115639160181,0.5056001792351404,0.6196592251459757,0.0,0.0,0.0,0.0017312115639160181,0.003462423127832036,0.00576976612351506,0.01729522570762306,0.17923314852687794,0.0690787330436901,0.01736953302972528,0.004431901428722768,0.0011079754009062515,0.0007091042565800012,0.1283739130742702,0.1283739130742702
0027_04,lidc_fgbg_malignancy_0_00_dropout_pu,0.0008277440525819428,0.420001232624054,0.529598593711853,0.0,0.0,0.0,0.0008277440525819428,0.0016554881051638855,0.002758697835130706,0.00826936497385728,0.12056018944297518,0.03246949085526166,0.008475586456594004,0.0021190031703947,0.0005297561936524435,0.0003390439639375639,0.05871258838841296,0.05871258838841296
0028_00,lidc_fgbg_malignancy_0_00_dropout_pu,0.0024449808593364694,0.5512374894959586,0.6212670869297452,0.0,0.0,0.0,0.0024449808593364694,0.004889961718672938,0.008148609926641315,0.024425955120344314,0.285001027717122,0.09850627523678467,0.02463263927591838,0.006258647061128791,0.0015647877499753405,0.0010014641599842182,0.1053132357104815,0.1053132357104815
0031_01,lidc_fgbg_malignancy_0_00_dropout_pu,0.0011930617253175645,0.49122224748134613,0.5754836400349935,0.0,0.0,0.0,0.0011930617253175645,0.002386123450635129,0.003976225245647473,0.011918977626569117,0.18682474046587372,0.048846875106872245,0.012216812802631595,0.0030542261573465916,0.0007635595042032413,0.0004886780826900746,0.1290405492399342,0.1290405492399342
0038_00,lidc_fgbg_malignancy_0_00_dropout_pu,0.002832484754891005,0.530217444524169,0.6365864740477668,0.0,0.0,0.0,0.002832484754891005,0.005664969509782009,0.009440079378383691,0.028297213549879435,0.18120175621970702,0.11273249857637996,0.028291593095025408,0.007162039158686979,0.0018127902431302435,0.0011601857556033561,0.10468013054732352,0.10468013054732352
0038_03,lidc_fgbg_malignancy_0_00_dropout_pu,0.001915413004285063,0.49080194234848024,0.6445197314023972,0.0,0.0,0.0,0.001915413004285063,0.0038308260085701262,0.006383671005330853,0.01913544308404175,0.18147206640000954,0.07554771106493732,0.018900656047811142,0.00490345611066804,0.0012258643227424403,0.0007845531665551622,0.1033811113261877,0.1033811113261877
0056_00,lidc_fgbg_malignancy_0_00_dropout_pu,0.003277423870290081,0.5579608976840973,0.6323988884687424,0.0,0.0,0.0,0.003277423870290081,0.006554847740580163,0.010922968407411046,0.03274226383168693,0.31594796142563586,0.13135641849319607,0.03355695443932136,0.00839020510780034,0.0020975512769856523,0.001342432817270818,0.15431091720170748,0.15431091720170748
0056_05,lidc_fgbg_malignancy_0_00_dropout_pu,0.002234479322281599,0.5703461517890295,0.6058502078056336,0.0,0.0,0.0,0.002234479322281599,0.004468958644563198,0.00744705232226642,0.022322993424515755,0.228713886589685,0.09149516591477211,0.02288100218886597,0.005720266890413091,0.0014300667662602237,0.0009152427304065435,0.1590611171276916,0.1590611171276916
0056_10,lidc_fgbg_malignancy_0_00_dropout_pu,0.003546881564662526,0.5340472825548865,0.5861883535981178,0.0,0.0,0.0,0.003546881564662526,0.007093763129325052,0.011821014555620592,0.03543421164788518,0.32218666264617984,0.11716971711065823,0.03631566315711169,0.009080015706600936,0.002270004201384017,0.0014528026888857716,0.1364066378566406,0.1364066378566406
0057_04,lidc_fgbg_malignancy_0_00_dropout_pu,0.0019010651468977513,0.5606927086006511,0.6110357269644737,0.0,0.0,0.0,0.0019010651468977513,0.003802130293795503,0.006335852596983881,0.01899210449193394,0.22773599723244414,0.07784995828033014,0.019466896350978074,0.0048667258341944545,0.0012166816940145612,0.0007786762841693193,0.10921357209194564,0.10921357209194564
0057_06,lidc_fgbg_malignancy_0_00_dropout_pu,0.002398500862346961,0.5579948623975118,0.6427737921476364,0.0,0.0,0.0,0.002398500862346961,0.004797001724693921,0.007993701816251546,0.0239616086069755,0.2434527330682613,0.09485393271245901,0.023846742010509937,0.006140111141949239,0.0015350405519020552,0.0009824259532173153,0.12984820723123514,0.12984820723123514
0079_00,lidc_fgbg_malignancy_0_00_dropout_pu,0.0015750056701416917,0.5869778841733932,0.6197262065751212,0.0,0.0,0.0,0.0015750056701416917,0.003150011340283384,0.00524916454426393,0.015734690792432424,0.24029938783496618,0.05867543380902796,0.015043144803800233,0.0039428899286272035,0.0010080036288906827,0.0006451223224900371,0.1593661329246043,0.1593661329246043
