0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,0.7286219170435247,-0.2681046659814677,-0.27718151891359544,-0.299443267862481,-0.15639974916374472,0.9836149463980741,0.9624061068768299,0.9289451296034398,0.7544462321459596,0.6922443918424477,0.2020992095235498,0.2567251862346028,0.6313830191501033,0.7807473881714962,0.7966533148544468,0.40524132443820554,0.6673011218257904
above_threshold_mean_0.3,0.7286219170435247,1.0,-0.18886168477643317,-0.1468102387523913,-0.05923803465761214,0.0645672224964521,0.7806712158844299,0.8152193343404931,0.8217375297881205,0.68944729640118,0.6163394891010106,0.24609621478765087,0.3166952631583807,0.6821921418164137,0.7783350617261471,0.7906734915420514,0.6305829465463426,0.6506455280375125
above_threshold_mean_0.5,-0.2681046659814677,-0.18886168477643317,1.0,0.7224543280891429,0.36020270699841295,0.3162642704565169,-0.2429814120902682,-0.20435543434984388,-0.06708356591039993,0.37037539184891827,0.29313090560215066,0.30443148067998815,0.2881812335701432,-0.12610776940472712,-0.24300463807790265,-0.2321915084571992,0.18607419208129183,0.2924959748758501
above_threshold_mean_0.7,-0.27718151891359544,-0.1468102387523913,0.7224543280891429,1.0,0.6140780977747399,0.4713211351592407,-0.24867856944960878,-0.2202881906501812,-0.12930629183720274,0.27565947097259486,0.27101106759910637,0.24955151164719303,0.27843626774815,-0.212298994066673,-0.40897051332976403,-0.36444362407151354,0.2747062765102533,0.1354811366722489
above_threshold_mean_0.9,-0.299443267862481,-0.05923803465761214,0.36020270699841295,0.6140780977747399,1.0,0.9565256465112952,-0.28498414277616096,-0.2633346667628746,-0.20701343157188123,0.03681044664917805,0.031233977154744606,0.5103421734449891,0.465208847812524,-0.25110093560480723,-0.32943426137044396,-0.32479347704204786,0.14650302989569167,0.02076902278544734
above_threshold_mean_0.95,-0.15639974916374472,0.0645672224964521,0.3162642704565169,0.4713211351592407,0.9565256465112952,1.0,-0.14524260401073671,-0.12414493061187795,-0.0735252915629403,0.1263444721016153,0.10297492083511618,0.588701217711275,0.5299199652790808,-0.14314752696900868,-0.15976764954683428,-0.16439851597072133,0.1812637594815997,0.13127473466360515
above_quantile_mean_0.3,0.9836149463980741,0.7806712158844299,-0.2429814120902682,-0.24867856944960878,-0.28498414277616096,-0.14524260401073671,1.0,0.9935223020728728,0.9685118670951703,0.7867712432844078,0.7200956351919114,0.23941453489678804,0.3228892532015677,0.6944423969279451,0.8254076526092172,0.8399162830274108,0.4637079738559833,0.7042513649444042
above_quantile_mean_0.5,0.9624061068768299,0.8152193343404931,-0.20435543434984388,-0.2202881906501812,-0.2633346667628746,-0.12414493061187795,0.9935223020728728,1.0,0.9865206414964298,0.8109486594752117,0.7294978916475011,0.256534495596785,0.36165153348595036,0.724285379645717,0.83872331392908,0.8518170510556041,0.5155431169978952,0.7198624961921573
above_quantile_mean_0.7,0.9289451296034398,0.8217375297881205,-0.06708356591039993,-0.12930629183720274,-0.20701343157188123,-0.0735252915629403,0.9685118670951703,0.9865206414964298,1.0,0.8781658869969002,0.7617466980661699,0.30438855911471063,0.4193134649656543,0.7323201140126495,0.8182100186542521,0.8320933176108221,0.5695425697267662,0.7572508006542374
above_quantile_mean_0.9,0.7544462321459596,0.68944729640118,0.37037539184891827,0.27565947097259486,0.03681044664917805,0.1263444721016153,0.7867712432844078,0.8109486594752117,0.8781658869969002,1.0,0.8877428781009412,0.427265438856455,0.5014245037602901,0.5777516245096881,0.6185218902209664,0.6439143051320407,0.6182711711008653,0.8590879693898701
