0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,0.12337819635247872,0.12737329286241234,,,,1.0,1.0,1.0,0.9999981648615021,0.10235668485900631,0.9187877809138255,0.998700721943485,0.9999357701525734,1.0,1.0,0.08648824226764394,0.08648824226764394
above_threshold_mean_0.3,0.12337819635247872,1.0,0.29738602872358777,,,,0.12337819635247872,0.12337819635247872,0.12337819635247872,0.12331396650505214,0.02977695726696494,0.10830803900770392,0.1226056030448618,0.12319284736419057,0.12337819635247872,0.12337819635247872,-0.02675264902242172,-0.02675264902242172
above_threshold_mean_0.5,0.12737329286241234,0.29738602872358777,1.0,,,,0.12737329286241234,0.12737329286241234,0.12737329286241234,0.12732924953846267,0.10142810477906768,0.1263786477965492,0.13037741458347862,0.12800641564418866,0.12737329286241234,0.12737329286241234,0.03478137995074488,0.03478137995074488
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,0.12337819635247872,0.12737329286241234,,,,1.0,1.0,1.0,0.9999981648615021,0.10235668485900631,0.9187877809138255,0.998700721943485,0.9999357701525734,1.0,1.0,0.08648824226764394,0.08648824226764394
above_quantile_mean_0.5,1.0,0.12337819635247872,0.12737329286241234,,,,1.0,1.0,1.0,0.9999981648615021,0.10235668485900631,0.9187877809138255,0.998700721943485,0.9999357701525734,1.0,1.0,0.08648824226764394,0.08648824226764394
above_quantile_mean_0.7,1.0,0.12337819635247872,0.12737329286241234,,,,1.0,1.0,1.0,0.9999981648615021,0.10235668485900631,0.9187877809138255,0.998700721943485,0.9999357701525734,1.0,1.0,0.08648824226764394,0.08648824226764394
above_quantile_mean_0.9,0.9999981648615021,0.12331396650505214,0.12732924953846267,,,,0.9999981648615021,0.9999981648615021,0.9999981648615021,1.0,0.10246312289188465,0.9188006268833109,0.9987135679129704,0.9999339350140755,0.9999981648615021,0.9999981648615021,0.08660569113150969,0.08660569113150969
above_quantile_mean_fg_ratio,0.10235668485900631,0.02977695726696494,0.10142810477906768,,,,0.10235668485900631,0.10235668485900631,0.10235668485900631,0.10246312289188465,1.0,0.3325711391438712,0.11220770831574658,0.10230346584256714,0.10235668485900631,0.10235668485900631,0.8311727636084695,0.8311727636084695
patch_aggregation_10,0.9187877809138255,0.10830803900770392,0.1263786477965492,,,,0.9187877809138255,0.9187877809138255,0.9187877809138255,0.9188006268833109,0.3325711391438712,1.0,0.9227553503462906,0.9189217460241724,0.9187877809138255,0.9187877809138255,0.30505140222932625,0.30505140222932625
patch_aggregation_20,0.998700721943485,0.1226056030448618,0.13037741458347862,,,,0.998700721943485,0.998700721943485,0.998700721943485,0.9987135679129704,0.11220770831574658,0.9227553503462906,1.0,0.9988218410843467,0.998700721943485,0.998700721943485,0.09668243662349198,0.09668243662349198
patch_aggregation_40,0.9999357701525734,0.12319284736419057,0.12800641564418866,,,,0.9999357701525734,0.9999357701525734,0.9999357701525734,0.9999339350140755,0.10230346584256714,0.9189217460241724,0.9988218410843467,1.0,0.9999357701525734,0.9999357701525734,0.08643869352820058,0.08643869352820058
patch_aggregation_80,1.0,0.12337819635247872,0.12737329286241234,,,,1.0,1.0,1.0,0.9999981648615021,0.10235668485900631,0.9187877809138255,0.998700721943485,0.9999357701525734,1.0,1.0,0.08648824226764394,0.08648824226764394
patch_aggregation_100,1.0,0.12337819635247872,0.12737329286241234,,,,1.0,1.0,1.0,0.9999981648615021,0.10235668485900631,0.9187877809138255,0.998700721943485,0.9999357701525734,1.0,1.0,0.08648824226764394,0.08648824226764394
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.08648824226764394,-0.02675264902242172,0.03478137995074488,,,,0.08648824226764394,0.08648824226764394,0.08648824226764394,0.08660569113150969,0.8311727636084695,0.30505140222932625,0.09668243662349198,0.08643869352820058,0.08648824226764394,0.08648824226764394,1.0,1.0
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.08648824226764394,-0.02675264902242172,0.03478137995074488,,,,0.08648824226764394,0.08648824226764394,0.08648824226764394,0.08660569113150969,0.8311727636084695,0.30505140222932625,0.09668243662349198,0.08643869352820058,0.08648824226764394,0.08648824226764394,1.0,1.0
