component_index,mean_determinant,mean_relative_volume,distance_to_global_mean,mean_vector_str,n_features
0,9.817711817931152e-45,2.2971971143268136e-23,2.1074396366069044,"[-0.01813641, 0.18597872, 0.1838148 ,-0.09527429, 0.3064509 , 0.20324583,
  0.38896919, 6.22060617, 6.36134089,-0.09014199,-0.07152784,-0.02186407,
  1.65400957, 1.11537005, 5.54499892, 0.5607609 , 0.01046265,-0.10090719,
 -0.11301356, 2.0864794 , 0.82035275]",21
1,1.0688173431935774e-45,1.399930803428574e-23,2.513238382000822,"[ 0.32854191,-0.4429437 ,-0.46786383,-0.3930424 ,-0.39215107,-0.17577849,
 -0.16513104, 6.16113225, 6.32693215,-0.42012325,-0.44907417,-0.48449863,
 -0.47062977, 1.0767886 , 4.0857905 ,-0.38901812,-0.47284289,-0.43130528,
 -0.41672152, 0.21714839,-0.14575718]",21
2,2.0604422359866167e-53,1.3780598693936693e-27,5.979640358400184,"[ 0.51886537,-0.93007431,-0.84616071,-0.70540367,-0.73103878,-0.14834836,
 -0.03741511, 6.08870577, 6.32693215,-0.74927003,-0.79610002,-0.84156019,
  0.93581909, 3.59945875, 2.17512227,-0.00652128,-1.16071436,-1.1104418 ,
 -1.03001912, 0.09760869,-1.92281499]",21
3,1.4909028591825999e-47,8.633995881694926e-25,2.917813527393071,"[ 0.22288975,-0.0650534 ,-0.04925161,-0.484698  , 0.14990212, 0.19827675,
  0.47827898, 6.18674497, 6.27286128,-0.49397844,-0.49778785,-0.47178031,
  0.5818596 , 1.83487899, 4.73153941, 0.52203197,-0.35624519,-0.48204613,
 -0.50119488, 2.64826401, 0.58184117]",21
4,6.1932719219780535e-52,9.925196471079418e-27,2.4014458258656832,"[-3.93947768e-02,-2.00254192e-01,-1.52868790e-01, 1.30908765e-03,
 -3.25419539e-02,-8.69752489e-02,-1.84379394e-01, 5.85666007e+00,
  6.00750064e+00, 5.30140735e-04,-1.06518717e-02,-4.57434105e-02,
  1.50220841e+00, 2.81853450e-01, 3.25038440e+00,-6.84484995e-02,
 -8.63068462e-02,-5.43159568e-02,-4.81819923e-02, 1.36521254e+00,
  5.37251547e-01]",21
5,9.049803673612773e-49,2.433509372946868e-25,3.4190154765201934,"[ 0.2577737 ,-0.34955882,-0.3283861 ,-0.58358136, 0.08400286, 0.10606482,
  0.44832683, 5.96116209, 6.11966161,-0.59527291,-0.61803993,-0.63795966,
 -0.34678202, 1.92464865, 3.50578545, 0.66978467,-0.29005075,-0.45872722,
 -0.49494748, 1.95313505, 0.95927857]",21
