component_index,eigenvalue_index,mean_eigenvalue,std_dev_eigenvalue,n_features
0,0,6.604795789694156,6.683898809022378,18
0,1,2.450627096251297,2.7715076469903956,18
0,2,1.1053092193648097,1.37278419236172,18
0,3,0.4311988077762723,0.4855339724847987,18
0,4,0.09440052939155327,0.0839628837663152,18
0,5,0.03566465605503216,0.028553295181708616,18
0,6,0.020179316468300183,0.01784328535874152,18
0,7,0.011950247939147566,0.010213275065209783,18
0,8,0.0071385159497707445,0.006259308858904607,18
0,9,0.005232690764252519,0.004846276122285188,18
0,10,0.0035215986568812975,0.0034898851805348443,18
0,11,0.0019485639693165684,0.0023661829642334965,18
0,12,0.0007409897614340966,0.0009109584992933032,18
0,13,0.00043044681937195046,0.000461296449561667,18
0,14,3.4695939125954254e-05,3.516276288637838e-05,18
0,15,9.999999999442084e-07,1.3972636646848414e-16,18
0,16,9.999999998190652e-07,3.9638236005787164e-16,18
0,17,9.999999993634875e-07,1.3470037251973727e-15,18
1,0,8.987934897447694,6.714502914215824,18
1,1,3.311939001551289,2.7239725911796686,18
1,2,1.414564061591998,1.8187710741223286,18
1,3,0.37523948683202024,0.5355792419670463,18
1,4,0.08285285833419845,0.06184658926985812,18
1,5,0.0395453700336718,0.03332378061302524,18
1,6,0.01883368993359051,0.014572949586323021,18
1,7,0.011420318771932466,0.010121606522885178,18
1,8,0.005413834374337416,0.0062572842880153825,18
1,9,0.0031345108699767726,0.003941589132036117,18
1,10,0.002262995994633856,0.003156359784109206,18
1,11,0.0010128222105707165,0.0014171888031141013,18
1,12,0.0004160113198577589,0.0006687575529364712,18
1,13,0.0002443071821817988,0.0004201931007848891,18
1,14,2.1350765480417436e-05,3.5320684474428966e-05,18
1,15,9.99999999906135e-07,1.5441379765889134e-16,18
1,16,9.999999997410048e-07,3.5633449066291245e-16,18
1,17,9.999999994346796e-07,7.852529764855045e-16,18
2,0,13.664695995187362,11.095409729732904,18
2,1,4.743775447658813,3.4432638997995597,18
2,2,1.3734345797029894,1.3448395661737145,18
2,3,0.5328194743117333,0.7826834602311021,18
2,4,0.1421570943248877,0.24229975699066078,18
2,5,0.030362613619029234,0.03653435565807702,18
2,6,0.012733541726372944,0.018489009694752864,18
2,7,0.006137233677632048,0.010587430482738545,18
2,8,0.0032143903515424953,0.006892351705024779,18
2,9,0.002142729714705828,0.004869447371841627,18
2,10,0.0007956420047155778,0.0018760919194198685,18
2,11,0.0005652292917779741,0.0014999448978999087,18
2,12,0.00027053456948104875,0.0008594786591431935,18
2,13,6.862921008893314e-05,0.0002879075207896101,18
2,14,5.055897981923781e-06,1.767924942889842e-05,18
2,15,9.999999997300762e-07,5.134511085453942e-16,18
2,16,9.999999994588723e-07,8.735141539091209e-16,18
2,17,9.99999998592393e-07,2.2047606613045663e-15,18
3,0,12.275929049610472,8.212003908344448,18
3,1,5.409888119675443,3.391981561381453,18
3,2,2.2329512881978455,1.6265495728097645,18
3,3,0.6527261026826163,0.6177324056885184,18
3,4,0.2001735408934359,0.34044852103749906,18
3,5,0.09038661556211805,0.19400351146871916,18
3,6,0.01939851475577174,0.029611488980778464,18
3,7,0.0062122017234004625,0.007477825454524375,18
3,8,0.002001006700841988,0.002427639280886368,18
3,9,0.0011042346127832896,0.0014369520795926509,18
3,10,0.0004378902167565824,0.0007167427849504098,18
3,11,0.00016368728738022805,0.0003049680968433347,18
3,12,2.931266006013976e-05,5.179892942824705e-05,18
3,13,4.7090852276405715e-06,8.35728775017441e-06,18
3,14,9.99999999983252e-07,1.273330000041437e-16,18
3,15,9.999999998739881e-07,1.977392562139832e-16,18
3,16,9.999999997365981e-07,3.374638949159783e-16,18
3,17,9.999999990551593e-07,1.3051499311644898e-15,18
4,0,11.37142744339211,7.463830080876004,18
4,1,4.146549361800389,3.161217407608649,18
4,2,1.537022473687459,1.3963176151611179,18
4,3,0.6392790169821222,0.6502362791111734,18
4,4,0.1899193901077235,0.20255858478709174,18
4,5,0.05695434706446099,0.08289960690219639,18
4,6,0.017663819344717037,0.021567849498589572,18
4,7,0.008282232837521492,0.013410863180167595,18
4,8,0.0032882570129947448,0.004764906734960526,18
4,9,0.0016544332357491607,0.002661705707878682,18
4,10,0.000953642581503702,0.0017195801149636207,18
4,11,0.00041199236819361397,0.000946228470973461,18
4,12,0.0001249350441264725,0.0002822964139335811,18
4,13,6.346110034482976e-05,0.00018058808682380251,18
4,14,8.215078489313539e-06,2.247460703744355e-05,18
4,15,9.999999999329169e-07,1.0517010506345731e-16,18
4,16,9.999999997831843e-07,3.973278540318377e-16,18
4,17,9.999999988557586e-07,1.7519646416627623e-15,18
