component_index,eigenvalue_index,mean_eigenvalue,std_dev_eigenvalue,n_features
0,0,6.6355051040156825,3.94498049996183,18
0,1,3.145961704600475,1.4992515351679896,18
0,2,1.2741922506241241,0.5524965888589732,18
0,3,0.5204153492825483,0.25171514536359346,18
0,4,0.32345525246014517,0.14934520271008106,18
0,5,0.19879919072206928,0.10997406745145308,18
0,6,0.12841382275992957,0.061592262777334136,18
0,7,0.08829702260709678,0.038540806351989865,18
0,8,0.06009272923217311,0.025961492401766335,18
0,9,0.03827524653410991,0.022390613588987127,18
0,10,0.021250293275880225,0.011090375149812192,18
0,11,0.013381740881175405,0.007567132329095793,18
0,12,0.008521240108411427,0.004731309134944665,18
0,13,0.005416916601984402,0.0033934752724772478,18
0,14,0.00407871463415158,0.002567192113841261,18
0,15,0.0023735587172021085,0.0017775815372721292,18
0,16,0.0006014275694091388,0.0006121727701707224,18
0,17,7.591848275793339e-05,7.86757036035947e-05,18
1,0,5.819375103611836,3.2550339142663516,18
1,1,2.5785649421460763,1.0925611081027198,18
1,2,1.0752093510830192,0.3957064214723739,18
1,3,0.47599794823042385,0.2868432702382839,18
1,4,0.3282193604286797,0.21380967708729584,18
1,5,0.147753095634659,0.09290455220170123,18
1,6,0.09931913477894708,0.06248740349863138,18
1,7,0.0649218660380853,0.039359780962839805,18
1,8,0.044809280630244225,0.030641581359645682,18
1,9,0.026097310555691033,0.020950067173471015,18
1,10,0.014429202419946344,0.010156660376269595,18
1,11,0.00983548117444993,0.006784872660777335,18
1,12,0.006401093927854961,0.004789692362025985,18
1,13,0.00454140505868397,0.003388243989141159,18
1,14,0.003442714371741193,0.0028059748981700498,18
1,15,0.0017229149188675089,0.001407061284515669,18
1,16,0.00037312253689322767,0.00037749076760469386,18
1,17,6.062523989298623e-05,6.551788465810097e-05,18
2,0,7.764611022246508,3.1932897948230914,18
2,1,3.4870317257744254,1.099805114983018,18
2,2,1.650961635363177,0.6005227976537559,18
2,3,0.7716385276489366,0.37962546674902187,18
2,4,0.36237870577173087,0.20145146842073583,18
2,5,0.1924690648715328,0.12643304003279737,18
2,6,0.09960731877940102,0.0708675259829021,18
2,7,0.06205481796757408,0.05267013850391845,18
2,8,0.03685226347855093,0.03256419366406121,18
2,9,0.020744594972940674,0.020593811819012906,18
2,10,0.011570792448892494,0.013172941205030323,18
2,11,0.006240837599352526,0.008732292733660166,18
2,12,0.0042885061361602975,0.005895532003400209,18
2,13,0.002565835688917479,0.003735150306801111,18
2,14,0.0013370176481449978,0.0023440687292863873,18
2,15,0.0006561978453930369,0.0011864204917589086,18
2,16,9.818787031655307e-05,0.0002649836715157217,18
2,17,1.5735645593384952e-05,4.200257460455834e-05,18
