component_index,eigenvalue_index,eigenvalue,n_features
0,0,0.6109059153173078,3
0,1,0.02701633733697077,3
0,2,0.0013034671697302823,3
1,0,0.9938275915413178,3
1,1,0.45717677500067966,3
1,2,0.267898287031063,3
2,0,0.14960262684738468,3
2,1,0.0632972913543471,3
2,2,0.00774948259124929,3
3,0,0.6871917094689914,3
3,1,0.01815971047895748,3
3,2,3.478768269945893e-05,3
4,0,0.46843067638008107,3
4,1,0.1166302226134848,3
4,2,1.0000090079002551e-06,3
