component_index,eigenvalue_index,mean_eigenvalue,std_dev_eigenvalue,n_features
0,0,8.587043259648796,4.941986228845334,21
0,1,3.5565761819500894,1.3331146977112425,21
0,2,1.360237720419266,0.38492900951308234,21
0,3,0.9262533404002404,0.33550219062796194,21
0,4,0.6330214805444623,0.25949214865716125,21
0,5,0.36015448035629694,0.14883034032199471,21
0,6,0.23803861077221464,0.11201994976407009,21
0,7,0.1483137183976594,0.07556761588077282,21
0,8,0.1023062218750916,0.054565752592416396,21
0,9,0.07767885242339963,0.03764596362191577,21
0,10,0.05525251213891018,0.03036499240886623,21
0,11,0.0381210400381439,0.022326918008478674,21
0,12,0.026241249244330224,0.016305904346393046,21
0,13,0.01562635310983778,0.01033555469206063,21
0,14,0.007776584962453469,0.005129200371230391,21
0,15,0.004757802295045406,0.003674482828046394,21
0,16,0.003016231689547735,0.002308395093455054,21
0,17,0.0016517682354222716,0.001204972931900665,21
0,18,0.0007173215837677542,0.0005926294800202988,21
0,19,0.00027886936992700803,0.00027598930216996546,21
0,20,0.00010114317224687039,0.00011631130256327756,21
1,0,12.30440220095782,7.25173778846257,21
1,1,4.367626720307948,1.7226874716217049,21
1,2,1.3895098827360228,0.3371125116308182,21
1,3,0.7459088189165042,0.35006435034297745,21
1,4,0.43050575804692637,0.23554005077738346,21
1,5,0.24887400831770873,0.1745419505420132,21
1,6,0.1623005953967248,0.11887543769523748,21
1,7,0.10694752968268392,0.0818934811099607,21
1,8,0.08340346274740665,0.0658084264336275,21
1,9,0.0656502149027611,0.05013277252690269,21
1,10,0.04937276782515639,0.03692192675373927,21
1,11,0.031948797450993854,0.02665750376071139,21
1,12,0.022969133509360633,0.019483623201535783,21
1,13,0.014160036254193384,0.01267272948573623,21
1,14,0.00802596387616064,0.006896553513783647,21
1,15,0.005405424741054795,0.004962713688030009,21
1,16,0.0032782087041214798,0.003095549101939423,21
1,17,0.0020147986979931224,0.0024261230498029422,21
1,18,0.0008926328735279004,0.0010932895149079113,21
1,19,0.0004041668491583502,0.000771828034810829,21
1,20,0.000135797234584295,0.0002474060839334017,21
2,0,11.157082804263101,6.034061434477064,21
2,1,3.806727971285111,1.6340158025257323,21
2,2,1.399716628479113,0.3984367690247792,21
2,3,0.7743405801826614,0.35669421506599736,21
2,4,0.4102656208658465,0.27374515563030904,21
2,5,0.19583036635441242,0.17198604737079473,21
2,6,0.1404188138899176,0.13292761625540947,21
2,7,0.09138826129559192,0.09042948580871396,21
2,8,0.06321908626213721,0.05915319040292388,21
2,9,0.0451640545786541,0.04299167928071083,21
2,10,0.03352194962961878,0.03229383311963268,21
2,11,0.0240516891045413,0.0235585960239276,21
2,12,0.01693201492607819,0.01731848432270087,21
2,13,0.010133312941299962,0.01078230133160266,21
2,14,0.005255063679879872,0.005737830743257444,21
2,15,0.0031796447734319536,0.0035032947297297156,21
2,16,0.001996896054959992,0.0023257924528778187,21
2,17,0.0009816129927225133,0.0010818008354127444,21
2,18,0.0004201213791052682,0.0004828033888042862,21
2,19,0.00016296090577726713,0.00020959556571044423,21
2,20,5.554067116217698e-05,7.361891134887126e-05,21
