component_index,eigenvalue_index,mean_eigenvalue,std_dev_eigenvalue,n_features
0,0,7.804463248721059,9.38026694685979,21
0,1,2.0950502018438333,1.490763112109989,21
0,2,0.7587821983750623,0.6145471109622217,21
0,3,0.3958858741256952,0.35041574537422987,21
0,4,0.20180652680829572,0.1590429425876854,21
0,5,0.10685852460901721,0.09302577388406495,21
0,6,0.06259848026915568,0.05620499248458491,21
0,7,0.03924286272819555,0.02421109987870761,21
0,8,0.02443068470226854,0.011707452105254637,21
0,9,0.016688221935552045,0.007340617017810298,21
0,10,0.011716968780526275,0.005444723844945574,21
0,11,0.006177420861228814,0.002866419472825823,21
0,12,0.0031850133894359227,0.0016197333066794374,21
0,13,0.0012967826084072885,0.0007547426395489589,21
0,14,0.0006011889258637105,0.00038240601676697134,21
0,15,0.0003130563250511102,0.00018842003008479264,21
0,16,0.0001891590309006889,0.00010455441479015681,21
0,17,0.00012403992158579725,7.340043029273983e-05,21
0,18,6.502541728336817e-05,4.4875887737926985e-05,21
0,19,1.857255879846151e-05,1.5250203466644855e-05,21
0,20,7.700424766956113e-06,5.588591607564068e-06,21
1,0,13.397631120804302,15.985415373113652,21
1,1,2.1484609044288847,1.1410216487374336,21
1,2,0.6634562962688532,0.49107678151577716,21
1,3,0.29677573994195156,0.25166871945813923,21
1,4,0.11700183569606273,0.09720964631227841,21
1,5,0.05390751187047188,0.03996125899655981,21
1,6,0.03167158544832988,0.030168535567801427,21
1,7,0.019768406108438445,0.020697373707373536,21
1,8,0.01371736895523426,0.014047275838348881,21
1,9,0.011003819999355544,0.011297097618085412,21
1,10,0.007616616330017983,0.007972991795090858,21
1,11,0.004211298312392292,0.0040096736261475245,21
1,12,0.0020483477178324357,0.0019890776347920936,21
1,13,0.0008654790370799786,0.0009724288149729651,21
1,14,0.0003836966994992744,0.00040506196087597174,21
1,15,0.00022257932586340563,0.0002416107443069597,21
1,16,0.00011940039518045177,0.00011374313252500423,21
1,17,8.198600606144655e-05,8.071088722609979e-05,21
1,18,5.0225255739187864e-05,4.927671696722314e-05,21
1,19,1.3405460030090086e-05,1.8418713081488092e-05,21
1,20,5.879346847866672e-06,7.163870502371393e-06,21
2,0,11.836421328700329,13.481130260391222,21
2,1,2.7482312668094857,2.1937144586100508,21
2,2,0.8403964356820592,0.515133613417449,21
2,3,0.526193827982354,0.3700550381290625,21
2,4,0.21597121895061341,0.1350515930444405,21
2,5,0.08175354365568303,0.04627306042292095,21
2,6,0.0479403673879725,0.0320916818711186,21
2,7,0.027181542116762308,0.020900769656472876,21
2,8,0.020586412762190785,0.01713517974312093,21
2,9,0.01266675476264403,0.009820727816111654,21
2,10,0.007420232942772641,0.0051959539635582945,21
2,11,0.004190726771288599,0.002940754466463286,21
2,12,0.0023159780736671932,0.0017442511622657248,21
2,13,0.0010084125176961906,0.0008159466707632668,21
2,14,0.0004930647033630204,0.0004356000767760689,21
2,15,0.00022912225990089384,0.00019117779950284078,21
2,16,0.00012531248374403017,9.541449647077831e-05,21
2,17,8.070766517163127e-05,6.519504340548885e-05,21
2,18,4.6624205709974546e-05,3.8220187115957464e-05,21
2,19,1.288281654556799e-05,1.1562596191294985e-05,21
2,20,5.16634092956185e-06,4.989825477050246e-06,21
