component_index,mean_determinant,mean_relative_volume,distance_to_global_mean,mean_vector_str,n_features
0,2.2673569707600747e-80,8.015829503227709e-41,0.12559119780186448,"[0.31406214,0.3151039 ,0.7065223 ,0.15984697,0.70156165,0.78750815,
 0.86960239,0.99131834,1.01982097,0.22659083,0.3126658 ,0.46819659,
 0.75348521,0.86206843,0.96775011,0.7449635 ,0.50069793,0.32263332,
 0.27955529,0.70605636,0.6910148 ]",21
1,4.507551150010288e-81,3.58203668919796e-41,0.6547648586500318,"[0.33410807,0.23425606,0.54760554,0.10635181,0.62940914,0.73292872,
 0.83034246,0.7473614 ,0.76877786,0.14989086,0.20576491,0.30748732,
 0.50655058,0.84363262,0.75840121,0.54557659,0.35008202,0.2202647 ,
 0.19048895,0.50951077,0.50022619]",21
2,5.9891500834837995e-81,2.7343455805763387e-41,1.4596166589540007,"[0.36130688,0.13035752,0.33373126,0.05545436,0.53347589,0.64900836,
 0.76257207,0.42860115,0.44039735,0.07574479,0.10201732,0.1516904 ,
 0.27022283,0.8063122 ,0.50502077,0.32229943,0.19388672,0.11951671,
 0.10251117,0.25027775,0.24598125]",21
