component_index,eigenvalue_index,eigenvalue,n_features
0,0,0.0015923118685263805,3
0,1,0.00021328880502729134,3
0,2,6.014494298484776e-05,3
1,0,0.004936809265453512,3
1,1,0.00023639880146309635,3
1,2,7.032136302381716e-06,3
2,0,0.0015010645210972323,3
2,1,0.00030351748245912734,3
2,2,4.183590123990994e-05,3
3,0,0.02766431187636318,3
3,1,0.0009259540037268185,3
3,2,0.0005308560195290847,3
