Coverage,Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev)
0.13333333333333333,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.14666666666666667,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.16,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.17333333333333334,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.18666666666666668,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.2,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.21333333333333335,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.22666666666666666,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.24,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.25333333333333335,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.26666666666666666,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.28,0.4044747138423104,0.0223774053772285,0.4163255252410226,0.014036919312593852,0.40542258647064766,0.02437835475188417,0.48222481892618047,0.027573502280686953,0.40168174518420496,0.032208402054833885,0.39246178583363645,0.03139969839179964,0.41224302658909184,0.03433902823093761,0.43328037312703904,0.03695409818712042,0.41407807036935257,0.036193366729934104,0.3946349515408285,0.029117992029416003,0.37553639326826277,0.03355501560940532,0.37684608798317765,0.03389869219648296,0.3997559239622456,0.0289666417672742,0.42992156434541,0.027447096747806037,0.4277562763003444,0.041627192677765025,0.42110577112878467,0.05404540733675114
0.29333333333333333,0.4044272666061224,0.022335298320886297,0.41628451770079994,0.01404373222633378,0.4053751392344597,0.024341557221094736,0.4821296339562829,0.027618671164705195,0.4015387136016152,0.032233513758992034,0.39236643144524325,0.03134261942704691,0.41223730164735933,0.03432720237641439,0.433034954890874,0.03698858578675394,0.41407234542762006,0.03618243730639385,0.39453959715243536,0.029063561981484933,0.3757986477463325,0.03352450819201935,0.37710437241181954,0.033855617099923616,0.39971451863476437,0.02887615529986683,0.4298980190478386,0.027365858958817726,0.4277382788301646,0.04150577365508071,0.42111439465898,0.05393679838823503
0.30666666666666664,0.40442487589824794,0.02228265996841149,0.4164399466365472,0.014236183122331221,0.4054650051474113,0.024387478431745564,0.482036162030951,0.027562239227069376,0.4014184267257782,0.03213367436467388,0.39222626557406925,0.03126033278868464,0.4122350424877601,0.034159968322454194,0.4329543461754136,0.03680628560921394,0.41432442156069393,0.03617951282824846,0.39435574617176133,0.02901207683248706,0.37608578808505205,0.033629272361653834,0.3773090718876567,0.033781238175325745,0.39968383119251194,0.02880122954349156,0.4295151704263286,0.027434931889534157,0.427527917091948,0.04157151934601447,0.4214804782274839,0.05374746014443034
0.32,0.404420746244183,0.022171799717436054,0.4161935435945145,0.01457330920966957,0.40550558452735913,0.0243913871175631,0.4812416011081818,0.02754226965252071,0.40119339835412915,0.032015524554530064,0.3919255210796535,0.031042062542944806,0.4125453720721049,0.03412237616431424,0.43297092893269057,0.036578881869924404,0.4144548885492915,0.035957747516672904,0.39406479167358976,0.028817344115719557,0.37646412984050537,0.03349451187357791,0.377655233078779,0.033508071920435374,0.39938608767037687,0.0288302740379027,0.42916540235689166,0.027219971317784766,0.42709986707822467,0.041448916245414295,0.42124608567776023,0.05324018480329409
0.3333333333333333,0.4044333772259235,0.02216417983681818,0.416336625140841,0.014659965794708976,0.4055832868921652,0.024276988827059618,0.4802551904543745,0.027660522415392186,0.4008464621275377,0.03191755937805753,0.39091985360312576,0.030563258980019683,0.4128350006163122,0.034025720524658146,0.43337772316257606,0.03638933972441502,0.4149847816302652,0.03611546976510485,0.39320958746486756,0.028343232458314216,0.37735868087252555,0.033291172351103765,0.37849048851751776,0.03304189327599958,0.39907721239307153,0.028431674681921527,0.42844998761554465,0.026790817203718554,0.4267679121006399,0.04101834121874829,0.42101894013806773,0.052976051061208076
0.3466666666666667,0.40515721511857256,0.02199056438785055,0.4167551849573039,0.014924855400327418,0.4064359668555204,0.02436970443923771,0.47816768196092563,0.027422218196152197,0.40093781841529896,0.031774114726877876,0.38966443197514006,0.02991685935602447,0.4136297079295862,0.033147892807847495,0.4325237219923951,0.03564702853710055,0.41655776053420457,0.03566459172658212,0.3921753120492349,0.02748788312003867,0.3800391647897339,0.03319591306788986,0.37951659892231804,0.0316399114786461,0.39805378490235055,0.027872578610623054,0.42718591247355564,0.026108657415649814,0.42618916609314017,0.03960121044358913,0.42254788737697097,0.050993978066229906
0.36,0.40702598999567713,0.022481353459079614,0.4180346242262668,0.015696429970270886,0.40824538040211295,0.024120455916649672,0.4762614477742457,0.026910905737347706,0.4016523151062166,0.030355251554166796,0.39054845780521297,0.02892224297680304,0.41439936884358,0.0315203702380066,0.4317265069853419,0.03394030801987109,0.4179661997642781,0.03451752094156416,0.39232554790386565,0.02669075073695227,0.38341258784420357,0.03398436811920932,0.3815290618541017,0.031077571428065803,0.39899709695315105,0.026614987215349776,0.4264789687269473,0.025437056507024484,0.42580307011542334,0.038297478929991906,0.42371466811916325,0.048726043896944994
0.37333333333333335,0.4089054037383411,0.022848876863227844,0.4204635231364325,0.017317167773544553,0.4107711134580182,0.024913233155726015,0.47388231215742627,0.025778986840615806,0.4021880619103979,0.02877709211449056,0.3903589316035229,0.02767267037639999,0.41607172873826187,0.03087679866719078,0.43231240566373,0.03241907666853061,0.418982153296174,0.033590073788897945,0.3918027768463261,0.025298929983621033,0.3876560357693449,0.03434977012687193,0.38344371588557735,0.02925420735058308,0.39851929421653265,0.02552906761043636,0.42473863324175776,0.024475290120759077,0.4252910884535698,0.03644396378175483,0.4253912272299273,0.04571516516289233
0.38666666666666666,0.4110715931824104,0.023922383893905025,0.4225986268068291,0.019673602673791986,0.41212323637972237,0.025464970482929596,0.4706165482665676,0.02403875834327971,0.40169692951459285,0.02739876277131651,0.38910666309198155,0.02631508281997388,0.41729918702344526,0.029947535840338733,0.4314385076025398,0.03109938105245732,0.4193433076550074,0.031820596003561255,0.39084161675133927,0.02377562651308481,0.3933612672991225,0.03294117622429435,0.3876822096273574,0.027178820135652124,0.39840850163799707,0.024193321646639968,0.4233840402071763,0.02236024931527464,0.42400888859721203,0.03260877634363169,0.4263128634023543,0.04284154121534049
0.4,0.41542604635994124,0.02471978364462077,0.425449985854237,0.021005081140713762,0.4146846705399677,0.024733002246371115,0.4683866734270442,0.022130322439035684,0.4030716328008286,0.025991710183671704,0.38963382590341233,0.025186588907099846,0.41867927431885393,0.02797770221593618,0.4299412172814947,0.028713567532424714,0.4205648145182534,0.029257498243378696,0.3921000521841076,0.022549205661023853,0.39767938864086383,0.031729131900838155,0.3905017951565811,0.025075663067076107,0.3996549275721116,0.02263204558989609,0.4218437432601553,0.021079028103724133,0.4241286861871103,0.028046803003766625,0.42968288647098585,0.0395036180593146
0.41333333333333333,0.42021530809653335,0.02490264528822805,0.42991000457084416,0.022453092217741447,0.4172335497410078,0.02320797079005655,0.46599400132590213,0.01994528242856417,0.40511865431009875,0.023554455205600355,0.3917493825079241,0.023176294312099954,0.4195920456856596,0.025327041915204494,0.4288585098706201,0.026189027505140842,0.4213436951904836,0.026647076706202002,0.39354745194761537,0.021197873954429694,0.40322805472893775,0.029391868714823657,0.39365458997260483,0.022651548417448725,0.40130498251356256,0.02151981206002709,0.4206206304326533,0.019447576629865876,0.422850200765404,0.025180421132739238,0.4328813123499315,0.034617111811617245
0.4266666666666667,0.4265554502671734,0.02344408036018005,0.4348169481137155,0.02256140863860813,0.4199030520676965,0.020410697659202726,0.4636381474117161,0.017868052418516647,0.40758554552575565,0.02144132722040675,0.39455947218769133,0.02178539195853981,0.4212337149104468,0.022013370865115553,0.4256739711174744,0.022417068109106833,0.42239993647349977,0.022544705152181224,0.39546569211020205,0.019496150509570185,0.4093094493322125,0.027247175950579804,0.3969597470333182,0.02045723447321042,0.4035554589600804,0.019142857059470775,0.4196233922804734,0.017528084984171355,0.422320756065105,0.022130826879892863,0.4347247869600011,0.029698234540414533
0.44,0.4314994653907536,0.021365161244204157,0.4390924104953728,0.02177301944306086,0.4214841164449034,0.017877230344398032,0.4623303402916218,0.016147312870128498,0.41017896268690135,0.019419802987923545,0.3974783921857776,0.02009842744775709,0.42175090692485195,0.01926814614525139,0.423489945462938,0.01962996437051213,0.42153660383831865,0.019944975027495437,0.3986941313479798,0.017970735825830204,0.41372537476571664,0.024391927042380523,0.40082812808135154,0.01910116357593198,0.4055815451526236,0.018056561684173085,0.4200296073955681,0.015131516492451716,0.42237285876432473,0.019204666180805536,0.4372573285646291,0.025792717782269423
0.4533333333333333,0.4352637377663603,0.019538208436226327,0.4441904799919729,0.020530425199023622,0.4227168740809692,0.01633568338608939,0.46045781838354893,0.014931573078683112,0.41170634891714863,0.017486411820885395,0.40024664220083,0.01825074798816634,0.4211052402747576,0.01706425456203935,0.42184344321814027,0.01777536817714176,0.4200886642313544,0.0181748076103982,0.40117749105610495,0.016887171675121243,0.41745294991236814,0.021686268824464817,0.4046009767869812,0.017932173411267665,0.4079670703273819,0.016278769779542852,0.42045235258805846,0.013922791943980465,0.42206636087253,0.017990147810767625,0.43924351969800307,0.02164661249270735
0.4666666666666667,0.4390296761903976,0.0172429635979388,0.4481424289038551,0.01942262840474235,0.4232307768200185,0.015101706120461184,0.4586023556832675,0.013696880376446069,0.4135971094482006,0.016982342889185528,0.4033122396628536,0.016510832195508886,0.4209783231172188,0.0160499746904405,0.4206393470768143,0.016011522859373368,0.41896271105076494,0.016095485727246735,0.40374973504537337,0.01579232701582411,0.4210109735160137,0.019144779766848065,0.4080170762968018,0.017015955543588052,0.40913906541799516,0.014700964129167587,0.4209052400183477,0.013386399712725053,0.4226712147885603,0.015832383708093232,0.4406950549277181,0.018321406842046042
0.48,0.4405471611880442,0.015338847318342175,0.4518842932797616,0.01668073445968067,0.423977586381365,0.014891684947231776,0.4562852946085027,0.01310820484051381,0.4162639623557199,0.015410053769680765,0.4046402567540195,0.014828417480050302,0.4206414022435989,0.015226014934952545,0.4197695886792247,0.015024734413595914,0.4182633155218308,0.015346911713222994,0.40602729828649586,0.0143623418518466,0.42407375559091226,0.015620871135866389,0.4118521768806166,0.014859970821680316,0.4109880471471652,0.012723178897432543,0.42148022699199156,0.01250009722490493,0.42444401091213335,0.014324189524618926,0.44189552785323677,0.015675513869277333
0.49333333333333335,0.44224014820832447,0.013848728025832575,0.45443585159036143,0.015671093303394383,0.42404296019231824,0.015335418043325902,0.454145900725036,0.01220122208386897,0.418872559997971,0.014550814151354967,0.40677272880642706,0.013577153062033217,0.4201867165899105,0.014719605634420704,0.41903483468910924,0.014164986831409746,0.4175069938643166,0.013533623795044301,0.4081243625720052,0.012883689270472516,0.4265681855286758,0.013550770299850955,0.41522503855906506,0.013816592369303689,0.4120800144885474,0.012027856864975275,0.42309315696594896,0.011938943315865895,0.4260138645468471,0.013360289658116723,0.44287771652826785,0.013649266301040098
0.5066666666666667,0.4429954234159046,0.01354755420804883,0.45548001559501067,0.014098953239325439,0.425203816718401,0.015012239680327688,0.45198427893304044,0.011569835942797781,0.4213563013939735,0.013536121292810739,0.40906353377218785,0.012384905861287626,0.4211294507514664,0.013936806553209367,0.4195683991119944,0.013434892937985648,0.4180730249879251,0.012982712623212118,0.4104066868392296,0.011582368953528776,0.4284279648155814,0.012510831643707697,0.41769214202536675,0.012397280891175852,0.41337509444145837,0.011449930631685248,0.4246695180572177,0.011268406710433046,0.4269613212145604,0.012704419797633855,0.44377183899184014,0.012879296558254174
0.52,0.44297317130466213,0.01302093803138078,0.45544060682568405,0.013749095377501111,0.4273111898361811,0.01459863473643681,0.4500826189822958,0.010740616103744776,0.4235734114865601,0.01264441684808631,0.4114613795516374,0.011484734999453823,0.42279489862993624,0.013442568049826329,0.421138426236302,0.013029071762660998,0.4192196786603198,0.012440364928659922,0.41195411814163563,0.01098703161542563,0.43021274112049457,0.01150705468679229,0.4199206293427419,0.011533154024709797,0.4147204705551024,0.010904869976100334,0.42621868045362005,0.011346429709065074,0.4279343190215068,0.011440017658948243,0.4439740605104643,0.011155810464812578
0.5333333333333333,0.44329053252536943,0.01281628603164984,0.4548198595181511,0.013037607399246896,0.42962340190175274,0.014269297714096709,0.44839563183683473,0.010268635845534732,0.424978854565718,0.011329118931201122,0.4135427863134464,0.011127772508463498,0.42491626378216724,0.013012740870377886,0.4229069150630898,0.012453161912176847,0.4209449684723942,0.01204348775595467,0.413271194280403,0.010489659956013576,0.4317888447030822,0.010557639864351967,0.4217365026972437,0.010693674515179335,0.4159349418548152,0.010513226734200402,0.4283845318903361,0.01030838570307517,0.4288912467225022,0.010854470624727108,0.44425068950166535,0.01052522407050771
0.5466666666666666,0.4439994018454721,0.012492871388533142,0.45354833508690195,0.0123554572549431,0.43239544990394824,0.01397187577007035,0.4466499224391014,0.009642221947430078,0.42610029198007754,0.01028400088652606,0.4153813657058803,0.010422119363025109,0.42735029799500296,0.012780667496730217,0.42563386013663984,0.012587670241274001,0.42318673756725794,0.011713014821759874,0.41506080554326463,0.009679499378979876,0.4331745246406772,0.009866192949021364,0.4230219119635222,0.009621285843609616,0.4175063488236827,0.010246776384899514,0.42966968100657554,0.009692881964621328,0.430097925059782,0.010152142940999299,0.4440797743288519,0.009910471985108709
0.56,0.4443779817368234,0.012600772150371056,0.45257468237884296,0.01224243669302278,0.43494908179055786,0.012940307669557092,0.4451733795814219,0.009333575024867655,0.4262378514587637,0.00942317219896941,0.416840882445931,0.010125322496400893,0.4300554025419131,0.012483041438805973,0.42842446977788007,0.012495329727601754,0.42516887299924716,0.011008585177025607,0.4164750453068313,0.009345598151872879,0.4345064660877755,0.009136678494648448,0.4240488224763123,0.008854908658345713,0.4192086694056707,0.010001272952087631,0.43150767245968286,0.009359589928337183,0.43079800838229443,0.009760649585610478,0.4439111795358348,0.009327094700067609
0.5733333333333334,0.44522641202881835,0.012184464730142366,0.4512346906052954,0.011424723449066095,0.43763735531568815,0.012594296003070424,0.44356087824136353,0.00903328070305286,0.42647202426855585,0.008903736088547819,0.4184145332469116,0.009493876911779376,0.43284358486974456,0.01218948792828508,0.43109158188459584,0.012413993770171886,0.42706154647002154,0.010529465131356825,0.4179421027945303,0.008977492150113443,0.43516621817387835,0.008456326140312151,0.4246567423195131,0.008542082612976344,0.42105834255326513,0.009910983545466007,0.4326166457797153,0.008914495882704716,0.4320552986258416,0.009563497263511786,0.4440078956739781,0.009282714150540251
