Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM (Mean Risk),GMM (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev)
0.105,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.11,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.115,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.12,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.125,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.13,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.135,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.14,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.145,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.15,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.155,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.16,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.165,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.17,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.175,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.18,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.185,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.19,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.195,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.2,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.205,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.21,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.215,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.22,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.225,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.23,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.235,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.24,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.245,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.25,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.255,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.26,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.265,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.27,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.275,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.28,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.285,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.29,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.295,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.3,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.305,0.3735379602909088,0.06619601167657349,0.2517229895591736,0.0723665998616559,0.4077432712316513,0.07494745109210209,0.21640369248390198,0.03397618285762472,0.32141305041313173,0.07426926294823621,0.19320268487930298,0.07096021155988401,0.30021034479141234,0.051979321134234716,0.28719472283124925,0.05632277297769786,0.28947985398769377,0.07431342665480858,0.2982235667705536,0.07183039782472714,0.20061252290010453,0.05556842909156699,0.1921476378440857,0.03136046470828279,0.21174381494522096,0.05077874323133836,0.3777545232772827,0.03453627396681337,0.4369370641708374,0.08561392440839431,0.30521938610076904,0.033677963715062355
0.31,0.37366214182972907,0.06631746870739764,0.25189777541160585,0.07234827862582492,0.4076362609863281,0.07491834649837689,0.2163765744368235,0.03399786907732609,0.32124600100517275,0.07426938023638979,0.19321926991144817,0.07095707658050443,0.30030735486745835,0.05196262993109938,0.2871974868973097,0.05632181890850523,0.2894826180537542,0.07431261856466832,0.29812537813186646,0.0717960919243039,0.20062608192364376,0.05556316374228718,0.19216119686762495,0.03135479470860263,0.21178702950477601,0.05075719893473771,0.3777316963195801,0.034529381450449315,0.43675709515810013,0.08559458991757812,0.30533345675468443,0.03393544429282011
0.315,0.3732313626309236,0.06635149153457769,0.25229405196905136,0.07234559370730806,0.40778595001924606,0.07447959801306654,0.2163345276117325,0.033835691638130154,0.3209579520225525,0.07425903331023005,0.1932390299240748,0.07095445440478508,0.30057503278340614,0.05196325954346079,0.2873443840444088,0.05632223003208065,0.28970261936883135,0.07433170046139088,0.29824955951997206,0.07165347843663869,0.20091733310619989,0.05563796958747347,0.19230848504106202,0.03136841322060712,0.21203510960936547,0.05072210495173002,0.3776177877585093,0.03452416988213322,0.4367963046530883,0.0855274713081313,0.3052981340289116,0.03377745689889886
0.32,0.37296250655154384,0.06650619242895944,0.2527678811223734,0.07258334035079954,0.40770556864473556,0.07440370917040318,0.21652316892147064,0.03383646730578974,0.3208616659164429,0.07424844040247526,0.1931936741749446,0.0709757268984841,0.30062983705600105,0.05192512472920554,0.2877289753814538,0.056462963148837544,0.2900856969277064,0.07468490129996358,0.2979259654978911,0.07171808433292745,0.2013039668281873,0.05589321082273101,0.19249233058094978,0.03148825670241864,0.21211257856488228,0.05074271624388809,0.3776533645749092,0.03464512473760589,0.4369679332375526,0.08545685740998477,0.3052256976922353,0.0337872718903964
0.325,0.3728795328587293,0.06641827824145922,0.25336105886562305,0.07261941461007303,0.40714609534286317,0.07467396695753312,0.21678932703222545,0.034026416492197085,0.3205644304091022,0.0743221211551926,0.19394785400430362,0.07129882596167059,0.30091504759088394,0.051961175883733245,0.2879926286417814,0.056724519830028367,0.29060959106896606,0.07494805432975105,0.2977323201225864,0.07167743533627947,0.20158714943556558,0.05617741233679928,0.19272382117907205,0.031688766483741755,0.21244283855841276,0.05068827816637084,0.3773531835844119,0.03458866637866338,0.43638135061838795,0.08534270420688231,0.30547187584837276,0.03384540393518744
0.33,0.3723323008816867,0.06679223465507551,0.2540034642168454,0.07295883504987663,0.40674660917904987,0.07439373696858483,0.21710565425437506,0.03400114402166682,0.32077850725693363,0.0738754411272765,0.19461409350501166,0.07186735830085335,0.3011943603370871,0.05196880646803004,0.2886605210241107,0.05696274430939411,0.2911072531978762,0.07520902615800394,0.2977461757404464,0.0712867516024439,0.20232094159878433,0.056456950625874795,0.19310214147340682,0.03191193862281814,0.21274177047624476,0.05073553335372534,0.37712325418903714,0.034588338141854066,0.4364363019660115,0.0851477062342305,0.3058159675742899,0.034161952583273036
