Coverage,GMM (Mean Risk),GMM (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.09615384615384616,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.10576923076923077,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.11538461538461539,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.125,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.1346153846153846,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.14423076923076922,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.15384615384615385,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.16346153846153846,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.17307692307692307,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.18269230769230768,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.19230769230769232,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.20192307692307693,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.21153846153846154,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.22115384615384615,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.23076923076923078,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.2403846153846154,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.25,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.25961538461538464,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.2692307692307692,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.27884615384615385,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.28846153846153844,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.2980769230769231,0.13335961768962443,0.3092562724778837,0.13335961768962443,0.3092562724778837,0.6721805631273892,0.4408119349301411,0.6443035375231412,0.4662259675947714,0.6403623053187039,0.47122241707873,0.4394110764685693,0.37621560873644355,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6588898679369595,0.44658950609122533,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.6721805631273892,0.4408119349301411,0.0589471378326416,0.05064774221127145,0.10603251087665558,0.0512124919141894,0.0955522278547287,0.11090602030956422
0.3076923076923077,0.13443989740905818,0.309720665005913,0.13443989740905818,0.309720665005913,0.6688536032803046,0.44047384056001815,0.6409765776760565,0.46570720802972265,0.6370353454716193,0.4706813066886072,0.4394110764685693,0.37621560873644355,0.6688536032803046,0.44047384056001815,0.6688536032803046,0.44047384056001815,0.6688536032803046,0.44047384056001815,0.6558422829674867,0.4460314681115834,0.6688536032803046,0.44047384056001815,0.6688536032803046,0.44047384056001815,0.6688536032803046,0.44047384056001815,0.05933303745587667,0.05079836741803401,0.10572263383865356,0.0512023617552688,0.09642427043120066,0.11096199684975354
0.3173076923076923,0.13618559134511743,0.3099799088034647,0.13618559134511743,0.3099799088034647,0.6651027986513024,0.4405407109313068,0.6360706037250929,0.4659928452543902,0.6321468987539914,0.47092108352163525,0.43778118864801796,0.3754768508004783,0.6651027986513024,0.4405407109313068,0.6651027986513024,0.4405407109313068,0.6651027986513024,0.4405407109313068,0.6521905669194917,0.4457714282527377,0.6651027986513024,0.4405407109313068,0.6651027986513024,0.4405407109313068,0.6651027986513024,0.4405407109313068,0.05963062314192454,0.05075399855331054,0.10539625382423401,0.05122240974930614,0.09646253842711448,0.11064655385001097
0.3269230769230769,0.13721867561704518,0.3058500438590626,0.13721867561704518,0.3058500438590626,0.6585872382703276,0.4377636716962761,0.6286203988170407,0.4642271422176136,0.624183561897729,0.4696280680017708,0.4367987591339648,0.3745644359691654,0.6585872382703276,0.4377636716962761,0.6585872382703276,0.4377636716962761,0.6585872382703276,0.4377636716962761,0.6428831932224603,0.4454176392224004,0.6585872382703276,0.4377636716962761,0.6585872382703276,0.4377636716962761,0.6585872382703276,0.4377636716962761,0.059720182706912366,0.050038570857902184,0.1046130275686582,0.050965129819724155,0.09903378418059576,0.11021500088623404
0.33653846153846156,0.1412185862643476,0.3050204578759446,0.1412185862643476,0.3050204578759446,0.6461495172206837,0.4364073884559409,0.6155617350814224,0.4619512603227533,0.6097071262653504,0.46813817528368923,0.4300022228195763,0.37006946940796576,0.6461495172206837,0.4364073884559409,0.6461495172206837,0.4364073884559409,0.6461495172206837,0.4364073884559409,0.6292685878590982,0.44426492899034803,0.6461495172206837,0.4364073884559409,0.6461495172206837,0.4364073884559409,0.6461495172206837,0.4364073884559409,0.061047986350740706,0.049997120096119015,0.1037682027833802,0.05061329328039063,0.099217767159286,0.10918738638188677
0.34615384615384615,0.14654087715006237,0.2997005362869627,0.14654087715006237,0.2997005362869627,0.627990837714642,0.4313227395697465,0.5948913673528204,0.4582520624998101,0.5891292658597402,0.4644947535508575,0.423400391693047,0.36556936347465324,0.627990837714642,0.4313227395697465,0.627990837714642,0.4313227395697465,0.627990837714642,0.4313227395697465,0.6084137032898327,0.44205467097795614,0.627990837714642,0.4313227395697465,0.627990837714642,0.4313227395697465,0.627990837714642,0.4313227395697465,0.06266377520679481,0.04927242582697575,0.10191877082425452,0.04976666776706205,0.10378424859780169,0.107652650211343
0.3557692307692308,0.15566493261375014,0.29183242613183197,0.15566493261375014,0.29183242613183197,0.597483860745855,0.4252406112627084,0.5627559890529761,0.45064949661367887,0.5561568877809853,0.4577300830553019,0.40986925526333573,0.3548443352237628,0.597483860745855,0.4252406112627084,0.597483860745855,0.4252406112627084,0.597483860745855,0.4252406112627084,0.5742031659981349,0.43821080266264284,0.597483860745855,0.4252406112627084,0.597483860745855,0.4252406112627084,0.597483860745855,0.4252406112627084,0.06539665921822427,0.04860987167571396,0.10088903930481809,0.04845308624416928,0.10256372678563704,0.10242769996459157
0.36538461538461536,0.1588667955982169,0.2740322374746235,0.1588667955982169,0.2740322374746235,0.5560840977100386,0.41076966041548785,0.5171119190701414,0.4352102908481435,0.5080469855014467,0.4432476474144682,0.3924389377637365,0.34026122679051823,0.5560840977100386,0.41076966041548785,0.5560840977100386,0.41076966041548785,0.5560840977100386,0.41076966041548785,0.524372835896042,0.4277884412527809,0.5560840977100386,0.41076966041548785,0.5560840977100386,0.41076966041548785,0.5560840977100386,0.41076966041548785,0.06956291015331795,0.047455848888646644,0.09947994421934966,0.04561442374648388,0.10185587743196743,0.0948514826132867
0.375,0.17245092279799798,0.27080153904340876,0.17245092279799798,0.27080153904340876,0.5131257430941598,0.3939469470820414,0.47194922751645463,0.41697937169379956,0.46195838982162984,0.4258583294771054,0.37475585414598434,0.32596776001856537,0.5131257430941598,0.3939469470820414,0.5131257430941598,0.3939469470820414,0.5131257430941598,0.3939469470820414,0.47695797792972605,0.41332923180316955,0.5131257430941598,0.3939469470820414,0.5131257430941598,0.3939469470820414,0.5131257430941598,0.3939469470820414,0.07382520551051533,0.04559446798640202,0.09669289389952679,0.043343829421587314,0.10118285106666536,0.08935277306932153
0.38461538461538464,0.18861969223120859,0.25386740402793784,0.18861969223120859,0.25386740402793784,0.45253892637397125,0.36951429340183783,0.41386341016652706,0.38386392628210503,0.39930265412058696,0.39143596276918274,0.3517372528103235,0.30043464774255163,0.45253892637397125,0.36951429340183783,0.45253892637397125,0.36951429340183783,0.45253892637397125,0.36951429340183783,0.4164863804808568,0.38453435250060986,0.45253892637397125,0.36951429340183783,0.45253892637397125,0.36951429340183783,0.45253892637397125,0.36951429340183783,0.07934776643920863,0.043326494368307815,0.09316126672680108,0.04070984719132335,0.09996556006028971,0.08149844284709137
0.3942307692307692,0.2037298724357181,0.23461965863763376,0.2037298724357181,0.23461965863763376,0.3859362673310912,0.3298039055312727,0.3492133263412128,0.33688798046358415,0.33485298608980174,0.3425960490504608,0.32517347764318505,0.2720896963869577,0.3859362673310912,0.3298039055312727,0.3859362673310912,0.3298039055312727,0.3859362673310912,0.3298039055312727,0.3487628251659758,0.33905517252167455,0.3859362673310912,0.3298039055312727,0.3859362673310912,0.3298039055312727,0.3859362673310912,0.3298039055312727,0.08591317595849784,0.040691403961080994,0.08940141339337423,0.03765356702782302,0.10169812552246968,0.07338013972267153
0.40384615384615385,0.20252157717774594,0.20556608436194815,0.20252157717774594,0.20556608436194815,0.3337192531963452,0.2978528545851025,0.30625060171842006,0.3001708932465812,0.2943495100917626,0.306212097582162,0.30000203284993127,0.24191619865826827,0.3337192531963452,0.2978528545851025,0.3337192531963452,0.2978528545851025,0.3337192531963452,0.2978528545851025,0.2941917399215045,0.30248211242813366,0.3337192531963452,0.2978528545851025,0.3337192531963452,0.2978528545851025,0.3337192531963452,0.2978528545851025,0.09199750474958344,0.03886290498295633,0.088465728255166,0.03462809006325879,0.09909601908048264,0.06402254696668788
0.41346153846153844,0.20661647758662668,0.1890871589701193,0.20661647758662668,0.1890871589701193,0.28877068490463914,0.2645430879407032,0.27194885728468493,0.26498043393024046,0.2586397610735054,0.269387211002565,0.283119974839317,0.214292340868622,0.28877068490463914,0.2645430879407032,0.28877068490463914,0.2645430879407032,0.28877068490463914,0.2645430879407032,0.25330094691854554,0.2677543325501657,0.28877068490463914,0.2645430879407032,0.28877068490463914,0.2645430879407032,0.28877068490463914,0.2645430879407032,0.09568242898222042,0.0356775986240047,0.08805497103093943,0.03229202861441573,0.09727729713390267,0.0566437265888679
