Coverage,Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.1527777777777778,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.16666666666666666,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.18055555555555555,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.19444444444444445,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.20833333333333334,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.2222222222222222,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.2361111111111111,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.25,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.2638888888888889,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.2777777777777778,0.026963390111923217,0.006872494709191745,0.026963390111923217,0.006872494709191745,0.02872541320323944,0.007204631120981802,0.039019359469413754,0.058043755218758236,0.00800548255443573,0.0064330381592672065,0.14450056600474961,0.024341216941932073,0.030585951924324034,0.004253550131300716,0.028571836113929747,0.005503241516287483,0.028436145901679994,0.005654750183406956,0.00985935366153717,0.010896148524716907,0.04099379688501358,0.10964558225269219,0.06861026489734649,0.1600738049786403,0.045377231001853945,0.1120135584115308,0.11791310477256775,0.06068233534063482,0.11993918764591217,0.05848795396303235,0.04284816801548004,0.034481429720646675
0.2916666666666667,0.026967371225357056,0.006873839853275432,0.026967371225357056,0.006873839853275432,0.028721432089805602,0.007203219242374058,0.03907296359539032,0.0580235907111709,0.008010795760154725,0.006430671037839775,0.14450056600474961,0.024341216941932073,0.03058114153146744,0.004252998904661181,0.028576646506786346,0.005503321491649233,0.02844095629453659,0.005654943442427624,0.009872139871120452,0.010891490288460513,0.041005773425102233,0.10964312247866238,0.06859828835725784,0.160077107095567,0.045365254461765286,0.11201579326610914,0.11781958854198456,0.06065355918332942,0.11985884241263073,0.058460571803866296,0.04289861671129863,0.03447258619225734
0.3055555555555556,0.026978739579518636,0.006879648027045251,0.026978739579518636,0.006879648027045251,0.028685027082761126,0.007195552252001114,0.03947164900302887,0.057938436214663734,0.008077266772588092,0.006434221063749958,0.14450056600474961,0.024341216941932073,0.030553937733173372,0.004249690457586236,0.028620722472667694,0.005519573324912859,0.028485032260417938,0.0056718153125809015,0.009982922891775768,0.010929261187682936,0.04116440274318059,0.10962330098364348,0.07025005304813385,0.1611358229619858,0.04599103678266208,0.11280529007879986,0.11711267833908398,0.060547888600264596,0.11902898319760959,0.05850527273718106,0.042945886005957924,0.034357194850576346
0.3194444444444444,0.026776336654027302,0.006896123956490342,0.026776336654027302,0.006896123956490342,0.028467827641963962,0.007167275195259582,0.041049987016973044,0.05757594699666437,0.008213411960431507,0.006424581973854773,0.14450056600474961,0.024341216941932073,0.030501728113492325,0.0043372315612359566,0.028558931338787084,0.005703992024451206,0.028507326378424964,0.005731096838009754,0.010333717613844644,0.010971763471782466,0.04326049510566961,0.11084729539962562,0.07427946500480173,0.16358236186036976,0.0481299872815609,0.11465583310418893,0.11549696261485418,0.060147418222831504,0.11765267308354377,0.05802000687772243,0.0433466317653656,0.034014014339993584
0.3333333333333333,0.026501741780411626,0.007069072834792611,0.026501741780411626,0.007069072834792611,0.028188634058407373,0.00719536313311659,0.040966785382089164,0.0566714092701339,0.008521688566889082,0.00701859910398671,0.14450056600474961,0.024341216941932073,0.03023655792134149,0.004497175868931752,0.028425710019611177,0.005701230927387013,0.02832393536737987,0.005818124564462733,0.010708832592765491,0.010970382680898252,0.048495816217362875,0.11499418468946665,0.07940402107785147,0.16410207392717208,0.05107319016641094,0.11509389079945179,0.1140125841587782,0.05939142776991665,0.11606178176062446,0.05754381150747061,0.043886096479779195,0.034383797288596876
0.3472222222222222,0.0259050880074501,0.007221329829164824,0.0259050880074501,0.007221329829164824,0.027761441397572324,0.007163839067409537,0.040800534803053685,0.05514064881002688,0.009063898693427207,0.007147084810747158,0.14450056600474961,0.024341216941932073,0.030058975752525863,0.00466731000839472,0.028526931157850086,0.005553811125307167,0.02817139654599485,0.006084722953848226,0.011323984692210244,0.010872681459043566,0.0560017385689039,0.12113441222717024,0.08084936061747061,0.16117737532815044,0.05459332209924857,0.11606028212997954,0.11095012732971284,0.0583411600893322,0.11189769294980972,0.05718253180080663,0.04735316898907935,0.038751259442759194
0.3611111111111111,0.025262719285737565,0.007592154459024408,0.025262719285737565,0.007592154459024408,0.027226055663540253,0.0074326855688094514,0.04177438607134172,0.052712581192043494,0.009978544042649721,0.008572596117468963,0.14450056600474961,0.024341216941932073,0.029670287240906194,0.004854399200231989,0.02826637691126929,0.005826988417275858,0.028010663559607085,0.006116490718012991,0.012540268083460749,0.011043356928799562,0.0643074784777381,0.1260796205370647,0.09088409695513773,0.16396641691593009,0.06114640315539307,0.11933046831824276,0.10600199660026664,0.05660235657261758,0.1066690893552778,0.0558449963220005,0.048526045095447515,0.034611033329665156
0.375,0.025212515884272292,0.015360297963175529,0.025212515884272292,0.015360297963175529,0.027209565484611935,0.010821391964653721,0.04131650098518143,0.04892006411570263,0.011022423111919373,0.008880645047190012,0.14450056600474961,0.024341216941932073,0.029514105950704462,0.0090159820845836,0.027897828926149327,0.009796086633134577,0.02717660122119747,0.0066288097455832334,0.013690502038361526,0.010835831234475618,0.08455588170479213,0.13578173818498948,0.10336721702292832,0.16104547145278417,0.07431017004950737,0.12633409817380045,0.10185904261142842,0.05374931893509631,0.10248715974309162,0.05354171307847589,0.0541312577656509,0.03928670529675792
0.3888888888888889,0.0259347034941643,0.01951858384323268,0.0259347034941643,0.01951858384323268,0.028398231532474876,0.016952231193353273,0.03864250215543985,0.04236451536909703,0.01248424149385858,0.009711552966940071,0.14450056600474961,0.024341216941932073,0.028886324180713067,0.009155084794478291,0.027403218679251645,0.011217181106706596,0.0268524388747632,0.010388822667890716,0.015158709364974647,0.010014036318431261,0.10974023508269065,0.14325263804750188,0.11559215876978798,0.15335612473840593,0.08685211135519424,0.12166798365660027,0.09622706569823103,0.04826040209855892,0.09573456545718693,0.04903340597908792,0.06260808349891264,0.04620994014594917
0.4027777777777778,0.027717787907471283,0.027509476168439493,0.027717787907471283,0.027509476168439493,0.032476988910899056,0.027820885467238026,0.03740792911884282,0.03729574322538303,0.014892395405661375,0.01092281561599894,0.14450056600474961,0.024341216941932073,0.03164862423899999,0.020318400722480038,0.030535199785018126,0.020971243234403844,0.027865732624009733,0.01523918755976391,0.016566686253613364,0.009093934319813706,0.1288891598761249,0.1393311284097886,0.11750009784095237,0.1410606187929442,0.09225440853014664,0.11567411680597652,0.08899565100822927,0.04210350455036123,0.08720051148214261,0.04281182766684716,0.07008206072790878,0.04797121863020347
0.4166666666666667,0.0359919592036306,0.044929262631139215,0.0359919592036306,0.044929262631139215,0.03989551883445442,0.041683341028347067,0.03517382345311117,0.03093294659515186,0.017692763341869856,0.012499323921240296,0.14450056600474961,0.024341216941932073,0.03534649695914319,0.03027730677752027,0.03456955399248367,0.030936352267889846,0.03156297881936553,0.025176727460678006,0.017749077947642876,0.008043363656091441,0.15249250210406223,0.1432144719637872,0.11842925868463967,0.12541019986791543,0.09615511897098637,0.10483280788692678,0.0844693531152429,0.03548333611278825,0.08059079417023651,0.03713665688505594,0.08007863625552257,0.05119711883440283
0.4305555555555556,0.04570233716893686,0.054745310823732796,0.04570233716893686,0.054745310823732796,0.049945332324981634,0.050846653355489664,0.03297176526886297,0.025429761917563725,0.02027987123784206,0.012362814165027814,0.14450056600474961,0.024341216941932073,0.042109747565865045,0.03874940453639487,0.04172703399794584,0.04000561883184739,0.03703356429373479,0.034377187065567014,0.01869726341732585,0.007137238737573617,0.15541583110943832,0.12206100730312475,0.11619890204053493,0.1096053510828788,0.09647081750244993,0.09217863703748999,0.07994651040873471,0.028202745075571602,0.0750804311353929,0.03007289915294237,0.09057843279127899,0.051852926192939124
0.4444444444444444,0.056940629903551004,0.06337482065260494,0.056940629903551004,0.06337482065260494,0.060861783250354566,0.05740232325300628,0.03229229564245409,0.020821655930765265,0.0236000293424198,0.013687099084773651,0.14450056600474961,0.024341216941932073,0.05207314178824518,0.04693062696577929,0.051828209919335996,0.047989236441275604,0.04393224425145202,0.04069649964447899,0.019590497887202206,0.00701600166462016,0.1608732564997742,0.10710550812862968,0.11223305828854102,0.08835155484711918,0.09609850925145917,0.08038648707436531,0.07725451548802538,0.0216746323539522,0.0722667005392212,0.02455557250285036,0.10107176967016329,0.051895354586293053
0.4583333333333333,0.07340857187994093,0.07105717520822165,0.07340857187994093,0.07105717520822165,0.0706013002316195,0.055907065711027784,0.030754958736180886,0.0157580322486204,0.026898645851248928,0.013138333518243993,0.14450056600474961,0.024341216941932073,0.062474544241925396,0.05162453073932716,0.06198503623956851,0.052139337257076215,0.05393431881146539,0.04595543988417431,0.02097247866793832,0.006813878321449415,0.16725272153098455,0.10158363599081315,0.11016408469509083,0.07955150085832659,0.09579426626419062,0.07299816721320669,0.0760124089446089,0.01769948237128294,0.07032650289189622,0.018636536982810262,0.10877913674176513,0.04984162628636097
0.4722222222222222,0.09308208525517775,0.07192947360608071,0.09308208525517775,0.07192947360608071,0.07869526665806495,0.05468631725379642,0.03039437832220489,0.013858343391693399,0.028905963096138767,0.012464462649223297,0.14450056600474961,0.024341216941932073,0.0707467492181528,0.05085097449734687,0.07130458267446667,0.05189354459182298,0.06326258560301555,0.04792297582639353,0.022478157089501394,0.007034986818493715,0.1645303017736313,0.08747787318030827,0.10931135773583049,0.07179385173383383,0.0934925413787608,0.06640667373747908,0.07516798339853208,0.014739428155652367,0.0701853938433371,0.016407836062269723,0.11631713666044496,0.04793676192596573
0.4861111111111111,0.10772487345551936,0.06827160664900803,0.10772487345551936,0.06827160664900803,0.08490338333198189,0.05167256180921751,0.03076745854315761,0.01244890187686799,0.03046153991660937,0.012286860818294033,0.14450056600474961,0.024341216941932073,0.07913958204487725,0.05004845542979703,0.07934222317775415,0.050886117692162905,0.07268220383519122,0.04941158081561357,0.02452113302583453,0.007892987035282385,0.15840559961121078,0.07934106812882866,0.11138468089889744,0.0658609580641343,0.09218682785741505,0.05811130549559971,0.07431506901947502,0.013452777266000507,0.07218625787113299,0.015995377694503706,0.11952732975770179,0.04464166198158285
0.5,0.11947115404838592,0.06584446419421727,0.11947115404838592,0.06584446419421727,0.0886704972659073,0.04641120866133319,0.031014237573117387,0.011433851697511776,0.03198768375714187,0.012154547911396352,0.14450056600474961,0.024341216941932073,0.08593803651720343,0.046784992156920474,0.08590919049904037,0.04733020483872044,0.07900928769903127,0.045484715799280956,0.026201219021831926,0.00796257072271365,0.1554456650566301,0.0711074866848273,0.11721150763615386,0.06368649355377014,0.09379089972720192,0.055652163886090046,0.0744546379308456,0.012225476156193725,0.07428095594078112,0.015384327286975157,0.11935389043963308,0.04181868229408068
0.5138888888888888,0.12640146029327615,0.05846743090957356,0.12640146029327615,0.05846743090957356,0.08989266594769091,0.042772059879056676,0.03142404185407013,0.010401818455581925,0.03431906619909907,0.0138709906438922,0.14450056600474961,0.024341216941932073,0.08918940399246524,0.04343598086296281,0.08880006465605814,0.04385535840060539,0.08309569656776977,0.04314743690520496,0.028321007861112624,0.007980001702108906,0.15039664625212495,0.06296563053984569,0.12177908394787006,0.06142950328978957,0.09849891848846166,0.056226525791664324,0.0749923943331671,0.012181371451995871,0.07704424536360759,0.016345034980165745,0.12006395722941664,0.03795054970900508
0.5277777777777778,0.12765566121894667,0.05302693475102886,0.12765566121894667,0.05302693475102886,0.09016562637239679,0.03906156100674456,0.031851008301041914,0.009644850152932037,0.03728033912960633,0.016716964116303055,0.14450056600474961,0.024341216941932073,0.08987320723230616,0.03888975159062319,0.08920013396094098,0.03942382698455967,0.08406929720028816,0.039267310917409946,0.030029141526716617,0.00787461252659315,0.14565312137467193,0.05804434373749848,0.12678050037040425,0.056965700013275854,0.10008522796256127,0.05331774639896471,0.07743237203611031,0.013379847180073044,0.08038903276308025,0.018169375462059562,0.11928294340590587,0.03520039845870783
0.5416666666666666,0.12800163003543838,0.04765724671490848,0.12800163003543838,0.04765724671490848,0.09019151713271714,0.03611011503242267,0.03265144916063356,0.00900560853486101,0.04104466505016768,0.019727944952735613,0.14450056600474961,0.024341216941932073,0.09082010414525103,0.036108215564505886,0.08970944307013497,0.035763425868583665,0.0835054843301073,0.035484503991809274,0.0313719203399079,0.00812020780651236,0.14165546501916282,0.05321922420941567,0.1300685184562157,0.0548066865199306,0.10211358276524457,0.05179589173132369,0.08010382463514297,0.014736559860805255,0.08505905430295672,0.020967386535118954,0.1181358328293185,0.03341445592990852
0.5555555555555556,0.1264077693371381,0.04389850810215083,0.1264077693371381,0.04389850810215083,0.09010934313177406,0.03319175013331387,0.03320167642926164,0.008432502475565607,0.0470070134850546,0.024547958227180096,0.14450056600474961,0.024341216941932073,0.09063428195245024,0.03361195904736222,0.08952605106290254,0.03354578641709832,0.08318230213165546,0.03302981749375803,0.032970919246178516,0.008528898394351319,0.13863943004457885,0.05031513968308372,0.13344924031450897,0.05208618122940803,0.10217087771413177,0.048619606979384125,0.08282112908170886,0.016987370693471317,0.09048249604922998,0.023924281737340035,0.11752323132415572,0.03168008220591712
0.5694444444444444,0.12376527110753968,0.04060778624889324,0.12376527110753968,0.04060778624889324,0.09043982801062904,0.03090861799948622,0.03356231983186309,0.007865759008912867,0.052505737518218715,0.026570200807628737,0.14450056600474961,0.024341216941932073,0.08987115140652921,0.03116117847015325,0.0890127826684221,0.03166178565905604,0.08198844786346968,0.031109304287585026,0.03502144859932811,0.01033275864659993,0.13487542236789757,0.047805947735746736,0.1337355803567348,0.04980339287347653,0.10379264250058266,0.045974141720757734,0.08779243570095756,0.020964338455844254,0.0941858375657521,0.02459726949652108,0.11726168067027068,0.030444708239957735
0.5833333333333334,0.1211171852382375,0.03841840352185565,0.1211171852382375,0.03841840352185565,0.09105221807068065,0.029260378504027098,0.0338744416515217,0.0073029504046356756,0.05902743865435211,0.028513085993434977,0.14450056600474961,0.024341216941932073,0.08958992281709198,0.029251868716556897,0.08873221417863661,0.029332351683622613,0.08155548396506193,0.02899383296252545,0.03777916600910955,0.012681054999197116,0.13170201140930687,0.04500406636884754,0.131539529861417,0.046651301847877726,0.10481026441677739,0.04368764951057179,0.09328004943596481,0.02357149476874077,0.09742671505700584,0.02481886019992232,0.11643349214244675,0.02829983219707058
