Coverage,Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.29245283018867924,0.1157670111656189,0.009196466708130829,0.1157670111656189,0.009196466708130829,0.07590978878736496,0.0587476162599775,0.23595331863562266,0.08195515737090944,0.1412100903272629,0.06190980632842102,0.17123925601311427,0.013570554220143352,0.2668287546634674,0.08320869411166323,0.2668287546634674,0.08320869411166323,0.2669791270494461,0.08295668180198101,0.11439710265398026,0.027740267981631695,0.05411066281795502,0.027390374696136515,0.07615092408657075,0.026680366860899474,0.11595751297473908,0.035772706787867876,0.11332095670700074,0.05944082926419335,0.11467791426181793,0.059216774077812805,0.07885322999954224,0.03165098521568462
0.3018867924528302,0.11571447833379109,0.009272824196576466,0.11571447833379109,0.009272824196576466,0.07594764471054077,0.05875530573705983,0.23594602824960437,0.08195563987514229,0.14111216369697024,0.061848995047841894,0.17123925601311427,0.013570554220143352,0.26699009382724764,0.08306509120072207,0.26699009382724764,0.08306509120072207,0.2671404662132263,0.08281234892273628,0.11434950709342956,0.027737880084509243,0.05414312908053398,0.027401280288382943,0.07612834078073502,0.026680338825353034,0.11586716024080913,0.035687536920169946,0.11329895448684692,0.05944791939349667,0.11469823082288107,0.05921335883443777,0.07885247287154197,0.031651393268883235
0.3113207547169811,0.11580460172891617,0.00923273963487983,0.11580460172891617,0.00923273963487983,0.07604075115919114,0.05882339967566073,0.23582848830223083,0.08193547350143304,0.14145035321712493,0.06207765888356437,0.17123925601311427,0.013570554220143352,0.26690331324934957,0.08308883844132132,0.26690331324934957,0.08308883844132132,0.2670612042546272,0.0828308613459956,0.11432118883728981,0.027765052359439046,0.054244616746902466,0.027510317356499708,0.0762061793923378,0.026683709958477218,0.11587876775860786,0.0356902254468446,0.1131590019961198,0.05942354748647206,0.11451595955093702,0.059203139070336634,0.07884810790845326,0.03165305422094998
0.32075471698113206,0.11573803079326946,0.009391972122241883,0.11573803079326946,0.009391972122241883,0.07676814483205477,0.05887740942161209,0.23511228654781977,0.08178706325621227,0.14110404546714964,0.06220980119992705,0.17123925601311427,0.013570554220143352,0.2659151190559069,0.0831922672017931,0.2659151190559069,0.0831922672017931,0.2661727261106173,0.08287047997109216,0.11414542273680368,0.027899186369433546,0.054597530512015026,0.027520657490035953,0.07643146858612697,0.026613006124083852,0.11558739849925041,0.03572646788489091,0.11270140353639921,0.05910875112565804,0.11401685018340747,0.05897111978797984,0.07844850136174096,0.03145076875080627
0.330188679245283,0.11596374088979904,0.010143927283228393,0.11596374088979904,0.010143927283228393,0.07911594037924494,0.06009620321894205,0.23269498399738625,0.08176960969808869,0.14185931743705446,0.06168041864879573,0.17123925601311427,0.013570554220143352,0.26465339654882747,0.08334708824365877,0.26465339654882747,0.08334708824365877,0.26480376893480617,0.08309943216474595,0.11321684764283045,0.028288860047988938,0.05519317761134534,0.027600165918540462,0.07661401077480545,0.026632160399465355,0.11654675418876469,0.03570220015487947,0.11114313408221517,0.058800815636771336,0.11266499051593598,0.05851351388212528,0.07833974444412048,0.03131476801421229
0.33962264150943394,0.11583205980630149,0.011089184887453484,0.11583205980630149,0.011089184887453484,0.08257222046894688,0.06249479982861899,0.22945098270035927,0.08185015127835159,0.14213332027177963,0.06022874876849762,0.17123925601311427,0.013570554220143352,0.26312730805504886,0.08314701059379674,0.26312730805504886,0.08314701059379674,0.26327760054156896,0.08289457437771153,0.11202099544084261,0.0288364172237245,0.0564532895708841,0.027824353916417806,0.07709798291353953,0.02657479632835792,0.11577852121180011,0.035915305857596516,0.10987533602615199,0.058013681399698556,0.11120569908022881,0.05782867138176842,0.07750202052986725,0.03123460470040914
0.3490566037735849,0.1161894724563947,0.012432835645534821,0.1161894724563947,0.012432835645534821,0.08778514142419609,0.06431028323575724,0.22619286218939208,0.0812655414215542,0.14412113839515062,0.0603928135823135,0.17123925601311427,0.013570554220143352,0.2579978567462592,0.08294804430923428,0.25802187002712773,0.08292748986142051,0.25834024775042425,0.0826612151463053,0.10993117937913964,0.029656991575227058,0.058204536236609726,0.02754344529889677,0.07705606021805414,0.025998338671615006,0.11520556284829996,0.03616568433848568,0.10733304502249708,0.05687908115129981,0.10853081798170294,0.05689326890254322,0.0771181196788874,0.03261140023661486
0.3584905660377358,0.1165107547231137,0.01440742202792568,0.1165107547231137,0.01440742202792568,0.09494700411898682,0.06666005876110212,0.22304131112665496,0.07876730055449885,0.1468730113219164,0.059961968962583136,0.17123925601311427,0.013570554220143352,0.25362996909996377,0.08219331889357069,0.25371033025705186,0.08214157712724293,0.2539643413897501,0.08187715687669761,0.10655126937057548,0.03049991520664735,0.060185690695369914,0.0273353090765743,0.07748916762758899,0.025935388562505893,0.11429861638293122,0.035375255533450986,0.10561274606133954,0.055250904724481166,0.10663856068107731,0.05539885659622573,0.0779926821653934,0.03778984946561318
0.36792452830188677,0.11740489784373714,0.018898919680584842,0.11740489784373714,0.018898919680584842,0.10632225906333283,0.06890089510275958,0.21759710620124903,0.07729248569805611,0.14987832770125278,0.057706926526524434,0.17123925601311427,0.013570554220143352,0.2497774396860366,0.07726829019377206,0.25005376197578316,0.07710547135991036,0.2502319086864452,0.07697002896508728,0.10333505725584569,0.031050453861105345,0.06319539562025443,0.027281782060214588,0.07819750124974682,0.025442348574569847,0.11396253301065373,0.034704532633202764,0.10148642114511815,0.05297954845852615,0.10183621967892888,0.05339391350457826,0.07873198294548005,0.03842174845615943
0.37735849056603776,0.12104027815427225,0.02370394393614666,0.12104027815427225,0.02370394393614666,0.11878560951922196,0.07067974061616718,0.21157120053098707,0.07491448129804332,0.1546230267556302,0.05670218118725236,0.17123925601311427,0.013570554220143352,0.2445896808075374,0.0772647649223046,0.24505405873085848,0.07706451587897672,0.24565489527350315,0.07647243929852315,0.10003628258743867,0.0306210753166559,0.06669405436108389,0.02687339504841674,0.07909237644149689,0.02484004101999058,0.1116590977010551,0.033060015951486464,0.09790201735886048,0.0499764793786427,0.0973160177461602,0.05117555100290986,0.08339622525796536,0.04473960770402141
0.3867924528301887,0.12385004542269147,0.02626681965214176,0.12385004542269147,0.02626681965214176,0.1308346982366138,0.0729417322730483,0.20605164407227655,0.07191011482088788,0.1592618514577857,0.055616843454846125,0.17123925601311427,0.013570554220143352,0.2364553220632499,0.07546096030093405,0.2373007869873638,0.0749715274676581,0.23760464154155003,0.07456855120625994,0.09636434470200496,0.030420504403130332,0.06857485739449735,0.025519110938275687,0.08064331860912337,0.02515294403979039,0.11120918474023603,0.033051566462799414,0.09423891521845092,0.04711635037408097,0.0929930022541608,0.04842366170057289,0.08470892717265911,0.04369848066250812
