Coverage,GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev)
0.01845018450184502,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.02029520295202952,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.02214022140221402,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.023985239852398525,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.025830258302583026,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.027675276752767528,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.02952029520295203,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.03136531365313653,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.033210332103321034,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.03505535055350553,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.03690036900369004,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.03874538745387454,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.04059040590405904,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.042435424354243544,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.04428044280442804,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.046125461254612546,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.04797047970479705,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.04981549815498155,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.05166051660516605,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.05350553505535055,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.055350553505535055,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.05719557195571956,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.05904059040590406,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.06088560885608856,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.06273062730627306,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.06457564575645756,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.06642066420664207,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.06826568265682657,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.07011070110701106,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
0.07195571955719557,0.9999999999998663,2.3403083304781914e-13,1.0000000000001033,2.1305891518920242e-13,1.000000000000071,2.210454041471066e-13,0.9999999999999216,2.2558606228972323e-13,1.0000000000000002,8.325134291567831e-14,1.0000000000000377,6.105395223649953e-14,1.0000000000000637,2.1250082462893894e-13,1.0000000000000728,2.157744422908558e-13,0.9999999999998878,2.1651846661420463e-13,0.9996718749999459,0.007329757280896759,0.9999999999997079,2.3030100229353895e-13,0.9999999999996397,2.287030034420138e-13,0.9999999999996867,2.33452216289623e-13,0.33637261391081646,0.08480539970560773,0.364067519792096,0.10687342644046223,0.8023765220990039,0.2016036409328048
