Coverage,Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),GMM (Mean Risk),GMM (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.18666666666666668,0.3879063249349087,0.019868556937922884,0.43712186078424314,0.009817063791513168,0.5090161794863339,0.07221651407215918,0.3761264601069579,0.019836666692276378,0.38058381964049265,0.02762223117249695,0.4734759704759171,0.0069478841025057995,0.5090486657787452,0.07218592992982362,0.4442816786896066,0.07316715652717484,0.41560504291491235,0.03715772061484415,0.4005452061406806,0.03428925910647311,0.4298686561219232,0.08012264065914791,0.37634256516635606,0.01551072888378879,0.4036283629915387,0.019624085934960567,0.3910659425065533,0.023395995493620047,0.4328164591649256,0.028347981238864065,0.3833857758752918,0.04137187302988093
0.2,0.3879063249349087,0.019868556937922884,0.43712186078424314,0.009817063791513168,0.5090161794863339,0.07221651407215918,0.3761264601069579,0.019836666692276378,0.38058381964049265,0.02762223117249695,0.4734759704759171,0.0069478841025057995,0.5090486657787452,0.07218592992982362,0.4442816786896066,0.07316715652717484,0.41560504291491235,0.03715772061484415,0.4005452061406806,0.03428925910647311,0.4298686561219232,0.08012264065914791,0.37634256516635606,0.01551072888378879,0.4036283629915387,0.019624085934960567,0.3910659425065533,0.023395995493620047,0.4328164591649256,0.028347981238864065,0.3833857758752918,0.04137187302988093
0.21333333333333335,0.3879063249349087,0.019868556937922884,0.43712186078424314,0.009817063791513168,0.5090161794863339,0.07221651407215918,0.3761264601069579,0.019836666692276378,0.38058381964049265,0.02762223117249695,0.4734759704759171,0.0069478841025057995,0.5090486657787452,0.07218592992982362,0.4442816786896066,0.07316715652717484,0.41560504291491235,0.03715772061484415,0.4005452061406806,0.03428925910647311,0.4298686561219232,0.08012264065914791,0.37634256516635606,0.01551072888378879,0.4036283629915387,0.019624085934960567,0.3910659425065533,0.023395995493620047,0.4328164591649256,0.028347981238864065,0.3833857758752918,0.04137187302988093
0.22666666666666666,0.3879063249349087,0.019868556937922884,0.43712186078424314,0.009817063791513168,0.5090161794863339,0.07221651407215918,0.3761264601069579,0.019836666692276378,0.38058381964049265,0.02762223117249695,0.4734759704759171,0.0069478841025057995,0.5090486657787452,0.07218592992982362,0.4442816786896066,0.07316715652717484,0.41560504291491235,0.03715772061484415,0.4005452061406806,0.03428925910647311,0.4298686561219232,0.08012264065914791,0.37634256516635606,0.01551072888378879,0.4036283629915387,0.019624085934960567,0.3910659425065533,0.023395995493620047,0.4328164591649256,0.028347981238864065,0.3833857758752918,0.04137187302988093
0.24,0.3879063249349087,0.019868556937922884,0.43712186078424314,0.009817063791513168,0.5090161794863339,0.07221651407215918,0.3761264601069579,0.019836666692276378,0.38058381964049265,0.02762223117249695,0.4734759704759171,0.0069478841025057995,0.5090486657787452,0.07218592992982362,0.4442816786896066,0.07316715652717484,0.41560504291491235,0.03715772061484415,0.4005452061406806,0.03428925910647311,0.4298686561219232,0.08012264065914791,0.37634256516635606,0.01551072888378879,0.4036283629915387,0.019624085934960567,0.3910659425065533,0.023395995493620047,0.4328164591649256,0.028347981238864065,0.3833857758752918,0.04137187302988093
0.25333333333333335,0.3879063249349087,0.019868556937922884,0.43712186078424314,0.009817063791513168,0.5090161794863339,0.07221651407215918,0.3761264601069579,0.019836666692276378,0.38058381964049265,0.02762223117249695,0.4734759704759171,0.0069478841025057995,0.5090486657787452,0.07218592992982362,0.4442816786896066,0.07316715652717484,0.41560504291491235,0.03715772061484415,0.4005452061406806,0.03428925910647311,0.4298686561219232,0.08012264065914791,0.37634256516635606,0.01551072888378879,0.4036283629915387,0.019624085934960567,0.3910659425065533,0.023395995493620047,0.4328164591649256,0.028347981238864065,0.3833857758752918,0.04137187302988093
0.26666666666666666,0.3879063249349087,0.019868556937922884,0.43712186078424314,0.009817063791513168,0.5090161794863339,0.07221651407215918,0.3761264601069579,0.019836666692276378,0.38058381964049265,0.02762223117249695,0.4734759704759171,0.0069478841025057995,0.5090486657787452,0.07218592992982362,0.4442816786896066,0.07316715652717484,0.41560504291491235,0.03715772061484415,0.4005452061406806,0.03428925910647311,0.4298686561219232,0.08012264065914791,0.37634256516635606,0.01551072888378879,0.4036283629915387,0.019624085934960567,0.3910659425065533,0.023395995493620047,0.4328164591649256,0.028347981238864065,0.3833857758752918,0.04137187302988093
0.28,0.38781779896940954,0.019792656692621913,0.4371237370075731,0.00982557783188868,0.5089294708112224,0.07210605908600574,0.37627083766410585,0.01992500575318271,0.3806758379954951,0.027615577993981105,0.4734759704759171,0.0069478841025057995,0.5089619571036337,0.07207546715561634,0.44419497001449515,0.07298126856157065,0.4158030489416832,0.03728678257930507,0.4004294910039149,0.0342021617659623,0.42976222472803943,0.07994856754102907,0.3763988036069468,0.015534909732660085,0.40355363296549907,0.019608797103128083,0.3911340428301583,0.023455147732792097,0.4328285655211772,0.028309455926796123,0.3835613338504872,0.04148123404562172
0.29333333333333333,0.38792701857063366,0.019838932820411326,0.4371408236056283,0.009840620251926405,0.5087299394429582,0.07209732257160051,0.37630157323347657,0.019947373045065515,0.380709933228842,0.027589493225606637,0.4734759704759171,0.0069478841025057995,0.5087624257353693,0.07206681687745019,0.44431651177993065,0.07293673043252584,0.41578223335617753,0.03719855958984012,0.4005242279873603,0.034187618236026736,0.42989010240745235,0.07991645699562376,0.37651786765054035,0.015718076028832084,0.40346199995241216,0.019627749954850896,0.39119021698573275,0.023461289126491702,0.43306851272836683,0.02822415378023973,0.38353729788993757,0.04138914185542209
0.30666666666666664,0.38803201300805923,0.019843022193792362,0.437156694304061,0.009810995366209713,0.5078504741406371,0.072065138069506,0.3763620341486199,0.01994865864616115,0.38082375584163725,0.027579492022386784,0.4734759704759171,0.0069478841025057995,0.5078829604330483,0.0720350153672882,0.4448003282849535,0.07272137533666712,0.4160327225807257,0.03714414126935865,0.4006714237269846,0.03409972938425971,0.4302025970473624,0.07958610082348401,0.37661363599478703,0.015769144187441936,0.40334939572213063,0.01958857761947434,0.3915132492774048,0.023601492091008244,0.43283312925631273,0.02829254066504652,0.38410999632069953,0.0415504137737577
0.32,0.38807030140291915,0.019760595806370275,0.4373109145360234,0.009822314764045496,0.5057789941028713,0.07178724563700623,0.3767227829078178,0.020062401986547785,0.381377534824311,0.02762271654311043,0.4734759704759171,0.0069478841025057995,0.505794906346933,0.07176708939205827,0.44572154750702236,0.07196682652304918,0.4170683072866518,0.03783025874721233,0.40098279906242906,0.033765330041463266,0.4308739045856608,0.07863424377831356,0.3771872600295184,0.017136482771629005,0.4028595476195806,0.01967962353558028,0.39198726625020025,0.023787637233188445,0.4326782023529659,0.0283196247337228,0.38518071465860554,0.041884479854343945
0.3333333333333333,0.3888512358154989,0.019594036715014307,0.43746349212798014,0.00982685670199262,0.5034392672472394,0.0710270358840005,0.37762954392198816,0.020541192409532602,0.3825862124699884,0.027941447868964735,0.4734759704759171,0.0069478841025057995,0.503477167921719,0.07099772558174106,0.4467378167631332,0.07068002749022784,0.41861206980926446,0.037629760451181236,0.40198667970957574,0.033341574262692505,0.43183403425550254,0.07735663922959847,0.3776870138982619,0.01780547261794505,0.402125948816533,0.019768320740420293,0.39324552612570096,0.02409737966112935,0.4320892478458687,0.028635659790123662,0.3872375069694126,0.0424112676221973
0.3466666666666667,0.3895137058691689,0.019714982007600794,0.43759486922565405,0.010128612261169597,0.4985982954864403,0.07017002232938625,0.37883308923498193,0.021044417431513158,0.38419859230931136,0.02821046069466283,0.4734759704759171,0.0069478841025057995,0.498689556262435,0.07011543075433022,0.4473742243008132,0.06842070809927558,0.4199235453466912,0.03720001049155082,0.4024297959371642,0.03253284846711513,0.43224642159365484,0.07459676290444033,0.37951271252789937,0.02032902760947654,0.4014578439258158,0.019854886598701865,0.39556140962908126,0.02490401344094992,0.4317266690700099,0.02839023957212399,0.39058760359127564,0.042878493390791646
0.36,0.39101534677114863,0.019715469380896286,0.4376039263558185,0.010335549674074788,0.49272095935975185,0.0683126273108708,0.3813060566963747,0.021385342941382387,0.38718604631762027,0.02818545128086837,0.4734759704759171,0.0069478841025057995,0.49275479438859715,0.06828547785567775,0.4481834327381857,0.06507238776721111,0.422787692374045,0.03727702039197914,0.4030843152177231,0.031019077868163013,0.43198289603955903,0.07056322669585433,0.38235855211184044,0.022139684217254284,0.40063637445956696,0.019752967867089223,0.3982385257235361,0.025621787273113178,0.4329705573914994,0.028269820455600184,0.39573048655138676,0.04381044937965427
0.37333333333333335,0.3935607497561019,0.019554080076048853,0.43749602607039356,0.010918754920668804,0.4844638712078754,0.06585366128719448,0.3844216605136681,0.02199938416858356,0.3896920863734116,0.027586315591432188,0.4734759704759171,0.0069478841025057995,0.4846314745439141,0.06573807528077692,0.44681244122901753,0.06021150169788497,0.42547079659820525,0.036678115218267075,0.4041340545990875,0.029568818818795188,0.4319041544052708,0.06576071633923507,0.3868378597446211,0.02622871392448233,0.4003363231675762,0.019302502581077508,0.40229411055981484,0.02666741544029257,0.43499169894996187,0.027662332686429515,0.4026847930463376,0.04517154378309702
0.38666666666666666,0.3954248405156319,0.019746866965677186,0.4385717957483904,0.011734611679721271,0.4753261170169952,0.06157950855280997,0.38785969146828825,0.022387072727480393,0.39339554534901267,0.026969325034556728,0.4734759704759171,0.0069478841025057995,0.47567234754957166,0.06134748283523948,0.44640094179903905,0.05497622568633429,0.4267050751493794,0.03370475785924094,0.40697842459570815,0.02736256899694066,0.43337375499610803,0.06023256700907791,0.39268033657822105,0.029627082904678893,0.4013634703800899,0.02027076930346069,0.4085079524029293,0.027629867932503993,0.4368524960386582,0.027825393111110583,0.41045607245845617,0.04472065736711456
0.4,0.39902891398807994,0.019030328631837658,0.4396436897864478,0.0128318900680427,0.46337170971875596,0.05338852408890541,0.3929367765838874,0.022479450274350967,0.3973297238191364,0.025414373901070143,0.4734759704759171,0.0069478841025057995,0.46366342246207604,0.05327737203072043,0.44549505829771774,0.04689964687316461,0.43040104221259207,0.0327287240319697,0.40839910070118185,0.02359155267482313,0.4346865236730188,0.05173774279252171,0.3990966656573211,0.03188221564495993,0.40173033305390227,0.021072585337339144,0.4158572320379881,0.027202159099219816,0.4396789978171284,0.026804785858815766,0.420417215046993,0.04232094020666096
0.41333333333333333,0.4030577299191978,0.018732581925456824,0.4402055367624933,0.013945376284595294,0.45428090232131707,0.044674228930259914,0.3980785132611089,0.021030954029192996,0.40157948026683077,0.022364733510309924,0.4734759704759171,0.0069478841025057995,0.4545316561774025,0.044557644059774464,0.4428280268483199,0.03854866915971154,0.4322018456156161,0.029830461993781917,0.4096299369953818,0.021004306370055337,0.4337228026566364,0.043517181646658465,0.40777813404600133,0.033866120189821415,0.40405635691974434,0.023220866474812276,0.42364656918245913,0.02612540749246166,0.44286767912711655,0.025054806195178,0.4301944973894802,0.038344582010689125
0.4266666666666667,0.40716860773356145,0.018089723400753696,0.44008596271456274,0.014347543242970941,0.44692627436567306,0.035492837177422916,0.4024758317559189,0.019339766216160306,0.4030857463783118,0.019655092734844913,0.4734759704759171,0.0069478841025057995,0.4472898721317169,0.03533574378908212,0.4410920133485848,0.03109408755029759,0.43344503486361297,0.026566921719403093,0.40956719980953055,0.017743437949106825,0.4321581566929232,0.035174735592061177,0.41816584305595633,0.032903203263304426,0.4077947015347596,0.023815277031418856,0.4300662828912655,0.02434410573376983,0.4474173783693679,0.024170413909211468,0.4392929533999861,0.034465715226391455
0.44,0.41126853856580975,0.017222703632224386,0.44099488747289783,0.015281139803258991,0.4425379621657134,0.030450604603471407,0.4051188433223254,0.017030764778202995,0.40419899767130313,0.016681408165662166,0.4734759704759171,0.0069478841025057995,0.44274615295664693,0.030600029584205025,0.43811205030818967,0.026892028408856627,0.43288592016984717,0.023388320124190596,0.40914234921095904,0.015690500784426964,0.4309162644978481,0.03054027949974181,0.4267315785847435,0.03150409764424198,0.4131422403593793,0.02419886906131106,0.4354827212010563,0.021853926800692248,0.4516376841065058,0.020455121527653303,0.4455528704084879,0.030694202065647207
0.4533333333333333,0.4141841378977708,0.016985835269278705,0.4430581683135976,0.015324445682014135,0.43910869035658,0.024459732084658996,0.4077880227784976,0.014881323962015865,0.404809022143082,0.014224770426328847,0.4734759704759171,0.0069478841025057995,0.4392549591351664,0.02462192910152182,0.4370960358860451,0.022544626374696085,0.43257033420412005,0.021159531334587256,0.40831885888413605,0.013652818379855377,0.42962924430847405,0.02538750158014243,0.4329938260870156,0.02898045971602785,0.4189355023919113,0.023528931085660287,0.43987565455390637,0.019139170939494788,0.4535033759398382,0.018084215495633712,0.4490293341058534,0.026678973748851892
0.4666666666666667,0.41764377475887654,0.016503702005605667,0.44525349040303136,0.016541506216957887,0.4366370600763497,0.019153509479804997,0.41057496657463427,0.012504976699320039,0.4057118876363499,0.01224859399310806,0.4734759704759171,0.0069478841025057995,0.43648805094705195,0.01893632613393838,0.43518002961399765,0.01806772706753457,0.43170478637267207,0.018070519727440542,0.40809836968621443,0.011485131968251896,0.4297012999969965,0.02059380926991065,0.4378007348967219,0.025040371789069885,0.4241419340785871,0.02259396227231448,0.4429762332338869,0.0160065986403072,0.4537193179431988,0.0163810206279456,0.45188671525503143,0.021526841685565148
0.48,0.42128710233503436,0.015844668443255838,0.4475437271390499,0.016548168506332814,0.4362098735812543,0.017514973359151063,0.4116366639766246,0.011220161088677912,0.4066124323112157,0.011530928622473341,0.4734759704759171,0.0069478841025057995,0.4353682250957204,0.017088368739245897,0.43455614199034065,0.0162442627264657,0.4312271427128311,0.016383891416735706,0.4082610464981487,0.010892788532783455,0.4304645017855839,0.01899564522052142,0.44086902557613333,0.02100377164496017,0.4285584439506684,0.020427416276202585,0.44478729509430565,0.01427234597686457,0.4535356536873734,0.014188496002752632,0.45381111543395336,0.01842343708553847
0.49333333333333335,0.4238540688048645,0.01593618932791929,0.4495444433615214,0.016223475498118443,0.4362300509083374,0.01651642731288314,0.41272395103935666,0.010763988297493804,0.40769209212578705,0.011297503896306208,0.4734759704759171,0.0069478841025057995,0.43475614582025124,0.016024625295255227,0.4339831704990623,0.014984633468366919,0.43111659064622865,0.014962059104071305,0.40886486605685546,0.010840970674219647,0.4327837698188497,0.01721592949055816,0.4436903548655594,0.018044796904181547,0.43256365228671945,0.01846678822511054,0.44529903833891715,0.012988880709486323,0.4533668190516921,0.013135242760724484,0.4541318398585057,0.017011507125232143
0.5066666666666667,0.42535672835115823,0.01534060872353542,0.4522676638166219,0.016313891222530047,0.4373524031533633,0.015102740080877046,0.4140052528879113,0.010654602426390608,0.4093260365696466,0.011406289535256856,0.4734759704759171,0.0069478841025057995,0.4356444005908334,0.01492469326783509,0.43493449433985787,0.014652526652244601,0.43208452541089776,0.014230673118014606,0.41058188541570445,0.010900016434268514,0.435222840341832,0.01635402418993631,0.4454998478710497,0.01577725551482073,0.4357655998596429,0.016803444883142987,0.4457835562204056,0.011684229293412077,0.4532833820156405,0.011369130008610893,0.45370989203203327,0.014819444823067613
0.52,0.42641222750105456,0.01454263394792615,0.4550230714348607,0.01595031289023234,0.4392036669549892,0.014464244806578807,0.41534426879209774,0.010847016940203902,0.41129780742545957,0.011013612357761082,0.4734759704759171,0.0069478841025057995,0.43710134377380816,0.014265564186383167,0.4359942825858647,0.014039313546033662,0.4337481407232931,0.014163189129087194,0.41257875052003096,0.011371185189468702,0.4373272042729696,0.01572903545429524,0.4460650828863886,0.014552702368442751,0.4381133994637285,0.015398282188192771,0.4459471403887758,0.011301343573021401,0.45308271797177707,0.01069257830075908,0.45340441128144965,0.01400678227534598
0.5333333333333333,0.4280734152102297,0.013979944699197208,0.4570394866523361,0.015716495399873534,0.44070736027385754,0.0141497827234767,0.4174035957873311,0.011007496584158933,0.41321848443417214,0.01079149585290209,0.4734759704759171,0.0069478841025057995,0.4384907485145849,0.014162480920664218,0.43731548603282233,0.013747217070772632,0.43495477188501325,0.013403216009182099,0.4147006710552343,0.011327845754190035,0.4393417099712837,0.01486366789639031,0.4467705406648991,0.014127686568867405,0.4400006136203647,0.01425040294377542,0.4459444120943812,0.010880459557182587,0.4530037364830551,0.010442822456687827,0.4526068846563594,0.013533979093034538
0.5466666666666666,0.42945839922755324,0.012970136307358134,0.45927411460830814,0.015419092407207525,0.4418566284390826,0.013779217500559889,0.41947816421436374,0.0111759289387737,0.415423815112558,0.010636002497833752,0.4734759704759171,0.0069478841025057995,0.4400989590596192,0.014170930147512395,0.4386028267052871,0.013609361894487075,0.43615038635146364,0.013192419513421563,0.4169432259835614,0.011282254790840053,0.4411775679347638,0.013840057091494065,0.4476212143701107,0.013900060220242611,0.44168010306926336,0.013103017723995691,0.4456847506191399,0.011018716509217834,0.453334983900349,0.010344683889259468,0.4526541450551068,0.01314903811904495
0.56,0.43134591578412884,0.012468386004610227,0.4614764636370214,0.015489407937827927,0.44325567132878685,0.013344522162909758,0.4218959364970248,0.011771420959475845,0.41792212903888964,0.010534022794358923,0.4734759704759171,0.0069478841025057995,0.4416918644869804,0.013976965697551998,0.4399775709232673,0.013573329627730482,0.43775764704650505,0.01268850027408818,0.41938764367328074,0.0111794777226277,0.4427105115761299,0.012919073702436045,0.44767992322888045,0.013383926327421372,0.44248945731057376,0.012321786477363563,0.4459588365646977,0.01094235789676397,0.4540259229509713,0.010727779411386617,0.452500893533868,0.012601056326856996
