Coverage,GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),GMM (Mean Risk),GMM (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev)
0.559040590405904,0.6444850384678075,0.023305046615761587,0.7815422340631362,0.025808835787909122,0.7758693361826182,0.023952801263334652,0.6062571590458048,0.02311422745354469,0.5755174809034053,0.02283742098019324,0.5579588081126083,0.011932855908610374,0.7768588106749852,0.023523130221651346,0.773127950614726,0.024400895093854583,0.7618658318121498,0.024920163351986074,0.6873650540002508,0.023032704759611947,0.6702963105219747,0.021592865928850107,0.6789120296805651,0.023614735228147547,0.6758418908313284,0.023327944319883536,0.5936778015985191,0.022233678442332403,0.5488370331832355,0.02247680237167274,0.5732376450621909,0.0216235001348355
0.5608856088560885,0.6430143807805003,0.02310879459764072,0.7794171352847572,0.0258810866444703,0.7736970100947466,0.023999005637562652,0.6051576091150058,0.02296106712742263,0.5747254016950978,0.022882493039901433,0.5579588081126083,0.011932855908610374,0.7749178294119804,0.023105893247663486,0.7711199020302936,0.024293424529508247,0.7600857954239639,0.024708417960766345,0.6866612660245057,0.02306673093269083,0.6698321442383904,0.021912263992306873,0.6775551016185367,0.023734404688105244,0.6750562621248213,0.02329608229426832,0.5938972716793058,0.02235683193013106,0.5496287987579583,0.02225325751453961,0.5739499998665506,0.021276531471909065
0.5627306273062731,0.6419569263281563,0.023013735706478584,0.776878352477088,0.02561503897254563,0.7715836142204143,0.02393588148970794,0.6041351135898396,0.022796684796193324,0.5740066696517666,0.02275484526260279,0.5579588081126083,0.011932855908610374,0.7732812268691849,0.022893864360916262,0.7693677925659977,0.024085437518535972,0.7582286192894242,0.02460273091188803,0.6862035855993944,0.02297980491023834,0.6688709945103752,0.02168732139595389,0.6760409325857779,0.023908811603557942,0.6744617739285672,0.023267123991362285,0.5941616899645427,0.022296694424969878,0.5502762088445455,0.022048893794225952,0.5742823039368992,0.021081511788141983
0.5645756457564576,0.6409256296470397,0.02298062655484988,0.77433923456687,0.025624170357735683,0.7697367162387933,0.023634890832601316,0.6032009901452428,0.022678154594474576,0.5732470522686612,0.022675696566851943,0.5579588081126083,0.011932855908610374,0.7717899411442867,0.022807349576829814,0.767589703973999,0.023793061360570404,0.7562323386434303,0.024589908830477927,0.685612058244002,0.022935928871534263,0.6681065128819456,0.02158824453216372,0.674430712766432,0.023866567654378057,0.6738304328544579,0.023178614845534073,0.5943903611504366,0.022085544508569473,0.5510384957874046,0.021770919679012343,0.5748150138003802,0.02109720224994589
0.566420664206642,0.640012392560518,0.022867574156549542,0.771974733678505,0.02547326664405797,0.7679972302054944,0.0235304090863629,0.6022987427079741,0.0225902122104628,0.5722421417483162,0.0224808736539839,0.5579588081126083,0.011932855908610374,0.7701341676806305,0.022647563897566003,0.7656875879086132,0.023852972952049946,0.7544808971698309,0.024236954398429,0.6849644361937068,0.022896599717299914,0.6672665635096459,0.021656196114145165,0.6728405873800557,0.02383220813780286,0.6730724020222173,0.022903962605468224,0.5943015178839357,0.022071467630550037,0.5516985720899164,0.021334734032346737,0.5753057661012855,0.021299408438854923
0.5682656826568265,0.6390727280734084,0.022556230968544814,0.7698703861009897,0.025522425658201387,0.7659357026731556,0.023398183160473113,0.6012494038226789,0.022443153204486786,0.5711775308616273,0.022395778157024624,0.5579588081126083,0.011932855908610374,0.7682954860006876,0.022718762674923974,0.7637578793441673,0.02374966153378285,0.7523760694182768,0.024298490291733033,0.6841629659087338,0.022909300619087258,0.6663852701682768,0.021876560051013988,0.6713682966069368,0.023850903043610313,0.6723905204835772,0.022952256946285617,0.5945104742502479,0.02180783687266436,0.5520821062693477,0.021308433007779102,0.5757163625388361,0.020971638668091794
0.5701107011070111,0.6382696446052871,0.022257466771478267,0.7676589625749176,0.02536253054249358,0.7640494470824616,0.023553290220829446,0.6002261072207284,0.02240431399744941,0.5700145000927114,0.022294362653659118,0.5579588081126083,0.011932855908610374,0.7664961857020384,0.02261367396665597,0.7618636809217785,0.02391210312920234,0.7503883825098254,0.02421975284256517,0.6833950220716571,0.022876505464629934,0.6655284687184935,0.021996602789178914,0.6695518850147033,0.023911672005985082,0.6715444030409723,0.02293966679918921,0.5945453250525676,0.02167186650769239,0.5523498105778694,0.021168073965649938,0.5759057059964235,0.020996386870729133
0.5719557195571956,0.6375770216488849,0.021996713876330277,0.765260081904821,0.025090920646128865,0.76230639718403,0.023429301166245385,0.5992863679700738,0.022275777143226327,0.5689968210535533,0.022117365485993176,0.5579588081126083,0.011932855908610374,0.7647764490762253,0.022707059089454043,0.7601150058642986,0.023824755085851412,0.7484958672901448,0.024264705182362595,0.6827222717400502,0.02288187679901305,0.664441297775033,0.021910291789513134,0.667906150444442,0.023881195661040105,0.6708413076320165,0.022858439966813807,0.5944048106113392,0.02156535597080057,0.5523287980665389,0.020890031990618337,0.5763161866771372,0.020858518924884162
0.5738007380073801,0.637208104123096,0.021851483249748994,0.7631672553963305,0.0248845817128815,0.7604314619766084,0.02343869042613905,0.5982177332120967,0.02218643295683294,0.567803223063331,0.021971425489358397,0.5579588081126083,0.011932855908610374,0.7632259504910333,0.022751079850019867,0.7583504906624827,0.02380155955944452,0.7466160817416893,0.0242775674192977,0.6818292055059947,0.022930908806326433,0.6632532257755234,0.02216158348410523,0.6664343785081673,0.023964363880513016,0.6701216265409591,0.02268741731607346,0.594287290603978,0.021462223866053287,0.552411719714508,0.020762655163040527,0.5765294903401577,0.020712983698242204
0.5756457564575646,0.6367251552832004,0.021848287918677736,0.7609983686974545,0.024923865193874097,0.7586949730671193,0.02336567442913589,0.5973929210990612,0.022222431366158125,0.5667322045091827,0.02188916799016244,0.5579588081126083,0.011932855908610374,0.7614086984838625,0.023159903335058928,0.7564480535856831,0.02369821267815381,0.7446949406386731,0.02405144200918494,0.6811443343495177,0.023078584038506496,0.6621064665259608,0.02203712213581175,0.6648557203040251,0.0239717733303012,0.669180646457965,0.022699529625174908,0.5941333114894928,0.0212427280893643,0.5525457601188916,0.020356674042907804,0.5766319046241608,0.020472449252971283
0.577490774907749,0.6365616101334745,0.021396812999957777,0.758820869986197,0.024626925396301704,0.7570864986985987,0.023429276654816606,0.5966248799663365,0.022207844934844644,0.5659180374185317,0.021622361212211484,0.5579588081126083,0.011932855908610374,0.7595140738476976,0.023447487418834158,0.7544775685382232,0.023657082533986004,0.7426842414028858,0.02415558596536746,0.6803832555232174,0.0229265190450753,0.6610148123451279,0.021943805356962012,0.6633171862426759,0.023746206410281176,0.6683252333019422,0.022587144211776225,0.5940380289948972,0.020982410693504108,0.5528950596995245,0.02017134834023583,0.5769042095972413,0.02015806510859756
0.5793357933579336,0.6365650046680359,0.021243113925581102,0.7567522851091746,0.024500116421577105,0.7553886762112196,0.023398403740391784,0.5957266550300915,0.02228842315143588,0.5649027155670324,0.021638815717810816,0.5579588081126083,0.011932855908610374,0.757493487207346,0.023436572224584645,0.7528636383254975,0.023655614047701556,0.7405689526239874,0.024374465752426917,0.6796590004192635,0.02314268332716978,0.6598097931053024,0.022146425645479452,0.6618757367240722,0.023509835977824266,0.6675214529042286,0.02267568589144337,0.5938792269278362,0.020745057130171937,0.5530209993966609,0.019925005708870378,0.576968125958897,0.02002421241892009
0.5811808118081181,0.6365362082444687,0.021021530343155775,0.7548375908616848,0.02429759808473881,0.7536499116228532,0.023397835871688637,0.5947041930942717,0.022168750677772023,0.563966110241183,0.021437224131011835,0.5579588081126083,0.011932855908610374,0.7558938926216806,0.023576818718055233,0.751106332319815,0.023709812501362507,0.7384482635462098,0.02424072328122577,0.6787253745773328,0.02321230635140484,0.6587002023094953,0.022026826894613993,0.6605663952899248,0.023351513825832764,0.6668315467943198,0.022557148937202363,0.5935977994230387,0.0207920281532018,0.5530336264250546,0.02001103465786786,0.5770141333459895,0.019810028491033714
0.5830258302583026,0.6365796534761595,0.02088578624357849,0.7529857665946685,0.02414946795509723,0.7517326863389703,0.023407997860598977,0.5937264797675769,0.02216068997650921,0.5630596945833044,0.021260331033807128,0.5579588081126083,0.011932855908610374,0.7539429562670587,0.023802113428889344,0.7490974745304725,0.023616050083376857,0.7365481255435685,0.024439544857364548,0.677374857129925,0.02313267185537009,0.657779186126951,0.022041459096130873,0.6592056972359142,0.023012798103275965,0.6657410545141569,0.02225369725773114,0.5933753426873704,0.020553680009605477,0.5530433906771477,0.019879366213688916,0.5770838375180269,0.019586457609668217
0.584870848708487,0.6366436041856427,0.02071334417080196,0.7508994142377758,0.024038328238130468,0.7500284526151804,0.023316152616918117,0.5929532830655327,0.021997356089151134,0.5622312375816756,0.0211578751338319,0.5579588081126083,0.011932855908610374,0.7520784374785177,0.0240190491644773,0.7470924439831579,0.023523364602451483,0.7344637006964772,0.024382773653757607,0.6762770709331519,0.023279457638143146,0.6566777619549602,0.022246895289364632,0.6578895266476155,0.022830378153169146,0.6647272035169381,0.022252946748345392,0.5930356161998678,0.020357084931989993,0.5529953096732134,0.019845984780186864,0.5771503647586997,0.019603247663128306
0.5867158671586716,0.6368808940321425,0.02067931775344784,0.7490776346065933,0.02392306631356245,0.7483586266677715,0.023332391002365428,0.5921595841609966,0.021802419011342073,0.5614165033273578,0.020911392413415428,0.5579588081126083,0.011932855908610374,0.749988940240989,0.02423220027789085,0.7453017250248615,0.023448742965241045,0.7325263048658927,0.0243000316289513,0.6752727752190392,0.02327998568221914,0.6558140659400756,0.022098164828717636,0.6567247151739464,0.022484425055751975,0.6638963328499013,0.022110586428831527,0.592847403764048,0.020244505939176833,0.5529786237555009,0.019805451781266137,0.5771178245794517,0.019464777048684663
0.5885608856088561,0.6371342523658948,0.020708850220252657,0.7471056383048337,0.023843867067884425,0.7464823299486302,0.023249494911102286,0.5914263555048542,0.021654706175037574,0.5607443569072534,0.020897805982229057,0.5579588081126083,0.011932855908610374,0.7478570048451635,0.02439575770536106,0.7434115045102784,0.0234051047793514,0.7305950070536408,0.024327409612684727,0.6742618020518555,0.023250810168192033,0.6547880647451778,0.022114659554019284,0.6555986016231602,0.02229440860321949,0.6629191304072416,0.02198435709319097,0.5925043760277757,0.020145406422490787,0.5528071313123599,0.01969868507150973,0.5772205530534641,0.019449045615421788
0.5904059040590406,0.6373788756093207,0.020690750928898518,0.7452614532837153,0.023672796748269914,0.7446812589372682,0.023308123011111948,0.5905951229779193,0.021373438401561445,0.5601783159316116,0.0207263419869027,0.5579588081126083,0.011932855908610374,0.745873386252195,0.024519709041634894,0.7415198634450036,0.023509908273390386,0.7288177449033112,0.024201264146377018,0.6728836524398163,0.023297614742436985,0.6536175093294779,0.02209029930240969,0.654327317995727,0.022165970801306285,0.6621195839050499,0.02176437453376081,0.5924703185870527,0.020218467980125575,0.5526289504447424,0.019663075487866374,0.5774137491301358,0.019299112590115998
0.5922509225092251,0.6379662516124601,0.02061482998855285,0.7433120717964501,0.023485422054235646,0.742950512139091,0.02322129362229736,0.5898840416179185,0.021109215541998985,0.5596551354500875,0.02054427624620555,0.5579588081126083,0.011932855908610374,0.7434962321724843,0.024585960620215865,0.7397327227478074,0.023159114916831182,0.7269153997337554,0.024057522620541904,0.6714819917421648,0.023206291872324886,0.6526473212422329,0.021890547154086837,0.6531418903761658,0.021772563068126968,0.6614488187134286,0.021473020541977934,0.5921653104300573,0.020198055884589963,0.5526177730577918,0.01937169471899553,0.577592473898832,0.019209240026880486
0.5940959409594095,0.638427748848082,0.020654076610963492,0.7415205561169927,0.023601469756385034,0.7410594832940431,0.023284176123403482,0.5891649847010921,0.021109782763708645,0.5593141343096814,0.020360697867157097,0.5579588081126083,0.011932855908610374,0.7413084772087003,0.024591165608379435,0.7379033385210315,0.02306916956058168,0.7248385607248834,0.02388935187620892,0.670135263549679,0.02307187961035898,0.6515132967864224,0.021793651387181857,0.652095114828469,0.021626126733305898,0.660509280111052,0.021382734684290406,0.5921221346504753,0.019904688581174917,0.5523396336006553,0.01925741336940961,0.5776858040957633,0.01910004732464704
