Coverage,GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev)
0.09615384615384616,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.10576923076923077,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.11538461538461539,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.125,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.1346153846153846,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.14423076923076922,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.15384615384615385,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.16346153846153846,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.17307692307692307,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.18269230769230768,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.19230769230769232,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.20192307692307693,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.21153846153846154,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.22115384615384615,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.23076923076923078,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.2403846153846154,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.25,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.25961538461538464,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.2692307692307692,0.1325898970779963,0.24853821121806602,0.1325898970779963,0.24853821121806602,0.6970894629266113,0.4180079550210891,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.697957290103659,0.41661380542516596,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.6970894629266113,0.4180079550210891,0.1396511571407318,0.05144516404512491,0.2239320982694626,0.21562032226385996,0.019722380995750428,0.03579803036933846
0.27884615384615385,0.13261729429336264,0.24853038896041227,0.13261729429336264,0.24853038896041227,0.6961735667377943,0.4178491088509946,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6961735667377943,0.4178491088509946,0.6961735667377943,0.4178491088509946,0.6961735667377943,0.4178491088509946,0.6970413939148421,0.41645633607462934,0.6961735667377943,0.4178491088509946,0.6961735667377943,0.4178491088509946,0.6961735667377943,0.4178491088509946,0.13961804310480755,0.05144934709142515,0.22401905477046966,0.21553874785015986,0.01980091977119446,0.0359177676089616
0.28846153846153844,0.13323702415769612,0.24875595156507735,0.13323702415769612,0.24875595156507735,0.6958790409298963,0.4180108559058215,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6958790409298963,0.4180108559058215,0.6958790409298963,0.4180108559058215,0.6958790409298963,0.4180108559058215,0.696746868106944,0.4166192373609873,0.6958790409298963,0.4180108559058215,0.6958790409298963,0.4180108559058215,0.6958790409298963,0.4180108559058215,0.13969847166538238,0.051457641112780186,0.22417681140899656,0.21543539053591151,0.01987123942375183,0.036097060976732015
0.2980769230769231,0.13306493912887526,0.24861604357537648,0.13306493912887526,0.24861604357537648,0.6957218901475892,0.41813949008959683,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6957218901475892,0.41813949008959683,0.6957218901475892,0.41813949008959683,0.6957218901475892,0.41813949008959683,0.6966113389572128,0.41672907398933867,0.6957218901475892,0.41813949008959683,0.6957218901475892,0.41813949008959683,0.6957218901475892,0.41813949008959683,0.13971846458911896,0.05146943604537809,0.2241666069229444,0.2154403339754845,0.01990557141304016,0.0362090396809627
0.3076923076923077,0.13300025472478008,0.24856064642699105,0.13300025472478008,0.24856064642699105,0.6953897737575462,0.41852302260382207,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6953897737575462,0.41852302260382207,0.6953897737575462,0.41852302260382207,0.6953897737575462,0.41852302260382207,0.6962338930579911,0.41717436152936926,0.6953897737575462,0.41852302260382207,0.6953897737575462,0.41852302260382207,0.6953897737575462,0.41852302260382207,0.13978341925144194,0.05140473374168795,0.22358639796078206,0.21478667960720968,0.019795770009358726,0.03600497396858936
0.3173076923076923,0.13444782455065676,0.2500691091452982,0.13444782455065676,0.2500691091452982,0.6939336816190737,0.4182058831369141,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6939336816190737,0.4182058831369141,0.6939336816190737,0.4182058831369141,0.6939336816190737,0.4182058831369141,0.6947471031491728,0.41691434790722276,0.6939336816190737,0.4182058831369141,0.6939336816190737,0.4182058831369141,0.6939336816190737,0.4182058831369141,0.14019115690674103,0.051981242989338365,0.22332424694961972,0.21416569951001466,0.019889654596646628,0.03619026720844042
0.3269230769230769,0.13789190103970664,0.25187948226038065,0.13789190103970664,0.25187948226038065,0.6883076029480453,0.41638073055461955,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6883076029480453,0.41638073055461955,0.6883076029480453,0.41638073055461955,0.6883076029480453,0.41638073055461955,0.6887468391453381,0.41553802162738374,0.6883076029480453,0.41638073055461955,0.6883076029480453,0.41638073055461955,0.6883076029480453,0.41638073055461955,0.140668520556887,0.05243086204980767,0.22606173000733057,0.21431186655592022,0.020430901231187765,0.03632710674356153
0.33653846153846156,0.14423100452601875,0.2543852018398507,0.14423100452601875,0.2543852018398507,0.6754593291279962,0.4146477264982124,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6754593291279962,0.4146477264982124,0.6754593291279962,0.4146477264982124,0.6754593291279962,0.4146477264982124,0.6757838922874582,0.4139605545972302,0.6752372328752236,0.4148907756307493,0.6754593291279962,0.4146477264982124,0.6754593291279962,0.4146477264982124,0.1429036669810613,0.05515856235956149,0.22708081684878895,0.2131074554764665,0.021931458438767336,0.03727226127173001
0.34615384615384615,0.15300400469392986,0.25747097555722465,0.15300400469392986,0.25747097555722465,0.6581066634313624,0.4126585115776589,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6581066634313624,0.4126585115776589,0.6581066634313624,0.4126585115776589,0.6581066634313624,0.4126585115776589,0.6579377988697931,0.41236584469887777,0.6577682371209235,0.4129742139324012,0.6581066634313624,0.4126585115776589,0.6581066634313624,0.4126585115776589,0.14403932802604905,0.05507238577484785,0.225819931034389,0.2084043673252513,0.024649135485433394,0.03895175370053439
0.3557692307692308,0.161743288675008,0.25553102930669297,0.161743288675008,0.25553102930669297,0.6319176491284318,0.40705132375011577,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.6319176491284318,0.40705132375011577,0.6319176491284318,0.40705132375011577,0.6319176491284318,0.40705132375011577,0.6310175782875271,0.4077013567083598,0.6316651156223905,0.40736584895712097,0.6318033617357722,0.4071517769387706,0.6319176491284318,0.40705132375011577,0.14666289925577833,0.05730818432095217,0.22500012396817426,0.20320171040722357,0.02844466201474631,0.04120622530124789
0.36538461538461536,0.18435885602123744,0.25964581653527086,0.18435885602123744,0.25964581653527086,0.5898694581279547,0.39596771894931926,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.5898694581279547,0.39596771894931926,0.5898694581279547,0.39596771894931926,0.5898694581279547,0.39596771894931926,0.5875379040652974,0.3977936350825107,0.5890847208718548,0.39669465777326046,0.5897510369145734,0.3960849742345,0.5898694581279547,0.39596771894931926,0.15190027504381956,0.0630778765403017,0.22687172753169244,0.1935602724006404,0.034831886733849245,0.044285380304225554
0.375,0.19150834901967398,0.24369257116664508,0.19150834901967398,0.24369257116664508,0.5359643253294797,0.3807941705563878,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.5359643253294797,0.3807941705563878,0.5359643253294797,0.3807941705563878,0.5359643253294797,0.3807941705563878,0.5307582327031123,0.3840857689039404,0.5341301445660961,0.3819865121355164,0.5351265730514678,0.3814042566556722,0.5359643253294797,0.3807941705563878,0.15933216357193122,0.06345904535443034,0.21767828802978356,0.17876535716089909,0.0428643635240483,0.04782928851699688
0.38461538461538464,0.2016940502717714,0.22855451403536586,0.2016940502717714,0.22855451403536586,0.4814994947424146,0.356523712808296,0.23823686344028758,0.06207033718111734,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.4814994947424146,0.356523712808296,0.4814994947424146,0.356523712808296,0.4814994947424146,0.356523712808296,0.4728765618797689,0.36210264977466344,0.4799257261913761,0.3576809311040375,0.48070201100108506,0.35707647950838967,0.4814994947424146,0.356523712808296,0.16554203142812013,0.06321256804493122,0.2094678749925443,0.16885465406333175,0.05569254606164433,0.05230773091737784
0.3942307692307692,0.20508992604741988,0.20007786949283482,0.20508992604741988,0.20007786949283482,0.4364163110550811,0.3257203898572091,0.2381104029662888,0.06176864665325281,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.4364163110550811,0.3257203898572091,0.4364163110550811,0.3257203898572091,0.4364163110550811,0.3257203898572091,0.421971675537723,0.3339076404598146,0.4330426915303707,0.32765252008357343,0.4351414891284241,0.3265686896401556,0.4364163110550811,0.3257203898572091,0.17778202485854142,0.06648007447281197,0.20378948357429044,0.15514985250521468,0.06601496237492378,0.05380946230335026
0.40384615384615385,0.20514455771842816,0.17376525725003872,0.20514455771842816,0.17376525725003872,0.38389542471173305,0.27995860889913937,0.23805963576066785,0.061686082478909665,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.38389542471173305,0.27995860889913937,0.38389542471173305,0.27995860889913937,0.38389542471173305,0.27995860889913937,0.3614083764897702,0.28943734160518625,0.37784677671563527,0.2824665473409812,0.3818314109360051,0.28082489424444274,0.38389542471173305,0.27995860889913937,0.18263042676724003,0.06654250650421459,0.19670325544512837,0.13629079372311173,0.07748244556299526,0.055103640156439024
0.41346153846153844,0.2116317865522757,0.15925112293205604,0.2116317865522757,0.15925112293205604,0.34521959525855883,0.24360648114140057,0.23800688548977753,0.06165900008520661,0.16011338737750958,0.01899025694677056,0.16011338737750958,0.01899025694677056,0.34521959525855883,0.24360648114140057,0.34521959525855883,0.24360648114140057,0.34521959525855883,0.24360648114140057,0.3161539139187023,0.2528668503088581,0.3394770369505056,0.24515187536297403,0.34269005060845664,0.24456885282655702,0.34521959525855883,0.24360648114140057,0.1871554480688944,0.06551787662601159,0.18849179716473446,0.11590125192720913,0.08982368720917178,0.053827301460187146
