Coverage,Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),GMM (Mean Risk),GMM (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Mean (Mean Risk),Mean (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev)
0.24,0.4320027629399866,0.031911824926783794,0.44015740880765664,0.004901022322275174,0.472689903954406,0.05245642305944762,0.44033815771244794,0.004592417660784008,0.4281568890020309,0.030289542176579278,0.3696907068740277,0.015037731587012746,0.44754097932734305,0.04577749972032712,0.4226241805977966,0.05339391946927627,0.4095148901672748,0.02748382505453513,0.4059310053031111,0.03510216474819899,0.4251694642188033,0.033644187467880476,0.3891040814993622,0.019824228352569872,0.4098467230479464,0.02525922574913597,0.45614730240720164,0.021305312141756003,0.42363293619465375,0.030847760619925627,0.3989543308880505,0.06384467001960785
0.25333333333333335,0.4320027629399866,0.031911824926783794,0.44015740880765664,0.004901022322275174,0.472689903954406,0.05245642305944762,0.44033815771244794,0.004592417660784008,0.4281568890020309,0.030289542176579278,0.3696907068740277,0.015037731587012746,0.44754097932734305,0.04577749972032712,0.4226241805977966,0.05339391946927627,0.4095148901672748,0.02748382505453513,0.4059310053031111,0.03510216474819899,0.4251694642188033,0.033644187467880476,0.3891040814993622,0.019824228352569872,0.4098467230479464,0.02525922574913597,0.45614730240720164,0.021305312141756003,0.42363293619465375,0.030847760619925627,0.3989543308880505,0.06384467001960785
0.26666666666666666,0.43192950341850833,0.03191021933289371,0.44016029076405,0.004900802833257519,0.47274336112674864,0.052447890700509946,0.4403442753281863,0.0045927550669938155,0.4280556962216701,0.030316997401996056,0.36967515321159683,0.015033439082923443,0.44750988913126455,0.04578043195680688,0.42271745118603193,0.05337548159747078,0.4096081607555101,0.027492498277862584,0.4060042648245893,0.03508143041366719,0.42506827143844256,0.03365992728661011,0.3891096210640229,0.019821433510510734,0.40979034953854393,0.02525746952682279,0.45612280888886403,0.021318273930302663,0.42370641674966647,0.03083988416081846,0.3990114390007614,0.06382790187625366
0.28,0.4319383125878897,0.03190597295934629,0.440170765069496,0.004907123208297929,0.4727077975354175,0.05245054020995477,0.4403388742222985,0.004592246927844351,0.428071470591062,0.030301626719419654,0.3696735604678917,0.015033452697421961,0.4475588729083544,0.045780589089801,0.4227664349631218,0.0533983639967271,0.4096075955408837,0.027491970195413957,0.4060130739939707,0.03508407804281281,0.42504908232314037,0.03368002806727282,0.389139093158804,0.019819551506170683,0.4097877788583841,0.025258886219695742,0.45612883920796843,0.021313780162552958,0.42365412009625836,0.030836527752861043,0.3991116808824836,0.06386011283901537
0.29333333333333333,0.4319106143904762,0.03191057479758515,0.4401788904654371,0.00491023999452929,0.4727683612778333,0.052449068679355455,0.44032969370788144,0.0045900023009683355,0.4279375407215912,0.0303372565957514,0.3697352777320231,0.015012383967473895,0.44757059623554796,0.04581595844298417,0.4227781582903153,0.0534341303652537,0.4095418497315369,0.02741450321319554,0.40600722797449085,0.035073527148046756,0.42500000460650655,0.03365249505633625,0.3892246613809336,0.019952860934190884,0.4098731309140119,0.025293271901748227,0.4561548477699531,0.02137799463139624,0.4237402181673074,0.030842529946751587,0.3991787535933322,0.06385246331932055
0.30666666666666664,0.43142824207658065,0.031979887482324484,0.44018893952450244,0.004912095427697425,0.47305507635936633,0.05241391258717309,0.4403565338938355,0.004589296801501104,0.42770751334309653,0.030318031419468615,0.36981126090066585,0.015044238301110513,0.44754863882734014,0.04585231590667711,0.42300213233405964,0.05343987370639414,0.4097102164832926,0.027358128371260768,0.4062708270953245,0.03499669677270795,0.42490487984857456,0.033641576435656045,0.3893983161364007,0.019972863105838273,0.4096984368158516,0.02517981255749686,0.4560104318005124,0.021361833708981478,0.4239969957396823,0.030822680766656493,0.3996269738113866,0.06386435912611499
0.32,0.4310406534963655,0.03181274772383723,0.4402314978623331,0.004921972545572229,0.4727780531202874,0.0522526484118096,0.4403880316647625,0.004596062497854792,0.4274028117983688,0.030125297908914914,0.36970784792644057,0.015148710175049145,0.447874570797519,0.045842167672949054,0.42413650608867914,0.053502259160621214,0.4102663195071292,0.027122736194227077,0.406911548097068,0.03469717634705417,0.4242514527722286,0.03369986270198106,0.38980155774586206,0.02002545705147829,0.4094775376839048,0.025087133374017204,0.45613447108419225,0.021342360007229774,0.4242883631931661,0.030699949802893017,0.40119896129144933,0.06395433039260157
0.3333333333333333,0.4294758211896612,0.031820447421429254,0.44034960941026313,0.005151984555624857,0.47342708303973413,0.052199219357173504,0.4402909241629803,0.004797535333846518,0.4260771734695255,0.03020565528954743,0.36976220078276667,0.01550893816032613,0.4477534937214771,0.04588945167611532,0.42569705392250057,0.053185043559244326,0.41121332957988793,0.026761167492970795,0.40815021737518453,0.034253616624801766,0.42269641999349455,0.03394471184519989,0.3910851989077473,0.020586297899095073,0.40940912981960415,0.025345054065875856,0.45594211368787013,0.021316234621954994,0.4257887322983679,0.030912974186709866,0.4050235109116976,0.06491822919981508
0.3466666666666667,0.4284627103181848,0.03125303723063145,0.44018618322114544,0.005393861131773225,0.47253063150220637,0.050655308276857665,0.4401263783601066,0.004983622632814805,0.42518953085602856,0.02923579575079475,0.3703091195920647,0.015977882762193557,0.4484579054464946,0.04473939082232588,0.42857023317368553,0.052234984787321595,0.41286543761427913,0.026210642623709094,0.4100737040656248,0.033379525116254125,0.42148934220809653,0.033565694038022,0.392800019103654,0.020941017374729167,0.40809067264251236,0.024782937308771416,0.4554619982925761,0.020496743218690845,0.4279029452666003,0.030556428680318517,0.41103965916921076,0.06548827569406272
0.36,0.42651362511835667,0.03053397068794498,0.44035196306602103,0.006099061598748704,0.47055409401334997,0.04966558169122157,0.4399754300115798,0.005750126499301704,0.4239481012079171,0.02870082406839657,0.37196310105683844,0.01719530098824105,0.4489709300549446,0.044027872922721464,0.4311373675284367,0.05138890069199511,0.4140354633337557,0.02546610768225192,0.4114773217131797,0.032452005677356975,0.42005759751495575,0.03287929864568747,0.3952551842457069,0.02151070476363912,0.40805421422059773,0.024559859614259355,0.4541460568756158,0.020627289397267264,0.4299256487309106,0.029820370195050138,0.41576055291862263,0.06489782485110292
