Coverage,Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev)
0.13333333333333333,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.14666666666666667,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.16,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.17333333333333334,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.18666666666666668,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.2,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.21333333333333335,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.22666666666666666,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.24,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.25333333333333335,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.26666666666666666,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.28,0.3992518048923388,0.025120624699999507,0.5225956676868194,0.09766142647182151,0.5170001955482748,0.10680229920829964,0.3246030680792446,0.08967380786413756,0.3190058934875551,0.06569087853726015,0.3945527165404457,0.07303374748761987,0.39367272336310155,0.07357560662300669,0.4273722620908696,0.06427232581931133,0.42552985401026716,0.040303387910306694,0.3480916540509129,0.05745168894819283,0.590098644740509,0.06654380243055573,0.5302986302341413,0.05460288507934373,0.42450359795384557,0.06557070444752648,0.3783748002725409,0.031784158452598965,0.437061278399018,0.09774389660817231,0.41191097501986274,0.01678295735335152
0.29333333333333333,0.39932357571746235,0.025145794423886612,0.5222383793253434,0.09753187944208576,0.5164412406304738,0.10679095231139181,0.32452620293795387,0.08909533159952623,0.3193154210111342,0.06566275163415866,0.39442721973382616,0.07301538703468283,0.3935052489553253,0.07313014948026773,0.4270245762460465,0.0639508133001196,0.4256537592739713,0.04041733398525658,0.3483051291554463,0.0573946934052111,0.5898634228318578,0.06652030992847414,0.5301655201016974,0.054626912511546756,0.42432690006061186,0.06548343583893204,0.3783510623153959,0.03175549455009108,0.43786527538709075,0.09828933126513116,0.4118538753132692,0.016817413380913415
0.30666666666666664,0.39905499504101727,0.02531788592643877,0.5214391776615498,0.09755890421405537,0.515746321653988,0.10661960401132002,0.32530284062881687,0.08930050911298085,0.31979768606147063,0.06561363945576384,0.3943628226586075,0.07304774348813131,0.3938801593688481,0.0731014609252207,0.42703906378547557,0.06392284081448014,0.4253238411757483,0.04044856694059047,0.3484221065888523,0.05732150196620872,0.5897066924270683,0.06661346961159843,0.5295530836506296,0.05493766537469194,0.42453246536881173,0.0654753837519922,0.3787016727875713,0.03318112097211722,0.43875785594253647,0.09872995865501487,0.411824914838528,0.016810961743682004
0.32,0.3983893947797041,0.0257079125104197,0.5189747231542768,0.09735567649416171,0.5134695269383404,0.10609168832329861,0.32732018838900473,0.08977620810294705,0.3209430677703837,0.0654919669935801,0.39521680508896895,0.07245856747452233,0.3963245167430511,0.07361744102490488,0.42912299828558476,0.0634585148035393,0.4257644646834961,0.04080378532972381,0.34971484621873516,0.05772169000545402,0.5889713385133526,0.06685180121924013,0.5286427945335919,0.05562217370594455,0.4252557769657625,0.0658807032878584,0.3783917102528632,0.032817726781722026,0.44111725252817613,0.1000766521899148,0.41169083098236947,0.016943072376362674
0.3333333333333333,0.39789621670857206,0.02632567982702013,0.5152860556480365,0.09674329231648811,0.5098952539293526,0.10506748547277,0.33034517210186715,0.0901834558359539,0.32230818016594076,0.06457954166544552,0.39498426760005434,0.07225121507024683,0.3977405972630051,0.07258292904280904,0.42920131577147375,0.062425703950667606,0.4263209700916749,0.041841372761684946,0.35121605194881944,0.05732112500092252,0.5885148694709885,0.06668103286331394,0.5268782707577896,0.05554725743367719,0.4257981535509615,0.06423871223064816,0.37885943817729595,0.03327770296977522,0.4432790503545244,0.09978543129407319,0.41114204140956906,0.0177756269415959
0.3466666666666667,0.39629792988323936,0.027661505688855673,0.5080246979182114,0.09545313256237793,0.5040213097518362,0.10213597745613669,0.33554737385313843,0.08939793529625553,0.3258021135161238,0.06275252441880758,0.39515989878205887,0.0728832901208467,0.4020126817915425,0.07178869056618654,0.4296845195380985,0.06155965809811882,0.426580429825681,0.04065554733064005,0.35543370290896276,0.05747493209264387,0.5871497375152476,0.06619983515336023,0.5228295180797833,0.05721418947410315,0.4280410225705041,0.065891468582003,0.3805347306715717,0.03528714950307096,0.44845025959768947,0.10074057385625063,0.4100488916205722,0.01868521528246431
0.36,0.3943502469581416,0.02963768356056518,0.5008741765298882,0.09320819103259523,0.4971855656726793,0.09902399473933017,0.3437282262519377,0.09010074432838606,0.3296325796104825,0.06112386344906433,0.3945484895174788,0.07285669863877996,0.4064891789623461,0.07004282450041079,0.43183037472690006,0.059221141324400824,0.42676980536619713,0.04060476374061153,0.3596786604245926,0.05634548158561581,0.5824384043183243,0.06541979366966831,0.5184596128955127,0.05771903040597104,0.43042013444985733,0.06738070836928674,0.38177981265489824,0.03717786636527706,0.4551004486962764,0.09771297094075652,0.40921793756925334,0.019590878247031988
0.37333333333333335,0.39247171354241317,0.032330968456220154,0.4914389001577203,0.08792830041927178,0.48870262380188295,0.09222516053423942,0.35493695982113393,0.08904496350877437,0.3369428536360245,0.05886649107211961,0.3983249744717027,0.07515574597285596,0.4135693522513053,0.06732011846221697,0.433634572662695,0.057257405851717,0.4288444010608811,0.04040313915440036,0.3666006600373045,0.0549712345479268,0.577085333511783,0.06562435063194055,0.5116275921874781,0.05762097445070418,0.4306032232924075,0.06703631472217252,0.3883552408494407,0.044585335184930255,0.4623167461569554,0.09784083834657266,0.40792448667161235,0.019562805890999273
0.38666666666666666,0.3920610984358835,0.03570116917745276,0.48172271840293596,0.08140169442908753,0.48148350381464117,0.08382604147052229,0.3675419115550542,0.08325105393209105,0.3441003234682298,0.053637709387113125,0.40370287703994934,0.0751749525868752,0.4223018937369365,0.06302707748439669,0.43640810085410214,0.05366645928728103,0.42959952902589643,0.039941733606396725,0.37570650009482903,0.05202951951671562,0.5711334584924279,0.06231131495331435,0.5039808474547821,0.05694068855706445,0.4369413311782493,0.06985713772684825,0.39587390276973833,0.05218041001553564,0.4759291560657464,0.0936778026164071,0.40594970347496445,0.019704758688353363
0.4,0.39076323474124036,0.036648265040923875,0.4767517209032286,0.07586975472879286,0.47604421874997954,0.0767256744789883,0.3776656918896448,0.07774258062130274,0.3515329804506517,0.05016861448253771,0.4139023166489137,0.07632886542528369,0.4271745065987702,0.05943655239624435,0.43863632069914227,0.05080651397816939,0.4311185838383762,0.03846816441455629,0.3855112209011221,0.0508986833720868,0.5656852083999199,0.058889172462717757,0.4981569066049224,0.05500680842824776,0.4451918117251405,0.06482275316138995,0.4066942692910284,0.056614537239209076,0.4873931946435064,0.08720488502152951,0.4048216356356942,0.021226732135630144
0.41333333333333333,0.3952938416891525,0.04099879645789952,0.47470235624886165,0.06881576752411407,0.47315973843494374,0.0687616695484398,0.38685897880496684,0.07102570509666135,0.3596340435619676,0.04785246842749595,0.4239333890352946,0.07682770668851109,0.4314324847020378,0.05260383687310658,0.43866896843432174,0.04648946172753477,0.4356002868353061,0.0369655203620412,0.3929572753297998,0.047966488596305056,0.5578285276175927,0.05815561169421605,0.49161962780369356,0.05247525511383825,0.45097663494868917,0.06418514401869035,0.4187335197170858,0.06063754353048612,0.4926365363741935,0.07934621396190483,0.4036422598135942,0.02139365175787549
0.4266666666666667,0.4009212646517679,0.045909496729810075,0.4769016928254838,0.06376975419974211,0.4746816711146191,0.06198322069927559,0.3952862359236181,0.06193362073284493,0.3676085523693444,0.04570414931920814,0.43468066325277605,0.07527686485684257,0.4390971260738178,0.04854280078457293,0.44311296629504526,0.04373493752764274,0.43812372921018533,0.039229976403571364,0.40048460217081433,0.04548893926097742,0.5523644092154242,0.05523240639635304,0.48593662004369054,0.04889709246417538,0.4586534599098357,0.06284593805287841,0.43125110794246824,0.06008092391376598,0.49705633296093027,0.06947016583087733,0.4051209403741852,0.020100926132443204
0.44,0.408408117657071,0.047422357856328576,0.48252654020713603,0.059494968918708736,0.47898095988681166,0.05614203864441097,0.40385943830401116,0.05410183777698011,0.37899420430227987,0.04269795832822012,0.44716231051260646,0.07183572936949509,0.4445128457396707,0.045501743314964295,0.4473580934701056,0.042321721818377546,0.44435340494673886,0.03872675151619468,0.408264782548197,0.041435571542136854,0.5492361497476963,0.05127645492184058,0.48093447618731877,0.04685613304425925,0.4661082283761757,0.05783297156403747,0.4451551344535787,0.05977592575133601,0.4968738291530852,0.06373187926828124,0.4068722774918523,0.019964803806039502
0.4533333333333333,0.4191964841807441,0.050097903664189015,0.4883170324342217,0.05606756433913979,0.48361172205186803,0.05274844331727472,0.41133016052415616,0.04606751447566228,0.3890512472989362,0.04166128567813178,0.4608212998273791,0.06636581717231226,0.4548743792327138,0.04373692598229161,0.4563118873524811,0.041078453342625824,0.45215388497802933,0.03810271349548676,0.4142560466741909,0.03724563111519156,0.5489003848297004,0.04683983461007783,0.4773314447645205,0.0434970214000416,0.47842225981816816,0.054929378263568716,0.45643128548072937,0.05427218506056916,0.4943660363463469,0.05475197528539219,0.40850713610118977,0.01918288845735001
0.4666666666666667,0.43169307769293996,0.0510366371399745,0.4961814088928116,0.05247510161262611,0.49048132996455623,0.05007687562269043,0.41712909105958845,0.03778371639760159,0.40039651868311915,0.03896382546588738,0.4708519354757482,0.06138265668867806,0.4638056874582256,0.041346413365861846,0.46433239999445713,0.0403477626602877,0.45943911232298845,0.0381854376302234,0.4208246658111924,0.03332539090138615,0.5530234547226456,0.04597341931984251,0.47521150122825967,0.03831567630074826,0.48654810781815605,0.051661152102117976,0.46250075288262243,0.049814398445235455,0.4935475156993564,0.047766458619277245,0.40999417966457047,0.020547987364075284
0.48,0.4422817955733769,0.04863860472341159,0.5064788069640062,0.04843481438059733,0.49962693034504635,0.04793389954210049,0.42394916143368355,0.03362235902766936,0.41071951017532254,0.03843607076341588,0.4798461604427462,0.05447832386579809,0.4744168846663291,0.039685816771956865,0.47348450971293343,0.03967710191271918,0.4675878012518107,0.03684266439853937,0.42625938150895926,0.03086095132376842,0.5556693990066043,0.04444344744509694,0.47677393327965534,0.03860823206195136,0.49465410895398754,0.04564270852963462,0.4654526620880961,0.04518795421159365,0.4896539798129212,0.041633251542443815,0.41189522526059275,0.021281622187620555
0.49333333333333335,0.4526875457958428,0.04403563596864428,0.5164403775943431,0.0453225967695712,0.5115152222217776,0.04643607011935945,0.42787093583890656,0.030309474048140803,0.4181567721440956,0.03718062482735025,0.4887052079154832,0.05016756778595262,0.4824094697964174,0.04003543835270589,0.48303049340133314,0.03955503904341401,0.4743620775179125,0.03647939406293198,0.43204885209447597,0.029040438815207046,0.5594801029133887,0.04315719021876495,0.4776190059947421,0.03601407141004798,0.500889561940283,0.04341386655346841,0.4679359721268033,0.041300527936620715,0.48575505508206485,0.038107147884613495,0.41592746056586716,0.023525368530094955
0.5066666666666667,0.4595411256148808,0.039858337667695413,0.5223870040679915,0.04057500424304659,0.5210604334057474,0.04394668592281667,0.4318087313463559,0.028197917105073123,0.4258091026917439,0.036558380786479355,0.4966888573071005,0.04772315028330316,0.4897050312164896,0.039542161299596944,0.49108337666829277,0.03911321741053109,0.4825801284648308,0.03620288381749114,0.436382882466993,0.02783939974893119,0.5636852981684879,0.040395763986807415,0.4804871725852701,0.034010218966475,0.5077283174177867,0.03935512468162056,0.46867876706055217,0.037382487791316976,0.48126479449524123,0.03614913355738764,0.41877072987362035,0.025739320920992542
0.52,0.4634852591693416,0.035719227568110606,0.5247838958644039,0.03641607883067903,0.5280969329802286,0.04035423533329229,0.43637167169256896,0.02739731827154359,0.43185623025628916,0.03427926609905572,0.5048716133850463,0.04539776830280793,0.49775962014185526,0.03721939615629076,0.499400966381775,0.03809950604211579,0.4892034625638316,0.03714775215805523,0.44142351693764587,0.028019870835445635,0.567947729881515,0.038184780856684274,0.4830683399119486,0.03372828759537539,0.5137521761639225,0.03785072754777489,0.46866781987763184,0.03535571589447048,0.47862905888310775,0.03354433856143261,0.4235085422917791,0.028043587971820525
0.5333333333333333,0.46558296260081733,0.032871852857936264,0.5279910268272452,0.03357476823773613,0.5340118100815585,0.03681579380097788,0.4400349610156282,0.026394137345393122,0.43703067062504475,0.03139348818275022,0.5111125180775788,0.042629530260680386,0.5054727006215922,0.03446262217620133,0.507112075339744,0.03578202092405096,0.4963914678707779,0.035943493149638975,0.44620389304444513,0.028962481214093883,0.5709618321442588,0.036254749548034024,0.4872643752081815,0.03220951316661953,0.5190812497043009,0.03568245929671607,0.4682501587454439,0.032290255990018175,0.47653692750982196,0.032313179023256595,0.4291369752596655,0.03041769335162479
0.5466666666666666,0.46706483198099424,0.02944784286288908,0.5289644354283566,0.031982454864253246,0.5372246789100521,0.03380260003611985,0.44330618836606006,0.025280801891784794,0.4419907208567617,0.030039137644563726,0.5180901239060274,0.040935699740540905,0.5109000096755463,0.032773065472049175,0.5130906666038294,0.03381731604127335,0.5022937695943953,0.034713531619352055,0.4506374129298351,0.0293563298751248,0.5730752024905879,0.03334301504591034,0.49126907473500914,0.031035884031853707,0.5231637934871425,0.03324094700871684,0.47037229938167935,0.030692515967815415,0.47448199679531367,0.030515094865597902,0.4361455434849128,0.032128229501637434
0.56,0.467737725047326,0.02797042644549817,0.5308726036088571,0.030288031571510773,0.5384898613261829,0.031606856834829736,0.44742325332608274,0.024791124428417854,0.4454857932977011,0.0292722489623909,0.5250947288505992,0.03789171578613219,0.5144237560050227,0.03132133978913002,0.51719904645828,0.03153516774367695,0.5070873712799616,0.03295619178615235,0.45610822239972415,0.028480259908471844,0.5721606891378148,0.03203845267892103,0.49459936135269017,0.030441436682138126,0.5265463467285085,0.032715956596490896,0.47132074139988306,0.030007937223235068,0.4733901349962893,0.028741697440221196,0.4445160651020264,0.033589221491485834
0.5733333333333334,0.46746581359292777,0.02653648087437368,0.5312655950004248,0.02910865209471507,0.5385821479743789,0.029712462481200654,0.45082682071949043,0.024771337263519648,0.4497442258354148,0.027802722292111545,0.5307501669554996,0.03547858020609329,0.5168818668457754,0.02951599065462352,0.51972854242836,0.02994997252738042,0.5107689764896381,0.030521756509586988,0.461075701371194,0.02875113265160224,0.5712997493479912,0.029379519147677745,0.49871970104859376,0.028964448088948987,0.5308855791048215,0.030550594245652176,0.47420066705298974,0.029564506194437717,0.4753319327538343,0.02835581890404754,0.45392275034792584,0.03462436490897
