Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),GMM (Mean Risk),GMM (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.13333333333333333,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.14666666666666667,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.16,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.17333333333333334,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.18666666666666668,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.2,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.21333333333333335,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.22666666666666666,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.24,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.25333333333333335,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.26666666666666666,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.28,0.38353492420720575,0.04102372630542515,0.3962126277062469,0.07261266435065536,0.39269371474704884,0.04316799754418212,0.37608630209475036,0.03444579265915047,0.40780322166064353,0.060126373140369005,0.45652846923212415,0.15408751693756567,0.3753997609219525,0.03619550409284179,0.37881047053568073,0.03851041132980014,0.3768366202020571,0.038233922406812205,0.34720403033197905,0.042235994954855874,0.3775307729795502,0.05929291598238679,0.4862748867736201,0.07799356138863013,0.3593509819535954,0.06456618271128076,0.3560763552203155,0.019946105694776985,0.37565958396161675,0.040734059099461574,0.40828561453161816,0.042617175720860566
0.29333333333333333,0.38342985027619547,0.04105962377663357,0.3962426978935816,0.07260311793133718,0.39266364455971414,0.04317110896631378,0.376088520337016,0.03444709325237488,0.4076558293164526,0.0602405723067067,0.4566496285701872,0.15403686538123154,0.3753696907346178,0.036184846124851726,0.3790085656495467,0.03885017999326778,0.37680655001472246,0.03822496315773054,0.34717396014464436,0.04220677837230791,0.3775530300641122,0.059289130108567796,0.4861758392166871,0.07795124362341214,0.35953833768928584,0.06480693897434035,0.356078129596272,0.01994699753298715,0.375772844283084,0.040784793729068125,0.40837932847156366,0.04261783891344606
0.30666666666666664,0.38315089718710105,0.04109635442553921,0.39651477887688025,0.07261123245070727,0.3926951640443353,0.043274731004539255,0.37602678543170087,0.03484607774301657,0.40735449916379984,0.060040217336300834,0.45736160772996565,0.15373253772764733,0.3752700789089152,0.036382218613658694,0.37874214771625914,0.03872074784044603,0.37671210778076797,0.03841594257422736,0.34747422585508114,0.04228177298273324,0.3775466481078929,0.05929262483550368,0.48575399729908486,0.07796767448220356,0.3599010455978258,0.06507641780950452,0.3561737198636927,0.02002227855163978,0.3762668991050862,0.04121920766625948,0.4084370727763669,0.042537291300566174
0.32,0.3827505129240271,0.040963298970473155,0.39797400348287043,0.07316780145429132,0.3929006972295389,0.04385127384629956,0.3754806075908771,0.03478341816469996,0.4073979964722825,0.06003617553694879,0.4586951520774458,0.15290772916097728,0.37475994780996746,0.03641295113509211,0.37805334275656644,0.03867470593241503,0.3763282386014412,0.038728800985929346,0.3484315148343101,0.042798316137053795,0.3779452286017232,0.05885450419347157,0.484767676051131,0.07796293126248201,0.3609797102684737,0.06534200219890758,0.3564241705049297,0.020184695124948013,0.37647699264009216,0.04121652641451114,0.4083167692767597,0.042087619411622985
0.3333333333333333,0.38313444931285134,0.04113094574241132,0.39981556103681265,0.07301462849259897,0.3940473137906502,0.04512714465331227,0.3749621401207059,0.034433842896614816,0.4058159618407756,0.05926404855785684,0.4620562094640214,0.15077681910852517,0.3741886799423725,0.03629488006396515,0.3778881924732238,0.038764829631853806,0.3761716460611066,0.03864619773016408,0.35000467965482407,0.0426067866054896,0.37955437249249646,0.05990998377010236,0.48202415314381186,0.07805252027427552,0.36415916739098414,0.06616133068211945,0.35764687455095,0.021573191479906714,0.37775450643742897,0.041424406682851835,0.40910404644242376,0.04167578288329693
0.3466666666666667,0.38351017167547496,0.040346774373713756,0.4045828152668532,0.07408397812127629,0.3983693763834738,0.04971900898724339,0.3757666030738937,0.03554063031332246,0.40426750257915733,0.059919240581551396,0.4645897688566681,0.1457414684558086,0.37404667343645576,0.036335213938756696,0.37821510775041595,0.03868621100360444,0.3765800829762463,0.039071118158469476,0.35318642574726733,0.04351163936728914,0.3827134369025242,0.060981068478375644,0.4768666561875154,0.07716503970733475,0.3688345167194695,0.06825482127869409,0.3597912175258874,0.023510777908835614,0.38138033404880617,0.04413955754547389,0.4084950419614122,0.040733438257085273
0.36,0.3829579130977929,0.04072808057733952,0.4114187040238481,0.0751472831828185,0.4020443971383559,0.05297629918248062,0.37585497883591773,0.03538443678150273,0.4017356980731439,0.05888115106574973,0.46673447147586283,0.138130988614588,0.37451633550452684,0.03699881665015095,0.37966448626041044,0.04005855391600874,0.3781231114338098,0.0401394848288555,0.35998203576571514,0.04461037581782312,0.3858021349526899,0.060018515608231536,0.4688468077235528,0.0768456338689135,0.37842746625472534,0.0706293583170539,0.36349159318624047,0.025807173374733337,0.3862798098825982,0.045016285443998126,0.4091201989232537,0.039548259133585006
0.37333333333333335,0.3848847584370054,0.041085097687108406,0.4209027635439181,0.07452020117061439,0.4106962417795967,0.057761039781803504,0.379001885505071,0.03692310021136632,0.39705316447840855,0.0555989596353776,0.47338240710981677,0.12932225480794754,0.37798062236962776,0.038895306069126084,0.38406639836718465,0.039859033608207424,0.38331639641299,0.04328272849585863,0.3665664788158395,0.045084297597275676,0.39398913714425166,0.06223844797120845,0.4573852812708061,0.07347724827398423,0.3910162152653194,0.07190998265765665,0.36835724192709457,0.02805624454431661,0.39460495130159234,0.047685719640255066,0.408868646541135,0.03696351185608569
0.38666666666666666,0.3879213890392668,0.04009357425539501,0.429536996607909,0.07287553906253569,0.4205031157659779,0.06008298319511756,0.38281578781682096,0.03725410021223092,0.3938774780754802,0.052826505242417346,0.4778698691956964,0.12304728779654431,0.384762131671324,0.04134733148371153,0.3904853902742892,0.04191009527058567,0.3901960968498641,0.04605695052034012,0.37481447751144126,0.045744952961123755,0.40368198107049846,0.06495696225475095,0.44725162984861827,0.07041323252185062,0.40241167643277753,0.07247591402043335,0.37535335579151535,0.03188407854824541,0.4021074464425274,0.049232872631007424,0.4091712609476253,0.03661285952786731
0.4,0.3910179143041506,0.043385424844503945,0.4401182572276582,0.07162737402569988,0.43295585792665836,0.0632353817489276,0.38597274328559433,0.036930073853670975,0.3901145522851703,0.04775039711909365,0.486551453344968,0.1127584003231142,0.3914192850598281,0.04408682312752212,0.3949413730924726,0.043057429823640504,0.3972604889923884,0.047511513952005105,0.38274519144847974,0.043945585037569644,0.41004737568143756,0.06165329547434525,0.43726497816257703,0.06457833335463183,0.4163213428038978,0.07253939351522268,0.38297772705927796,0.033041303007400526,0.4099893268458286,0.049682365888500016,0.4105550828415527,0.03490110407670917
0.41333333333333333,0.3970540067988128,0.04312628344942422,0.45954004957925465,0.06999442097343006,0.44987126967765,0.06725008039822367,0.3908017973439376,0.03633888191783414,0.3899978198964116,0.04337264459643864,0.49694439537347035,0.09895302916252587,0.4013140520099627,0.04790007182934617,0.40487856162291375,0.04591308960052791,0.40532363569158875,0.04757276801266724,0.39026602052269227,0.040195037403779665,0.4178011892396701,0.058184382100347355,0.4274507433245375,0.05673505166021889,0.43257727772563176,0.06875018472590533,0.3914779877408956,0.03405672693358047,0.41936505639235927,0.04613696111436424,0.41175931858452525,0.0329850743600819
0.4266666666666667,0.40339820212255684,0.04292336323868487,0.4719130027862222,0.06614537894737443,0.46524233888583916,0.06527160713164876,0.3991257811014197,0.036239087094485055,0.388249189345955,0.03746020890642865,0.5026011348363484,0.08761944530926004,0.4124219987043288,0.04749469490407183,0.4147524792171869,0.04449867604861211,0.41686783134614963,0.04582025540495689,0.4000548157504805,0.0357457645563147,0.42313164550510307,0.0550794061054903,0.4212565226384859,0.04945884468141049,0.4512728263122459,0.06285616138598281,0.4009926988851277,0.0328569892105595,0.4295975338852556,0.04534347154050128,0.41329055739180803,0.032148125475506814
0.44,0.40848564835325984,0.040194655035883944,0.4840472635810515,0.06243761858842875,0.48020876248568023,0.061878878227807216,0.4057281232117532,0.03505382328268458,0.3868912610143966,0.03305497439222865,0.5127116178621915,0.07758871556123897,0.424529042340957,0.04484532223000067,0.4241791432854306,0.04217400756080703,0.425371186804403,0.04403099717182105,0.4062616495399356,0.03319601370777913,0.43215652768690926,0.052126836818315266,0.41887110810836975,0.042399998069527094,0.46203910472351467,0.0576910832176365,0.4081571307125211,0.031275386017884745,0.44016178486479135,0.04411751610794794,0.4153284396258521,0.03286029462911238
0.4533333333333333,0.41421897651427897,0.038234655035951894,0.49681801194475506,0.05606643889760736,0.49476259593218386,0.05519340108710645,0.4139261890472107,0.034312775960563764,0.3888408167828476,0.029238248387041237,0.5196869988838111,0.06854944729530923,0.43541036043559,0.042697308562269706,0.43417370856068394,0.03982106634710338,0.4318185847401825,0.0396355126160277,0.4113600217281596,0.030749967936139905,0.4373394316365217,0.049687917089851284,0.42023111376311734,0.03683855394456522,0.4716085507492276,0.05137933162172859,0.41520075004105317,0.03019198989058616,0.4484630700438237,0.041274759386717166,0.4152825999998128,0.030783212615135207
0.4666666666666667,0.42028327271381694,0.03668355101132904,0.5088634628487818,0.05133068972862307,0.5067153521658561,0.051301880103143904,0.4214493638489057,0.03452949523849015,0.3926071923928318,0.02768043943853459,0.5307512149895196,0.062164807079310554,0.4460920397558411,0.03850172937658977,0.4414686044262966,0.037744500102069624,0.43799085747503624,0.036027539210681,0.4158324723137997,0.029318124306836543,0.4449604307252265,0.04562352703107255,0.42553864155026583,0.03817859141070269,0.4785900747987729,0.04672663579647741,0.4218630883193207,0.030342649374124203,0.45648310899239175,0.039680301850791196,0.41762789555618585,0.029398821284988205
0.48,0.4239852799360178,0.03338889116186503,0.5168915277340428,0.04710404186975356,0.5148867284754847,0.04633087821402713,0.4289498305950389,0.032647177554045885,0.39739800019944077,0.026440504937107267,0.5405901492978508,0.05349427511568078,0.45421643293398384,0.03615895482047587,0.4482743576665228,0.03486845616334188,0.4410798821711509,0.03273852805978081,0.4201550528501097,0.027312461273533817,0.4483704910422774,0.0414381088966851,0.43293086991589574,0.041447740170076276,0.48563166250802636,0.04041021765575754,0.4279395926014664,0.0313560770600733,0.46506347994154856,0.039942872697261725,0.4176048124986484,0.027289339994608294
0.49333333333333335,0.42457548315916227,0.030155790408351296,0.5250529183033696,0.04219898566512809,0.5226861688780388,0.04138073737835344,0.4356182419140929,0.031514638557566706,0.40275503938132023,0.026614143707817155,0.5478465409245525,0.04834364687166566,0.46005225202491434,0.03479136475179912,0.4541682581528523,0.034351797555402096,0.44476148626737005,0.03169858409896553,0.42380326384217565,0.027340451260369155,0.4526355349792625,0.04001140133271162,0.4414954951634897,0.0437018778992455,0.489216330388037,0.03746487344589076,0.4346474127078167,0.03404754132804625,0.47239498168632305,0.03783035667634227,0.4186360387485722,0.02561441692567005
0.5066666666666667,0.4254423859629226,0.027352029834626427,0.5313709198405674,0.03826769419294692,0.5283345340354355,0.037988669628812394,0.44332000551915474,0.031824770735886555,0.40904237156017925,0.02745602685004807,0.5551165624099089,0.04439244021780336,0.4671434523462671,0.03376894259281079,0.4616062476957297,0.034613905626812005,0.44843501753698245,0.028616197733148625,0.42711831800485894,0.025746547285298918,0.45659301472847635,0.03788477824434433,0.45203895667099375,0.0436975856942854,0.4939935901578158,0.03426744687802379,0.4433293323820074,0.036046556030944824,0.47981699007952777,0.03678122950964094,0.42036697264459877,0.026643935857205495
0.52,0.42531644756165654,0.02570930067488627,0.5335510241087719,0.034722423328430445,0.5309079934098353,0.03600105606350995,0.4494929804898872,0.031245164828487736,0.41649660952988393,0.0287275396040609,0.5603234501642848,0.04163959406460012,0.47390551503309264,0.032738988112519456,0.4691447898248874,0.03384666635654254,0.45131588563539227,0.02691816708460978,0.43118169058045797,0.024753962814094147,0.46112325263757475,0.036045438312705874,0.46298553863766984,0.0416966024466213,0.4977812620390292,0.031983984921295984,0.45184379462373514,0.038464411801914476,0.48748131221152485,0.03696838762185999,0.42325022570314647,0.026255552121930977
0.5333333333333333,0.4257631966687141,0.024170956572619567,0.5337693750213733,0.03315684672556356,0.5329990551957836,0.033568345438895315,0.4555187237231285,0.030605627591282495,0.4235918957146464,0.029655990234106273,0.5669919580056489,0.0391305694520375,0.47979257303274003,0.032285566280060525,0.4774198434922505,0.033226584001409286,0.4551679258710126,0.02611614426927863,0.43324592220911834,0.024182488715214633,0.4668706791965084,0.034577161499026336,0.47282103784560203,0.039086650186813586,0.5014230324178899,0.029590636397513782,0.46131732943260284,0.03971545965134491,0.49268503695940197,0.03420139828463093,0.4285652165590124,0.02824762374086683
0.5466666666666666,0.42656340107462415,0.02327564124549862,0.5338491375294392,0.03274053418770785,0.5339304221605452,0.031381567482885085,0.4606386814060343,0.029787816217384355,0.4303075462539977,0.03076789682135252,0.5738295863692291,0.03681234434883815,0.487369376447825,0.031643976173314006,0.4843345004967948,0.032626160158045404,0.4575042172567223,0.02524112023769843,0.43621558383106235,0.023836498242164206,0.47212530814881,0.034832753057160534,0.4803010164528826,0.035787921895726674,0.5038533578644657,0.02783326202953455,0.47180518172948716,0.04104547901760936,0.49913184142995487,0.032988703599523016,0.4341370155566755,0.030373137158285348
0.56,0.4280467772197354,0.023623636703260602,0.5347366269587696,0.030980387881102182,0.5354958707743078,0.030611224436296647,0.466300315355928,0.02840891362927423,0.4373232221115272,0.030858113347207294,0.5794504127337029,0.034692617477706605,0.4940193291238795,0.031655962805156125,0.491484353022352,0.03192388505952799,0.4605202459956993,0.02469301625446121,0.43950175402699954,0.024165906601274316,0.4774339833514011,0.0347294553248481,0.4866412425288056,0.03209926761997784,0.505921082865547,0.026793688637585626,0.48250999117694715,0.03980648309600107,0.5032267374824544,0.031171947910072995,0.44110262305653325,0.03229338052582762
0.5733333333333334,0.4307965089678541,0.023483202405758782,0.5374265153519238,0.029730241086869922,0.5366263875380431,0.030091691052677876,0.4717610102451846,0.027793971765358895,0.44466375009414033,0.030760983171331427,0.584416972449674,0.03272351093834888,0.49987449493057157,0.030606973750902138,0.49816026149313647,0.030496050431073302,0.4635589609552789,0.024237619327754773,0.44373713261599795,0.023842161987352867,0.4832824059306825,0.03293394466121936,0.49241422704822047,0.029440374937464098,0.5080925960718738,0.02669838348314949,0.49224253648924055,0.0385116127509904,0.5064806293926609,0.030132393602183827,0.44824394216896535,0.03301300133756548
