Coverage,Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),GMM (Mean Risk),GMM (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Mean (Mean Risk),Mean (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev)
0.13333333333333333,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.14666666666666667,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.16,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.17333333333333334,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.18666666666666668,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.2,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.21333333333333335,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.22666666666666666,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.24,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.25333333333333335,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.26666666666666666,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.28,0.42908001692826897,0.018641996408484292,0.4354484578387585,0.007991339572832198,0.42791315513520706,0.01909333089913254,0.4349644565408097,0.012705751865379157,0.42032937870718107,0.028434949055291755,0.3698183531877652,0.013094548085443816,0.4269551864429848,0.01907460458813073,0.4269551864429852,0.019074604588130924,0.4262744715346049,0.015051589537471911,0.39063336793566256,0.031213105870283253,0.3885240389795392,0.029379586665210403,0.3907454807784132,0.040883784377537334,0.4028038259111014,0.024421864214640134,0.4293214409229985,0.00857332674570034,0.4447697965636141,0.04431749202073511,0.4441797521604628,0.02893172203686507
0.29333333333333333,0.42912693472549096,0.01850735879248764,0.4354614563265603,0.008005353640770372,0.4278959429461811,0.019091896866925428,0.4350550342955472,0.012428599628954694,0.420407079655532,0.028340880889913683,0.369844991759315,0.013195912973824124,0.4269064032808005,0.019073282007187855,0.42690640328080076,0.01907328200718803,0.42620159460328355,0.015116037327106218,0.3907187458132417,0.03121239449657263,0.3885406442079395,0.029309417177498766,0.39053344550048513,0.040659323810372815,0.4027539130973656,0.02441878445031475,0.4292913733170855,0.008573116876552557,0.4446303371669923,0.04427085180277652,0.44428689896473317,0.028916224207839365
0.30666666666666664,0.4291460321688047,0.018456277517537277,0.4354814278904762,0.008008934390892288,0.42781775751496115,0.0191066983866618,0.43507013834093555,0.012421640157349489,0.42018190278817136,0.028392004268508575,0.36997694177486073,0.013320543506141225,0.4268487776883456,0.0190802083059775,0.4268487776883459,0.019080208305977654,0.4261406217394461,0.015099229679179605,0.39093633238074715,0.031184928036092838,0.3887217939616979,0.029289036440821127,0.3906923222200601,0.04062200537396605,0.40264821899250036,0.02441001889292718,0.4292391347062867,0.008608934573700107,0.44452325603139475,0.04415914180954245,0.4443311499004371,0.02888882210887566
0.32,0.42855198900181607,0.01855661840068632,0.4354773584410607,0.007966537574087329,0.42782509397987023,0.019318509469708568,0.4348738170277425,0.012561194810241892,0.4200585755272952,0.027875809411096446,0.3702455985004788,0.013660772628189424,0.42680688267244143,0.019306115829043964,0.4268068826724417,0.01930611582904416,0.4259834290675105,0.01490969604205273,0.3919282388608538,0.030980488278513435,0.38937689028613054,0.028958599068051868,0.39198889325440245,0.04039105589015795,0.4023535171947522,0.024214110875819515,0.4290298128950703,0.008501115804666821,0.44376234240583284,0.04356680545765078,0.44471878924191666,0.028958463171195485
0.3333333333333333,0.4281150023474698,0.01850674466408132,0.43526753751182445,0.00800094331218682,0.4283681336063877,0.01961986836195412,0.4342777265044386,0.012986886267574774,0.4201706925052747,0.027351147292569943,0.37081992308982403,0.014332650074581493,0.4273381515667237,0.019682357499995445,0.4273381515667241,0.019682357499995595,0.4259661322299313,0.01470009590358699,0.39287141661247166,0.030909667205370105,0.390543654142447,0.029004226107198824,0.39242679671794695,0.04017262734311167,0.4018671010743141,0.024075285537215295,0.42873810559157505,0.008782745864033065,0.443381939889035,0.04290814557921778,0.44501287315307203,0.02929704678820867
0.3466666666666667,0.42719283359858007,0.018522462357013093,0.43511562156032446,0.008109501542010678,0.42855722229200977,0.019875286403400146,0.4336840593779854,0.013158967164667986,0.42028710335386155,0.026285488025099123,0.37200720010498856,0.015263285621182118,0.4273209810783931,0.019808176353777684,0.42733859243638495,0.019813287957407968,0.42530822228821763,0.014484678735627898,0.39454195814119947,0.03051931831772314,0.39139316467138285,0.028166720930507073,0.39228934641018154,0.03847012986044544,0.4016437855944925,0.02333409733362293,0.42819818043589414,0.008887843096569118,0.44262652520174645,0.04166429295984018,0.4457544531284957,0.02922366261213211
0.36,0.4256856200992284,0.01874020382030186,0.4347593276586808,0.008344452326821766,0.4287004610626746,0.02077404336503672,0.432235130488371,0.014101199453755953,0.41983126940251925,0.025112453109223724,0.374366726544893,0.01718255766223383,0.42755611208152194,0.02081162485494761,0.4275611614302657,0.020803371076644078,0.4241076323661506,0.014382865996461642,0.3966013308954034,0.02953900634186988,0.3936890660756175,0.02748002125689804,0.39331033870220244,0.03690792986993571,0.40059687909447167,0.02253668430378469,0.4274033244841893,0.008950834017169115,0.44136751242443045,0.03979755590044573,0.44680145308696906,0.029092757871343067
0.37333333333333335,0.423446067961732,0.01860313673924511,0.4342649349209524,0.009081015350418017,0.42968448775114537,0.0212344266532169,0.4305110336874306,0.014919293288535734,0.4199222978772517,0.022309308308187982,0.377604861044991,0.01882009008209111,0.42841779245786593,0.021169967338915633,0.4284471301573214,0.02114018798314544,0.4226884924344751,0.014064822529896626,0.39975940733228904,0.027684359939025537,0.3966505759615359,0.025737728413796176,0.3959578504335634,0.035037050320925765,0.39943458860372266,0.0215161714311093,0.4263909619452668,0.00915386685647437,0.43860022238419294,0.036555066447811646,0.44856761834876957,0.02870465494975134
0.38666666666666666,0.42215391434544625,0.017321803053475242,0.4333973024866922,0.010051983999847863,0.4311774293118137,0.0208366788144349,0.4289265115648957,0.015332151968203922,0.4201988199486509,0.020172930368398612,0.3819225647723221,0.01969808052831999,0.4296026040855613,0.020887691190383396,0.4295920476052932,0.020885963800222184,0.4213095532143129,0.014069705264427825,0.4022019519340269,0.025915864585239992,0.3993454655243992,0.023960318315377795,0.39712246450308875,0.032399334081510904,0.39928355004759863,0.020776336415950104,0.4250537796405721,0.009989301695095822,0.4369321387697391,0.03370096261623805,0.44962105576590505,0.028181390320526294
0.4,0.42054373763631675,0.016247481251491683,0.43290211045687677,0.010291147723187143,0.43128081598190815,0.02035346702300359,0.4286997039273475,0.015818477262970997,0.4192272256295485,0.018242749434979305,0.3858991698582567,0.020387127957087563,0.42960770238767365,0.020339034852945366,0.429699853487904,0.020295757000563994,0.4198238091068598,0.013941518828379146,0.40402784323756513,0.023169726888710284,0.4016427440943955,0.021868774818397073,0.39970949918793974,0.02939028316736238,0.3999475518756109,0.01939261220457744,0.4243083297282694,0.010383765372678376,0.4344120985382257,0.030323213265935258,0.45245128444806126,0.027328364488325135
0.41333333333333333,0.41787196187464726,0.015117261785197686,0.43253019461376174,0.00958419657506153,0.43145461307966976,0.019839834999572342,0.4289408732555128,0.015881576486037628,0.4182219210951103,0.01638381375961286,0.3908059258690517,0.019040798158865318,0.4299038672930194,0.020133919059140994,0.43013571758460134,0.02015756898310842,0.41839437991343736,0.013385932237392697,0.40485982604424425,0.020234556596772008,0.4039351290286689,0.019345658260938838,0.40414803161987856,0.02705803962298073,0.40112330662694595,0.01872654002641623,0.4242859129350658,0.010206260979962052,0.43009965592935945,0.027197523178531056,0.4534685462237585,0.026973186694051923
0.4266666666666667,0.41641635416764244,0.01350543030659872,0.4328114518847795,0.010175210409818808,0.4314457991764322,0.01885463207103659,0.43028091777631616,0.0171527368311717,0.4179239583617418,0.013851454755262754,0.3952106068210687,0.01755900504120296,0.4295973441758842,0.01933509231432741,0.4299768195380291,0.019221937282501964,0.41768372839895257,0.01277493907194477,0.4056529960930074,0.01699553534220468,0.40582029649267704,0.016886770837759257,0.4080360457113534,0.023362728753216246,0.4035400385786585,0.017711849453170045,0.4243031056488235,0.011775002210731723,0.42769527069716123,0.023271010699454447,0.45179173318570803,0.024630839208335358
0.44,0.4151599598119235,0.012429143364733372,0.4334773177455133,0.011578434734845352,0.431743683957412,0.018779001622902948,0.4326741994015746,0.017428835166891997,0.4176062432575621,0.012498749718606934,0.3981189025140928,0.015320362012864203,0.42980085976145255,0.018921816347065988,0.4301378926459145,0.018980161256563426,0.4176138358292711,0.013242930183907426,0.4050168692606512,0.014681523740859851,0.40790344444388515,0.016055986563879864,0.41287494601704794,0.021838486226772206,0.4067547096998056,0.017649558747922893,0.4249889778094721,0.012342729181070964,0.4256663868245585,0.0204697359648089,0.4519499983684452,0.022815413717991912
0.4533333333333333,0.41402369516714743,0.011513342874932695,0.4344432277030231,0.012589730215785015,0.4310818614965523,0.01790239480951195,0.43503849177845105,0.017230805045144366,0.4170251411570332,0.011374281412579984,0.4003221690975545,0.013484830802217017,0.4290372390912633,0.018336284982286934,0.4291871852956383,0.018497478972997094,0.41802195218678867,0.013285246854044525,0.40467132434776965,0.012355019304239389,0.41066946087654604,0.015007513053744747,0.417669450313814,0.01943057838446526,0.4106238546887012,0.01707326629424128,0.4257328945118143,0.012861526146168964,0.42355822172326696,0.017663041921282038,0.4493200710181786,0.021755293749090583
0.4666666666666667,0.4135004952549039,0.011033915234927576,0.4364264655980562,0.014549526998052727,0.4303525097204764,0.017162401601742056,0.4384639692037049,0.01671772689935982,0.4169785742746351,0.011166656666158806,0.4023891424051427,0.012005781038045261,0.42838543482840474,0.01725373251343447,0.4281264393860234,0.017244562463441374,0.41873166818282737,0.013683986855766996,0.40416347592749696,0.010632396124229813,0.41339094119351494,0.01435020683846359,0.4216006813628442,0.017665246750097993,0.4145252679987468,0.016204957506241468,0.4275372526601591,0.012549680752977355,0.4235796245106515,0.01510357354638127,0.4465027168250277,0.020750356867858002
0.48,0.41398852955112336,0.011247209838174161,0.43775174683394774,0.0151466033837972,0.4298536938834142,0.015363205556134782,0.4404036797328343,0.015167998407622493,0.4173692627018429,0.01109126910923513,0.40404488453211373,0.011223298461593527,0.42726010200604586,0.016021267717784393,0.4271348770631798,0.01617564185671961,0.41963789237062,0.014133970996099735,0.4042830526264184,0.010365410734321713,0.4163335800202846,0.014501864881408873,0.42480001736368417,0.016394396319132393,0.418662299472772,0.015062182029299633,0.429006772632517,0.012812024631218931,0.42452845894054536,0.014649058678626986,0.44422620296221105,0.018356929180118463
0.49333333333333335,0.4154801046634692,0.01213758007544664,0.44096925450886065,0.01501578445886556,0.42988584004779107,0.01458952579650003,0.441998596258757,0.014116225500009677,0.41799984933737216,0.011278957586456292,0.40576676673923223,0.01124471523065717,0.427137917124287,0.014996443130399361,0.4269633432694549,0.015383570807455685,0.4217501338967581,0.014367181565633134,0.4055504855757689,0.010127887191023324,0.4201812035571463,0.01489003204474105,0.42748177449934904,0.01493028496360827,0.422209175465754,0.014238453523788388,0.4305042223151946,0.012606651008417754,0.42652927803331303,0.013855166583814553,0.44262099165912205,0.0172954602851644
0.5066666666666667,0.4176347582342353,0.013241022414469521,0.4437881798059057,0.01599934234229088,0.4309389862865503,0.014272448997512236,0.4425455265453508,0.012811177145287685,0.41903237993507875,0.012185207620768943,0.40782781294344095,0.011620157045186656,0.42813564289178996,0.014733080087764807,0.4279187020882632,0.01484266037576824,0.4241866082395837,0.014205014385438287,0.40714745373467803,0.010411069999463134,0.42409195553516826,0.014943714433967747,0.4291420539734015,0.013582944579796224,0.4247852970286678,0.013031141142747782,0.43166072104280495,0.01177471936232951,0.42903337190616386,0.013327466438801264,0.4423790732912966,0.015951097695481767
0.52,0.42086398494384936,0.013424511260964606,0.4463573014647867,0.016497061915970456,0.4324188932718795,0.014307187153913777,0.44291069611990624,0.01231840879197426,0.42104979093009537,0.012445363909354275,0.41000211029070605,0.011570895507046573,0.42967645878305755,0.014572349376719775,0.4292716161877591,0.014281558836038884,0.4261969389341179,0.014004491185111248,0.4091065856619203,0.010743466904171352,0.4270309519903568,0.014714933037530794,0.43029825438855906,0.013067195931336264,0.4268358399672679,0.012516436042725607,0.4328445295321655,0.010998200566914997,0.43134825093827966,0.013219290934274033,0.4425954581925348,0.015225470826014473
0.5333333333333333,0.4237048286351851,0.013660086808297452,0.4494571154028575,0.016428104534997122,0.4344380443224488,0.014583723363561467,0.44313571823447184,0.011947085607543421,0.4234282881109127,0.012320996607055431,0.4124550511508436,0.01132106499722909,0.4321338719804948,0.014958855193207292,0.4312405454754332,0.014259075133726996,0.42876231473326537,0.014342667298194792,0.4113689919947866,0.010983982397951432,0.4303167629084023,0.014649566229037583,0.4310496778043406,0.012751801464446457,0.4283555050541175,0.011517223060174045,0.43412104724383177,0.010716042435167477,0.43371326237057395,0.012916813235738643,0.44305398084841197,0.01447551071025187
0.5466666666666666,0.42664857303057857,0.013656173959349215,0.45248189404049716,0.016418752280255078,0.43711866497853097,0.014678147246262796,0.4425971876476019,0.011513612023493132,0.42530099658601855,0.012036726544867133,0.41493102952256244,0.011165556018743744,0.43512188302214916,0.015033216116297462,0.43385690956486545,0.01423574099961605,0.4311343699780393,0.013903309794474891,0.41398251725050034,0.011137526093540412,0.4330479381301311,0.013951181573425049,0.4319408487801145,0.012897647458494442,0.42986278261452804,0.011414272506382427,0.43470010699480327,0.010231595586705068,0.435357119355766,0.012323170703276962,0.4439628439066789,0.01396856869092114
0.56,0.4299928132071066,0.013238060159486968,0.45531601109268094,0.016284165922812087,0.44007451844283313,0.014742791592297098,0.442251487098078,0.011667387448733224,0.42705280178545246,0.011923553522244196,0.4176881713833286,0.011175786405223516,0.4383094381792158,0.014886820183908434,0.43629815240528635,0.014061727785496728,0.4338106960655771,0.013551640788988297,0.41653158368994475,0.011163612046729072,0.43558903458087406,0.013191385774689864,0.4337379526569439,0.012880779635619411,0.4311412000749525,0.011382329510877419,0.4351374048187914,0.01009323183817133,0.43730607323612686,0.01200654943844688,0.4449519701156826,0.013489193323059884
0.5733333333333334,0.4322811948346354,0.013198510766585033,0.45819900449190476,0.015554644108033904,0.4426195895960977,0.014876123798989732,0.441727537914771,0.011305574059579888,0.4286222283426376,0.01148673340490884,0.4201918292295556,0.011013543578617538,0.44119285475164566,0.015101600832361709,0.4385167754871532,0.013551744752348346,0.435931683435095,0.013223894936021306,0.41901722619466647,0.01078640058160361,0.437437622829389,0.012226384852990935,0.435439067795096,0.01305299308463255,0.4328153647155282,0.012033912903449148,0.43532764430171506,0.009910259756044279,0.4386360322821096,0.011675922476443789,0.44607535790705555,0.01301988086584751
