Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM (Mean Risk),GMM (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev)
0.22,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.225,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.23,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.235,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.24,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.245,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.25,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.255,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.26,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.265,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.27,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.275,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.28,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.285,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.29,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.295,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.3,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.305,0.3481334213018417,0.07336686933028254,0.2860609105825424,0.04286499093328825,0.42210022819042203,0.0483695946660166,0.32058165669441224,0.07568116516597978,0.3191524000167847,0.09699116942589901,0.2805632381439209,0.07983640967057784,0.2721860214471817,0.026436622679600952,0.27431292390823364,0.023649557045204096,0.2908254761695862,0.040546535293491906,0.31942482590675353,0.055223783907242446,0.20149007999897003,0.04308145006700371,0.28353163540363313,0.06995767308774083,0.23460110914707183,0.02319924220057552,0.3817811179161072,0.013353501561008636,0.29750618219375613,0.05921421849786021,0.3280501537322998,0.06735714609054508
0.31,0.3479952580332756,0.07332473846726187,0.28611105461915337,0.042852649344144206,0.42199534583091736,0.04835073060202659,0.32040223735570905,0.07566872945372999,0.3189010155200958,0.09703746835045605,0.2806215945879618,0.07977020452059792,0.2722298367420832,0.026445825305600697,0.27435673920313514,0.02365590463516467,0.2908035685221354,0.04054471027712726,0.3193733513355255,0.05520530986230964,0.2014691389799118,0.043089004213194504,0.28356279349327085,0.06991299076095205,0.2346187158226967,0.023193166650621277,0.38180040746927263,0.013357278109768143,0.2976618163983027,0.05914432287695543,0.3280555119276047,0.06736201943560953
0.315,0.3477976445555687,0.07332152638416815,0.28637429840735024,0.04291168242766845,0.421993583500953,0.04834237050388684,0.3200399301946163,0.07571541208274034,0.3193877451121807,0.09696343158636996,0.2802098320921262,0.07976025171758687,0.2721787742674351,0.026485255500778314,0.27445644119381907,0.02370698760852163,0.29085003897547723,0.040554093634997776,0.31913254955496106,0.05547503804996147,0.20162871700525284,0.043140410040128065,0.2832811381816864,0.06981374376413121,0.23471793671449023,0.023277090714097386,0.3817619196653366,0.01335277293114224,0.29776657234430315,0.059252661895383835,0.3281383432596922,0.06712860342686186
0.32,0.3476395920713743,0.07346200499348231,0.2865815725208275,0.04303258897876984,0.42180012120140925,0.04840460020381398,0.3199133052190145,0.07560809788160373,0.31916667935848236,0.09685021110632627,0.2802601742982864,0.07966347470961126,0.27232830787499746,0.02675914087776952,0.27463555295467373,0.023842085327396165,0.2914490323563417,0.0411836527120676,0.3190779854903618,0.055322407639691554,0.20199701796372732,0.04333934766441502,0.2831461216330528,0.06979109097179466,0.23489692710041998,0.023388767072395563,0.38180325197180115,0.013353711972506737,0.2977531771063804,0.05925968316964916,0.3279766500724687,0.06707115143265063
0.325,0.347213380197684,0.0733730481369413,0.2867799424856901,0.04305547595084726,0.4214819891422987,0.04856200763882865,0.3196410610167753,0.07550624997250595,0.3191069326241811,0.0969358007086197,0.28004716607729596,0.07953140805683936,0.27253223050302927,0.026776425522237225,0.2749683353971867,0.02482230932117423,0.2914418416420618,0.04115161000321199,0.3187977160957124,0.0553475121335728,0.20216755283474921,0.043768593422228996,0.2831422702854588,0.0696342916925481,0.2353261393547058,0.024284498211841928,0.38179799236030804,0.01345700926229246,0.2981336905365899,0.05936573997438226,0.32807028376153025,0.06687459358778788
0.33,0.3460392186891465,0.07338074841941765,0.28747002872332694,0.043696346679965185,0.4209163137862951,0.04856025383294861,0.3194135211490321,0.07521775757079767,0.318808462342478,0.09664117320804953,0.2807041503279928,0.08077276366974183,0.2727508964589664,0.027442823022022375,0.27493103102814587,0.024478171941774946,0.29175385862461156,0.041899840880388166,0.31837625884816245,0.055304416526499346,0.2023789254145963,0.043465829812607826,0.282315240639732,0.06943083666909704,0.23573665388709023,0.02508691452863323,0.3816183881700038,0.013447746274715025,0.29794269123649786,0.05893922609777003,0.3282000010569891,0.0665463547459074
0.335,0.3452874988915901,0.07356975774049554,0.2879582045310365,0.04397176332556585,0.42022992504829104,0.049031323283762265,0.31875682343211437,0.07529768778365267,0.3180727869900919,0.09649997132813867,0.2803310205153057,0.0799520634255474,0.27332722565692563,0.02801883446622411,0.27565788747204667,0.025314293888635753,0.2923466209888931,0.04169179344748078,0.31779355505898105,0.05567489148753467,0.20297774613390837,0.043827261241992405,0.28181475453901855,0.06926180463395765,0.23660538431599976,0.026916161077224866,0.3815187678650258,0.013747017237774505,0.29846464904802184,0.05910347418579125,0.3280372441463527,0.06626319400033137
0.34,0.34420693180802325,0.0735192253726036,0.2888298856721167,0.043989459647866436,0.41920719568757786,0.04950312965247894,0.3181691231836879,0.07444196990826338,0.318606970841544,0.09570189293923903,0.28041403258087233,0.0793686994254624,0.27408473503518543,0.028891580439486832,0.2765749804493454,0.026360367893531373,0.2927220384265696,0.04181473779283503,0.31680368960610716,0.05592018321669819,0.20482697672963915,0.04538364372296001,0.2811937277451867,0.06857922399863726,0.23783813265757728,0.028726964816485488,0.3814947851757209,0.013747779762906157,0.29980165964254113,0.0588542690167376,0.3270205553435617,0.06586736169569506
0.345,0.34213973292243516,0.0739574060644467,0.2897559506593676,0.04402944244858083,0.4178744178112083,0.05043174327751032,0.3176290936649318,0.07392651644566323,0.3193828162010663,0.09486284775772076,0.28112119544621494,0.08021802599451326,0.27444858678872197,0.02915820091726086,0.27749547989057943,0.02617847894165582,0.29460887414327946,0.04249225926147316,0.3154059109282597,0.056493840261089376,0.2061042285344215,0.04564154113297611,0.28046090262275924,0.06796482275424913,0.23876267121287573,0.029276239110779197,0.3810687243716927,0.01395284423328792,0.30115193965601034,0.059133189101298,0.32768226022268754,0.06495824754370451
0.35,0.33888261441793965,0.0733174062497696,0.29124221948010576,0.04467818239244547,0.41506519386173535,0.05233633377007066,0.31590401932989254,0.07276506978404812,0.32127850957928283,0.09450566636150336,0.2813647523427207,0.07896399421781694,0.27573845787827184,0.029757779554567744,0.27842810361918807,0.026865105713063935,0.29496321681298193,0.04315636817641012,0.3129888756356509,0.05679705696200786,0.2078227408454343,0.047436493313722114,0.2782685937200223,0.06689660279201211,0.24059255340227884,0.03080894612579118,0.3811851833353183,0.01472719412032409,0.3025614842307109,0.05826781876123954,0.3278161651623599,0.06396181108427942
0.355,0.3348096946088118,0.07278017211961094,0.2936139372273219,0.0450425749175135,0.410742814505742,0.054391105578055994,0.3140031898910499,0.07196585800282032,0.32582090914131684,0.09317966605885177,0.2798948877073781,0.07828633036203812,0.27658868148262566,0.03167477004426622,0.28069467360084344,0.030056578389493525,0.29550838013161296,0.04259984319462236,0.31044130881823817,0.05601222416550249,0.21277710637138378,0.04944464980636038,0.27662667766308857,0.0649517917647778,0.24431944527455995,0.03408711371748396,0.381023644697236,0.015314598440900572,0.30525580983915046,0.05770437796945603,0.3263583384446826,0.062169080321344924
0.36,0.331023547880868,0.07194625013255468,0.29596217915237505,0.04517460960075565,0.40572377799131476,0.05701486748150709,0.31305212919806813,0.06972592733297041,0.328881100534877,0.09200576268905165,0.282688356595154,0.07606512846380906,0.27932338322643063,0.03356551618861993,0.28295700022428283,0.030243012084260418,0.29755411141189303,0.04243303190414556,0.30730094804572705,0.05498651590655802,0.2175804462746561,0.051602790919618835,0.2756981289013727,0.06373459976241581,0.249279417738858,0.03859971408171124,0.3802900402207483,0.01642045483211924,0.3075618950734443,0.05667234353521473,0.32873635524544126,0.059573689445417216
0.365,0.32755099146664607,0.07021832910742504,0.2987683846515471,0.04627790534705335,0.39779164668582556,0.061126696662700694,0.31204215314304,0.06802012279220174,0.33376195816373233,0.08863854984319608,0.2832556000942322,0.07540256096251247,0.28228639375936637,0.035642839219867474,0.2859102609942193,0.0352639142351113,0.2983582832849359,0.04241264086586342,0.30390359379278964,0.05445075879576098,0.22295763431492263,0.05200996536091529,0.2739217296776904,0.06140600759175551,0.2551087150814633,0.04254586407697475,0.3795248762386381,0.017426175403058984,0.31080609697167944,0.05603494614207458,0.3289883222164967,0.05728135444138256
0.37,0.3220429068596497,0.06792070815526471,0.301022435955024,0.04505229864918888,0.38904391463885263,0.06209782058155213,0.3085304269976277,0.0647606688079739,0.3353394149223857,0.08690514414197142,0.28504098164846026,0.07452582259143836,0.2856888538764911,0.037259003457128584,0.2893529900995112,0.03451571136208846,0.30053454335241514,0.04115410013648316,0.30006407083907627,0.05380214726525566,0.22994602593668964,0.05423362028743549,0.27172010204401686,0.05880383166597772,0.2613845288609796,0.04500061633023877,0.3782281062893062,0.017883200139031986,0.31348651831271906,0.055567446769680166,0.32813742393982015,0.054778914816335796
0.375,0.3138498893180645,0.06500105090134954,0.3044011790937971,0.04294342770810028,0.3794992868859218,0.062257579302839115,0.3057088226104162,0.062016588691621036,0.34385681934660667,0.08318042029800511,0.28907556448850724,0.0716509770061871,0.2892573819484678,0.0376090960183851,0.29383795118511447,0.036303839832429956,0.3022265453893971,0.042368172955962936,0.2953143156421464,0.05102473136459262,0.2371153560535316,0.05455412185370444,0.2710669301816643,0.055877969427951674,0.2687261688916978,0.04728343232162005,0.37552730369271076,0.019349070553758126,0.3167448681944411,0.053495718302516475,0.3278908429624926,0.05060492711960361
0.38,0.3067536218765174,0.06053626265799942,0.3068448184903563,0.042207603243468166,0.36805996932849383,0.06182440693039211,0.30441643265382434,0.05795689021052532,0.34962295918126146,0.08101234030866591,0.2911492943898858,0.06761096053345547,0.29500295591233017,0.03868594997053988,0.29913813225227753,0.03656036729733204,0.30394823932965637,0.04058870542160499,0.29051153410468344,0.049058218634318695,0.2461877775009669,0.055162794466336304,0.27113708959318544,0.05274826441159888,0.27601225437991583,0.04709458699039199,0.3731386896416358,0.02030441044893061,0.32010817252130586,0.05067394807196433,0.3268538688619567,0.046939340373833245
0.385,0.3011912421538698,0.05718656867967178,0.30854452839693514,0.04179869612951796,0.3583171232394288,0.0620570897952407,0.304052671715784,0.054672588585998785,0.35336274330665807,0.07433271399401938,0.2981897240451153,0.06533563536190873,0.30071192690332194,0.03892090364874434,0.30417981992147436,0.0361268548719718,0.3062708064244115,0.039033136122425684,0.28837143861094144,0.04516698118627671,0.2523074980039305,0.05329045775053564,0.27358645335010773,0.05084519881106027,0.28415715919501333,0.04659600121136856,0.37035509307131637,0.021450565669266623,0.32407839410637984,0.04861863255350279,0.327312401809543,0.043777062181392254
0.39,0.29582986478936457,0.05287431472698196,0.3085759999250584,0.03933172070024803,0.34745328201849585,0.06145905763679823,0.30468138476177353,0.04938919163039132,0.3603753260911642,0.07050103401726378,0.3030384334120578,0.061427364009752586,0.3069134648629631,0.03804726416802403,0.30865674587406394,0.03666745473017884,0.30550868105027523,0.0361962104978007,0.2872733567585398,0.04294393732843491,0.259799078939596,0.0524300641532916,0.2753133198185201,0.04826710207781534,0.2920848082564889,0.04608938486437528,0.3683749846526597,0.021547377145202933,0.3288037134104012,0.04517060830055532,0.3250395627817268,0.042222285583567574
0.395,0.29101917003781286,0.04733599117767953,0.30745870488095456,0.03568637963371538,0.337195162433619,0.05858083578126216,0.3042674547072992,0.046637731699583455,0.36379889801900384,0.0672961208239421,0.31051356559456167,0.06015919962912416,0.31118789114375445,0.03800804600582528,0.31285311868996757,0.036802429111090336,0.304578672827343,0.03388603720948199,0.28677571246572864,0.03903924828379648,0.26931331726484886,0.05096497638240985,0.27924792690603145,0.046029936207139445,0.29876541571142157,0.04438567677355877,0.3663278397929332,0.023249643784398515,0.3336428501674335,0.04315285905709761,0.32582523414696424,0.03820743393626076
0.4,0.2866884497944133,0.041255197215673646,0.30713712679813077,0.034426891859642976,0.3275114861089519,0.0551720490144237,0.3030500322989729,0.042831288299870186,0.368463410986542,0.06283205348012891,0.31794733572050565,0.05774803119946584,0.315588781245115,0.03634295217554454,0.31708638630330727,0.034945557366857026,0.30550330578702367,0.03153935194234126,0.2868395458121285,0.03709688335195713,0.2751405777564936,0.04692559507083844,0.2839773596036284,0.0448677740338951,0.3035838419490901,0.04174200438476602,0.3633641752833609,0.022284981686506174,0.3379100331910381,0.038975212976551425,0.32329958096728884,0.035756130763800985
0.405,0.2842043413455276,0.03734266776194564,0.30738770629255535,0.032189790515056146,0.32003589897556106,0.050355461973819085,0.3045163277826556,0.040206018743332385,0.3714280993520374,0.05685180446469087,0.32240962393716,0.05547772286737818,0.320891970901503,0.03479457449342248,0.32219098792921813,0.033650837984203534,0.3058198176583585,0.0302898253860696,0.28649608172535534,0.03453629872485276,0.2804186892466337,0.0433880473609404,0.289373322360018,0.042981901511672124,0.307511556300476,0.03823071752172091,0.36113047411346155,0.023061954720117826,0.3393236509639981,0.036959287349027266,0.3235236921363755,0.030549149827098835
0.41,0.28008336879954393,0.03169653391464735,0.3084324464536802,0.030944263520357684,0.31295370623305924,0.04504477089242936,0.3052657851077205,0.035173892332211396,0.37504790270904653,0.053839648344726695,0.3274428636159945,0.05333386944127726,0.32563313116758247,0.033427331870192,0.32580310420834435,0.03193678346593098,0.30598008815952377,0.031417471824493844,0.28562199998272936,0.03130593928824575,0.28681633405331025,0.03980483073412268,0.2942709608654508,0.040450545575099986,0.3114881465954361,0.034753111812631875,0.35776803625674275,0.021931234534127337,0.34307104999652066,0.033605568990838955,0.3217035196902561,0.02800785590022385
0.415,0.27824743999335094,0.0295613245571375,0.306597856780848,0.02963745128101287,0.3083503180901588,0.04085248799953268,0.3070377333805202,0.03303160050899652,0.37965823854378755,0.04974885492741558,0.33560521823338774,0.05075408940712246,0.3298051717991255,0.032589578285117764,0.3296230247236186,0.030069848149207806,0.3060859551652754,0.0290721130063658,0.2850819796241716,0.03034705839550278,0.2922273303877328,0.03822942567153935,0.3005852075257259,0.03929913646965907,0.3144023653788603,0.03205451607125164,0.35506799445655934,0.020744496451514268,0.34625162703709605,0.02981278644801926,0.321982337807855,0.025098634592673558
0.42,0.27733595886493373,0.026418994890475056,0.3072061427154092,0.028556277240490997,0.30559662761783857,0.03690434028544074,0.3089945243606016,0.03023802992577035,0.3826100756673433,0.0456971570950198,0.34111565510676295,0.04851001883663045,0.3345298751541755,0.029192113839954757,0.3326203723953166,0.027886175336337766,0.30595452441476845,0.02810099296789719,0.2853776807372976,0.027654335471632187,0.29734386341901164,0.03580196899239127,0.30710850098788744,0.038573746349357604,0.317764450398145,0.030239804999736854,0.35369977272341424,0.02036167785982351,0.3478235330308589,0.026841816752796503,0.32192373563583504,0.022276894858849903
0.425,0.27826430009653147,0.024959221509382866,0.3073599920388235,0.02798133313487347,0.30521004159771176,0.03340247736849586,0.30989156266959283,0.03043417707962806,0.3847969669706576,0.040339944599386716,0.34751921681909664,0.044941803075346655,0.33659329301282737,0.026955374156269002,0.33364823492707574,0.025307879314925365,0.30682688834524663,0.026784914625406595,0.28658439607898833,0.02396204716405082,0.3040572967827765,0.03360678109639382,0.3124933111797351,0.03617299851566983,0.3197745337426619,0.028714080149657963,0.3517592406359288,0.01839618756800357,0.34948317204336476,0.023833594778733796,0.32193636927022634,0.02035856487152186
0.43,0.2793975926896582,0.023305487747429934,0.30769663917137335,0.02828129453676221,0.3063844555964903,0.03238981457153168,0.31342221201900144,0.029727093246390918,0.3851987815245901,0.037328550315223225,0.3529070264649584,0.039266450012101585,0.33774078408255453,0.025283914573711347,0.33489342866786675,0.024708748112540542,0.3073458775326664,0.025959214988136057,0.2865898055414983,0.022220188379937025,0.30856527291357805,0.03278091753665997,0.318776942261756,0.03511887754623058,0.32164211665762676,0.02844966679672663,0.3492719008657557,0.01654271431477254,0.35070357611467257,0.022341084061375825,0.32150343429424366,0.019115983364437556
0.435,0.2800430498714632,0.020403640530862247,0.30921541942831665,0.027137668933910335,0.3084836068180584,0.030656580733147944,0.31670349108929174,0.029072453072702554,0.3863841974568963,0.0331013215550387,0.35669009491803816,0.03753494731701783,0.33893129233841507,0.023725623768287348,0.33584551028073417,0.022939898991068255,0.3090516803646023,0.02455232670448133,0.2877409765109339,0.021117939990663602,0.31353800894063666,0.03236599371509975,0.32485388350073346,0.032222498495515166,0.3236247124322662,0.02841751602109256,0.34797820425546183,0.015165403667704698,0.3508175456461284,0.019227703533557766,0.3202611384775632,0.01842457806276029
0.44,0.2804810810131785,0.01982917627055355,0.31164772344967906,0.02718472683465181,0.3109039441873017,0.02903620542302492,0.31988759889554874,0.029750768463652964,0.3870465210972265,0.029837029662953943,0.3607029028342182,0.03579052784655808,0.3390093930436437,0.022263776997010497,0.3364040371025116,0.021989515932845934,0.3111228601351057,0.02378895681692174,0.2878073551232367,0.02008179429362793,0.3183495219612186,0.03205769138923343,0.3310270118960735,0.03018029156628088,0.32684470186742753,0.027234297183548712,0.3471967151663372,0.01469495662207824,0.3514122323868522,0.01794569756220288,0.32063010612124165,0.01768605184966154
0.445,0.2820651934788399,0.01954531515081488,0.315167222711645,0.026453057407191415,0.31388555420622943,0.0280101917757967,0.32409546101966524,0.029845610576407968,0.38696516343679876,0.029843957946565188,0.3642716602599455,0.034520842371451636,0.33824444217094424,0.022207126201959356,0.3362167702116427,0.02090715503933732,0.3129464993405028,0.0231197557640224,0.2885220287320353,0.018629764935225283,0.3238735464190004,0.03194595167356533,0.3360584860219636,0.029794140178982152,0.33086125474517647,0.02742571831067264,0.34735133375564736,0.014381405560009735,0.352404895130896,0.016294726658352132,0.3205907970369776,0.017604201353798837
