Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM (Mean Risk),GMM (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.22,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.225,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.23,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.235,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.24,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.245,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.25,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.255,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.26,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.265,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.27,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.275,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.28,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.285,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.29,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.295,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.3,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.305,0.27716611528396606,0.06510832352462587,0.29098882162570955,0.03527432997266723,0.30468513917922974,0.04720727559626746,0.32589007139205933,0.08980704491739189,0.22153036475181578,0.055471177613511446,0.24065296566486358,0.08867067562768796,0.30448543846607207,0.04726619684489494,0.3486268424987793,0.05234235159875938,0.36047962272167205,0.0458296010014714,0.291950865149498,0.04183576609494516,0.21721623539924623,0.0454567380721109,0.2652603405714035,0.05046252544016146,0.27841545510292054,0.06064570947726987,0.31203421103954315,0.039952858579879444,0.3758362885713577,0.031510068193264074,0.35901597452163697,0.0698192955875151
0.31,0.27701527905464174,0.06508546291268882,0.291040367881457,0.03526530481212159,0.3047966247399648,0.04719566255626416,0.3261109417080879,0.08979394713950013,0.22151546820004783,0.055480500476879614,0.24086121708154679,0.08867498236998674,0.3045969240268072,0.04725506942725952,0.34850821846723556,0.052329073451888676,0.36038669407367707,0.04582875665787792,0.29206235071023307,0.04185659320842151,0.21726663148403166,0.045441087327091276,0.26528487414121626,0.050453668956692746,0.27855861270427706,0.06064152285432128,0.3120308481852213,0.03994819760586785,0.37581392042636874,0.03149956855620037,0.359058530664444,0.06976612036301945
0.315,0.27697671777009963,0.0649387039446445,0.29132117253541945,0.03536001647546158,0.30508028547678673,0.04721034862325751,0.3264558953046799,0.08974205926730978,0.22195077925920487,0.05547442973408267,0.2407347465455532,0.08839101058125118,0.3048805847636291,0.04727093540520189,0.3482605859339237,0.05230688023962308,0.36016229370236397,0.045859116824543085,0.29225629037334805,0.04189325203023773,0.217489197631677,0.045618635203798004,0.26550711443026864,0.05053348968076794,0.278504063586394,0.060457632262484795,0.3122186731696129,0.03993899996811517,0.3757507266004881,0.03147399710145305,0.35872128407160436,0.06995518344119239
0.32,0.27693967933654784,0.06491307270663067,0.29151147142478395,0.035530654621842024,0.30528766631583376,0.047286252516968996,0.32677427881956106,0.08978319388537628,0.2221248417943716,0.055641298716803685,0.24089941612680751,0.08838557101216012,0.3050879656026761,0.04734761685929618,0.34807904401222867,0.052379286664697426,0.36012343347469966,0.045835966942788,0.2923636597543955,0.041916838646320856,0.2175483545760314,0.045479669688632825,0.2657924239337444,0.050807099257499926,0.27863057240843775,0.060480576713123756,0.31234560941259065,0.03996701072592723,0.3755957250644763,0.03149161679022594,0.3586167491328148,0.06986487709450667
0.325,0.276706063191096,0.06477500944670357,0.29165838166773317,0.03549518886041853,0.30561735786824,0.047283747995225806,0.3269088358342647,0.08954427380593083,0.22245142775376636,0.05561001019748226,0.24162287950686048,0.08855714627276796,0.30540168295531045,0.04733789851258166,0.3480091090321541,0.052197896173821666,0.3603792779587564,0.04573930774381358,0.29249878389560985,0.041883700032170276,0.21797335672775903,0.045835242574959634,0.26608069856564204,0.05098895585358199,0.27881083099047343,0.06043597861242973,0.3125689670493206,0.04007102249503278,0.37544396602776314,0.031517754763025305,0.3583255381943214,0.07020060325986437
0.33,0.2765487118383249,0.06452412408239387,0.29213113980680316,0.03591480562496878,0.3059662911825108,0.047287470180685576,0.3273732371225243,0.08923939107768919,0.22288433723196835,0.05569821476974538,0.2422283285077129,0.08833783783532025,0.3057375049192668,0.0473428404708806,0.3481814701928979,0.0519931208354076,0.36026573811812057,0.045509041524570075,0.29291430469353996,0.04156808003350734,0.2185102928558985,0.04568426836456987,0.26656186193767045,0.05097025127370784,0.2787348910521893,0.060045125405545394,0.312582258617878,0.039933973150838,0.3748242652336757,0.03168621028268234,0.3575468766894606,0.06981705295646502
0.335,0.2766368915122653,0.06437207411396967,0.2925356404448494,0.03621302041982208,0.30602975250018966,0.04691671813802282,0.3275482670437012,0.08884141377522228,0.22316076553620046,0.055511282058340335,0.24266921488491316,0.0883541409906892,0.30582773489455384,0.04698407592438478,0.34807837172450995,0.05192194401392258,0.36033142385745337,0.045657245072664894,0.29287001455462336,0.041651078233473575,0.2193939769201809,0.046112372561367306,0.26650834596185463,0.05074821027638559,0.27879527774509927,0.05990125695637204,0.31272389212253293,0.039839816647285954,0.37449066341448395,0.03177107607515408,0.35671461608920785,0.06985427769142746
0.34,0.27590674332683046,0.06381698881390613,0.2930531880535003,0.036222496916609205,0.30688184149534503,0.04655979253286392,0.32965876827613705,0.08855865016835682,0.22455957791568742,0.05549186016997378,0.2448126881935466,0.08837412991497548,0.3067682979063899,0.046608648930188346,0.3472861614871829,0.05198396698573244,0.36019946882083775,0.04507656604679482,0.29360043900102856,0.04188176419689477,0.22065293062575278,0.046874837279899044,0.26696249510310005,0.05032891597044311,0.27971864891683995,0.0596193158207615,0.3136714804708958,0.039939495306178956,0.373678946810302,0.0320584844751853,0.35485108879644234,0.0706702471415246
0.345,0.27594633816748554,0.06322632938597589,0.29396716883450014,0.03686699045508266,0.3077617176014689,0.046627991602624236,0.32953645793289205,0.08767166627417591,0.22533152676021073,0.05560679974382037,0.24696537196370164,0.08830407486514119,0.3077804663948038,0.04684716810401186,0.34634555195370453,0.05141909213582371,0.3592751314201913,0.04493823637142854,0.29391025040414076,0.04147738352966376,0.22249799610218965,0.04798239857743721,0.268507954946642,0.05058829394366342,0.28078381878487213,0.059362731709474814,0.3144214714848806,0.039707387355107836,0.37344499998597525,0.03158885891482428,0.35391834136545663,0.0712070407959279
0.35,0.27514326820494545,0.062070693321255505,0.2950344462463676,0.03678031138117182,0.30858971620595377,0.04595913466014359,0.33211940545298885,0.0866021406650492,0.22883744009656917,0.056371345384816786,0.25165653429620505,0.0888096543213477,0.3091276846882187,0.046326193847422266,0.3447859678327077,0.05084298434445192,0.35780928477829194,0.044631166123569405,0.29417173416584635,0.04081259214396593,0.2255318249150755,0.049309758395770356,0.271111681358578,0.05175269543738289,0.2819065138296216,0.05843723649966048,0.31596735281553795,0.0393578811522053,0.3726238129242992,0.03137392812390294,0.3514064416824328,0.07094661214013792
0.355,0.27327835296164465,0.06012223625194275,0.296426542740623,0.03687319275849717,0.31085176344298016,0.045582146399749654,0.3335371426493814,0.08380132261720578,0.23050320643788974,0.0549290392637036,0.25513419656031006,0.08755962143740433,0.3118568963772287,0.045952804643569094,0.34249294507079836,0.05021915535173329,0.3569249623164677,0.04475963298790275,0.2955688787406982,0.040329035830611454,0.231496877921314,0.052500687995900436,0.27353993680952576,0.05059898514745545,0.28319516591368465,0.0567394936815359,0.31816984846567015,0.03902616546233847,0.37118836502076336,0.030692893228046195,0.34673302028802594,0.07107853358628674
0.36,0.27203700624461513,0.058651755488826875,0.2975722615964052,0.03686243528408761,0.31289811641576887,0.045823121450214964,0.33530333039120314,0.080783304342135,0.23434057212704745,0.05479680677436358,0.260590081825333,0.08731604026326359,0.3147343668393622,0.04604819924458318,0.3419367640732091,0.049452029124174776,0.3552974109787324,0.04527355757563045,0.2956960424590621,0.0403069758901731,0.23740283121501196,0.05529547574518117,0.277202930907399,0.05081921969503985,0.28408845834782287,0.055390585702292265,0.320983382988513,0.0382724477346299,0.36943713763765335,0.03057519979761554,0.343747743080865,0.07119514992811128
0.365,0.270485832209574,0.056873408571028836,0.2993021666558732,0.03715042505503991,0.31509253707607665,0.04510263576189947,0.33549677946580736,0.07776236059874049,0.2378588400539288,0.0546413603067322,0.26432517025533914,0.08585406964380161,0.31795496836356624,0.045235409034811054,0.3410895694064648,0.0489257651723194,0.35433984293534865,0.043953877300934446,0.2957510236596335,0.03970964344138571,0.24390741134999636,0.05671909185224261,0.2791418301041902,0.04940547211300636,0.28617655450485235,0.05375233696720079,0.32374105158464267,0.03791107347378328,0.3677289296934159,0.030626558017489477,0.33875884055106487,0.07124120229889659
0.37,0.26819031314593256,0.054367963778783515,0.30217647484677373,0.036498388404767226,0.31732849758073955,0.044337672966893116,0.34079011254959235,0.07477948556252095,0.24349466394140107,0.05407340152812581,0.27309561299149787,0.08396675450749826,0.3213439990070668,0.04369185452456077,0.3409906167988004,0.04683488227551315,0.3528491634826826,0.04275788862615513,0.2977152493750679,0.038852940327549386,0.2521825857019498,0.05910153737221246,0.2837628720888973,0.049170128972944656,0.2898983556160455,0.05164687114725739,0.3270653955672922,0.037473019591798565,0.36577051484765355,0.02962388933445724,0.33347259585167927,0.06810102667177172
0.375,0.2669754547541489,0.05040971549337188,0.3047896687194658,0.036203179413541405,0.3200200844492899,0.04254325810928471,0.3432827891016081,0.06862534237988979,0.24904270992824015,0.05384375317196383,0.2848085261614296,0.08373214931494996,0.32656163366286733,0.042017053911624726,0.3398045892406147,0.045100528129843345,0.35087863398422897,0.042338118196672686,0.3001109729899717,0.037781533185273934,0.2607991646398709,0.05923821841405082,0.2902996407643686,0.04846732486987015,0.2931637622397976,0.04865138732094961,0.33195302118125686,0.035395472707466735,0.3634808670203493,0.028165166223306223,0.32592849044808714,0.06732171832308317
0.38,0.26634886187315815,0.04661790004206607,0.3088217270720408,0.03644543665839691,0.32232484583269727,0.0409515716752522,0.3454835229687851,0.06370524904741631,0.25709087030974487,0.05189537970218333,0.2945324412960837,0.08008968853391459,0.3315156478308832,0.040313044839172536,0.3389008401920859,0.04253982900921222,0.3496102820887132,0.040744896559036965,0.3033352896159578,0.03534996521635779,0.2720064269826408,0.06051987746811223,0.29636791958436676,0.046467472338944917,0.29721778695393036,0.04576133622191687,0.336559317300263,0.033190932951982416,0.3607148896109132,0.026991837555447047,0.31836318383179746,0.062342603578016534
0.385,0.267296191556589,0.043652899440015165,0.30933142186367546,0.036268564759691875,0.32123479244184666,0.0397361289146899,0.34566495097820915,0.06055675627521589,0.26256065829624,0.05115406794935743,0.30440351599150167,0.07818905697084474,0.3324673511166046,0.03859113578099404,0.3385864939281684,0.04083674111332499,0.3476137407235443,0.037894652208230524,0.30229529093879665,0.03390785992172902,0.2811296786860224,0.06044092789184914,0.3017326582119251,0.0453387138645137,0.29840320865595127,0.043573470492504075,0.33829269466619183,0.03181822282151141,0.3595881939057695,0.025603354346677952,0.31372716392694866,0.060159674342950525
0.39,0.2670304231935771,0.0403417257441488,0.31094584847141765,0.03499963991131934,0.32019474568843687,0.03739662848760324,0.34758332418250704,0.05565104404656217,0.2681147103529947,0.050221748511039055,0.31424624730888295,0.0738934319548501,0.33395550646367467,0.036183921367737744,0.33954020289084236,0.037580384716188804,0.3462497531064871,0.03651818190880378,0.3030938768183418,0.0322297554357463,0.29020818712407404,0.05847299074937854,0.3061170343952223,0.044203754949537016,0.3024674578509925,0.04113157395628617,0.3412970022860132,0.029988830669240643,0.3589097957474085,0.02391582371810935,0.3071949732402086,0.05643171790701039
0.395,0.26755509541940187,0.036852417257982495,0.30978609780597555,0.033360349606227926,0.3196867466696366,0.034860690363270344,0.3491807204278306,0.049843416620807816,0.27631617428399197,0.048523223429689705,0.3244968889074137,0.07146329792827548,0.3344970583843111,0.03294087592506724,0.3402200508302201,0.03728408086601786,0.34671422927511214,0.03528644195485316,0.30363895364501237,0.0313212699194718,0.2997413099431667,0.057055187629627156,0.3121408364207604,0.04069520065897456,0.30707277054938625,0.03976884109226042,0.34315384083570083,0.026873745518023035,0.3584368413275382,0.02184152670908938,0.3036016150469093,0.050917934565058276
0.4,0.2681726143281858,0.03399041669757414,0.3090037611932505,0.03139554844947801,0.31682735830315245,0.032930469703145754,0.35205129694001086,0.04656907764908667,0.2834188158499665,0.04931250571579539,0.3317693888342446,0.0657233145416918,0.3344103805147324,0.030576446666148442,0.34105613769601417,0.03381422987542381,0.3450053227258409,0.03230421712676319,0.30637887696822386,0.02938079797927834,0.30873332390217645,0.05470959885892179,0.31537868820391946,0.03870317748916671,0.31138431227815505,0.03675346801704499,0.3457042285949746,0.02487991869354978,0.35828450142465806,0.019905322713320545,0.2995167275442351,0.04651311584571606
0.405,0.26836048584890265,0.03094315792092479,0.30821375610968976,0.030263172053129204,0.31452834112323375,0.030816079525684034,0.3541881936478467,0.04204717809458997,0.29114571252005933,0.04931452141357379,0.3402755094655716,0.06149631303820582,0.33617957425928824,0.028095482388870347,0.34317105920271024,0.03346983957889355,0.3468719713367819,0.03223436855487462,0.3076347694138615,0.02959443853367487,0.31776781749533833,0.051232593292563425,0.32117986433792345,0.03795038828743581,0.3145648556022554,0.03481699783108902,0.3477586331964605,0.022147395176735352,0.35773267019371907,0.018778327394605072,0.2977625937529968,0.04109674714409017
0.41,0.2688947010951712,0.026530829302511244,0.30665639604528316,0.02868384945712061,0.3142340059734097,0.028031875139947617,0.3571496915975399,0.036800894450723876,0.3007445817712677,0.04876206981415333,0.34811079166333714,0.05541799902834355,0.3382903673947066,0.025374645295670763,0.344951296713584,0.030831503140000275,0.34785853001708006,0.029613739152828184,0.31057511123821024,0.028804667716996222,0.32505796899379835,0.047057933237858264,0.32835906421529715,0.037383817257535236,0.3199301494441089,0.032222195715553466,0.3486096114717013,0.019088123909046305,0.3582440460634788,0.017010979605020553,0.2940562429889458,0.036208533141058846
0.415,0.2696824526652591,0.02508585157189495,0.3052804365465348,0.026707579751436433,0.3134446485564556,0.027749525249758582,0.35809611279310455,0.03479849748534802,0.3101107543536355,0.04967113024294107,0.3561560880062745,0.052020699372013327,0.33874753013084596,0.026053662250066015,0.34708357798640505,0.028161783422179298,0.34768899538531706,0.027063746827102327,0.31296199210682696,0.026380889800307675,0.33050969003087,0.04349408221994413,0.3336580945264737,0.035415722375995176,0.3227143236949075,0.03147790641551502,0.3491460203854369,0.01839463867759557,0.35901725145497354,0.015464415603595582,0.29484013879961535,0.03496735095953776
0.42,0.26941501925272865,0.02350242571877124,0.304772864533658,0.025161280494834133,0.3125624300154793,0.026067028312789592,0.36038735532667304,0.03220124614939403,0.3191796211535034,0.048371197890912286,0.36255897490692196,0.04910155714855595,0.33971123697034716,0.023712166304906176,0.3501352317710177,0.026174280677106972,0.34746385509631644,0.024688773455613936,0.3149216543335536,0.025573725291023156,0.33757700178181665,0.03844565964492237,0.3388125289157387,0.03410939079295506,0.3260773850784077,0.02965756488234417,0.3499834180417195,0.017267306939487897,0.35922460698139164,0.014193624886013249,0.29605266993365903,0.03152263542403422
0.425,0.2713634053350902,0.022398183167843713,0.30448714704240826,0.0250202480461973,0.3126188235445975,0.025428083565247686,0.3638769680164293,0.03238063512624245,0.32663711354373104,0.047926071668057776,0.3695884274058416,0.04450477800254994,0.3396970851323829,0.023575634479023475,0.3521487306948795,0.0251018067182569,0.34736744286227855,0.024272678490246277,0.31668383798778676,0.024129218939685636,0.34188388860028757,0.035167176786719594,0.3419946203399219,0.034493219405163034,0.32990962750503305,0.02845830798005604,0.349918409074967,0.016551167721570434,0.35957491704491745,0.013878946052750482,0.2972685497617457,0.02857393530150444
0.43,0.27154970443082005,0.020410890400847717,0.30455217448897715,0.024461480857803176,0.31289465609848227,0.024718855011099914,0.3668443559821987,0.031051249974846158,0.33454870431512546,0.046799755056033364,0.37482962236419376,0.04161274447100234,0.34074844371055113,0.02248591486766606,0.354565357972102,0.024174285752782326,0.3481504864484713,0.02405828493482502,0.3179350373748949,0.02352944157529252,0.3456605255797644,0.0319358373188218,0.348079846627676,0.03430637128172958,0.3337395020373162,0.0276344868782027,0.3489410419709394,0.015233200814663023,0.35928514050202187,0.013321855963037331,0.299197955183747,0.026332874339069442
0.435,0.2726055706724534,0.019051851465124767,0.3052201209157232,0.0242654358885856,0.3141981782560116,0.02534220196408403,0.369539383401516,0.029178178931974993,0.34297869866455455,0.04277390135318777,0.3795866015024915,0.037670145345556856,0.34125932537681825,0.021761783173178555,0.3567662548294549,0.02427894998652755,0.347459825958027,0.023024543123138508,0.3191741450482223,0.022056873566930108,0.349200410240218,0.02870465140357608,0.3532450722930849,0.03294396378005654,0.33768039130771793,0.02569202649876803,0.34901345008297807,0.013863998203881888,0.35871868620648406,0.01318568019352656,0.30145511090331223,0.024714788309674017
0.44,0.2728647244200987,0.019331148137748874,0.3066348095675639,0.023632455208197668,0.31684828151543404,0.025779139959054925,0.3726995886859951,0.028735806174974853,0.349303508407815,0.04058583541632895,0.38400274098032294,0.03459805334692842,0.3419061531356863,0.021474136620998587,0.35806505530583893,0.023183687300268256,0.34740608183039223,0.022742866859340086,0.3203215460701752,0.02198407358025857,0.3517694349468709,0.026494054078296525,0.35738850644807063,0.0315459075543225,0.3406048408040766,0.025116701174396863,0.34851256889706383,0.01288104020794096,0.35887305482527543,0.012715599500009356,0.3029936666710381,0.022920829783241708
0.445,0.2742530299012323,0.018612036171893165,0.30913630229778316,0.02365327901397077,0.32013104918257473,0.025608124753754118,0.37605118852653135,0.027855711949548355,0.3555085973995571,0.0378947987204799,0.3871294759933883,0.033391418199716257,0.34317693771739033,0.021596364393652985,0.3599323808219853,0.0220144469516822,0.3482941421683402,0.02183209571836529,0.3223748855316142,0.02180291993934615,0.35431195041092434,0.025014681636308506,0.3621813533467208,0.029679857577199563,0.34378103738768445,0.024217906180691626,0.3481060864439987,0.012434869053898592,0.35820260549305377,0.012684054793808045,0.30463244767088404,0.021145610880350184
