Coverage,GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM (Mean Risk),GMM (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.09615384615384616,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.10576923076923077,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.11538461538461539,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.125,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.1346153846153846,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.14423076923076922,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.15384615384615385,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.16346153846153846,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.17307692307692307,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.18269230769230768,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.19230769230769232,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.20192307692307693,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.21153846153846154,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.22115384615384615,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.23076923076923078,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.2403846153846154,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.25,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.25961538461538464,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.2692307692307692,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.27884615384615385,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.28846153846153844,0.6709067931256723,0.43830916105392476,0.6709067931256723,0.43830916105392476,0.723876869925065,0.37587742818884684,0.6603037244162988,0.4535133805383932,0.6798326977572869,0.42657237507454,0.6662104840360116,0.4463804930204035,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.723876869925065,0.37587742818884684,0.6528813394389581,0.4634351344803453,0.7188135775409173,0.3848062707153448,0.7188135775409173,0.3848062707153448,0.723876869925065,0.37587742818884684,0.09163911426067352,0.05029277005917666,0.07039569866657257,0.02033953662245826,0.16676575326919554,0.028495387278332417
0.2980769230769231,0.6709523005368343,0.438248633878389,0.6709523005368343,0.438248633878389,0.7233164089999627,0.3765532024579063,0.6603737048190862,0.45344915061317614,0.679773987341129,0.42664991467228525,0.6665123544615539,0.44602233071000197,0.7233164089999627,0.3765532024579063,0.7233164089999627,0.3765532024579063,0.7233164089999627,0.3765532024579063,0.653117626416885,0.4631174538502684,0.7181306507668923,0.38562598710944485,0.7181306507668923,0.38562598710944485,0.7233164089999627,0.3765532024579063,0.0915582034389178,0.05025473959085708,0.07042550271749497,0.020333310424725255,0.16685608188311257,0.028553369103902534
0.3076923076923077,0.6709608871064615,0.4382373465958156,0.6709608871064615,0.4382373465958156,0.7230781667413345,0.3769001042231074,0.6603052674216063,0.45351574336516864,0.6797205422304105,0.42672244423179934,0.6665612574897241,0.44594283524966066,0.7230781667413345,0.3769001042231074,0.7230781667413345,0.3769001042231074,0.7230781667413345,0.3769001042231074,0.6531604652188253,0.46306437535305095,0.7180148743571868,0.38579479699431407,0.7180148743571868,0.38579479699431407,0.7230781667413345,0.3769001042231074,0.09144833346207937,0.0502165504365527,0.07043208322525024,0.020315551405958542,0.16686343467235565,0.02856223517513522
0.3173076923076923,0.6662075728969675,0.43769138571125454,0.6662075728969675,0.43769138571125454,0.7194733844854521,0.37640910477362494,0.6551753360551006,0.45238526967658027,0.6747633573659075,0.42620866518911865,0.661252636407277,0.4452671443095838,0.7194733844854521,0.37640910477362494,0.7194733844854521,0.37640910477362494,0.7194733844854521,0.37640910477362494,0.6488901283893282,0.4619152130646765,0.7141950051246173,0.38557285577478406,0.7141950051246173,0.38557285577478406,0.7194733844854521,0.37640910477362494,0.09188170191049576,0.050287661172528766,0.07045818054676056,0.020403225749004227,0.16642404857476553,0.02754942502750426
0.3269230769230769,0.6594935197106174,0.4375961580479712,0.6594935197106174,0.4375961580479712,0.7124346570544805,0.3777308620494851,0.6498713394654916,0.45157606937364,0.6685846079182977,0.4261952182267044,0.6556977455643452,0.4443687651515466,0.7124346570544805,0.3777308620494851,0.7124346570544805,0.3777308620494851,0.7124346570544805,0.3777308620494851,0.6429765455908761,0.4608637832746161,0.7073048014891186,0.3864558411248981,0.7073048014891186,0.3864558411248981,0.7124346570544805,0.3777308620494851,0.09218671022653578,0.05013798398128612,0.07042304732700189,0.020404492179429197,0.16658494748955682,0.028304815626091998
0.33653846153846156,0.6492277727062215,0.43669365326567394,0.6492277727062215,0.43669365326567394,0.7017890366309634,0.3789037541902761,0.6397303754973573,0.45061341004162464,0.6579548971828753,0.42632420595070786,0.6464416647030415,0.4429371328193505,0.7017890366309634,0.3789037541902761,0.7017890366309634,0.3789037541902761,0.7017890366309634,0.3789037541902761,0.6334183996720729,0.4591739516217297,0.6963043485432919,0.3877121984402659,0.6963043485432919,0.3877121984402659,0.7017890366309634,0.3789037541902761,0.09169798762060348,0.04977156696694885,0.07096852138638497,0.020864427331140543,0.16573926998641758,0.028643695595925722
0.34615384615384615,0.6305952182469148,0.4339136389681344,0.6305952182469148,0.4339136389681344,0.679875568361182,0.3814871583088872,0.6200596560899632,0.4470828081186914,0.6363942136421616,0.4250937815865134,0.6264635069614339,0.43930629931601867,0.679875568361182,0.3814871583088872,0.679875568361182,0.3814871583088872,0.679875568361182,0.3814871583088872,0.6138664370809986,0.4546652192185322,0.6731013813217793,0.3907115983216169,0.6731013813217793,0.3907115983216169,0.679875568361182,0.3814871583088872,0.09176410221224394,0.04866273361589296,0.07183605400201735,0.0217712834110323,0.16588166878658625,0.0307793196506664
0.3557692307692308,0.5956492607812384,0.42960162400413554,0.5956492607812384,0.42960162400413554,0.6464666386144499,0.38383287215080597,0.5884872615738778,0.4387267965647393,0.6019768095345722,0.4221320748386897,0.5962650823727961,0.43071442390089626,0.6464666386144499,0.38383287215080597,0.6464666386144499,0.38383287215080597,0.6464666386144499,0.38383287215080597,0.5814416692289766,0.4471947650350188,0.6402168919315658,0.39137182789437724,0.6401954333274468,0.39139824741751666,0.6464666386144499,0.38383287215080597,0.09232145425720241,0.04754231663684736,0.07256753055254618,0.021068802410080887,0.16518331906991932,0.03367184593558374
0.36538461538461536,0.5478738952653394,0.41914425362665914,0.5478738952653394,0.41914425362665914,0.6015995214861531,0.37948309532577934,0.5408744393690686,0.42642598953407784,0.5544869520364029,0.4136106185560615,0.5511080582404432,0.4172499245202014,0.6015995214861531,0.37948309532577934,0.6015995214861531,0.37948309532577934,0.6015995214861531,0.37948309532577934,0.5363864394838175,0.4334769581385228,0.5965568656215967,0.386150009726441,0.5965568656215967,0.386150009726441,0.6015995214861531,0.37948309532577934,0.09221170404573262,0.045728448359916955,0.07464759828813838,0.02283186130602637,0.1640490162697175,0.0372612118116698
0.375,0.49674383413965617,0.40558435035649487,0.49674383413965617,0.40558435035649487,0.5474123089477252,0.37181911950830365,0.4970838035043603,0.40917023099165867,0.49843323508721227,0.40245601807572484,0.5045956444284988,0.4005560949829946,0.5474123089477252,0.37181911950830365,0.5474123089477252,0.37181911950830365,0.5474123089477252,0.37181911950830365,0.48481453489018034,0.4166378854699963,0.5427001196703458,0.37786327154185034,0.5427417317748187,0.37780794264279743,0.5474123089477252,0.37181911950830365,0.09406516121544621,0.04447604754730074,0.07648716470039278,0.022605899907580308,0.1615389928357573,0.03858976807086025
0.38461538461538464,0.44424757526188763,0.38919846678381326,0.44424757526188763,0.38919846678381326,0.49282566044136067,0.3625132328993374,0.4481313207363148,0.38755122481002546,0.4472859907137859,0.38584382847551557,0.45955006072117177,0.37906356371483124,0.49282566044136067,0.3625132328993374,0.49282566044136067,0.3625132328993374,0.49282566044136067,0.3625132328993374,0.43465045967063254,0.39608312132249923,0.48783081817997875,0.36661706576226827,0.48788101934736217,0.3666206173517068,0.49282566044136067,0.3625132328993374,0.09309230622240632,0.04363584612235258,0.07882180036715485,0.024032807237883015,0.15791083359107738,0.04061730467422708
0.3942307692307692,0.3862753330838229,0.3586381333105733,0.3862753330838229,0.3586381333105733,0.4324154355644557,0.3409579918814094,0.39792088340398274,0.3545810109218037,0.3901048908451078,0.35813643106523074,0.4156861329926759,0.346643340391347,0.4324154355644557,0.3409579918814094,0.4324154355644557,0.3409579918814094,0.4324154355644557,0.3409579918814094,0.37793144097281456,0.36384055569498996,0.4289038396864585,0.34320168944607143,0.4288406872176903,0.343203042360487,0.4324154355644557,0.3409579918814094,0.0962517627187999,0.04092827011953446,0.08212581538327278,0.02638105768045023,0.1529904537287795,0.04298027807237671
0.40384615384615385,0.3350915856865899,0.32735804011840447,0.3350915856865899,0.32735804011840447,0.3830761065214461,0.3112864528807297,0.35142927483060604,0.3204601893497209,0.3392297154190769,0.3256154640493725,0.37193383521670825,0.3115611500209401,0.3830761065214461,0.3112864528807297,0.3830761065214461,0.3112864528807297,0.3830761065214461,0.3112864528807297,0.3274102036558983,0.32975442453433584,0.37853233940918063,0.31411244580015685,0.3785358363383115,0.3141186556914686,0.3830761065214461,0.3112864528807297,0.09814471941135208,0.038672471647020985,0.08616965529599202,0.027194103418584952,0.14706494644161572,0.04536791821289547
0.41346153846153844,0.2828170415577772,0.2787974168555726,0.2828170415577772,0.2787974168555726,0.3314031432013819,0.26769093165112695,0.3051293523710466,0.2682543917280859,0.28842442968494386,0.27630574961200743,0.33024040400231147,0.26119269303331805,0.3314031432013819,0.26769093165112695,0.3314031432013819,0.26769093165112695,0.3314031432013819,0.26769093165112695,0.2764302246353921,0.27879732907997523,0.32597753669153134,0.26940816225063535,0.326011010173861,0.26934209323952585,0.3314031432013819,0.26769093165112695,0.10128005046077067,0.03623122348767186,0.0891511764378795,0.029213013546458336,0.14128668148680273,0.04556627838735844
