Coverage,Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),GMM (Mean Risk),GMM (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev)
0.13333333333333333,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.14666666666666667,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.16,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.17333333333333334,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.18666666666666668,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.2,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.21333333333333335,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.22666666666666666,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.24,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.25333333333333335,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.26666666666666666,0.42771848489109493,0.05573611417437363,0.6071618175987774,0.06881486372214268,0.6139281584933782,0.054365607856504,0.350861450186664,0.042827452200449936,0.28806338262212483,0.06407197843058797,0.6061166593454611,0.03944759958954541,0.5572114242568845,0.07782739981492286,0.48813150006152045,0.0749335107223089,0.46108963147840276,0.033662677499989725,0.4621603425222832,0.04489362152572178,0.5465358283597644,0.11707001479762309,0.32499032393038896,0.09479817188019123,0.3797464309011957,0.056040080307816015,0.3534033893099747,0.049408380076121854,0.42239093963534924,0.12510211135888807,0.4039338339783731,0.034078986626891135
0.28,0.427472342688583,0.0559642372725649,0.6071998557567698,0.0688239014208989,0.6139661966513706,0.05437231369930628,0.3508891789025028,0.04281497686077243,0.2881028951993183,0.06405628649441403,0.6061244180384299,0.03944960310395177,0.5570936555112268,0.07778588495235547,0.488367037552836,0.07495866682576653,0.46132516896971826,0.033907009708426125,0.4623958800135987,0.0450715244850597,0.5465289067515118,0.11706581984433469,0.32508509791003726,0.09474959032258146,0.3795002886986837,0.05605672249687266,0.35350130644884187,0.049414044098171656,0.42268175937781743,0.1250602601335014,0.40398531100907653,0.034042066141504616
0.29333333333333333,0.4276313774283221,0.056171287088422006,0.6071590768950171,0.0688394038070374,0.6139727712386832,0.05438134735331646,0.3509411223764345,0.0428537399889398,0.28817587698139263,0.06409389284290921,0.6058768783539232,0.039561674585789214,0.5569054714689763,0.07775737854310512,0.4885262350698054,0.07492785225790598,0.4614260532663982,0.03388044666444647,0.46249242591805073,0.04501715312195405,0.5458768363902058,0.11712714948447771,0.32540389950879595,0.09520398319401667,0.37979967763637307,0.056015723012176936,0.3536199835566065,0.04946762214037985,0.4229042963893707,0.12500849302798098,0.4039895439645137,0.034041012760961796
0.30666666666666664,0.42716343375260285,0.05651401343083032,0.6068423780639717,0.06898339125908787,0.6137844250480635,0.05447068349450356,0.3512997178055765,0.042888237884116095,0.28878306616059707,0.06421767696482467,0.6058258598172777,0.03960445733034514,0.5562849456985951,0.07743971920940813,0.48925977603494053,0.07472847381267382,0.4619305752030231,0.03420656853424365,0.46307681843355614,0.045602244496653906,0.5450444897427035,0.11697720915776308,0.32640696774217304,0.09513159751056857,0.3801382974734886,0.056081311787377464,0.35434351218146437,0.050329653449522144,0.4229954557585191,0.12452281880495453,0.4042249273156637,0.03414628259623042
0.32,0.42664292669311804,0.05743258330565908,0.6057131160469442,0.06934863702455629,0.6126421685777187,0.055066869484790955,0.35188419788342956,0.04312716567579448,0.28913197933478074,0.06401615803188583,0.6048767121465141,0.04024896571700964,0.5558700956947896,0.07734255249519348,0.48901467225038825,0.07444270058099806,0.46178053004981895,0.03396231589270409,0.46355593476443924,0.04562255477043082,0.5452601239579407,0.11628930441996864,0.32742937303956415,0.09451067081854896,0.3803187230064287,0.056276535997327314,0.35495042871775245,0.05106102787683341,0.42483652578409686,0.12441585681640635,0.40479234215313337,0.03407993708858848
0.3333333333333333,0.42644324073759304,0.057161498006476866,0.6046735482305846,0.06947931158601309,0.6116788737002102,0.0558999848201704,0.3526353581890301,0.042885113211523204,0.2923063885400856,0.0659054100611317,0.6043633048377065,0.04007352785307002,0.5541525317608735,0.0767907946397919,0.490265391352948,0.07389593329946123,0.4620784436556778,0.034529299044505704,0.46407239882294443,0.04610223013583927,0.5433112535212342,0.11528250761896966,0.3311824891374583,0.09638148561890471,0.3822332546651287,0.05656626062044386,0.35680306873007667,0.05221385664383889,0.4263089483116215,0.123526143185494,0.4050989786296628,0.034102550940612805
0.3466666666666667,0.42458682740582915,0.057437057002375815,0.6011395190781111,0.07024953249973506,0.6083374694379272,0.057384088329375735,0.35411626562396875,0.042904791872310805,0.29606907522496256,0.06710904148724993,0.6027942361210289,0.040872369606179675,0.5527708316740412,0.0755163264789367,0.492300585898129,0.07277129591848026,0.4631077972479055,0.0348568404348549,0.46699198328462116,0.04741342276143484,0.5400824803375363,0.11408104236595164,0.33704808348103954,0.09905901729245684,0.3841665594341821,0.05714073834102896,0.3607172732590072,0.055907226500375815,0.43105351756420995,0.1218659716838098,0.406543116308654,0.03387713329331287
0.36,0.424658913968146,0.05823127995856945,0.5968266571760439,0.0706781687300439,0.603194434127036,0.05953728559348359,0.35891972218123447,0.04385789335750042,0.3021112233003889,0.06858278658628583,0.6000838771754318,0.042021264856261904,0.5486658283396376,0.07365632714534069,0.4939241562799808,0.07097186805675247,0.4644187093919277,0.036533884406844366,0.4675734702420499,0.04729059873904612,0.5376544008882285,0.10968275441489084,0.3487145457015108,0.10492050804002002,0.38921508805732385,0.0595527404673511,0.367544146605841,0.060684988627799315,0.4382568426342871,0.11814913696257262,0.40756552391698037,0.0331010124016449
0.37333333333333335,0.42114353019025796,0.06014400250492849,0.5884512911868367,0.07101672422379635,0.5960768009864094,0.06176064969096881,0.3654391873575027,0.04363341560373698,0.3150475500740642,0.07090369803460103,0.597928938452569,0.04060934508962496,0.5398873210019752,0.070595997238009,0.49648404261510554,0.06562990885427888,0.46784201999471975,0.03765502796583725,0.4721762530274794,0.04807887005199623,0.5293902225999054,0.10154913813438912,0.3695902491160075,0.10645079260377313,0.3994288031269688,0.060959537283357665,0.3810517271745525,0.06905408631572404,0.45149041752081415,0.10990835812783821,0.410995833857075,0.03356577843818872
0.38666666666666666,0.4243436677614762,0.060765797854466515,0.5784319007791981,0.06792848489955051,0.5870961973604564,0.05916350628983934,0.37269433845877353,0.04344350081260069,0.32816866021870045,0.07136303472183933,0.5929474658604608,0.040718761893299704,0.5350416865394093,0.0660149514534426,0.4985729628263737,0.06175246376265659,0.4685328088184804,0.03951019210996201,0.47578343907956894,0.046456353157045986,0.5257359746422149,0.09452262021325021,0.3955723350585318,0.11158587644386268,0.4071837751930488,0.06359106229073262,0.39483851580586765,0.0729167533179989,0.4618489824825282,0.10204405156003342,0.4165647849055951,0.03309008859524334
0.4,0.4300121357705822,0.06012608575846838,0.566944017542402,0.06331107065566792,0.5747179553608761,0.056470826298303876,0.3815424112633291,0.04298479609170039,0.3454883686313508,0.07164177496216023,0.5898052741795943,0.039940049180919174,0.5276263526390294,0.060063989658942225,0.4983700404785211,0.056367920062750515,0.46838041706209055,0.03925345551875385,0.4788652208240126,0.045388692502489565,0.5229977778076226,0.08468411736579622,0.422165567811506,0.11087916617791752,0.4227324232218261,0.0656476018873994,0.4114354620408197,0.07249659071283791,0.47436882124822227,0.0890325396897082,0.4230897154799566,0.0335926008266564
0.41333333333333333,0.4358053773111919,0.05921815281458162,0.5622685318087579,0.05966213934312079,0.5674697802404127,0.05516953572187293,0.39266074024806624,0.0422605062973027,0.3610060788929621,0.06828328105518433,0.5858485444057002,0.036875819175414215,0.521216203908965,0.05435656152172938,0.49881611669230397,0.049358165893655465,0.46906989771245816,0.04009866975214018,0.4789064091610682,0.04562779875183167,0.5201707836186299,0.07606874284791539,0.4482862581504616,0.10525906558009433,0.43731460267877065,0.06399625742607347,0.426367329250063,0.06956275308812156,0.48300992702396794,0.077925130803575,0.429389371667567,0.03293431198284293
0.4266666666666667,0.4450802378642295,0.05654102101374403,0.5610419532469831,0.05171041302946686,0.5643946520676267,0.05064749661284169,0.402311432241662,0.04011715361937689,0.3767227373097973,0.06213685817370283,0.5860914735666513,0.035113798369894866,0.5196698245431566,0.047685239010215937,0.4979340555637624,0.04571093129044326,0.4658326935075737,0.04081936096274271,0.47707121322763973,0.04269438749299859,0.5209030056737093,0.06682674397065523,0.47357430624110713,0.0948648590389885,0.4556513720107232,0.06430340725915147,0.4394674569835077,0.06420947278482407,0.49183976182951755,0.06576569367944178,0.4364414874814974,0.03359589722763574
0.44,0.45215320706468926,0.053871806353832534,0.5635486103267727,0.047471014926083376,0.5659742690271274,0.04620502444630048,0.4113912536861573,0.03658943566531637,0.39202395742552104,0.057622308729047146,0.5847043279129371,0.03471364617159351,0.5180435753493671,0.041671471900715164,0.49915404976705463,0.04065572461333645,0.4655678033169748,0.03994447435642212,0.4738055795855903,0.043073592205624574,0.5203231259091841,0.060752734140629025,0.4929283660555636,0.08240154338265683,0.4689485541534981,0.058499049021934826,0.4492847661606409,0.05504095212725213,0.49796305112366895,0.05489767187688916,0.4439912028892435,0.034778625373851416
0.4533333333333333,0.4573243859900997,0.049836402795128354,0.5695968598042346,0.042626576549683215,0.5709518518498189,0.043340801433742526,0.4181242260380106,0.033276130557240303,0.40546067422519594,0.05361436612704549,0.5856532952723761,0.033808242906254525,0.5166067688965453,0.037255921824817795,0.49748836882210307,0.03629900394364117,0.46590007197332894,0.03864393149375422,0.46830372363720857,0.04142315240885864,0.5223566244822899,0.05381352617328623,0.506856957393388,0.07025637532627942,0.4814332620091165,0.0511622506353613,0.4543238594500371,0.05047117307936956,0.5017511476100357,0.049211931098129096,0.4521927849585069,0.034875600357699085
0.4666666666666667,0.46096580163051554,0.0437345801748909,0.5743337258981085,0.037097856052890996,0.575088502923781,0.039122958504197114,0.4234519861395075,0.030711319944359734,0.41695658857030854,0.04905055780251626,0.584902581522644,0.03128250730393071,0.5169132149874165,0.03466326721867226,0.49856133571072975,0.03395292116485924,0.4674416271719506,0.036668057475218174,0.4630679579315743,0.03893705968251885,0.5252458944790667,0.048723250664246744,0.5148541495841041,0.05519538846209651,0.4905202226506268,0.04813209371137762,0.459067580012719,0.046611225682696905,0.5055070164830043,0.04230465803494913,0.46158432032620844,0.03337314015064441
0.48,0.46238199302367433,0.03944976717728187,0.5792165595684691,0.03182332384700592,0.5782512542227433,0.03411133975425195,0.42768340718318487,0.02895392700582445,0.430156427608523,0.0444567633524497,0.5850199007947868,0.029683817009828427,0.5186156715148318,0.03138027370488295,0.4996645953372401,0.032944192134506625,0.4708395122904788,0.03466225915119869,0.4589196674662026,0.036231415086500934,0.5235411193603742,0.04362167134127221,0.5186312866637045,0.046001061104592685,0.49667705648706384,0.04149556064762011,0.4659312152752254,0.0420021710936997,0.5067202814600138,0.03856812932703589,0.47071841620158433,0.03125113291670274
0.49333333333333335,0.46143297772434094,0.03618897202801691,0.5831265137060307,0.02948812716530541,0.5795267579052843,0.02999317537083604,0.4314033225164408,0.026669990054356864,0.4388664774205333,0.04141497100463496,0.5831975031130312,0.029798884884557814,0.5185819025961657,0.03112779701554106,0.5014566019912846,0.03209507093428356,0.472777826429604,0.032020687916535805,0.45616192088818275,0.03353418270340126,0.527295716626912,0.04091537848758918,0.5201523964302782,0.04189248531562052,0.5019889271211458,0.035782416051415744,0.4715583943716663,0.039645904056820634,0.5086304572839191,0.03569642733044441,0.47748450252089997,0.030022546054932684
0.5066666666666667,0.4591130808218382,0.03353030092691223,0.5864110985316543,0.02639363523889832,0.58098669791411,0.027974031332378385,0.4351266021516943,0.026568625137176973,0.44802474127585556,0.038528778277008936,0.5811311944126578,0.029604963826540123,0.5189618013741051,0.0316773041716246,0.5051099948198781,0.03190000905235455,0.47435081458460326,0.031460156105951355,0.45468453314471496,0.030435871597815148,0.5288583275438045,0.03847406980179137,0.5194454165974433,0.039107229252019746,0.5076531065109395,0.03246745017562732,0.4763593333697421,0.03826148576682846,0.5083144588028639,0.03318798575719326,0.483605046405982,0.0286886250212162
0.52,0.4568477276290635,0.03152639268677235,0.5876088257320843,0.02498901832117187,0.5824654070869107,0.026376295953159924,0.4391096297838616,0.02653207025917591,0.45759122092905435,0.03618312776639198,0.5778367843622553,0.028824385801036696,0.520162330178242,0.0312977193776861,0.5088458901676958,0.030923757889272603,0.47490378210142575,0.029142870060920794,0.4564107045649051,0.028871987996977624,0.5325303039386526,0.036727793612824355,0.5188214909310911,0.0362682255726624,0.5121477579500351,0.03063087366107205,0.48267175087242375,0.03622274111265028,0.5107325523308519,0.03183840998821484,0.48647514107116197,0.028345927680483864
0.5333333333333333,0.4534967143295319,0.02940536734182186,0.5876810854945799,0.024394583546346372,0.5839399894169338,0.024508150176773724,0.4434915044113977,0.02745681476021143,0.4643521372537058,0.033567471986676624,0.5748799900071033,0.028217330783828085,0.5221001259396261,0.03070940921247079,0.5120497319845495,0.02931259089943546,0.47612788325357625,0.027832382622064222,0.4594421793164652,0.027610704053617735,0.5358714820691688,0.03448664197160872,0.5167126523190542,0.034609424144748976,0.5164400391526273,0.030575139307718765,0.48868967867023555,0.03433334501139522,0.5115961836849775,0.03153564045695335,0.4902578940403335,0.02815422946258871
0.5466666666666666,0.45342104502946806,0.027519106045303478,0.5865893559464349,0.02455470636322285,0.5838380660658441,0.02428630008729246,0.4489366782455449,0.027050923022559396,0.4716142523585773,0.03161612571934341,0.5714970156174585,0.02667565447319141,0.5225453141822086,0.02976798063564665,0.5139154385457215,0.02857202906106864,0.47683574354029834,0.026475346715410946,0.46315499646632113,0.02719463643911219,0.5379115958549424,0.0330358331367533,0.5136079225937219,0.032102727094740276,0.5219544870226616,0.029233948909026426,0.4924828069986191,0.032892489196994966,0.5133075824707876,0.0312652930428279,0.49375302216641725,0.027274028735461447
0.56,0.45360833981562865,0.025710698445535803,0.5849165601436556,0.02404234217107425,0.5835645614598158,0.02409015908663673,0.45560910980622826,0.026375403680786617,0.4772308963391923,0.029426102111359733,0.569141417320068,0.025326894357287407,0.5224844673727912,0.028759266543982042,0.5166679073918821,0.027377562684861287,0.47963557237145343,0.026407764705688792,0.4671132714386417,0.027210097142808785,0.5416363508604771,0.03125402718064246,0.5106796554299461,0.030732409213348452,0.5272615668354899,0.027812461674782074,0.497151194897599,0.030947528447344143,0.5161101365335384,0.03085518077717464,0.4974959294378282,0.027423176132588982
0.5733333333333334,0.45622492162161055,0.02502868863432712,0.5810999104911303,0.024570790878215974,0.5817274845166097,0.023130583336682282,0.46176958805276386,0.026105683447745456,0.48186973514536424,0.027922004232196814,0.5665059125669109,0.02484700311305709,0.5234379235734088,0.027432826273331858,0.5194701772160221,0.02615276527825372,0.4825150772307735,0.026068935477209804,0.47111816472907475,0.026924146875852317,0.5428545625154353,0.02986520315408432,0.5075908376511585,0.029832354271840188,0.5324731534111234,0.02714073321921448,0.5008960089036658,0.030016651050690353,0.5194723997774114,0.028983237736488726,0.5017569030606309,0.026049097739408725
