Coverage,GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),GMM (Mean Risk),GMM (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev)
0.01845018450184502,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.02029520295202952,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.02214022140221402,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.023985239852398525,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.025830258302583026,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.027675276752767528,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.02952029520295203,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.03136531365313653,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.033210332103321034,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.03505535055350553,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.03690036900369004,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.03874538745387454,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.04059040590405904,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.042435424354243544,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.04428044280442804,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.046125461254612546,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.04797047970479705,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.04981549815498155,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.05166051660516605,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.05350553505535055,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.055350553505535055,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.05719557195571956,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.05904059040590406,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.06088560885608856,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.06273062730627306,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.06457564575645756,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.06642066420664207,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.06826568265682657,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.07011070110701106,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.07195571955719557,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
0.07380073800738007,1.0000000000001794,2.4812331993209916e-13,0.9999833333335818,0.0002629955639715174,0.99998333333357,0.00026299556396897544,0.9999141824749422,0.0013668483470739617,0.9799479978670578,0.013156496536573642,0.9866153551204432,0.0049859277383001235,0.9984000000004031,0.02524757414089321,0.9984000000002864,0.02524757414090107,1.0000000000000375,2.524906617553988e-13,0.9742697570415314,0.005814076698035334,0.9999999999999831,2.489909163667139e-13,1.0000000000000961,2.3361504895712163e-13,1.0000000000001656,2.5317458282924454e-13,0.3837909407116917,0.10532640827245754,0.6070987545483185,0.1610008873782229,0.7020281154663855,0.13941729261966715
