uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,is_ood,GMM-All,GMM-Int,GMM-Spa
06068,0.22876944509756855,0.1496461466088855,0.20131367073924317,0.4161582922234562,0.8087065632542131,0.8675910809231383,0.3973804244870967,0.4614497025580392,0.7034081672934367,0.2962592505720061,0.9159502583742142,0.9048332658410072,0.7100207443535327,0,0.0192341962017398,0.4061786765989243,0.0061104338028447
07158,0.2950314510270827,0.2565708752768031,0.30209340528920137,0.3991393011030095,0.7025032758400004,0.8162500160458381,0.4264436526205082,0.48614163699891366,0.7139867982843338,0.4277325861551828,0.912520124912262,0.8900786633789539,0.680452344082296,0,0.0023582916581196,0.0509488064396618,0.0055776183138836
07397,0.2832950792890732,0.22709035919763385,0.27938754850010694,0.43729432933458856,0.7281244284465691,0.830746970744864,0.45978713541576116,0.5404379404034066,0.7845695412284635,0.39211694750808995,0.9137673777341843,0.8903642374277116,0.8347222438454628,0,0.0046340307780979,0.101920103537439,0.005720689424249
22019,0.26869224767938454,0.21871743819441208,0.3212667656258707,0.46076571231466396,0.7588432334437446,0.8330343316204653,0.502583236784739,0.6107644716073802,0.8518081192069362,0.44323754181654407,0.9140769064426422,0.9045124116539955,0.8784284155070782,0,0.0045434532747348,0.2330859961517489,0.0068921476324319
19396,0.3651534641362162,0.30931049949950057,0.3092399544864854,0.38385545779780833,0.5793519170394952,0.7435035580470238,0.4073661811236744,0.44266297480102157,0.54435961794222,0.30975627438537123,0.7117481976747514,0.6340168614685535,0.5618498911336064,0,0.0094218921316676,0.2471650203408071,0.0020038670035467
19303,0.2820837048987459,0.2548171628383884,0.25628029142319375,0.36455015608853203,0.58848236453515,0.7309344494097293,0.3740556923551758,0.3958150493199504,0.495325177379456,0.3711875280398133,0.6073273259401322,0.5411024226248266,0.46636279590427876,0,0.002723359633941,0.0884311306754556,0.0002570757515721
02983,0.23728037597615628,0.2418086776502567,0.27636889507312123,0.39569334260956734,0.7598167189382343,0.8267075709969081,0.4177921328958607,0.471348184350075,0.7219484486571712,0.4080775901756717,0.9038610976934435,0.8898595911264416,0.7160917602851984,0,0.0021900868668323,0.0790113443816133,0.0050235857688769
17208,0.2803695612740529,0.2859651932319905,0.2866808851405386,0.3695350308778723,0.5774229400097052,0.728193886756897,0.3834640257495015,0.40991668458960523,0.5077165760245405,0.3798653867737602,0.6523737668991089,0.5897377710044384,0.46669867496937506,0,0.003322432977499,0.069808854223928,0.0012207370248987
21407,0.37801160512722776,0.23049011880417355,0.26797965919563865,0.3967844226801219,0.6732319327445053,0.7632220721015359,0.41609063636702504,0.4690491019411428,0.6735570138065977,0.40875782916924047,0.8575186860561372,0.8426856450736523,0.666528373993933,0,0.0015401044609923,0.0250275071378301,0.003949853565372
17439,0.3595820528202061,0.2665659316984128,0.27722012083422176,0.4586333562773005,0.6096752081995142,0.7508639822187108,0.4692070371545384,0.5274524371335834,0.6498598345960483,0.2834961045664454,0.8022309881448746,0.7587786057591438,0.623866385668516,0,0.0082489627436556,0.2520518434622565,0.002626337731436
19623,0.3411677706646275,0.2636852397721563,0.2641460791266247,0.3674572208888814,0.598099587702375,0.744914846629685,0.3780173538145551,0.40142720413801586,0.5083798351918715,0.3816861451563695,0.6708345901966095,0.557476876527071,0.4750569522753356,0,0.0024494557019626,0.0627310089946551,0.0001482757047362
02170,0.29117273203414945,0.23167609006093498,0.2725760454081085,0.41088582999234874,0.6743490420894892,0.7971298771201247,0.43056678317806774,0.490752769824852,0.6946248650998961,0.41621723261711185,0.8771599894762039,0.8582091705501079,0.6740935675427319,0,0.0034316749141304,0.1042181382620504,0.0069572365912292
21021,0.20341424250089948,0.1344526946625519,0.193216621797828,0.44150780083319235,0.6667195958630342,0.7837418913841248,0.37695531281116557,0.4776641437457338,0.6836634777219036,0.222156070036883,0.8784123909473419,0.842530085593462,0.7813851679489016,0,0.0131714804471336,0.3554902941999683,0.0040289006632592
24919,0.2755957714754235,0.198777619088369,0.25607432510019923,0.391506502792049,0.7159684529056611,0.784155031801308,0.4075382446360138,0.45516983243758025,0.6753742146299119,0.399406236175413,0.8681227767467499,0.8367226201295853,0.6870573797076942,0,0.0048579753105072,0.1303752138843157,0.0052399342760266
03511,0.2521014092240073,0.24655381915557728,0.2616232415908659,0.44079590965802806,0.6683030469819556,0.7629997040374487,0.45229355023129525,0.5279452783378018,0.7224571681874069,0.29379149152254225,0.8473040455579758,0.831602958738804,0.7272477372735738,0,0.010103897215087,0.2908243929329147,0.0042071651461659
14210,0.3950818076408118,0.22457450461163103,0.2039742331151075,0.4186486372487764,0.6034822349142985,0.7370427403520871,0.38213018101453,0.44804819256740264,0.5743777397275701,0.2081452384185923,0.7276731383800508,0.6390285578370094,0.5524438708275556,0,0.0078948765527407,0.2744941378009444,0.0015095086512191
24303,0.3373026810003526,0.2593241723676302,0.28954419652613805,0.385179490292489,0.6790853329965656,0.8390223855260907,0.4072043215778021,0.45164643240352953,0.6332596422284124,0.38936103893678475,0.9196146392822265,0.8819767175614834,0.6347694848105311,0,0.0023913305767055,0.1055396221938725,0.0045849011413079
02128,0.44131277849643047,0.23303084097709184,0.2556663151814848,0.39817353053397037,0.6683823242594297,0.7645520564283768,0.41315148674169844,0.46296301792838956,0.6564197448467598,0.3515264459586423,0.8461061906814575,0.8142940452694893,0.61792963180691,0,0.0068230825230786,0.2080864873344818,0.0044333090417565
06435,0.33118984760949344,0.24812878815407458,0.28588263807325354,0.4136203447481314,0.7326575993949511,0.8672925904669065,0.438853781696635,0.5048832889036522,0.750096190976212,0.42779690775013596,0.9250299650430679,0.9170807489752769,0.6854229253157975,0,0.0024028751337827,0.0398280858261281,0.0047603110329042
13997,0.2651636584254905,0.25854765572814736,0.2719161784881336,0.35420211352592124,0.5893279581193765,0.7381757651314591,0.3641509790612564,0.38214056091175325,0.452330927365822,0.3631188043685357,0.6524492329359055,0.5855648826062679,0.4488092027977109,0,0.0040890927160375,0.1385408150128136,0.0011278663488318
04322,0.40497025068993436,0.24409446787165948,0.28597846834591073,0.39454119719942354,0.6596808966235229,0.7797737706740573,0.41785415694186956,0.4701522629547618,0.6597330770835044,0.400205291444139,0.874304039478302,0.8503209958970547,0.6254613813012838,0,0.00382416273098,0.1024133383437811,0.0044704271947467
15374,0.40430132203530134,0.17778746055835265,0.18375022786866219,0.37319582928212197,0.6024663836813426,0.7446502187077143,0.3526105608812545,0.39397325739091976,0.49841715611594756,0.24761768774970763,0.770309603214264,0.6519677026569843,0.4970981513708829,0,0.0047494161828276,0.1545574562692874,0.0004129519855003
23364,0.3726578008625444,0.19675961942253242,0.2824410015096592,0.406265451153923,0.5985626327077123,0.7297888191579615,0.43232885285701494,0.49056510592525265,0.6248644621110387,0.37335033417536495,0.7188795971870422,0.678933363109827,0.6238892423734069,0,0.0093627266418776,0.2712823628262465,0.0039903287493671
21618,0.28224799538883516,0.2488840564642126,0.34700291977696524,0.4628059906066056,0.6991516067835147,0.7776493154635608,0.5141682725197102,0.6312138666700334,0.7916028215340211,0.47156249290888685,0.8734427994489671,0.8562642557919024,0.8100234176963568,0,0.0112015373625999,0.3094789192767348,0.0054161491124828
12029,0.31057645213928126,0.3111934036569733,0.32759525664209166,0.40297507451745,0.6194935856215619,0.7415373215897902,0.4382321611699496,0.49610674624149376,0.6420765677542335,0.4262706596392368,0.7614277839660645,0.7344133622944355,0.6600861309468746,0,0.0075592410293842,0.1964453538936806,0.0025394343514336
10631,0.365918830570635,0.16281666631469585,0.16295047559255196,0.3919445620646982,0.5796742830821539,0.7477518604382088,0.31228107689182316,0.4044222870124643,0.5089385463607519,0.1703291469400425,0.6564222580194474,0.5630315719544887,0.463433877825737,0,0.0058014989306287,0.1363166784008561,0.0051224238933318
20090,0.3552816715359812,0.269432502959106,0.2696381453137307,0.360348673982985,0.5845383092878371,0.7488975934910052,0.3718935835836276,0.39531786378287037,0.4927711293443488,0.3696512365863031,0.703444589972496,0.5902270574867725,0.4387118910625577,0,0.0028389569208692,0.0775362676350053,0.0010273398668463
10775,0.27422596254461556,0.22152496998235427,0.2263965342981959,0.3856362210325234,0.5905816888899857,0.7499340107851082,0.3905723225422765,0.42464112421229144,0.5267514991460209,0.2534896446462886,0.7476441180706026,0.6552547602355481,0.4829065437242388,0,0.0045048703259973,0.1643108382371962,0.0031103112563248
17261,0.33634733097301134,0.20799430081263404,0.246452081282175,0.4014200044885611,0.7344600717321002,0.8266277475392118,0.4136261902759889,0.4604891568868001,0.6763829538671567,0.4079475790472638,0.9065873539447784,0.8677501375973224,0.6184475910663604,0,0.0037271702827994,0.1230287398389223,0.0047164878079378
18908,0.2371437707285232,0.2249583457633808,0.2277911124798707,0.3690650225458051,0.5953055438966219,0.7443994511061812,0.37463356862448655,0.3962292434545036,0.49660369472058663,0.3672691094725713,0.6477783262729645,0.5508997337520123,0.472164688333869,0,0.0038423253396306,0.1213629409400054,0.0010251734077984
07143,0.3072417609173431,0.28414192770590585,0.311639257567393,0.40339521338949796,0.6493629466069666,0.786386991904137,0.4354401613021767,0.4991129200368448,0.6823214627738442,0.4329568932710207,0.8846277797222137,0.8101420304179192,0.6065346141904592,0,0.0046768803499729,0.1308879622834791,0.0071025263196431
19321,0.32710812390287286,0.26101897252496825,0.26276785734247915,0.3621504338246647,0.5994373618284714,0.7513090004502323,0.3712295978755812,0.3907568943954807,0.480415171810037,0.3769306636131916,0.6848975604772569,0.5695072408020497,0.4541966129466891,0,0.0020208637551656,0.0688522575717876,0.0032923449053437
21306,0.33841628990457906,0.18546730074986212,0.25213278853334486,0.38199779963691183,0.6067081554188332,0.7317168229880432,0.397422639159174,0.4389013366319162,0.5675091066128232,0.3450739070163052,0.7332364672422409,0.6993420965969561,0.6067619149014355,0,0.0086728187027485,0.2411206531608724,0.0011733085671872
17319,0.25532062431546715,0.2348231871456284,0.27460253062009204,0.4002859089446676,0.726777187521637,0.8130223118889726,0.42092685664275264,0.4755818180966983,0.7069581598250453,0.41388846844057947,0.899431838989258,0.8847003048658371,0.6884191786497831,0,0.0020030276379547,0.0179084777071379,0.0045021288876172
19156,0.3653238281265256,0.25597893365708624,0.2881367099281424,0.39677062384521994,0.6512011034278089,0.7713600301860388,0.42162024491918604,0.4759536652329123,0.661349144774519,0.4050904173932366,0.86202667593956,0.8406266428530216,0.7495162735506891,0,0.0033702104024227,0.0655967089915049,0.0042682874011522
24168,0.2655866780276223,0.20836278877759448,0.2596231739798553,0.38490322559247464,0.6727106293156278,0.7776437463974758,0.40118381149178395,0.44532657068052584,0.6029003490524529,0.3904038306873755,0.8326036721467972,0.7986358536779881,0.6169615132734179,0,0.0073463099563119,0.174517870942028,0.0043748885011701
09878,0.408748610793135,0.1531820341316497,0.16108108508336322,0.4268357162542109,0.5950579941630185,0.7392174307151362,0.30480514270004383,0.43010007808736533,0.5339385103612415,0.165890663773894,0.6761673468351365,0.6549474987387657,0.5394856292009353,0,0.0069735641116573,0.1943199178632411,0.0054930882337884
04859,0.34605271040219987,0.2732915410082698,0.31414132022296926,0.4053100316448892,0.7314465019052108,0.8363235856665939,0.4397618893570964,0.5066268853927437,0.7561822165663145,0.4404603463306569,0.8946482652425768,0.8702834324538706,0.6836532282829283,0,0.0009860050592361,0.0201426708214206,0.0047978402018701
18104,0.3568376923504398,0.2123637521120715,0.21446804194730631,0.36187299861301225,0.5936569110457727,0.7404777332492497,0.365043369369293,0.3779645903862369,0.43270243053451085,0.3643855089206958,0.6891029351949691,0.5901783405244351,0.4493541475012898,0,0.0044625545610631,0.1662824180244482,0.0001014957505669
00513,0.27276558900973763,0.22940914037885493,0.2736567075726689,0.38258999315801845,0.6379165059194192,0.7695623476325074,0.40015461995991175,0.4398438897082088,0.6024910289594197,0.3843581900985471,0.8208958828449249,0.7709582367539406,0.605903577953577,0,0.0042412022905935,0.1233565291437961,0.0028735516319594
24089,0.250029278966301,0.23685598439318772,0.2773513941661256,0.38070463646081404,0.6132657346722774,0.7484838534303072,0.40155830734046993,0.4455598925534948,0.5734457935472129,0.38387768698564484,0.7878171271085742,0.7285560169816017,0.6434871824830772,0,0.0078003063687094,0.179181637298718,0.0001957876125604
06984,0.2936998117526896,0.24590758731207338,0.24132741102218144,0.38803490281995245,0.6693887318009829,0.814525576538927,0.398294573920588,0.43687352066041857,0.6040275468198538,0.3913756687540957,0.894295625090599,0.8563805240392685,0.6384541096910833,0,0.0065552057232829,0.2020131927115539,0.0045697736183611
00905,0.3186022952183413,0.2322570308766909,0.24489046590233213,0.36381771000884466,0.6054526087563356,0.7410972469536833,0.372623598156302,0.3931425892161432,0.4858145162084479,0.3700988387411621,0.7043541419506074,0.6557876390218734,0.5343489374220372,0,0.003698567301877,0.15230528124779,0.000631168008748
00367,0.2900351241287047,0.20958433669305665,0.2852022613288648,0.4229711000382447,0.7423576513710105,0.8082018186039843,0.4504676606575823,0.5252067388227547,0.7925300874516807,0.42533827261724005,0.8920588880777359,0.8788856117427346,0.8162565197050572,0,0.0034309885762965,0.0750385620659841,0.0045217059339378
09190,0.282888383675208,0.23535566016488152,0.22482077050252688,0.38461914504393485,0.5758827119545881,0.7383564413510836,0.39085711712976257,0.42315954381542636,0.5247375818310858,0.2546354205557631,0.6170432931184768,0.5340133336186409,0.49011636078357695,0,0.0073247183705358,0.2155280051877051,0.0022753596548455
04913,0.28898938879453934,0.21788021286017023,0.25852720930862577,0.40602316703729474,0.6788428343687244,0.7987044423733357,0.4207870964463497,0.4749671529128573,0.6828533204306942,0.4094594101065082,0.8937756007909775,0.852721558958292,0.657116587869823,0,0.00283094240442,0.0374423126469811,0.0076948139659127
03242,0.26771731947718813,0.24903997586067378,0.31921930855898006,0.444147917817299,0.7854791175659828,0.8625804578051112,0.488217111398314,0.5892788230395442,0.874151167599138,0.46150524863860676,0.9232554757595062,0.9183479724824428,0.8851363654434681,0,0.0032702811661068,0.0693513342078631,0.0055612322581443
