uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,is_ood,GMM-All,GMM-Int,GMM-Spa
06068,0.23611932998038518,0.11104219265363602,0.17658268670047772,0.7845897029093095,0.9615228564541727,0.9944884319023113,0.3372225603385862,0.4208459138330202,0.8003069539514304,0.25713809891793826,1.044744421926886,1.0307787292157855,0.7865000934234384,0,0.0368094208235093,0.0387938876094561,0.0018941553853315
07158,0.2484089490880751,0.1875847745185319,0.2557399858546134,0.6324121541384753,0.7976376518723948,0.9271972021077605,0.3771931982607408,0.4796614636056916,0.8178554900150945,0.37930485916789203,1.0106925100045816,0.9985240184840678,0.7432848944751328,0,0.0143371062081769,0.0101914602581539,0.0023963640900538
07397,0.2570493582947047,0.18841921182287763,0.2699656372007619,0.6309758060580688,0.8304381916963977,0.9293370127695253,0.441985171585882,0.5770677518794428,0.9296926204053723,0.36965415387762074,1.025139041700051,1.0164135465403468,0.9823536141909085,0,0.0213144585473662,0.0231443866678206,0.0022907737352013
22019,0.23820991382288176,0.17155115050060962,0.29023475838264584,0.6827796015440886,0.8498397137775339,0.9103477525603237,0.4649660734840187,0.6220742817412621,0.9411899630979969,0.3909579769936739,1.0191594081560444,1.0139067758605744,0.9865170230174916,0,0.0153552826468429,0.0074181910221988,0.0030249243260727
19396,0.31871227663615814,0.23994830375647339,0.24452935674865212,0.3915704617516465,0.581550866751489,0.739183583372201,0.3296749616812603,0.37808660757901946,0.47787716815827885,0.24509331636127069,0.7304832874069702,0.6009416977239651,0.5428675256154183,0,0.0227831885875324,0.0134244780731793,0.0239314126369475
19303,0.23690162165792628,0.1893044151403033,0.19166196549025136,0.41136964681234756,0.5887285865657388,0.7490667394780471,0.2751471234155559,0.3068822754841487,0.4253948797503416,0.2709663952449508,0.6019271739653107,0.44898525632959385,0.37370543461757777,0,0.0119393527734966,0.0060119093420166,0.0023642039932032
02983,0.2203298290694697,0.17071094031487183,0.23279256463590825,0.7529770455518269,0.9314225566867659,0.9946945189842616,0.356685159732842,0.44637368852445136,0.8477075307042157,0.34058226112137696,1.042360694423339,1.0292732188982006,0.8177192579750826,0,0.0126394111365309,0.0084714231467779,0.0032726453764488
17208,0.28910945820514966,0.21467881878617376,0.2241647958386836,0.39553008926421696,0.5536514594357703,0.7239198385715201,0.29388184210652024,0.3360819238967938,0.44222147509535675,0.28814806832391243,0.6017708209301866,0.48957900751303784,0.4258277045862702,0,0.0172554816291396,0.0103882861361139,0.0086050160339774
21407,0.32231908224560535,0.17062524387733455,0.21976570307804333,0.5702132658839278,0.7609833329546448,0.8320663076352475,0.3458611197944041,0.42801958592483785,0.7120879617875511,0.33457064714523993,0.9293225051416616,0.9080264598470406,0.7696361157454041,0,0.0128724436017183,0.0071996059156285,0.0010959549231385
17439,0.36967806625569505,0.26866432549791874,0.2904190043924466,0.4568345332619427,0.6214568707738369,0.7821455513181421,0.45725178142311584,0.535054679371873,0.6824841390749157,0.2962207032969094,0.8870596029794804,0.8713818190679211,0.8337099093072444,0,0.0160770694175003,0.0133202286803735,0.0009172228683487
19623,0.3344835063762478,0.1943520811981344,0.19783653088087325,0.4385342935348597,0.6106504760880485,0.7688139455013856,0.27900840038915986,0.3131449562836295,0.450771292521764,0.2844552067668554,0.7256800125959738,0.5924331305177819,0.4645965302031351,0,0.0102348367784487,0.0030527092289141,0.0045406732301235
02170,0.25453312159267616,0.18068461051090684,0.24383813136764262,0.5867341135044033,0.7524588522076765,0.875448521411082,0.38512111332346327,0.491581267429463,0.7874396559767904,0.3598691100543123,0.9766973104100921,0.9517975114229448,0.7576954832505466,0,0.0120847787720475,0.005137534860449,0.00234846023943
21021,0.19252499631607553,0.11567400743616266,0.19646181914279934,0.6258480168309093,0.7716857288921952,0.828265165723003,0.36640727919096777,0.48281694351532767,0.8079591203221705,0.22470112437327172,0.9962244655358663,0.9881962638273702,0.9310336172581014,0,0.0268279895665587,0.0227476509901096,0.0018134679233832
24919,0.23275600935716206,0.142231924871304,0.21267595998434838,0.7509839292817002,0.8824559149279991,0.9202756266255471,0.34268014187522106,0.4235069707357356,0.7941395500914129,0.32908163332617096,1.0035221637328595,0.9889805282191391,0.808748054237586,0,0.0157087366158949,0.0131355321601305,0.0044868727201447
03511,0.256631308323929,0.21513830100990486,0.2689983860046537,0.5669773184673355,0.7447560231157575,0.8136220324775706,0.458635622657773,0.59013559541965,0.8264598375983471,0.2958722874402359,0.9087253089823646,0.8787444352444517,0.8345867859935032,0,0.0242465127870769,0.0170995804540655,0.0020068046844904
14210,0.3154492635711346,0.2061825471289602,0.1953897090601374,0.43460392401761955,0.5778872882495548,0.73857010573903,0.32673629206495686,0.38787024906356754,0.5227589904422616,0.19745423263099834,0.722204563267725,0.6740769874557273,0.5072930583357672,0,0.0153421078651597,0.0146050649142815,0.0040262641006088
24303,0.23428685875598754,0.19385547091758334,0.22920235853633883,0.5351693262158127,0.8156118733588974,0.9232484958389523,0.3280649466209736,0.39712093001734766,0.6439860893936411,0.30070963419755065,1.0046916859578707,0.9880279995353718,0.675324082927887,0,0.0149920232186035,0.0081826604535818,0.0007744022754771
02128,0.394762568812264,0.19837521407080105,0.22952563814619137,0.5613716356188664,0.7078126202688976,0.8069765907036395,0.3756367508874236,0.47471685483611803,0.7301988474042506,0.313517248569437,0.9360159144936893,0.8935098256042076,0.6552467432114121,0,0.0236075300122637,0.0165630053144486,0.0022334894604855
06435,0.2057865838600919,0.1874265681076471,0.24391051548372136,0.6010052346999808,0.8482915713874356,0.9704763018048517,0.38246526782301077,0.4881409427606778,0.8283236938141677,0.36405255182299356,1.0469327927527878,1.0244067547692812,0.7479435143098229,0,0.0120255158330996,0.0080491954731499,0.0006243370693733
13997,0.2644897709922783,0.18292534678813763,0.19585937915181703,0.4242839189858763,0.5994913066206927,0.7488937133068115,0.2632491540838356,0.2923501787268554,0.3937514785047493,0.26157550517574224,0.6534372827593373,0.5488954354561081,0.39885996229737636,0,0.0127629936138718,0.0069182612632387,0.0072882034744926
04322,0.34633148023143046,0.18592069070652387,0.24585373823236473,0.6116713406284451,0.7790842193190433,0.8582943615633539,0.37354492749335416,0.47124870310247663,0.7899022642978377,0.3401583174054779,0.9854528568929475,0.9708352667470076,0.6938163496865699,0,0.0134630825496719,0.0079738695339276,0.00228505262119
15374,0.44953835792044977,0.1432316935567701,0.15632110542467867,0.4657854256370633,0.6165340170989034,0.7545974534485382,0.2775765413259198,0.31925149441323886,0.4719372912605935,0.20555756811368103,0.7852801200943176,0.6992528146537813,0.5114563734366842,0,0.0161295540388428,0.0105517437562554,0.0021679131176189
23364,0.3225941353809706,0.14904185925604227,0.26318121038042674,0.6092377413555106,0.725644352935728,0.7984567014915956,0.42488948598811654,0.5498752114270448,0.8018521067843462,0.3453222347804518,0.9072472418637731,0.8845035961626257,0.8409824071675245,0,0.0175337104188802,0.0134523788141305,0.0026765733181496
