uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,is_ood,GMM-All,GMM-Int,GMM-Spa
A04,0.40362640185363324,0.40362640185363324,0.06667735433137116,0.6396514347948478,0.7699509054424433,0.8793611004680415,0.12125255295506027,0.19019100577899556,0.48975314247634893,0.6727795163217377,0.9404986219936095,0.7242389372175537,0.5376169092737022,0,0.0067868864806644,0.0077027147257059,0.0033030432910699
B02,0.4504657144626203,0.4504657144626203,0.0673906510644168,0.6440841993996055,0.7743450744106566,0.880366751739202,0.1211248368470258,0.18914226799527936,0.49009053543999637,0.712195568263617,0.9187168657673187,0.7436188925679476,0.6522709829568472,0,0.008180555003678,0.0131321265106663,0.0003491275603001
A11,0.4331971213284717,0.4331971213284717,0.07280988608266567,0.6494736946550482,0.7856424698287576,0.8860236029400465,0.12890730017515017,0.19820362311359083,0.4829662781319077,0.6968449161562164,0.9053332592887606,0.753260226922102,0.6367264934948822,0,0.0045914937062885,0.0055121309073284,0.0034802224716018
A07,0.36578026755676857,0.36578026755676857,0.05508770360438422,0.6228195058005118,0.7703643004574261,0.8817999982012732,0.09751380371464416,0.1504755965800228,0.3915160790996965,0.6123855578573523,0.7536355024715858,0.5340961319762125,0.354673151937002,0,0.0083880246152285,0.0111415441476532,0.0007346826848308
B05,0.3496451778872946,0.3496451778872946,0.05962070493082998,0.6292323406178538,0.7751775198900773,0.8807303918332615,0.1063216975258965,0.1652406307141386,0.42846733693227496,0.6249192765890896,0.8270596333870369,0.6230854116822284,0.34453757365584087,0,0.0055496786485902,0.0059204692869476,0.002885297783416
A12,0.513004232356532,0.513004232356532,0.08145537836165091,0.6732349250000141,0.7954226498119306,0.8883870425121461,0.14468127983138002,0.22180886631309407,0.5346492744500979,0.808251934744849,0.9730499782522446,0.9252937711596768,0.6522186784761871,0,0.0067905227367596,0.0093416169221111,0.0055797110966067
A06,0.379635598241672,0.379635598241672,0.06106391222890181,0.6432531266481264,0.7810366954971235,0.8868254566354468,0.10881000561979791,0.1688978520389903,0.4377852920631594,0.6267536094325443,0.9442699869786739,0.7739605611170879,0.5891212546534621,0,0.0064129542103606,0.0096761852006928,0.000579364669925
A19,0.3676897505452636,0.3676897505452636,0.05128911109418003,0.6375746489737536,0.778346402493471,0.88457959938342,0.0892660619580395,0.13657231861890257,0.34977544854181525,0.6336290566197141,0.8311092258852747,0.6365699839618838,0.4016517909964796,0,0.0043905293274622,0.0046455222056833,0.0107893279218039
A18,0.42379102321951945,0.42379102321951945,0.060976671221622605,0.6366059344307712,0.7781083173974483,0.8844649681255632,0.1087382379118597,0.16876256248414417,0.4322936724360756,0.6689964815929941,0.8807845670633698,0.7381539004880487,0.49981041669006676,0,0.0013448634689825,0.001279587102961,0.0026811323852269
B10,0.4332761564514957,0.4332761564514957,0.06709786906196763,0.6452739939826351,0.7757637611361494,0.8827644458315951,0.11920443647492875,0.18319501596630874,0.44921915260100226,0.6736911328119846,0.9010566746288688,0.7762925927228356,0.5526027517198958,0,0.0095423017260686,0.0140380875622896,0.0006325052306004
A17,0.37154248337179563,0.37154248337179563,0.05825190026077498,0.6480602622209677,0.7856086059158917,0.8851569210341038,0.10313688330716075,0.1595791497047627,0.4090788350321768,0.6758954587049656,0.8897734509894619,0.631584420144986,0.45086237390656886,0,0.0032078351971359,0.0022917196277325,0.0026139573700331
B12,0.4324777811228833,0.4324777811228833,0.07077717622763437,0.6530410135979429,0.7859140250050648,0.8841983486035195,0.12409879142540889,0.18991723587234757,0.46444308424573916,0.7192848225976095,0.8988572444013456,0.7011377055863158,0.48834567280797786,0,0.0043546903681578,0.0058446302073271,0.0006756895514816
B06,0.3944119001232845,0.3944119001232845,0.061268076414772374,0.6622994247232864,0.787472023668185,0.8834657215248742,0.10879503054059853,0.16787442655001167,0.43282974594821066,0.6500167444083838,0.9103639620752888,0.7908225503668885,0.48172547146179034,0,0.0028260369753263,0.0034721383089603,0.0039423104711782
A01,0.3974309538633077,0.3974309538633077,0.0629891937201024,0.6381430042106068,0.7755195667745955,0.8804282264484832,0.11268402386764789,0.17540640547089692,0.45231441184503146,0.6568994080800309,0.8895223558892457,0.7563752459175461,0.5097869556437651,0,0.0058258189355191,0.0070966750305091,7.381437765034743e-05
B03,0.377869009744245,0.377869009744245,0.0657351206155605,0.6403018892526781,0.7766475714025349,0.882344333562167,0.11845528713605623,0.1850947781932133,0.4748508946939309,0.6566164810054612,0.8584686834583813,0.6795502479153458,0.46344362739540496,0,0.0017787009396326,0.0016271830512141,0.002553209704814
A09,0.3591304256440925,0.3591304256440925,0.05952774043214676,0.6401604260549603,0.7879478334236784,0.8863266671056154,0.10569412294893837,0.16339711170958066,0.41158026062531533,0.5915932785185266,0.943999271237734,0.632954469634877,0.3702793297776972,0,0.007331325324202,0.0081044512488338,0.0016660803887116
B20,0.4214969364708838,0.4214969364708838,0.06505659731374837,0.6312792466925274,0.7768983997418335,0.8818408725580085,0.11672899179777409,0.1822816165286017,0.46581348651361426,0.7121948243263003,0.9398257347126294,0.786493352640083,0.430049173508817,0,0.0021200002125901,0.0026522265087902,0.0003024751132055
A16,0.46794770303976224,0.46794770303976224,0.06327211293601742,0.6441646028262928,0.7829847441348767,0.8841077537256155,0.11147495640347932,0.1719221399078055,0.43371130360825344,0.7324879293971087,0.9261060909025935,0.7654424410419446,0.4730754045636425,0,0.0041652685177877,0.0052713892019379,0.0152585587987709
A03,0.4146507341359275,0.4146507341359275,0.06507795998110068,0.659805008765585,0.7857425117569395,0.8806489056059953,0.11818004546628519,0.18555896666494023,0.4838814042447665,0.6612912593318894,0.8501684307500647,0.6423591955518155,0.46059211049908144,0,0.0071017760734044,0.0094251297105,0.0013595112611439
A22,0.5407117703714737,0.5407117703714737,0.07475498296100494,0.6893816705654585,0.804629557159763,0.8886836849160255,0.13588839954357165,0.2137731311642925,0.5591939283865528,0.8260646049609615,0.9592188797954477,0.911588668590261,0.7235139232043495,0,0.0165712613701498,0.0155557079439861,0.0010029455912727
A10,0.39754290553836724,0.39754290553836724,0.06649191787245685,0.6312639056948347,0.7793663171497358,0.8853377401379747,0.11933594324464832,0.18487648293014114,0.45258572640738737,0.633741386569087,0.8539053280471347,0.6270743104818295,0.46581822535721473,0,0.0026752354827584,0.0036279884111556,0.0042943583698647
B09,0.39694505333155317,0.39694505333155317,0.06424214965885906,0.6437900189607394,0.7847258062871126,0.8877497712036255,0.11520278717787022,0.17920610550632587,0.4500087400820113,0.6660351303219988,0.9374640263852748,0.7792218517522346,0.5628685214562212,0,0.0041247504884791,0.0047628250331157,0.0005091517874736
B22,0.4081288899833539,0.4081288899833539,0.0660426377477483,0.6419072450385812,0.7811055679990454,0.8842783370115099,0.11628135402875908,0.1788475006963699,0.4514224357036476,0.6918863030383512,0.8466086467762891,0.7464872498064206,0.4717457788039438,0,0.0039880478958238,0.0058260319379139,0.0019892623907764
A23,0.44028190474612555,0.44028190474612555,0.05746959393386921,0.6574149052617029,0.7977189793796418,0.8903319361548964,0.10150135063929998,0.1569305785333728,0.4109797197625691,0.7338572490091252,0.9468697059661667,0.9176112666971149,0.6569889389902397,0,0.0124528230313757,0.0168475812988765,0.0010454819526938
A20,0.42771797561926095,0.42771797561926095,0.06084757285708365,0.6478500957877366,0.7897178712915003,0.8882414033510642,0.10871476532901263,0.1691955761237195,0.439065742473212,0.6952598121578834,0.9230934377007695,0.6742427981712905,0.4367666619446808,0,0.0054701459860428,0.0040954557993081,0.0020938840912293
