uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,is_ood,GMM-All,GMM-Int,GMM-Spa
A04,0.19380980479785498,0.19380980479785498,0.03707799612653964,0.5143313288641722,0.6220387812917819,0,0.06613088196983341,0.10244832155102929,0.26581116562015383,0.3821418080982964,0.6429317790269852,0.4339229827187956,0.308377039731422,0,0.0006827865466353,0.0007147100745955,0.0013261681386537
B02,0.1983591947489526,0.1983591947489526,0.03869210515234389,0.5140335690551832,0.6213132313905783,0,0.06861560753201701,0.10592808404139516,0.2747824423231118,0.4019612947265067,0.5988947136700156,0.4266518811043353,0.358417698573321,0,0.0012971942129845,0.0013326837561837,0.0005288499898209
A11,0.21875506877245404,0.21875506877245404,0.03967978698384733,0.5197127250572614,0.6202832070224755,0,0.0698044492403298,0.10707728313950163,0.26854664341493484,0.3947281614742341,0.59298602193594,0.43069967674091464,0.3517405331495684,0,0.0007415716284189,0.0010284822620321,0.0078673894164017
A07,0.16762856558072603,0.16762856558072603,0.030754445483312576,0.5154939074620037,0.6212880775155416,0,0.053640623040379865,0.08187421473427589,0.21181727119220728,0.3429420698334817,0.4925293866544962,0.2947823561914265,0.20148179077212258,0,0.0007500125601388,0.0006397283586826,5.352463677012373e-05
B05,0.15901462693842291,0.15901462693842291,0.032100203766048274,0.5148584476612655,0.6203499661152808,0,0.056555513242230404,0.0870029761306869,0.22682668849550175,0.3423890486236609,0.5487682290375233,0.3456959599815309,0.19243993069423587,0,0.0007389571422672,0.0006984034394214,0.0001507306785579
A12,0.261042334652965,0.261042334652965,0.046891266620669336,0.5246291242970805,0.6202508809104479,0,0.08300425151313107,0.1277627032487251,0.3211484382429606,0.49974028190545955,0.6596858888864517,0.5983069755136967,0.41334881770773785,0,0.0013519727270728,0.0017136473610399,0.0018178705018279
A06,0.19614940205247508,0.19614940205247508,0.03444586261014071,0.5194968338772458,0.6210288834139333,0,0.06073423423405444,0.09352619666979224,0.24343081529080107,0.3603150117745547,0.6252863278985025,0.4646195434313269,0.3092255411267979,0,0.000799188461641,0.0012341207625402,2.527021466383547e-05
A19,0.1691343408977205,0.1691343408977205,0.027872993171410565,0.5214282747088135,0.6214104382391334,0,0.04762035092387151,0.07188020902916452,0.1834480451601489,0.34955915111314445,0.5583313156664373,0.4016716902446933,0.23840642012248275,0,0.00101492156857,0.0011843088165484,0.0007213069278188
A18,0.20228884293428603,0.20228884293428603,0.0339064315672275,0.5192533819391192,0.621386972915333,0,0.05962036902320733,0.0917413699394153,0.23827435706691236,0.38775830444838644,0.593386424779892,0.45534712606109695,0.2756326499095303,0,0.0005239765425401,0.0005057624246739,0.0007867007484255
B10,0.2015996126470431,0.2015996126470431,0.03669211396517541,0.517682540048068,0.6199236996567247,0,0.06423267261360584,0.09803330020775429,0.2450591133706003,0.3768974479428674,0.5913921777904033,0.45220737962983554,0.3203485388524131,0,0.0024905175902605,0.0021457848303806,0.0021361175307988
