uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,is_ood,GMM-All,GMM-Int,GMM-Spa
0189_04,0.06467693472742644,0.06467693472742644,0.0011320017719403947,0.6297811767389335,0.9684002544436046,0.9684002544436046,0.0022640032331200867,0.003772667622272592,0.01130158704655338,0.1398040546119457,0.046056260172562785,0.011574639495526078,0.0028975475550683583,0,3.136855898305494e-07,5.459506713730989e-07,0.0360418794679985
0507_01,0.05167178596438862,0.05167178596438862,0.0007092713903677202,0.6903612342558786,0.8111070717476156,0.8111070717476156,0.001418536586898654,0.0023637285232598997,0.007072466345318742,0.11031437800497422,0.028634025707110454,0.007231289909279737,0.0018156622083645554,0,2.072419688117173e-07,1.6636857088136486e-07,0.0555426352591059
0507_00,0.04836770576197817,0.04836770576197817,0.0004128028978667382,0.5780669896906732,0.8202850978935603,0.8202850978935603,0.0008256057201289525,0.001375766786914354,0.0041192232266597335,0.09861342001860278,0.016779396342278975,0.004211070507326929,0.0010566300450649683,0,3.964239762092624e-07,1.3105995248141376e-07,0.0474274543224752
0419_03,0.08860855642380257,0.08860855642380257,0.001188167635985976,0.6638644200388235,0.7694934960107771,0.8277056333303378,0.00237633522615838,0.0039599060199261215,0.011866982691958768,0.19352999773895158,0.04844218388506527,0.01214731694795302,0.003041534575832198,0,5.807896482318407e-08,8.958285148139523e-08,0.0362071354931583
0380_00,0.05259013651890991,0.05259013651890991,0.0005658700532334789,0.536227086218488,0.8831222270566538,0.8831222270566538,0.0011317399096986776,0.0018858793069555446,0.00564722601634113,0.0720471931204181,0.0230643817326209,0.005782284913705272,0.0014483077362299518,0,1.8517874802044746e-07,1.855186526657055e-07,0.0326592450109865
0870_00,0.06891111199448927,0.06891111199448927,0.00123796227336803,0.6754906611917567,0.976075897479162,0.976075897479162,0.00247592440541876,0.00412585347808434,0.012364917308515121,0.15342629209304898,0.050638791208660036,0.012668450422041138,0.0031690568524954466,0,6.99051022270001e-08,3.1707681582897623e-08,0.0377728139056208
1012_02,0.09912692839065589,0.09912692839065589,0.0014146212731472397,0.6059004720087998,0.736983860593458,0.9266828957761031,0.002829241893134624,0.00471456902428282,0.014126743676275508,0.16953697295934655,0.057789429823845564,0.014470984812241456,0.0036212435390976937,0,1.744724080943779e-09,5.047779519072797e-08,0.0333119480115579
0394_01,0.024651648106649854,0.024651648106649854,0.002236683856113958,0.7816838809338021,0.9027735912524665,0.9473355900557267,0.004473367153876396,0.007454364617173489,0.022339255505830744,0.12361985066250093,0.0639505629139836,0.022886927844599985,0.005725860953227963,0,5.084365203974739e-07,7.016457997536809e-07,0.0339416173953724
0057_06,0.0258643652444118,0.0258643652444118,0.0010559877095201067,0.5398226185777312,0.628678796610678,0.0,0.002111971545837207,0.0035192238706171653,0.010528931324409855,0.1089846171027029,0.042584186365308876,0.01073693920553885,0.002703138975309773,0,5.914392170463214e-06,3.482445904545348e-06,0.0416609527190175
0027_03,0.06417015452629775,0.06417015452629775,0.00108018761344842,0.5576718860093511,0.9114508653414739,0.9114508653414739,0.0021603698009033867,0.00359987678072223,0.010742930986896148,0.10968298677228051,0.042967705370947684,0.010942668449952276,0.0027651843700002413,0,4.990844450727634e-07,5.516508833654253e-07,0.0585240673923226
0124_01,0.12678000212674723,0.12678000212674723,0.0035519402024520494,0.7341350981003685,0.751289559029469,0.9156036826388996,0.007103875892740498,0.011837796852904637,0.03547216059403936,0.23773560770063304,0.1284120748301968,0.036325506654426534,0.009092884796158053,0,1.722602686620146e-07,2.434259451043428e-07,0.0383122210949686
0189_05,0.0811312435958638,0.0811312435958638,0.002330135924548657,0.7016916322348011,0.7728774653452501,0.8562365109280975,0.0046602691179908964,0.0077657891206393825,0.02327138275640633,0.1378977760886667,0.09489455120704905,0.023829440124641305,0.0059650685678200475,0,1.957977298837599e-07,1.812671993312688e-07,0.0323944595522561
0818_01,0.061296057766263345,0.061296057766263345,0.0010071404741340832,0.745531832597533,0.8385839444562063,0.8385839444562063,0.002014280744310229,0.003356575944875217,0.010058633790714156,0.2267892306360724,0.04109581488648078,0.010306154821714455,0.002578259475507181,0,3.473264133818724e-07,2.6750352506540297e-07,0.0460337762354407
0870_06,0.14936478552932098,0.14936478552932098,0.00404002517637346,0.7916159226453837,0.8092064317567325,0.8971652322830322,0.008080050263622497,0.013464536610152632,0.04035695734961333,0.24676309597393428,0.14273895611570617,0.04135884602300459,0.010342326552204009,0,4.2713582557636796e-07,4.938537699862977e-07,0.0376517657049355
0699_02,0.05430514639020513,0.05430514639020513,0.0010552813001057518,0.7730963089689069,0.8580473930370013,0.9238864148774111,0.0021105625458067954,0.003517022935164636,0.010540212591333234,0.1391920461442384,0.04314764800012463,0.01079749220652274,0.0027014665997035065,0,9.832424324479188e-08,3.0574074675987994e-08,0.0351918079143677
0038_00,0.12949044425777234,0.12949044425777234,0.0029401199745861593,0.7892838574827288,0.8634692965902707,0.9220152436360236,0.005880235107524643,0.009798694255320572,0.02935204231161249,0.17634502267018176,0.1197459719460669,0.03005265910134168,0.007526618914543265,0,5.12567103014882e-07,5.575251758319402e-07,0.0343495430638832
0739_03,0.0474160763559908,0.0474160763559908,0.000881763627399158,0.7733452388075489,0.7733452388075489,0.9665801190538608,0.0017635271797994884,0.0029387196114730846,0.008803586785232565,0.08990560302418334,0.03596157421310653,0.009013112940017743,0.002257155077807045,0,1.10906719360304e-07,6.90599474098545e-08,0.0344101641762933
0207_00,0.029999184254220875,0.029999184254220875,0.00031495272219248595,0.3437302229397192,0.0,0.0,0.0006299053008530235,0.00104964675827685,0.0031425476097012802,0.049129906696225537,0.012782948012889492,0.0032127406973821594,0.0008061307906688074,0,8.13268842264746e-06,7.57732372999814e-06,0.1037672720139459
0079_01,0.12143669572217704,0.12143669572217704,0.0013931879506571786,0.5907342724125033,0.6810770432195564,0.7962115253693997,0.0027863754660807953,0.0046430843792784554,0.013905101539767577,0.145433620807929,0.0567714929236213,0.014239888093665715,0.0035664240111789227,0,4.974123707177517e-07,3.7473763398503867e-07,0.0479193195609546
0172_01,0.12483875852128892,0.12483875852128892,0.0034246284762473097,0.6657150534159239,0.8395703402013143,0.8882899488510807,0.006849256774929476,0.011413538986422216,0.034205100936093795,0.26420208539357704,0.1383514436185567,0.03504844240942899,0.008766902246866248,0,5.068305039409478e-07,2.830500210809653e-07,0.0514009181957639
0896_04,0.08660206802548454,0.08660206802548454,0.0016436309116798966,0.8780984725534878,0.8780984725534878,0.9299434861900359,0.003287261548584461,0.005477850867869566,0.01641456938442691,0.18138367923468685,0.06704702870319715,0.01680939070109648,0.00420752918684533,0,9.491431966401333e-08,8.216804127329759e-08,0.0432269623749335
0441_02,0.2355704798245676,0.2355704798245676,0.010092228013898023,0.8995641798694564,0.9233191516013712,0.960328169522822,0.020184453408631835,0.03363517977140207,0.10081448278936726,0.8995641798694564,0.3708275543616819,0.10330887162910568,0.02583598670036562,0,1.7382127059208428e-05,4.293899775079313e-06,0.999999999997528
0147_01,0.0975634691046662,0.0975634691046662,0.0033595116556035384,0.5614906031209965,0.7354134989516692,0.9364984616087961,0.006719023193657089,0.011196536758732698,0.03354844802986198,0.20654348562239624,0.1102316013113848,0.03377254534721615,0.008600205971518272,0,1.159804013952028e-05,1.2172138713626965e-05,0.048908900243923
0699_01,0.06473438215475227,0.06473438215475227,0.0008713015003780956,0.6306094480518663,0.7581815177320593,0.9379935497884092,0.0017426021563178148,0.0029038121035052282,0.00869867102613734,0.1679458524999495,0.0352927651409862,0.00887601230832539,0.0022303319429155537,0,1.9382014073300522e-07,3.623847954392336e-07,0.0344819227702429
0379_00,0.060582980971132676,0.060582980971132676,0.0006382388442597732,0.5814756643329426,0.7583866930345387,0.936305798044167,0.001276475388017009,0.0021270401280606395,0.006368126743095108,0.10792023558903836,0.025894168092127322,0.006513952649445233,0.0016338057533078732,0,4.256803008672916e-07,4.1308593126082443e-07,0.0436826336664308
0609_02,0.1479102524442969,0.1479102524442969,0.0022456324986506113,0.747602313751266,0.7831808943636458,0.9165819390661906,0.00449124908984671,0.007483791979393519,0.02236996220771977,0.35551959248801773,0.0901481173671263,0.022897148329892848,0.005748503441878079,0,6.519455328029165e-07,9.002648810792477e-07,0.0566261968959996
0117_00,0.07565117378313202,0.07565117378313202,0.005814194572582765,0.5801922914032198,0.647101401888885,0.8512171737174228,0.011628389109237223,0.019377477119040358,0.05807156925692619,0.49778521460633113,0.10525809577060176,0.053260856280173324,0.014883795900242367,0,0.0012667485603449,0.0012807717344032,0.4103383382354999
0300_03,0.043685255378259416,0.043685255378259416,0.0015689868061506246,0.6031606558105951,0.7512060733957147,0.8863956015143007,0.003137973400448158,0.005229067530733209,0.015670573130638906,0.08126805005795838,0.06293167307348135,0.016056259213585253,0.004016563963694691,0,1.6488907446594257e-07,2.5264450964468e-07,0.0355105911319556
0300_01,0.12346709843536274,0.12346709843536274,0.0025731770169664017,0.7058526237413651,0.8331922109594645,0.9323003098210972,0.005146353998807722,0.008575856859014993,0.02570369059834135,0.15958187297613377,0.1052934493837003,0.026340609832690008,0.006587314908211017,0,2.2471905223741602e-07,3.1107331022878e-07,0.0351397929410874
0057_04,0.08664079111099439,0.08664079111099439,0.0010450467103721682,0.7875035622047932,0.7875035622047932,0.84584672880648,0.002090093363899038,0.00348290337263471,0.010435398947613025,0.1093921326458921,0.04266216385546577,0.010690048750923699,0.0026752340985952334,0,2.5876465289920765e-08,1.7145276886682637e-08,0.0383461487263666
0784_06,0.13900533438298804,0.13900533438298804,0.001197843594604904,0.7851937363136814,0.9062309984073055,0.9062309984073055,0.002395687046025396,0.003992144215906247,0.011962566776441407,0.19414415418750555,0.048827842104403774,0.012250149804322524,0.0030664124209098488,0,1.4402516110038134e-07,2.148313419070773e-07,0.0322561258616519
0079_00,0.08618980456984791,0.08618980456984791,0.001138311281220864,0.7146794778982892,0.7886873058919831,0.8432653193786358,0.0022766224382963175,0.003793741022511978,0.011369275455031996,0.23006681098766957,0.04652059670579354,0.011646756270858791,0.002913917526523358,0,3.1382033172114756e-08,1.323226731101967e-07,0.0343481992197569
0984_06,0.05888779807019097,0.05888779807019097,0.0010805361925518109,0.7608804930668447,0.8326464584134814,0.9126674132861271,0.0021610715237176865,0.0036011447122826796,0.010788231322101691,0.1697462322539255,0.044136285249027525,0.011049968147010062,0.002766086246538797,0,0.0,6.38602943235078e-08,0.0330233300160001
0732_00,0.04813940245313937,0.04813940245313937,0.0011697436139874672,0.5644219383802369,0.7476289775766439,0.862058393918255,0.0023394870990902303,0.0038985041899431204,0.011685094953577831,0.10631825851956889,0.04783476367472102,0.011973013346880905,0.002994497725002664,0,1.7753423479838928e-07,3.489416503119005e-07,0.0349790974029489
