,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.05264870821240098,0.08562679133262048,,,,1.0000000000000002,0.9999999999999999,0.9999999963037999,0.9992993807187093,0.1985275748805887,0.8293778261221856,0.947210305257317,0.999998986708355,1.0000000000000002,1.0000000000000002,0.145503277442167,0.145503277442167,-0.05473973702520089
above_threshold_mean_0.3,0.05264870821240098,1.0,0.848974880924334,,,,0.05264870821240103,0.05264870821240332,0.05265329852321708,0.0559658470543666,0.019048497631395465,0.11007190412903858,0.07109265271992311,0.05274156365980395,0.05264870821240101,0.05264870821240108,0.0988323560882133,0.0988323560882133,-0.8198680150110743
above_threshold_mean_0.5,0.08562679133262048,0.848974880924334,1.0,,,,0.08562679133262055,0.08562679133262142,0.08562936262885919,0.08798552396054363,0.1326442134792453,0.1605824294491947,0.10748110574495157,0.08566745324634718,0.08562679133262051,0.08562679133262056,0.21811378937639564,0.21811378937639564,-0.9163624593793269
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,1.0000000000000002,0.05264870821240103,0.08562679133262055,,,,1.0,0.9999999999999998,0.9999999963038003,0.9992993807187086,0.19852757488058856,0.8293778261221857,0.9472103052573168,0.999998986708355,0.9999999999999993,1.0000000000000002,0.14550327744216698,0.14550327744216698,-0.05473973702520091
above_quantile_mean_0.5,0.9999999999999999,0.05264870821240332,0.08562679133262142,,,,0.9999999999999998,1.0,0.9999999963037999,0.9992993807187098,0.19852757488059103,0.829377826122186,0.9472103052573179,0.9999989867083545,0.9999999999999994,1.0000000000000004,0.14550327744216549,0.14550327744216549,-0.05473973702520193
above_quantile_mean_0.7,0.9999999963037999,0.05265329852321708,0.08562936262885919,,,,0.9999999963038003,0.9999999963037999,1.0,0.9993023403233513,0.1985363187047178,0.8293829750150058,0.9472236377536823,0.9999990010242947,0.9999999963038,0.9999999963038,0.14550609094912612,0.14550609094912612,-0.05474050744141819
above_quantile_mean_0.9,0.9992993807187093,0.0559658470543666,0.08798552396054363,,,,0.9992993807187086,0.9992993807187098,0.9993023403233513,1.0,0.20397965677740068,0.8341481299852845,0.9553780418636864,0.9993061248044053,0.9992993807187088,0.999299380718709,0.14954607821342442,0.14954607821342442,-0.0556539005082141
above_quantile_mean_fg_ratio,0.1985275748805887,0.019048497631395465,0.1326442134792453,,,,0.19852757488058856,0.19852757488059103,0.1985363187047178,0.20397965677740068,1.0,0.5313964283405594,0.27275704277884927,0.19879655199727128,0.1985275748805886,0.19852757488058867,0.8458008432816345,0.8458008432816345,-0.07603773011927517
patch_aggregation_10,0.8293778261221856,0.11007190412903858,0.1605824294491947,,,,0.8293778261221857,0.829377826122186,0.8293829750150058,0.8341481299852845,0.5313964283405594,1.0,0.8719079135480609,0.829591199594471,0.8293778261221854,0.8293778261221857,0.44990119811115425,0.44990119811115425,-0.09052173620148046
patch_aggregation_20,0.947210305257317,0.07109265271992311,0.10748110574495157,,,,0.9472103052573168,0.9472103052573179,0.9472236377536823,0.9553780418636864,0.27275704277884927,0.8719079135480609,1.0,0.9472307355767673,0.9472103052573169,0.9472103052573174,0.20524296095437344,0.20524296095437344,-0.06137024689304311
patch_aggregation_40,0.999998986708355,0.05274156365980395,0.08566745324634718,,,,0.999998986708355,0.9999989867083545,0.9999990010242947,0.9993061248044053,0.19879655199727128,0.829591199594471,0.9472307355767673,1.0,0.9999989867083547,0.9999989867083549,0.14579065634374588,0.14579065634374588,-0.05472118948723957
patch_aggregation_80,1.0000000000000002,0.05264870821240101,0.08562679133262051,,,,0.9999999999999993,0.9999999999999994,0.9999999963038,0.9992993807187088,0.1985275748805886,0.8293778261221854,0.9472103052573169,0.9999989867083547,1.0,1.0000000000000004,0.14550327744216698,0.14550327744216698,-0.0547397370252009
