uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
2023-06-06_0917,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.07098615228910149,0.5589165036308354,0.6573821385277385,0.8138001049060026,0.9447739045382344,0.9745870647050444,0.10110718602453528,0.1409332283560223,0.23285275846673556,0.5564281613272487,0.5475987895172015,0.8641577944791188,0.7712806702176925,0.421411276407353,0.23967196932736062,0.2001471911276946,0.36988701003865165,0.3686717361348391,0.5701247420840829
2023-05-30_0621,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.03788713477768486,0.5450959157585,0.6395985716035318,0.8318003783858726,0.9475165166213727,0.9770141632624542,0.05380513240123421,0.07431999849258335,0.12000048156328734,0.32372512049637175,0.6460415886028056,0.8553369016122356,0.6372229872212108,0.38066559442708,0.1798640392083931,0.1424834021093403,0.5044212533308781,0.4914432740851661,0.1108296815646097
2023-05-30_0487,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.042169124665518386,0.5411203021045268,0.6394727851330435,0.8078417110207116,0.9421409117285791,0.9728522500458083,0.05948035498084025,0.08124181264492172,0.12837043586055275,0.3284868088973618,0.6359304515687177,0.8210771632902802,0.6272090048861415,0.37146798994961083,0.16525949734048953,0.12236827978965405,0.49552344328220893,0.4875227430245723,0.0568206186483077
2023-05-30_0730,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.015445251500813766,0.5579621157166126,0.65876212764618,0.8075823193547307,0.9398539104412764,0.9715990055787906,0.021491547293131394,0.029199547483972372,0.04649205886959626,0.12674591660615575,0.6704734812567096,0.8439118167581224,0.5302997825844177,0.2721025047525053,0.08860174825051235,0.05854111398755493,0.5188333946623781,0.5075587106002752,0.1748561078204268
2023-05-30_0727,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.03763515958951149,0.5246354660172551,0.6213573513538413,0.8080724701258465,0.9461537898120402,0.9736162216080438,0.052794755998197,0.07128837179289425,0.10991316635595061,0.26682844011033596,0.6191318695071539,0.7743235118246831,0.49860674409686295,0.25502487460314943,0.1660015574179055,0.12997391313648862,0.47776331991874194,0.46514989592836065,0.1761851796232164
2023-05-25_0672,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.02583352914435252,0.5339375632602484,0.6355307897825412,0.821741066915327,0.9555664457849752,0.9766797336969216,0.03562571036572254,0.047349201520068995,0.0719751742009289,0.17286437116975292,0.6592352843691038,0.7255672049456818,0.4485396684841592,0.20102200550034155,0.07963356055983412,0.06705943876862883,0.655962249164145,0.5277028510361722,0.2495314856640732
2023-05-25_0958,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.027607796757714707,0.5726964745954616,0.6756200548694671,0.8235546784708229,0.9471707489452148,0.9736281496645242,0.03877940981193854,0.05268988590348643,0.08225550224836371,0.2027608311328025,0.7200099292091641,0.9124565095306539,0.519328475169658,0.22123759804917134,0.08598352835204931,0.07085532337779245,0.6368244186379206,0.5952320979930001,0.2225530760229686
2023-05-30_0147,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.02477364063144482,0.5435271876268789,0.640581906774006,0.7963569233324291,0.944314434893227,0.9735948616865558,0.03511154160015725,0.048504094403470206,0.07880325738156405,0.220871225838989,0.6177193186048386,0.7457018775545907,0.44138846230988965,0.30043681934437155,0.12770463246706565,0.10140576712015359,0.47526084784666,0.45042460091307235,0.1435472366722981
2023-06-06_0188,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.04070150567958926,0.5254160832304569,0.6238649086614411,0.8025129674096578,0.9472218380810854,0.9746654109228369,0.05762361253100585,0.07954381699515253,0.12909798354481714,0.3503854166851701,0.5400572730442225,0.8109860451423542,0.672969197033232,0.432705676430076,0.19054270989134856,0.1699473549669784,0.3560749892678575,0.3579603880025122,0.2004056443108307
2023-06-15_0472,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.20973652392118253,0.5607952016621413,0.661988481664858,0.817188512721124,0.9472269663853656,0.9740747762633416,0.29845639641527805,0.40214364911760553,0.5560417425250457,0.7390556277689287,0.4024994967910343,0.9444308435590126,0.8865499133669289,0.7834330894702731,0.5755478084852976,0.4906205945473969,0.32039122627202166,0.2896727558872102,0.962419838587923
2023-06-06_0156,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.031456192395853566,0.5390973014388593,0.6390151035174093,0.8172978372699736,0.9501137089978531,0.9759907839917646,0.04449957920261488,0.06159874442997781,0.1009137900612734,0.2876621023678594,0.5142218116804658,0.8579397898641723,0.504688934879923,0.32589206033046275,0.19628641342278982,0.15646166923217542,0.3488048594714998,0.3217817592976491,0.5306956584546824
2023-06-06_0264,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.06282544192697793,0.5217553017151298,0.6110568200692817,0.8015962568431408,0.9466512940374485,0.9721050075550431,0.08949647252465784,0.12464365770355974,0.20491596952140717,0.494844430444577,0.5176557882558206,0.9006008667742412,0.610831279896221,0.3748594090593246,0.24144757471619013,0.21431004527424544,0.3267576572450186,0.3312829013625289,0.1916645545854526
2023-05-25_0416,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.011750993453264236,0.5685918524593723,0.6622588439322653,0.8087569163141161,0.9434986795096507,0.9740206235336945,0.016629992280114605,0.022903600948306697,0.036982342841044666,0.10327679666783449,0.6994610710641497,0.7512435312369317,0.3846110593820102,0.16747728477058468,0.06791941648571806,0.04907445798962213,0.6064791999970611,0.5543256880659954,0.1618172042243498
2023-05-25_0222,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.01606442653608581,0.5291354895172437,0.6342209544459612,0.8195187482057483,0.9495002389769397,0.9708897257228882,0.022515759242947856,0.030535726053104114,0.047829509060728755,0.12247925357981972,0.624068674767394,0.6870810677840683,0.42895346512351734,0.19330875552566162,0.06924639199325305,0.05336405652937111,0.5450400605326252,0.4461811686527694,0.1698314425910901
2023-05-25_0743,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.02176304470702269,0.6222758861007008,0.7197064005306848,0.8437648645323182,0.9467935098287227,0.9744975784403648,0.030679907321156483,0.0419759753130815,0.0666265047076235,0.1746952461419023,0.8025300389978786,0.927566970578113,0.6041459801900306,0.24092102544975882,0.09749161796760303,0.06749492279865715,0.7405386086389074,0.6762601433144678,0.1142081173519825
2023-06-15_0454,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.2560427864076394,0.5521672118146382,0.6536058158099878,0.8169462061345719,0.9499885666978656,0.9753151897718262,0.36462169140828526,0.47684586879696045,0.6070594162042717,0.7521316465497617,0.49545542482936483,0.9854270331386101,0.9485263611491211,0.8554062847409454,0.6674406613204752,0.5987805483460921,0.4130719706051539,0.37600507311748604,0.9999999997761162
2023-05-25_0363,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.02143905003113847,0.6279519088931265,0.7299829862519848,0.8512323410805402,0.9517228138202596,0.976111540619868,0.029418590770404124,0.038650511633746165,0.05734481213110434,0.1316296211530078,0.7812036695831294,0.8628921108410793,0.574435128444972,0.3384041777290105,0.14973239539843858,0.10866568663003282,0.6577604957245979,0.6558566401641179,0.5450518692527919
2023-06-06_0625,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.0824435921856114,0.5503092200753237,0.6481697032882127,0.818216109245918,0.9478642207352089,0.9740528591762783,0.11759766307854778,0.1642463245073701,0.27155335668512764,0.5826709638464772,0.4244769200933224,0.8573899645970903,0.7064166350877328,0.5346349995211326,0.3251898864261033,0.2697873138935721,0.28766854153961086,0.28393488425025404,0.4676985546884867
2023-06-06_0455,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.06186891319835948,0.5263661598062782,0.6205853274639965,0.816268372410288,0.9503562443898012,0.9760824747554607,0.08778316680192835,0.12162779843984241,0.19860980089553892,0.48564229118641994,0.5170090863821254,0.9052041813940345,0.7462919568441349,0.5316418552859298,0.3124496442329077,0.24240564648239002,0.3537637333263612,0.3400952381642615,0.2636300999487637
2023-06-06_0225,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.04269684894722321,0.563441872959695,0.6647037561888482,0.8296407282843861,0.948176480675604,0.9737017118774166,0.06044352653171529,0.08338830464934735,0.1353093387922729,0.37374028026071876,0.585861153780371,0.8722660545398595,0.7222307380617379,0.500361418521226,0.2399181164739737,0.19678031537063534,0.3985209620352772,0.39799767925788654,0.0848138233663284
2023-05-25_0228,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.009326462427091044,0.5326125130132282,0.6293156197219839,0.797613510022424,0.9364107959570993,0.9719211848789852,0.013154842304161878,0.018024287565138117,0.028890213440387953,0.0797797627213521,0.6096499531543779,0.8102041362753383,0.4674810011361864,0.1880425506527899,0.08889171145576444,0.05910381822450818,0.5491474865316526,0.4528962748068528,0.1257624785882621
2023-05-30_0075,joint_noise_weedsgalore_crops_vs_weed_none_dropout_pu_0_00,0.016762659850166388,0.5179453596537958,0.6124580832724169,0.8169158881978874,0.9496585484970016,0.965462678797853,0.0233917718765515,0.03158868397255006,0.04920547703002547,0.12524978102622922,0.6147323257049749,0.8149524913108307,0.4657089028172598,0.22112338069097232,0.08934574177061616,0.06701543991106951,0.4553057228127376,0.4532458160348486,0.2363427137120789
