,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.12713744588744588,-0.045562770562770555,-0.04734848484848484,-0.10784632034632033,-0.12589285714285714,0.9626893939393937,0.8912608225108224,0.7275162337662336,0.4577922077922077,-0.20002976232569478,0.1516233766233766,0.26709956709956706,0.47307900432900424,0.6287878787878788,0.6680465367965368,-0.05381034615960635,-0.1351081112180554,-0.40932642487046633
above_threshold_mean_0.3,0.12713744588744588,1.0,0.6930465367965367,0.4990530303030303,0.17416125541125538,0.12218614718614718,0.15438311688311687,0.22467532467532464,0.378517316017316,0.5711850649350649,0.3970562372689802,0.3671807359307359,0.4586309523809523,0.3177489177489177,0.18725649350649345,0.17094155844155842,0.28771067820818214,0.5639930896426583,-0.20736183074265976
above_threshold_mean_0.5,-0.045562770562770555,0.6930465367965367,1.0,0.6237012987012986,0.2569264069264069,0.20684523809523808,-0.024269480519480517,0.036985930735930726,0.201271645021645,0.47900432900432893,0.6452197676424785,0.3993506493506493,0.4016233766233766,0.15154220779220776,-0.024188311688311686,-0.04023268398268398,0.41260917669238173,0.744624699549339,-0.12672711571675305
above_threshold_mean_0.7,-0.04734848484848484,0.4990530303030303,0.6237012987012986,1.0,0.48636363636363633,0.4129058441558441,-0.03000541125541125,0.0214556277056277,0.1525703463203463,0.3726731601731601,0.4892652769018719,0.4175324675324675,0.34696969696969693,0.07621753246753246,-0.06726190476190476,-0.07573051948051947,0.4556141236986499,0.5231004763054637,-0.08365716753022452
above_threshold_mean_0.9,-0.10784632034632033,0.17416125541125538,0.2569264069264069,0.48636363636363633,1.0,0.8585227272727272,-0.10181277056277055,-0.08211580086580086,-0.022429653679653674,0.0890151515151515,0.2811996915800008,0.39193722943722936,0.15275974025974023,-0.060687229437229435,-0.1363095238095238,-0.1438582251082251,0.43828215513189195,0.23587725971322163,0.04436528497409327
above_threshold_mean_0.95,-0.12589285714285714,0.12218614718614718,0.20684523809523808,0.4129058441558441,0.8585227272727272,1.0,-0.12175324675324672,-0.10654761904761903,-0.05573593073593073,0.04347943722943722,0.2594732071829316,0.37426948051948045,0.11333874458874457,-0.08538961038961038,-0.15305735930735928,-0.16168831168831166,0.417754604860638,0.1910849534485065,0.08808290155440414
above_quantile_mean_0.3,0.9626893939393937,0.15438311688311687,-0.024269480519480517,-0.03000541125541125,-0.10181277056277055,-0.12175324675324672,1.0,0.9241883116883115,0.754978354978355,0.4826028138528138,-0.2004356119719663,0.16777597402597402,0.2856872294372294,0.4944805194805194,0.6439123376623376,0.6806277056277055,-0.04035098931948338,-0.1157450525848805,-0.41936528497409326
above_quantile_mean_0.5,0.8912608225108224,0.22467532467532464,0.036985930735930726,0.0214556277056277,-0.08211580086580086,-0.10654761904761903,0.9241883116883115,1.0,0.8254870129870129,0.5462391774891774,-0.1628809913703074,0.20121753246753243,0.32551406926406923,0.5238095238095237,0.6385010822510822,0.6673701298701298,-0.01183448478698942,-0.05852247511369368,-0.44073834196891193
above_quantile_mean_0.7,0.7275162337662336,0.378517316017316,0.201271645021645,0.1525703463203463,-0.022429653679653674,-0.05573593073593073,0.754978354978355,0.8254870129870129,1.0,0.711823593073593,-0.02543324449968255,0.27594696969696964,0.4080357142857143,0.5285714285714285,0.5635551948051948,0.5853896103896103,0.06410120249611889,0.09053245456042479,-0.4962219343696028
above_quantile_mean_0.9,0.4577922077922077,0.5711850649350649,0.47900432900432893,0.3726731601731601,0.0890151515151515,0.04347943722943722,0.4826028138528138,0.5462391774891774,0.711823593073593,1.0,0.21967288520523684,0.3969696969696969,0.5003246753246753,0.45884740259740253,0.3923701298701298,0.39899891774891766,0.19390139834060469,0.3288741035542323,-0.4935233160621762
above_quantile_mean_fg_ratio,-0.20002976232569478,0.3970562372689802,0.6452197676424785,0.4892652769018719,0.2811996915800008,0.2594732071829316,-0.2004356119719663,-0.1628809913703074,-0.02543324449968255,0.21967288520523684,1.0,0.19478077356724965,0.18936944495029595,-0.051678188291908164,-0.21231347828617977,-0.2246242508897495,0.3004699886524056,0.663579642356908,0.10157599309153714
patch_aggregation_10,0.1516233766233766,0.3671807359307359,0.3993506493506493,0.4175324675324675,0.39193722943722936,0.37426948051948045,0.16777597402597402,0.20121753246753243,0.27594696969696964,0.3969696969696969,0.19478077356724965,1.0,0.4631493506493506,0.23130411255411254,0.12889610389610387,0.12075216450216449,0.43221596613352664,0.3086173652918339,-0.12942573402417965
patch_aggregation_20,0.26709956709956706,0.4586309523809523,0.4016233766233766,0.34696969696969693,0.15275974025974023,0.11333874458874457,0.2856872294372294,0.32551406926406923,0.4080357142857143,0.5003246753246753,0.18936944495029595,0.4631493506493506,1.0,0.4870400432900432,0.3011904761904762,0.27746212121212116,0.27232855610518447,0.30688416843515814,-0.2264680483592401
patch_aggregation_40,0.47307900432900424,0.3177489177489177,0.15154220779220776,0.07621753246753246,-0.060687229437229435,-0.08538961038961038,0.4944805194805194,0.5238095238095237,0.5285714285714285,0.45884740259740253,-0.051678188291908164,0.23130411255411254,0.4870400432900432,1.0,0.6219967532467532,0.5831709956709955,0.07626066169373504,0.07853548256812201,-0.2479490500863558
patch_aggregation_80,0.6287878787878788,0.18725649350649345,-0.024188311688311686,-0.06726190476190476,-0.1363095238095238,-0.15305735930735928,0.6439123376623376,0.6385010822510822,0.5635551948051948,0.3923701298701298,-0.21231347828617977,0.12889610389610387,0.3011904761904762,0.6219967532467532,1.0,0.871888528138528,-0.03534096715565491,-0.10753944871655603,-0.2530224525043178
patch_aggregation_100,0.6680465367965368,0.17094155844155842,-0.04023268398268398,-0.07573051948051947,-0.1438582251082251,-0.16168831168831166,0.6806277056277055,0.6673701298701298,0.5853896103896103,0.39899891774891766,-0.2246242508897495,0.12075216450216449,0.27746212121212116,0.5831709956709955,0.871888528138528,1.0,-0.055841436226023305,-0.12711915695681542,-0.27288428324697755
