0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,,,,,,0.9974348697394788,0.9878156312625249,0.9542284569138275,0.8333627254509017,0.8652825651302604,0.4974909819639278,0.5408577154308616,0.5873507014028055,0.6657635270541081,0.6886733466933866,0.4115911823647294,0.747943887775551
above_threshold_mean_0.3,,1.0,,,,,,,,,,,,,,,,
above_threshold_mean_0.5,,,1.0,,,,,,,,,,,,,,,
above_threshold_mean_0.7,,,,1.0,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,,
above_quantile_mean_0.3,0.9974348697394788,,,,,,1.0,0.9898997995991982,0.9556392785571141,0.8341643286573146,0.8657635270541081,0.49765130260521034,0.5409859719438878,0.5879599198396793,0.6664368737474948,0.689507014028056,0.41175150300601193,0.7486172344689377
above_quantile_mean_0.5,0.9878156312625249,,,,,,0.9898997995991982,1.0,0.9642324649298596,0.8397114228456913,0.8671422845691381,0.4995110220440881,0.5436472945891783,0.5913587174348697,0.670637274549098,0.6941563126252503,0.4141563126252505,0.7531382765531062
above_quantile_mean_0.7,0.9542284569138275,,,,,,0.9556392785571141,0.9642324649298596,1.0,0.867879759519038,0.8673507014028055,0.5121603206412825,0.558316633266533,0.6092024048096191,0.685819639278557,0.7084729458917834,0.4243046092184368,0.7663006012024046
above_quantile_mean_0.9,0.8333627254509017,,,,,,0.8341643286573146,0.8397114228456913,0.867879759519038,1.0,0.8166092184368736,0.5810180360721442,0.6308296593186372,0.6653627254509017,0.7003607214428856,0.705763527054108,0.46651703406813616,0.7619559118236472
above_quantile_mean_fg_ratio,0.8652825651302604,,,,,,0.8657635270541081,0.8671422845691381,0.8673507014028055,0.8166092184368736,1.0,0.5153987975951903,0.5416112224448897,0.575503006012024,0.6500360721442885,0.6731382765531061,0.4497955911823647,0.7942925851703405
patch_aggregation_10,0.4974909819639278,,,,,,0.49765130260521034,0.4995110220440881,0.5121603206412825,0.5810180360721442,0.5153987975951903,1.0,0.7578997995991983,0.5630460921843686,0.4800160320641282,0.4701883767535069,0.4588216432865731,0.5123366733466933
patch_aggregation_20,0.5408577154308616,,,,,,0.5409859719438878,0.5436472945891783,0.558316633266533,0.6308296593186372,0.5416112224448897,0.7578997995991983,1.0,0.6813466933867734,0.5591663326653306,0.537314629258517,0.4374829659318637,0.5418837675350701
patch_aggregation_40,0.5873507014028055,,,,,,0.5879599198396793,0.5913587174348697,0.6092024048096191,0.6653627254509017,0.575503006012024,0.5630460921843686,0.6813466933867734,1.0,0.7263486973947894,0.6874068136272544,0.402565130260521,0.5902364729458917
patch_aggregation_80,0.6657635270541081,,,,,,0.6664368737474948,0.670637274549098,0.685819639278557,0.7003607214428856,0.6500360721442885,0.4800160320641282,0.5591663326653306,0.7263486973947894,1.0,0.8937875751503004,0.39139078156312623,0.6371623246492986
patch_aggregation_100,0.6886733466933866,,,,,,0.689507014028056,0.6941563126252503,0.7084729458917834,0.705763527054108,0.6731382765531061,0.4701883767535069,0.537314629258517,0.6874068136272544,0.8937875751503004,1.0,0.3909899799599198,0.6579559118236472
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.4115911823647294,,,,,,0.41175150300601193,0.4141563126252505,0.4243046092184368,0.46651703406813616,0.4497955911823647,0.4588216432865731,0.4374829659318637,0.402565130260521,0.39139078156312623,0.3909899799599198,1.0,0.4643046092184368
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.747943887775551,,,,,,0.7486172344689377,0.7531382765531062,0.7663006012024046,0.7619559118236472,0.7942925851703405,0.5123366733466933,0.5418837675350701,0.5902364729458917,0.6371623246492986,0.6579559118236472,0.4643046092184368,1.0
