,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,-0.059930657670260803,0.03422647558542663,,,,1.0,0.9999999999999999,0.9999999958780986,0.9992854174853367,0.14910906300813342,0.8994488890835045,0.9496841226865297,0.9999988131197616,1.0000000000000002,1.0000000000000004,0.15850148496787117,0.15850148496787117,-0.008828746914430141
above_threshold_mean_0.3,-0.059930657670260803,1.0,0.36833037733585344,,,,-0.05993065767026066,-0.05993065767025775,-0.0599265438420261,-0.05758803163494814,-0.10114834005804733,-0.05432663515711835,-0.0621332166800357,-0.059657804176978385,-0.05993065767026062,-0.059930657670260644,-0.07799379739328895,-0.07799379739328895,0.09871931914460771
above_threshold_mean_0.5,0.03422647558542663,0.36833037733585344,1.0,,,,0.03422647558542676,0.03422647558542647,0.03422613527486232,0.03478829262136248,0.12098841235322379,0.0762223151883675,0.04828213100891776,0.034415674628734856,0.03422647558542677,0.034226475585426776,0.08115464429339542,0.08115464429339542,-0.13161475818748722
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,-0.05993065767026066,0.03422647558542676,,,,1.0,1.0000000000000002,0.9999999958780988,0.9992854174853363,0.14910906300813354,0.8994488890835048,0.9496841226865299,0.9999988131197615,0.9999999999999994,1.0,0.15850148496787125,0.15850148496787125,-0.008828746914430145
above_quantile_mean_0.5,0.9999999999999999,-0.05993065767025775,0.03422647558542647,,,,1.0000000000000002,1.0,0.9999999958780987,0.9992854174853373,0.14910906300813018,0.8994488890834998,0.9496841226865292,0.9999988131197614,0.9999999999999996,1.0000000000000002,0.15850148496786398,0.15850148496786398,-0.008828746914434013
above_quantile_mean_0.7,0.9999999958780986,-0.0599265438420261,0.03422613527486232,,,,0.9999999958780988,0.9999999958780987,1.0,0.999288577827179,0.1491034706061303,0.8994410693891354,0.9496948901000024,0.999998820166674,0.9999999958780987,0.9999999958780993,0.1584943136933953,0.1584943136933953,-0.008826194100914994
above_quantile_mean_0.9,0.9992854174853367,-0.05758803163494814,0.03478829262136248,,,,0.9992854174853363,0.9992854174853373,0.999288577827179,1.0,0.14677394663850746,0.8976093975669645,0.9567547267887335,0.9992876418065673,0.9992854174853364,0.9992854174853366,0.15640223916532453,0.15640223916532453,-0.007291430819099603
above_quantile_mean_fg_ratio,0.14910906300813342,-0.10114834005804733,0.12098841235322379,,,,0.14910906300813354,0.14910906300813018,0.1491034706061303,0.14677394663850746,1.0,0.37854332037154653,0.14497656739244982,0.14926644786361332,0.1491090630081335,0.1491090630081335,0.8322169140543726,0.8322169140543726,-0.15313160836210848
patch_aggregation_10,0.8994488890835045,-0.05432663515711835,0.0762223151883675,,,,0.8994488890835048,0.8994488890834998,0.8994410693891354,0.8976093975669645,0.37854332037154653,1.0,0.8798348559949646,0.8996091716909654,0.8994488890835045,0.8994488890835046,0.40129576659718813,0.40129576659718813,-0.028116526398111234
