,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.06833457804331591,0.0784167289021658,,,,1.0,1.0,1.0,0.9996265870052279,0.08289768483943241,0.7796863330843914,0.9824495892457057,1.0,1.0,1.0,0.11575802837938762,0.11575802837938762,0.03248693054518297
above_threshold_mean_0.3,0.06833457804331591,1.0,0.20948469006721435,,,,0.06833457804331591,0.06833457804331591,0.06833457804331591,0.06796116504854369,-0.09895444361463779,0.040702016430171774,0.0619865571321882,0.06833457804331591,0.06833457804331591,0.06833457804331591,-0.09820761762509336,-0.09820761762509336,0.004480955937266617
above_threshold_mean_0.5,0.0784167289021658,0.20948469006721435,1.0,,,,0.0784167289021658,0.0784167289021658,0.0784167289021658,0.07804331590739358,0.07169529499626587,0.09111277072442121,0.0765496639283047,0.0784167289021658,0.0784167289021658,0.0784167289021658,0.05078416728902166,0.05078416728902166,-0.12359970126960419
above_threshold_mean_0.7,,,,1.0,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,0.06833457804331591,0.0784167289021658,,,,1.0,1.0,1.0,0.9996265870052279,0.08289768483943241,0.7796863330843914,0.9824495892457057,1.0,1.0,1.0,0.11575802837938762,0.11575802837938762,0.03248693054518297
above_quantile_mean_0.5,1.0,0.06833457804331591,0.0784167289021658,,,,1.0,1.0,1.0,0.9996265870052279,0.08289768483943241,0.7796863330843914,0.9824495892457057,1.0,1.0,1.0,0.11575802837938762,0.11575802837938762,0.03248693054518297
above_quantile_mean_0.7,1.0,0.06833457804331591,0.0784167289021658,,,,1.0,1.0,1.0,0.9996265870052279,0.08289768483943241,0.7796863330843914,0.9824495892457057,1.0,1.0,1.0,0.11575802837938762,0.11575802837938762,0.03248693054518297
above_quantile_mean_0.9,0.9996265870052279,0.06796116504854369,0.07804331590739358,,,,0.9996265870052279,0.9996265870052279,0.9996265870052279,1.0,0.08327109783420464,0.7800597460791636,0.982823002240478,0.9996265870052279,0.9996265870052279,0.9996265870052279,0.11613144137415982,0.11613144137415982,0.03286034353995519
above_quantile_mean_fg_ratio,0.08289768483943241,-0.09895444361463779,0.07169529499626587,,,,0.08289768483943241,0.08289768483943241,0.08289768483943241,0.08327109783420464,1.0,0.2763256161314414,0.08924570575056012,0.08289768483943241,0.08289768483943241,0.08289768483943241,0.6579536967886482,0.6579536967886482,0.05937266616878267
patch_aggregation_10,0.7796863330843914,0.040702016430171774,0.09111277072442121,,,,0.7796863330843914,0.7796863330843914,0.7796863330843914,0.7800597460791636,0.2763256161314414,1.0,0.7845407020164302,0.7796863330843914,0.7796863330843914,0.7796863330843914,0.292755787901419,0.292755787901419,0.05115758028379388
patch_aggregation_20,0.9824495892457057,0.0619865571321882,0.0765496639283047,,,,0.9824495892457057,0.9824495892457057,0.9824495892457057,0.982823002240478,0.08924570575056012,0.7845407020164302,1.0,0.9824495892457057,0.9824495892457057,0.9824495892457057,0.12509335324869306,0.12509335324869306,0.03883495145631068
patch_aggregation_40,1.0,0.06833457804331591,0.0784167289021658,,,,1.0,1.0,1.0,0.9996265870052279,0.08289768483943241,0.7796863330843914,0.9824495892457057,1.0,1.0,1.0,0.11575802837938762,0.11575802837938762,0.03248693054518297
patch_aggregation_80,1.0,0.06833457804331591,0.0784167289021658,,,,1.0,1.0,1.0,0.9996265870052279,0.08289768483943241,0.7796863330843914,0.9824495892457057,1.0,1.0,1.0,0.11575802837938762,0.11575802837938762,0.03248693054518297
patch_aggregation_100,1.0,0.06833457804331591,0.0784167289021658,,,,1.0,1.0,1.0,0.9996265870052279,0.08289768483943241,0.7796863330843914,0.9824495892457057,1.0,1.0,1.0,0.11575802837938762,0.11575802837938762,0.03248693054518297
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.11575802837938762,-0.09820761762509336,0.05078416728902166,,,,0.11575802837938762,0.11575802837938762,0.11575802837938762,0.11613144137415982,0.6579536967886482,0.292755787901419,0.12509335324869306,0.11575802837938762,0.11575802837938762,0.11575802837938762,1.0,1.0,0.11165048543689321
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.11575802837938762,-0.09820761762509336,0.05078416728902166,,,,0.11575802837938762,0.11575802837938762,0.11575802837938762,0.11613144137415982,0.6579536967886482,0.292755787901419,0.12509335324869306,0.11575802837938762,0.11575802837938762,0.11575802837938762,1.0,1.0,0.11165048543689321
gmm_normalized_score,0.03248693054518297,0.004480955937266617,-0.12359970126960419,,,,0.03248693054518297,0.03248693054518297,0.03248693054518297,0.03286034353995519,0.05937266616878267,0.05115758028379388,0.03883495145631068,0.03248693054518297,0.03248693054518297,0.03248693054518297,0.11165048543689321,0.11165048543689321,1.0
