,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.47545258442673594,0.44790647756796137,0.3917955896059485,,,0.984988988988989,0.9582342342342343,0.8967767767767768,0.765041041041041,0.7352592592592593,0.5458258258258258,0.5753953953953954,0.6184624624624625,0.6557437437437438,0.6751471471471472,0.6076356356356356,0.836940940940941,-0.3794754754754755
above_threshold_mean_0.3,0.47545258442673594,1.0,0.7177325871450897,0.45358739753467026,,,0.47480793010252426,0.48230353814553206,0.5140277382121723,0.622409745962244,0.27427238650318775,0.8166829332692385,0.7704199763627686,0.6920844658107366,0.6108299925111871,0.5859086973938364,0.6181294014120434,0.41292511904232926,-0.38101272796178876
above_threshold_mean_0.5,0.44790647756796137,0.7177325871450897,1.0,0.5675035066949866,,,0.4470767218513572,0.45383537161276677,0.4830022498836321,0.578221542525104,0.20724837478589292,0.7439218294665002,0.6992066798315928,0.6408777474510052,0.5805371398737668,0.5596919395746586,0.5632907637873719,0.3630253622560403,-0.38447840685917267
above_threshold_mean_0.7,0.3917955896059485,0.45358739753467026,0.5675035066949866,1.0,,,0.393826230280095,0.4001070491094316,0.41344001539626896,0.44116062180845383,0.32869618540194906,0.48140351237787493,0.4665987251372958,0.45148698058550846,0.43354178393026105,0.42549005753626185,0.4415384154222485,0.3693089988848775,-0.2273687899021001
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,,,
above_quantile_mean_0.3,0.984988988988989,0.47480793010252426,0.4470767218513572,0.393826230280095,,,1.0,0.9711711711711712,0.906078078078078,0.7696976976976978,0.7351671671671671,0.5464064064064065,0.5768568568568568,0.620932932932933,0.6594074074074074,0.6792352352352352,0.6096256256256256,0.8348068068068069,-0.3807047047047047
above_quantile_mean_0.5,0.9582342342342343,0.48230353814553206,0.45383537161276677,0.4001070491094316,,,0.9711711711711712,1.0,0.9309589589589591,0.786962962962963,0.7287927927927927,0.5554154154154154,0.5868908908908909,0.6326086086086087,0.6731011011011011,0.6927847847847848,0.6184184184184184,0.830986986986987,-0.38727127127127126
above_quantile_mean_0.7,0.8967767767767768,0.5140277382121723,0.4830022498836321,0.41344001539626896,,,0.906078078078078,0.9309589589589591,1.0,0.8438318318318317,0.6975495495495495,0.5897977977977978,0.622082082082082,0.6697537537537538,0.709013013013013,0.724980980980981,0.6472352352352353,0.8120520520520521,-0.4078238238238238
above_quantile_mean_0.9,0.765041041041041,0.622409745962244,0.578221542525104,0.44116062180845383,,,0.7696976976976978,0.786962962962963,0.8438318318318317,1.0,0.5846086086086086,0.693017017017017,0.7241321321321321,0.758102102102102,0.7586666666666667,0.7566006006006005,0.7232272272272272,0.708920920920921,-0.44347947947947947
