,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.02090173811612505,-0.0413311096758023,,,,1.0,1.0,1.0,1.0,0.45770005687678944,0.9189688912882111,0.998661949427858,0.9999691515718239,1.0,1.0,0.4858665453326602,0.4858665453326602,0.5072734809559156
above_threshold_mean_0.3,0.02090173811612505,1.0,0.3344066015636297,,,,0.02090173811612505,0.02090173811612505,0.02090173811612505,0.02090173811612505,0.07609728823036063,0.02800844475721323,0.01508680940491454,0.019968573163795512,0.02090173811612505,0.02090173811612505,0.16770619843838233,0.16770619843838233,-0.1421399169020466
above_threshold_mean_0.5,-0.0413311096758023,0.3344066015636297,1.0,,,,-0.0413311096758023,-0.0413311096758023,-0.0413311096758023,-0.0413311096758023,-0.1299277953978001,-0.05431829793797538,-0.045923669420531554,-0.04187866927592955,-0.0413311096758023,-0.0413311096758023,-0.02108305392920123,-0.02108305392920123,-0.20814398503851234
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,0.02090173811612505,-0.0413311096758023,,,,1.0,1.0,1.0,1.0,0.45770005687678944,0.9189688912882111,0.998661949427858,0.9999691515718239,1.0,1.0,0.4858665453326602,0.4858665453326602,0.5072734809559156
above_quantile_mean_0.5,1.0,0.02090173811612505,-0.0413311096758023,,,,1.0,1.0,1.0,1.0,0.45770005687678944,0.9189688912882111,0.998661949427858,0.9999691515718239,1.0,1.0,0.4858665453326602,0.4858665453326602,0.5072734809559156
above_quantile_mean_0.7,1.0,0.02090173811612505,-0.0413311096758023,,,,1.0,1.0,1.0,1.0,0.45770005687678944,0.9189688912882111,0.998661949427858,0.9999691515718239,1.0,1.0,0.4858665453326602,0.4858665453326602,0.5072734809559156
above_quantile_mean_0.9,1.0,0.02090173811612505,-0.0413311096758023,,,,1.0,1.0,1.0,1.0,0.45770005687678944,0.9189688912882111,0.998661949427858,0.9999691515718239,1.0,1.0,0.4858665453326602,0.4858665453326602,0.5072734809559156
above_quantile_mean_fg_ratio,0.45770005687678944,0.07609728823036063,-0.1299277953978001,,,,0.45770005687678944,0.45770005687678944,0.45770005687678944,0.45770005687678944,1.0,0.669420531556978,0.4721024167815449,0.4580856622289917,0.45770005687678944,0.45770005687678944,0.7615947156495388,0.7615947156495388,0.46934533851329857
patch_aggregation_10,0.9189688912882111,0.02800844475721323,-0.05431829793797538,,,,0.9189688912882111,0.9189688912882111,0.9189688912882111,0.9189688912882111,0.669420531556978,1.0,0.9255010459545179,0.9191963984460104,0.9189688912882111,0.9189688912882111,0.6301760488070867,0.6301760488070867,0.5419471142259454
patch_aggregation_20,0.998661949427858,0.01508680940491454,-0.045923669420531554,,,,0.998661949427858,0.998661949427858,0.998661949427858,0.998661949427858,0.4721024167815449,0.9255010459545179,1.0,0.9987236462842104,0.998661949427858,0.998661949427858,0.4985645785450717,0.4985645785450717,0.5132580760220952
patch_aggregation_40,0.9999691515718239,0.019968573163795512,-0.04187866927592955,,,,0.9999691515718239,0.9999691515718239,0.9999691515718239,0.9999691515718239,0.4580856622289917,0.9191963984460104,0.9987236462842104,1.0,0.9999691515718239,0.9999691515718239,0.48602464413670177,0.48602464413670177,0.5083146154068618
patch_aggregation_80,1.0,0.02090173811612505,-0.0413311096758023,,,,1.0,1.0,1.0,1.0,0.45770005687678944,0.9189688912882111,0.998661949427858,0.9999691515718239,1.0,1.0,0.4858665453326602,0.4858665453326602,0.5072734809559156
patch_aggregation_100,1.0,0.02090173811612505,-0.0413311096758023,,,,1.0,1.0,1.0,1.0,0.45770005687678944,0.9189688912882111,0.998661949427858,0.9999691515718239,1.0,1.0,0.4858665453326602,0.4858665453326602,0.5072734809559156
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.4858665453326602,0.16770619843838233,-0.02108305392920123,,,,0.4858665453326602,0.4858665453326602,0.4858665453326602,0.4858665453326602,0.7615947156495388,0.6301760488070867,0.4985645785450717,0.48602464413670177,0.4858665453326602,0.4858665453326602,1.0,1.0,0.4105883781985283
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.4858665453326602,0.16770619843838233,-0.02108305392920123,,,,0.4858665453326602,0.4858665453326602,0.4858665453326602,0.4858665453326602,0.7615947156495388,0.6301760488070867,0.4985645785450717,0.48602464413670177,0.4858665453326602,0.4858665453326602,1.0,1.0,0.4105883781985283
gmm_normalized_score,0.5072734809559156,-0.1421399169020466,-0.20814398503851234,,,,0.5072734809559156,0.5072734809559156,0.5072734809559156,0.5072734809559156,0.46934533851329857,0.5419471142259454,0.5132580760220952,0.5083146154068618,0.5072734809559156,0.5072734809559156,0.4105883781985283,0.4105883781985283,1.0
