,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.418539239912137,0.34513641422843044,0.27577299289961565,0.17731059691786868,0.13307216307817754,0.9998701320613955,0.9975170331572865,0.9751019793819379,0.8263695363244268,0.36405212209417986,0.3850940132871495,0.46941119409287624,0.5580331005979251,0.6317337941214308,0.6625033067237034,0.3986882198412599,0.3986882198412599,0.9125410989854863
above_threshold_mean_0.3,0.418539239912137,1.0,0.9717993854251031,0.8911614862429598,0.641946350493487,0.46156597535639315,0.4181563676511612,0.4296123330433688,0.4717246632133287,0.5949994379562071,0.5212447834340541,0.5909473420214044,0.7272316789835689,0.8042023295853182,0.7970101245562989,0.7801400174018263,0.7560916040243986,0.7560916040243986,0.37190434131145333
above_threshold_mean_0.5,0.34513641422843044,0.9717993854251031,1.0,0.9596214663495726,0.7151644944602431,0.519360250866814,0.34407959164694707,0.354007277732381,0.39194706122097617,0.5066537376795583,0.5269499599324082,0.5564238427398911,0.6906397495418929,0.7478849640183232,0.7228911583800662,0.7008905411997172,0.729935147172644,0.729935147172644,0.34379704743629663
above_threshold_mean_0.7,0.27577299289961565,0.8911614862429598,0.9596214663495726,1.0,0.8002475625225469,0.5778198298286467,0.2742320866079433,0.2820670920304408,0.31378954796110764,0.4122655786268861,0.4959951885391133,0.5034803222752835,0.6228874325444191,0.6543077936934553,0.61761691672894,0.5957645042001788,0.6556008540722396,0.6556008540722396,0.3172084214872162
above_threshold_mean_0.9,0.17731059691786868,0.641946350493487,0.7151644944602431,0.8002475625225469,1.0,0.7621086623738355,0.17567431118431143,0.18061510331088315,0.2022224688472545,0.2662937580064722,0.3536128043766186,0.34648927620934056,0.4170605567042589,0.4373008170979006,0.40961447525415207,0.3960616497569576,0.43470760893660954,0.43470760893660954,0.21940552665938728
above_threshold_mean_0.95,0.13307216307817754,0.46156597535639315,0.519360250866814,0.5778198298286467,0.7621086623738355,1.0,0.13218645642471283,0.13545329362284256,0.1499348341505521,0.18445926441427488,0.2141212495598625,0.20693411671869177,0.27228721308638015,0.29427190710117856,0.2761901776871311,0.26632359586556925,0.2916182349149991,0.2916182349149991,0.15908360364337337
above_quantile_mean_0.3,0.9998701320613955,0.4181563676511612,0.34407959164694707,0.2742320866079433,0.17567431118431143,0.13218645642471283,1.0,0.9982352773652114,0.9767773737455246,0.8291284402916737,0.3574995302606414,0.3835565795781776,0.46864479846881946,0.5573793442291459,0.6313699023272616,0.6624302530161791,0.39456748743634806,0.39456748743634806,0.9112225895936035
above_quantile_mean_0.5,0.9975170331572865,0.4296123330433688,0.354007277732381,0.2820670920304408,0.18061510331088315,0.13545329362284256,0.9982352773652114,1.0,0.9862084566874233,0.8471381255422151,0.35796574311191276,0.3913046335171955,0.4786924386804843,0.5693346570017811,0.6452738777694292,0.6768974049867788,0.4003322243311192,0.4003322243311192,0.8976230874347564
above_quantile_mean_0.7,0.9751019793819379,0.4717246632133287,0.39194706122097617,0.31378954796110764,0.2022224688472545,0.1499348341505521,0.9767773737455246,0.9862084566874233,1.0,0.9055490880832369,0.3735858989071026,0.4255690743878914,0.5195773549319177,0.6168740711940851,0.6976310374431501,0.7300490539626272,0.4317468685333923,0.4317468685333923,0.7957735116065505
above_quantile_mean_0.9,0.8263695363244268,0.5949994379562071,0.5066537376795583,0.4122655786268861,0.2662937580064722,0.18445926441427488,0.8291284402916737,0.8471381255422151,0.9055490880832369,1.0,0.4202699677453544,0.5363634790443828,0.6470373916069196,0.7588624894139576,0.839233216358451,0.8651194785743531,0.5280447594545661,0.5280447594545661,0.4116763820657552
above_quantile_mean_fg_ratio,0.36405212209417986,0.5212447834340541,0.5269499599324082,0.4959951885391133,0.3536128043766186,0.2141212495598625,0.3574995302606414,0.35796574311191276,0.3735858989071026,0.4202699677453544,1.0,0.5949093012452077,0.6165604387052661,0.6340171232188532,0.6019519181983883,0.5743363454631695,0.8598667741893844,0.8598667741893844,0.27414041160571784
patch_aggregation_10,0.3850940132871495,0.5909473420214044,0.5564238427398911,0.5034803222752835,0.34648927620934056,0.20693411671869177,0.3835565795781776,0.3913046335171955,0.4255690743878914,0.5363634790443828,0.5949093012452077,1.0,0.8738511963092707,0.7721379143784598,0.6549882151745879,0.6180067908031903,0.640454877772798,0.640454877772798,0.17685905176087507
patch_aggregation_20,0.46941119409287624,0.7272316789835689,0.6906397495418929,0.6228874325444191,0.4170605567042589,0.27228721308638015,0.46864479846881946,0.4786924386804843,0.5195773549319177,0.6470373916069196,0.6165604387052661,0.8738511963092707,1.0,0.9060258830176617,0.7881462635670766,0.7501092313952803,0.704931064963918,0.704931064963918,0.21491472055372207
patch_aggregation_40,0.5580331005979251,0.8042023295853182,0.7478849640183232,0.6543077936934553,0.4373008170979006,0.29427190710117856,0.5573793442291459,0.5693346570017811,0.6168740711940851,0.7588624894139576,0.6340171232188532,0.7721379143784598,0.9060258830176617,1.0,0.9336963101246376,0.8954749896725557,0.779640309395645,0.779640309395645,0.2807901972941538
patch_aggregation_80,0.6317337941214308,0.7970101245562989,0.7228911583800662,0.61761691672894,0.40961447525415207,0.2761901776871311,0.6313699023272616,0.6452738777694292,0.6976310374431501,0.839233216358451,0.6019519181983883,0.6549882151745879,0.7881462635670766,0.9336963101246376,1.0,0.988586648783597,0.7584748729700185,0.7584748729700185,0.35719179768915055
patch_aggregation_100,0.6625033067237034,0.7801400174018263,0.7008905411997172,0.5957645042001788,0.3960616497569576,0.26632359586556925,0.6624302530161791,0.6768974049867788,0.7300490539626272,0.8651194785743531,0.5743363454631695,0.6180067908031903,0.7501092313952803,0.8954749896725557,0.988586648783597,1.0,0.7253526978723666,0.7253526978723666,0.3934100179998506
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.3986882198412599,0.7560916040243986,0.729935147172644,0.6556008540722396,0.43470760893660954,0.2916182349149991,0.39456748743634806,0.4003322243311192,0.4317468685333923,0.5280447594545661,0.8598667741893844,0.640454877772798,0.704931064963918,0.779640309395645,0.7584748729700185,0.7253526978723666,1.0,1.0,0.3115826680851673
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.3986882198412599,0.7560916040243986,0.729935147172644,0.6556008540722396,0.43470760893660954,0.2916182349149991,0.39456748743634806,0.4003322243311192,0.4317468685333923,0.5280447594545661,0.8598667741893844,0.640454877772798,0.704931064963918,0.779640309395645,0.7584748729700185,0.7253526978723666,1.0,1.0,0.3115826680851673
gmm_normalized_score,0.9125410989854863,0.37190434131145333,0.34379704743629663,0.3172084214872162,0.21940552665938728,0.15908360364337337,0.9112225895936035,0.8976230874347564,0.7957735116065505,0.4116763820657552,0.27414041160571784,0.17685905176087507,0.21491472055372207,0.2807901972941538,0.35719179768915055,0.3934100179998506,0.3115826680851673,0.3115826680851673,1.0
