,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.05539429124334785,0.1574746008708273,,,,1.0,1.0,1.0,1.0,0.31922270601515884,0.9394452507660055,0.9979841960974036,0.9997581035316885,1.0,1.0,0.028543783260764392,0.028543783260764392,0.023786486050636994
above_threshold_mean_0.3,0.05539429124334785,1.0,0.31575552330269313,,,,0.05539429124334785,0.05539429124334785,0.05539429124334785,0.05539429124334785,0.18150298338977583,0.13126915013707466,0.05144331559425899,0.04942751169166264,0.05539429124334785,0.05539429124334785,0.29204966940815996,0.29204966940815996,-0.1720690211256249
above_threshold_mean_0.5,0.1574746008708273,0.31575552330269313,1.0,,,,0.1574746008708273,0.1574746008708273,0.1574746008708273,0.1574746008708273,-0.057893888082567325,0.07281083696178035,0.1432027092404451,0.15715207224641187,0.1574746008708273,0.1574746008708273,-0.03999354942751169,-0.03999354942751169,-0.16755362038380905
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,0.05539429124334785,0.1574746008708273,,,,1.0,1.0,1.0,1.0,0.31922270601515884,0.9394452507660055,0.9979841960974036,0.9997581035316885,1.0,1.0,0.028543783260764392,0.028543783260764392,0.023786486050636994
above_quantile_mean_0.5,1.0,0.05539429124334785,0.1574746008708273,,,,1.0,1.0,1.0,1.0,0.31922270601515884,0.9394452507660055,0.9979841960974036,0.9997581035316885,1.0,1.0,0.028543783260764392,0.028543783260764392,0.023786486050636994
above_quantile_mean_0.7,1.0,0.05539429124334785,0.1574746008708273,,,,1.0,1.0,1.0,1.0,0.31922270601515884,0.9394452507660055,0.9979841960974036,0.9997581035316885,1.0,1.0,0.028543783260764392,0.028543783260764392,0.023786486050636994
above_quantile_mean_0.9,1.0,0.05539429124334785,0.1574746008708273,,,,1.0,1.0,1.0,1.0,0.31922270601515884,0.9394452507660055,0.9979841960974036,0.9997581035316885,1.0,1.0,0.028543783260764392,0.028543783260764392,0.023786486050636994
above_quantile_mean_fg_ratio,0.31922270601515884,0.18150298338977583,-0.057893888082567325,,,,0.31922270601515884,0.31922270601515884,0.31922270601515884,0.31922270601515884,1.0,0.42864054184808903,0.3201902918884051,0.31833575229801647,0.31922270601515884,0.31922270601515884,0.698516368327689,0.698516368327689,-0.18585711981938396
patch_aggregation_10,0.9394452507660055,0.13126915013707466,0.07281083696178035,,,,0.9394452507660055,0.9394452507660055,0.9394452507660055,0.9394452507660055,0.42864054184808903,1.0,0.9417835832930173,0.9395258829221094,0.9394452507660055,0.9394452507660055,0.15795839380745041,0.15795839380745041,-0.033542976939203356
patch_aggregation_20,0.9979841960974036,0.05144331559425899,0.1432027092404451,,,,0.9979841960974036,0.9979841960974036,0.9979841960974036,0.9979841960974036,0.3201902918884051,0.9417835832930173,1.0,0.9983873568779229,0.9979841960974036,0.9979841960974036,0.02862441541686825,0.02862441541686825,0.023786486050636994
patch_aggregation_40,0.9997581035316885,0.04942751169166264,0.15715207224641187,,,,0.9997581035316885,0.9997581035316885,0.9997581035316885,0.9997581035316885,0.31833575229801647,0.9395258829221094,0.9983873568779229,1.0,0.9997581035316885,0.9997581035316885,0.029350104821802937,0.029350104821802937,0.02943073697790679
patch_aggregation_80,1.0,0.05539429124334785,0.1574746008708273,,,,1.0,1.0,1.0,1.0,0.31922270601515884,0.9394452507660055,0.9979841960974036,0.9997581035316885,1.0,1.0,0.028543783260764392,0.028543783260764392,0.023786486050636994
patch_aggregation_100,1.0,0.05539429124334785,0.1574746008708273,,,,1.0,1.0,1.0,1.0,0.31922270601515884,0.9394452507660055,0.9979841960974036,0.9997581035316885,1.0,1.0,0.028543783260764392,0.028543783260764392,0.023786486050636994
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.028543783260764392,0.29204966940815996,-0.03999354942751169,,,,0.028543783260764392,0.028543783260764392,0.028543783260764392,0.028543783260764392,0.698516368327689,0.15795839380745041,0.02862441541686825,0.029350104821802937,0.028543783260764392,0.028543783260764392,1.0,1.0,-0.1778745363651024
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.028543783260764392,0.29204966940815996,-0.03999354942751169,,,,0.028543783260764392,0.028543783260764392,0.028543783260764392,0.028543783260764392,0.698516368327689,0.15795839380745041,0.02862441541686825,0.029350104821802937,0.028543783260764392,0.028543783260764392,1.0,1.0,-0.1778745363651024
gmm_normalized_score,0.023786486050636994,-0.1720690211256249,-0.16755362038380905,,,,0.023786486050636994,0.023786486050636994,0.023786486050636994,0.023786486050636994,-0.18585711981938396,-0.033542976939203356,0.023786486050636994,0.02943073697790679,0.023786486050636994,0.023786486050636994,-0.1778745363651024,-0.1778745363651024,1.0
