,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.7388518804672292,-0.4339201901415576,-0.3901295102461468,-0.44127415537071685,-0.3177123913772982,0.9839178357862054,0.9673879008714897,0.9362564753604612,0.7197139544398945,0.6443879644957896,0.038722565863803404,0.1961130072524667,0.5675708984172831,0.7739532784255492,0.7802797630110908,0.3779275438972393,0.629587211986425,-0.09656500320206941
above_threshold_mean_0.3,0.7388518804672292,1.0,-0.5001076552675282,-0.3425061563392467,-0.31417118568943964,-0.18771913582011795,0.8000643322609153,0.8213735799996431,0.7893270447761489,0.5297392552854613,0.45001680551746415,0.0032116644278189486,0.1826250147547781,0.6396769946535514,0.8372243229570395,0.8362921266306214,0.5710031773888489,0.4975828873491183,-0.0532304615639494
above_threshold_mean_0.5,-0.4339201901415576,-0.5001076552675282,1.0,0.7677034078743514,0.3160451517590699,0.23092393466410707,-0.4157027098916642,-0.3759090404564713,-0.23522709561944646,0.2525539594629488,0.14428224306289428,0.2673344476273228,0.35281407385451113,-0.34095634503083444,-0.485357882330214,-0.4289769943006048,0.00777037516372067,0.09111459598689002,0.13662952560182376
above_threshold_mean_0.7,-0.3901295102461468,-0.3425061563392467,0.7677034078743514,1.0,0.5895871644168709,0.45881908660547116,-0.3768770388699509,-0.3545392651106223,-0.24893475089689213,0.24939788623984832,0.22719813397134636,0.45678588340491283,0.33696426231172144,-0.48091296093048785,-0.5809093844126223,-0.4936627992535704,0.11617792288611932,0.075996114283647,0.13603703058585892
above_threshold_mean_0.9,-0.44127415537071685,-0.31417118568943964,0.3160451517590699,0.5895871644168709,1.0,0.9646710943698836,-0.45045431219451415,-0.44789638508037877,-0.4069361070960549,-0.12661220531613915,-0.10653418015375458,0.5570793252352607,0.29935734983796547,-0.6839037719533512,-0.5010844147599248,-0.46468566943988143,0.09166579443269035,-0.0984761129106918,-0.045134924399052624
above_threshold_mean_0.95,-0.3177123913772982,-0.18771913582011795,0.23092393466410707,0.45881908660547116,0.9646710943698836,1.0,-0.32512966980544444,-0.31836655777229034,-0.28775187837211424,-0.06664772095823104,-0.051273111208458254,0.5662365835657707,0.34630838928800317,-0.5991057070226361,-0.3448540149584838,-0.31229697648892724,0.17469563717745518,0.0024169642876064037,-0.1032404517570501
above_quantile_mean_0.3,0.9839178357862054,0.8000643322609153,-0.4157027098916642,-0.3768770388699509,-0.45045431219451415,-0.32512966980544444,1.0,0.9951522055068883,0.9703976339672263,0.7483730837613155,0.6762512948947514,0.054391160117897346,0.24703217521214274,0.6277259141426833,0.8293942153518793,0.838008549418034,0.4242621572990009,0.6788229326675518,-0.07753557467332264
above_quantile_mean_0.5,0.9673879008714897,0.8213735799996431,-0.3759090404564713,-0.3545392651106223,-0.44789638508037877,-0.31836655777229034,0.9951522055068883,1.0,0.9859454050383478,0.7739347087254327,0.6808156531954951,0.055265112547870573,0.284902435201089,0.6511972152674398,0.8404501495059528,0.8496532790508892,0.46336570882270156,0.688685724710882,-0.0520568171734881
above_quantile_mean_0.7,0.9362564753604612,0.7893270447761489,-0.23522709561944646,-0.24893475089689213,-0.4069361070960549,-0.28775187837211424,0.9703976339672263,0.9859454050383478,1.0,0.8522984757737943,0.7063242910863371,0.09759243120928085,0.3667791165022302,0.6400378255055917,0.8006555497610784,0.8168829895642767,0.505695767137053,0.7064766934099944,-0.011870770545631185
above_quantile_mean_0.9,0.7197139544398945,0.5297392552854613,0.2525539594629488,0.24939788623984832,-0.12661220531613915,-0.06664772095823104,0.7483730837613155,0.7739347087254327,0.8522984757737943,1.0,0.8311890132873471,0.3125327052458405,0.5693197892686598,0.37853437869784623,0.487907210766589,0.5471811625435725,0.49802459289786205,0.7656124754423664,0.040179825219913784
