uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
Volvox_tertius_073,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.07715345622485426,0.6427455225093316,0.7775584898868644,0.880622429451398,0.9633253419754613,0.9823138250904586,0.10328053918402173,0.13650792158799166,0.21104158196021647,0.5146827495691827,0.8825293888257035,0.9650775539285017,0.8952427623128659,0.779948823042212,0.6021312038439682,0.5301942895560688,0.6409704883345988,0.6409704883345988,
Colsterium_ehrenbergii_065,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.05045844250582757,0.621232087062575,0.785215256798668,0.8826995187288679,0.9654143944468441,0.9826940248897684,0.06476140793728836,0.08143998842798905,0.11666779039347489,0.26170391033923085,0.8754497610633502,0.9875963112781441,0.9342815498285142,0.6692239688465415,0.3131378950291505,0.22792371874427408,0.6307798478830681,0.6307798478830681,
Peridinium_spec_046,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.19045953505281057,0.7142600195230485,0.8110633825341244,0.8934832839125733,0.9664833295945802,0.9831887278346655,0.2664655818271239,0.365975892673151,0.5801985990707924,0.9267655118936277,0.977533490995152,0.9940642408311854,0.9741124354744799,0.8678307340890744,0.595356714710649,0.5243727775074406,0.7894499393655803,0.7894499393655803,
Cylindrocystis_brebissonii_065,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.04709830043300356,0.6253580387428312,0.7597221198126072,0.8734631544584059,0.9637580071514588,0.9825008938325134,0.06339970639454133,0.08340694917260784,0.12787183822969211,0.3337880537051793,0.6614624339699691,0.9068955866654684,0.7239550749212396,0.5082955529872786,0.3921902319664985,0.30406194781062085,0.4750947003572182,0.4750947003572182,
Lepocinclis_spirogyroides_014,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.0426557497487422,0.5893850936389503,0.7576194579975312,0.8713610405365976,0.9622334669931927,0.9821546227731868,0.0542794891500221,0.06656300968972724,0.09081165360801449,0.18627781907540775,0.8302066609903234,0.8373497741659135,0.5900692497839397,0.2700074332047858,0.1232691834836205,0.09478168437045144,0.45528487162008713,0.45528487162008713,
Pleurotaenium_ehrenbergii_003,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.1320412846546708,0.6203031152287656,0.7554552648682514,0.8713558448730593,0.9635661681633408,0.9824985880094244,0.1816941840325382,0.24418140382106301,0.3768289700731178,0.7272905307106744,0.7720042249231606,0.9724956704292947,0.9001289248064711,0.7603888772935988,0.4817737261679628,0.43741286745457847,0.5513435779393469,0.5513435779393469,
Cylindrocystis_brebissonii_042,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.038008392725766046,0.6498416609442274,0.7786490943067647,0.8806004806113622,0.9658719269170815,0.9831431465586079,0.050657692227336966,0.06587011991768596,0.0992958990022193,0.25637513416572366,0.7660891286490509,0.9202078934365452,0.7232876579649904,0.5086420708913237,0.3037593578434312,0.23531213467376683,0.544949103539751,0.544949103539751,
Pleurotaenium_ehrenbergii_083,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.07846534403282375,0.5883759165604068,0.7471813245421556,0.8674548548673073,0.9626676325313592,0.982681257423729,0.1071372607413635,0.14290480286829346,0.2204675611047421,0.4943518687976464,0.7485445483655343,0.9646857103766022,0.824150376477379,0.5331636850607309,0.3334999072595472,0.259662714451197,0.5095092737395621,0.5095092737395621,
Colsterium_ehrenbergii_100,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.0567921211134093,0.6056021100169484,0.7612624076830783,0.87676295490954,0.9643881273705464,0.9825362918975384,0.07508166385437948,0.0974868151223055,0.1463156997482878,0.3482991857668997,0.7344078642617795,0.9154123747752889,0.7481143223630624,0.48959851834372825,0.2346339011705515,0.1778738083192778,0.46300204482624746,0.46300204482624746,
Peridinium_spec_044,joint_noise_wormbodies_fgbg_protists_dropout_pu_1_00,0.09252306699703537,0.7193824134059864,0.8185804663302869,0.8958095375411294,0.9664505526763585,0.9828392410628487,0.12518046458269996,0.16610652001888057,0.2583813806813934,0.6598775323479277,0.9586445546699934,0.9845673046760061,0.9629201680846566,0.8974085978658894,0.6397122722282294,0.5374085055311743,0.7645469735116299,0.7645469735116299,
