,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.8119637589549094,0.8474894648124737,0.8345743784239359,0.8169563843236409,0.7972798145806995,0.9989348925410872,0.9945575221238938,0.9817973029919933,0.9470501474926254,0.8335840707964601,0.8148714707121787,0.7753139485882848,0.8631721449641804,0.9102149178255373,0.9113095238095238,0.831602402022756,0.8373788453434471,0.14021704820513634
above_threshold_mean_0.3,0.8119637589549094,1.0,0.9628150021070375,0.9443984407922461,0.9358449220396123,0.9155077960387695,0.8297366203118416,0.853066793088917,0.8884070796460177,0.9377865571007163,0.9422566371681416,0.8151243152128108,0.8415497260851243,0.874050779603877,0.8217804466919512,0.8260071639275179,0.9445775389801938,0.9505246523388117,0.2777432491565769
above_threshold_mean_0.5,0.8474894648124737,0.9628150021070375,1.0,0.9853128950695322,0.9474884112937211,0.9300052675937631,0.8593257479983144,0.8741887905604719,0.8986451748841129,0.954217235566793,0.9735967130214918,0.845566793088917,0.8608733670459334,0.8850021070375053,0.8350400337126,0.8381721449641804,0.9590981879477455,0.9692172355667931,0.305431733821001
above_threshold_mean_0.7,0.8345743784239359,0.9443984407922461,0.9853128950695322,1.0,0.9734882005899705,0.9555351875263379,0.8482954066582385,0.8655067425200168,0.8927296670880742,0.9524610198061525,0.9822513695743784,0.8626032448377581,0.8889633375474083,0.902574799831437,0.817433628318584,0.8258301727770754,0.9821439106616098,0.983043615676359,0.30707904382362505
above_threshold_mean_0.9,0.8169563843236409,0.9358449220396123,0.9474884112937211,0.9734882005899705,1.0,0.9927876106194691,0.8329593341761483,0.8534471133586178,0.8855056890012643,0.9412420986093553,0.9691297935103245,0.8467572692793932,0.873823219553308,0.8965623683101559,0.8079635482511589,0.8191866835229668,0.9695227560050569,0.9694195111672987,0.29010669155899166
above_threshold_mean_0.95,0.7972798145806995,0.9155077960387695,0.9300052675937631,0.9555351875263379,0.9927876106194691,1.0,0.8130720606826801,0.833610408765276,0.8657090181205226,0.9225579435313949,0.9609270965023178,0.8225705857564265,0.8486799410029499,0.8732975136957438,0.79326801517067,0.8032269279393173,0.9479403708386009,0.9531458069953646,0.292167635932845
above_quantile_mean_0.3,0.9989348925410872,0.8297366203118416,0.8593257479983144,0.8482954066582385,0.8329593341761483,0.8130720606826801,1.0,0.9979245680573114,0.9882985672144964,0.956527602191319,0.8469300463548252,0.8240307627475769,0.7880499367888748,0.8747050147492625,0.9162178676780447,0.9177770754319426,0.8471481247366203,0.8517414664981037,0.1480038264355627
above_quantile_mean_0.5,0.9945575221238938,0.853066793088917,0.8741887905604719,0.8655067425200168,0.8534471133586178,0.833610408765276,0.9979245680573114,1.0,0.9952781289506953,0.9679034976822587,0.8649273072060683,0.8340202275600506,0.8042077538980194,0.8883617783396545,0.9189496418036242,0.9209186683522966,0.8676843657817109,0.8711061946902655,0.1562148022805696
above_quantile_mean_0.7,0.9817973029919933,0.8884070796460177,0.8986451748841129,0.8927296670880742,0.8855056890012643,0.8657090181205226,0.9882985672144964,0.9952781289506953,1.0,0.9828529287821324,0.8936472819216182,0.8458354403708386,0.8278866413822166,0.9051664559629161,0.9181742520016857,0.920874420564686,0.8997029077117573,0.9016666666666666,0.17903251983969845
above_quantile_mean_0.9,0.9470501474926254,0.9377865571007163,0.954217235566793,0.9524610198061525,0.9412420986093553,0.9225579435313949,0.956527602191319,0.9679034976822587,0.9828529287821324,1.0,0.9491424357353561,0.868941213653603,0.867937210282343,0.9225547829751369,0.904720817530552,0.908046776232617,0.952917193426043,0.9553150021070375,0.22852520666170437
above_quantile_mean_fg_ratio,0.8335840707964601,0.9422566371681416,0.9735967130214918,0.9822513695743784,0.9691297935103245,0.9609270965023178,0.8469300463548252,0.8649273072060683,0.8936472819216182,0.9491424357353561,1.0,0.8346165191740413,0.866547619047619,0.885877581120944,0.8075136957437843,0.8128581963758955,0.9792730720606827,0.9919258322798146,0.344464585884529
patch_aggregation_10,0.8148714707121787,0.8151243152128108,0.845566793088917,0.8626032448377581,0.8467572692793932,0.8225705857564265,0.8240307627475769,0.8340202275600506,0.8458354403708386,0.868941213653603,0.8346165191740413,1.0,0.9106394858828487,0.8846323219553308,0.7855962916139907,0.8076011378002529,0.8591908975979773,0.8502054361567636,0.20135154112061135
patch_aggregation_20,0.7753139485882848,0.8415497260851243,0.8608733670459334,0.8889633375474083,0.873823219553308,0.8486799410029499,0.7880499367888748,0.8042077538980194,0.8278866413822166,0.867937210282343,0.866547619047619,0.9106394858828487,1.0,0.9091603455541508,0.7476337968815845,0.7673609355246523,0.8985514117151285,0.8858091024020227,0.26980135803693955
