,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,-0.19457013574660634,-0.1975867269984917,0.012066365007541479,-0.031674208144796386,0.04675716440422323,0.9939668174962292,0.9939668174962292,0.9849170437405731,0.9366515837104074,-0.61236802413273,0.526395173453997,0.7013574660633484,0.7541478129713425,0.808446455505279,0.8024132730015083,-0.5716440422322775,-0.5897435897435898,-0.29846153846153844
above_threshold_mean_0.3,-0.19457013574660634,1.0,0.9064856711915535,0.4193061840120664,0.1583710407239819,0.11613876319758673,-0.19457013574660634,-0.19457013574660634,-0.19457013574660634,-0.17345399698340877,0.44645550527903477,0.11312217194570136,-0.06485671191553545,-0.16591251885369532,-0.2171945701357466,-0.22926093514328807,0.42081447963800905,0.4389140271493213,0.15692307692307692
above_threshold_mean_0.5,-0.1975867269984917,0.9064856711915535,1.0,0.47360482654600305,0.17043740573152338,0.12217194570135746,-0.1975867269984917,-0.1975867269984917,-0.20060331825037708,-0.19155354449472095,0.46153846153846156,0.09502262443438914,-0.058823529411764705,-0.16289592760180996,-0.20211161387631976,-0.21116138763197587,0.42986425339366513,0.4539969834087481,0.19384615384615383
above_threshold_mean_0.7,0.012066365007541479,0.4193061840120664,0.47360482654600305,1.0,0.21116138763197587,0.13574660633484162,0.006033182503770739,0.006033182503770739,0.0,-0.00904977375565611,0.26998491704374056,0.22926093514328807,0.04524886877828055,-0.03770739064856712,-0.04675716440422323,-0.0497737556561086,0.24132730015082957,0.27149321266968324,-0.04
above_threshold_mean_0.9,-0.031674208144796386,0.1583710407239819,0.17043740573152338,0.21116138763197587,1.0,0.5535444947209653,-0.03469079939668175,-0.03469079939668175,-0.04072398190045249,-0.04374057315233786,0.138763197586727,0.04675716440422323,0.03469079939668175,-0.024132730015082957,-0.00904977375565611,-0.024132730015082957,0.11312217194570136,0.13725490196078433,-0.015384615384615385
above_threshold_mean_0.95,0.04675716440422323,0.11613876319758673,0.12217194570135746,0.13574660633484162,0.5535444947209653,1.0,0.04072398190045249,0.04072398190045249,0.03469079939668175,0.031674208144796386,0.08446455505279035,0.07088989441930618,0.11312217194570136,0.05731523378582202,0.06033182503770739,0.042232277526395176,0.0799396681749623,0.09502262443438914,-0.05230769230769231
above_quantile_mean_0.3,0.9939668174962292,-0.19457013574660634,-0.1975867269984917,0.006033182503770739,-0.03469079939668175,0.04072398190045249,1.0,1.0,0.9909502262443439,0.9396681749622926,-0.6184012066365008,0.5233785822021116,0.6983408748114631,0.7571644042232277,0.808446455505279,0.8054298642533937,-0.5776772247360482,-0.5957767722473606,-0.29846153846153844
above_quantile_mean_0.5,0.9939668174962292,-0.19457013574660634,-0.1975867269984917,0.006033182503770739,-0.03469079939668175,0.04072398190045249,1.0,1.0,0.9909502262443439,0.9396681749622926,-0.6184012066365008,0.5233785822021116,0.6983408748114631,0.7571644042232277,0.808446455505279,0.8054298642533937,-0.5776772247360482,-0.5957767722473606,-0.29846153846153844
above_quantile_mean_0.7,0.9849170437405731,-0.19457013574660634,-0.20060331825037708,0.0,-0.04072398190045249,0.03469079939668175,0.9909502262443439,0.9909502262443439,1.0,0.9487179487179487,-0.6244343891402715,0.5203619909502263,0.6892911010558069,0.7571644042232277,0.808446455505279,0.8054298642533937,-0.5776772247360482,-0.5987933634992458,-0.2923076923076923
above_quantile_mean_0.9,0.9366515837104074,-0.17345399698340877,-0.19155354449472095,-0.00904977375565611,-0.04374057315233786,0.031674208144796386,0.9396681749622926,0.9396681749622926,0.9487179487179487,1.0,-0.6214177978883861,0.5354449472096531,0.6953242835595778,0.7390648567119156,0.7843137254901962,0.7692307692307693,-0.5776772247360482,-0.5987933634992458,-0.29846153846153844
