,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.23428571428571426,0.16081632653061226,0.04163265306122449,-0.0563265306122449,-0.044897959183673466,0.9722448979591838,0.9477551020408163,0.8938775510204081,0.7583673469387756,0.43020408163265306,0.36326530612244895,0.36,0.3551020408163265,0.3436734693877551,0.3648979591836735,0.4595918367346939,0.4595918367346939,0.08666666666666664
above_threshold_mean_0.3,0.23428571428571426,1.0,0.6522448979591837,0.2848979591836735,0.004081632653061224,-0.06285714285714286,0.22612244897959186,0.22448979591836735,0.2359183673469388,0.2440816326530612,0.4089795918367347,0.41714285714285715,0.41714285714285715,0.44816326530612244,0.38448979591836735,0.33387755102040817,0.38285714285714284,0.38285714285714284,0.17333333333333328
above_threshold_mean_0.5,0.16081632653061226,0.6522448979591837,1.0,0.5085714285714286,0.022040816326530613,-0.11346938775510204,0.1461224489795918,0.14122448979591837,0.15918367346938775,0.12489795918367345,0.3355102040816326,0.3795918367346939,0.30775510204081635,0.2571428571428571,0.20979591836734693,0.17877551020408164,0.33224489795918366,0.33224489795918366,0.10666666666666665
above_threshold_mean_0.7,0.04163265306122449,0.2848979591836735,0.5085714285714286,1.0,0.19673469387755102,0.04163265306122449,0.020408163265306124,0.018775510204081632,0.007346938775510204,-0.06285714285714286,0.18693877551020407,0.23755102040816328,0.12653061224489798,0.15755102040816327,0.06448979591836734,0.04979591836734694,0.18693877551020407,0.18693877551020407,0.10666666666666665
above_threshold_mean_0.9,-0.0563265306122449,0.004081632653061224,0.022040816326530613,0.19673469387755102,1.0,0.33877551020408164,-0.05795918367346938,-0.059591836734693884,-0.07102040816326531,-0.10530612244897959,-0.1853061224489796,-0.07591836734693877,-0.030204081632653063,-0.015510204081632652,-0.010612244897959184,-0.061224489795918366,-0.17224489795918366,-0.17224489795918366,0.10666666666666665
above_threshold_mean_0.95,-0.044897959183673466,-0.06285714285714286,-0.11346938775510204,0.04163265306122449,0.33877551020408164,1.0,-0.03346938775510204,-0.02857142857142857,-0.020408163265306124,-0.015510204081632652,-0.17714285714285716,-0.038367346938775505,0.013877551020408163,0.015510204081632652,-0.04163265306122449,0.008979591836734694,-0.17061224489795918,-0.17061224489795918,-0.05333333333333332
above_quantile_mean_0.3,0.9722448979591838,0.22612244897959186,0.1461224489795918,0.020408163265306124,-0.05795918367346938,-0.03346938775510204,1.0,0.9755102040816327,0.9216326530612245,0.7828571428571428,0.41551020408163264,0.35836734693877553,0.34857142857142853,0.356734693877551,0.3420408163265306,0.36979591836734693,0.46122448979591835,0.46122448979591835,0.08666666666666664
above_quantile_mean_0.5,0.9477551020408163,0.22448979591836735,0.14122448979591837,0.018775510204081632,-0.059591836734693884,-0.02857142857142857,0.9755102040816327,1.0,0.9461224489795919,0.8008163265306122,0.4106122448979592,0.36653061224489797,0.34040816326530615,0.35836734693877553,0.3469387755102041,0.38448979591836735,0.4563265306122449,0.4563265306122449,0.08666666666666664
above_quantile_mean_0.7,0.8938775510204081,0.2359183673469388,0.15918367346938775,0.007346938775510204,-0.07102040816326531,-0.020408163265306124,0.9216326530612245,0.9461224489795919,1.0,0.8481632653061225,0.41551020408163264,0.3551020408163265,0.33877551020408164,0.36653061224489797,0.3551020408163265,0.3893877551020408,0.4546938775510204,0.4546938775510204,0.07999999999999997
above_quantile_mean_0.9,0.7583673469387756,0.2440816326530612,0.12489795918367345,-0.06285714285714286,-0.10530612244897959,-0.015510204081632652,0.7828571428571428,0.8008163265306122,0.8481632653061225,1.0,0.3812244897959184,0.3371428571428572,0.3502040816326531,0.3942857142857143,0.38612244897959186,0.4204081632653061,0.4138775510204082,0.4138775510204082,0.11333333333333331
