,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.32344083116984795,,,,,0.999518946086477,0.9948324517910779,0.9696661169212949,0.9027683538262068,0.9700587052037041,0.6787761801618805,0.7104535251785091,0.7716328338700612,0.8212798870531576,0.8450440706588406,0.7113114539584839,0.91346764482559,-0.4887975799449103
above_threshold_mean_0.3,0.32344083116984795,1.0,,,,,0.3256730807162658,0.3349859898021574,0.360815381712236,0.411394414971317,0.3422087376552894,0.5603626260131214,0.5135651498279801,0.4306970248877618,0.3767034095506466,0.3621399064154251,0.44639605651856984,0.3337940431052792,-0.2580826704485349
above_threshold_mean_0.5,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,0.999518946086477,0.3256730807162658,,,,,1.0,0.9970272116947106,0.9737007667283394,0.9078431396596828,0.9718138543677473,0.6826421775020712,0.7141411739923498,0.7764906164170321,0.8273109155680445,0.8510985009700199,0.7140721688464735,0.9158492420067511,-0.49358279593224513
above_quantile_mean_0.5,0.9948324517910779,0.3349859898021574,,,,,0.9970272116947106,1.0,0.9865280209073389,0.9264984479812866,0.975656292000568,0.6983715084336263,0.7294875151073483,0.7949336757137268,0.8487820849367474,0.8717826905794844,0.7277846229851632,0.9263159174172084,-0.5168073240575856
above_quantile_mean_0.7,0.9696661169212949,0.360815381712236,,,,,0.9737007667283394,0.9865280209073389,1.0,0.9650862637521722,0.967856930239405,0.7368979156369695,0.7665984653702986,0.834390733728751,0.8877485647065325,0.9037514985767539,0.761882172521642,0.9306825138863498,-0.5669618010939075
above_quantile_mean_0.9,0.9027683538262068,0.411394414971317,,,,,0.9078431396596828,0.9264984479812866,0.9650862637521722,1.0,0.9195275084683738,0.8125933039965575,0.8424739146432202,0.8982865749235192,0.9090216800670795,0.9049117977826417,0.8224336209387377,0.891757728381086,-0.5940718882184739
above_quantile_mean_fg_ratio,0.9700587052037041,0.3422087376552894,,,,,0.9718138543677473,0.975656292000568,0.967856930239405,0.9195275084683738,1.0,0.7025894457301177,0.7243858453098481,0.7770547958844928,0.8327789541795997,0.8544496795654976,0.7584977324778455,0.9465185143357274,-0.5389727299499032
patch_aggregation_10,0.6787761801618805,0.5603626260131214,,,,,0.6826421775020712,0.6983715084336263,0.7368979156369695,0.8125933039965575,0.7025894457301177,1.0,0.9449866617837608,0.8403354508264576,0.7363912999664305,0.7144747552609905,0.7759300727228009,0.6945029266403574,-0.5053246126422701
patch_aggregation_20,0.7104535251785091,0.5135651498279801,,,,,0.7141411739923498,0.7294875151073483,0.7665984653702986,0.8424739146432202,0.7243858453098481,0.9449866617837608,1.0,0.9089470076370527,0.7860767100270692,0.7584909796392888,0.7713181015010045,0.7110050355404789,-0.5052983230453798
patch_aggregation_40,0.7716328338700612,0.4306970248877618,,,,,0.7764906164170321,0.7949336757137268,0.834390733728751,0.8982865749235192,0.7770547958844928,0.8403354508264576,0.9089470076370527,1.0,0.9137038841100982,0.8787263543016838,0.7621987516230235,0.7719064390070158,-0.5160802609177281
patch_aggregation_80,0.8212798870531576,0.3767034095506466,,,,,0.8273109155680445,0.8487820849367474,0.8877485647065325,0.9090216800670795,0.8327789541795997,0.7363912999664305,0.7860767100270692,0.9137038841100982,1.0,0.9849631717247986,0.7228424509921244,0.8346766865887307,-0.5274889388239394
patch_aggregation_100,0.8450440706588406,0.3621399064154251,,,,,0.8510985009700199,0.8717826905794844,0.9037514985767539,0.9049117977826417,0.8544496795654976,0.7144747552609905,0.7584909796392888,0.8787263543016838,0.9849631717247986,1.0,0.707434470787721,0.8587813211511665,-0.5210844898035778
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.7113114539584839,0.44639605651856984,,,,,0.7140721688464735,0.7277846229851632,0.761882172521642,0.8224336209387377,0.7584977324778455,0.7759300727228009,0.7713181015010045,0.7621987516230235,0.7228424509921244,0.707434470787721,1.0,0.7441022070279583,-0.5200869317951269
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.91346764482559,0.3337940431052792,,,,,0.9158492420067511,0.9263159174172084,0.9306825138863498,0.891757728381086,0.9465185143357274,0.6945029266403574,0.7110050355404789,0.7719064390070158,0.8346766865887307,0.8587813211511665,0.7441022070279583,1.0,-0.549193410174021
gmm_normalized_score,-0.4887975799449103,-0.2580826704485349,,,,,-0.49358279593224513,-0.5168073240575856,-0.5669618010939075,-0.5940718882184739,-0.5389727299499032,-0.5053246126422701,-0.5052983230453798,-0.5160802609177281,-0.5274889388239394,-0.5210844898035778,-0.5200869317951269,-0.549193410174021,1.0
