,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.4448979591836735,-0.02857142857142857,-0.06938775510204082,-0.2636734693877551,-0.2146938775510204,0.8971428571428571,0.8236734693877551,0.8138775510204082,0.6538775510204081,0.5722448979591837,0.20326530612244897,0.3126530612244898,0.5004081632653061,0.5836734693877551,0.5755102040816327,0.29306122448979594,0.5265306122448979,0.3436734693877551
above_threshold_mean_0.3,0.4448979591836735,1.0,-0.038367346938775505,-0.04653061224489796,-0.21142857142857144,-0.15591836734693879,0.5216326530612244,0.5951020408163266,0.5918367346938775,0.4971428571428571,0.44816326530612244,0.17061224489795918,0.23755102040816328,0.5591836734693878,0.5477551020408163,0.5461224489795918,0.3648979591836735,0.43510204081632653,0.36979591836734693
above_threshold_mean_0.5,-0.02857142857142857,-0.038367346938775505,1.0,0.5575510204081633,0.2457142857142857,0.1836734693877551,-0.0563265306122449,-0.06775510204081632,-0.022040816326530613,0.26857142857142857,0.23265306122448978,0.14448979591836733,0.28653061224489795,-0.018775510204081632,-0.13795918367346938,-0.11020408163265306,0.1461224489795918,0.22612244897959186,0.007346938775510204
above_threshold_mean_0.7,-0.06938775510204082,-0.04653061224489796,0.5575510204081633,1.0,0.33877551020408164,0.2636734693877551,-0.06448979591836734,-0.059591836734693884,-0.030204081632653063,0.1853061224489796,0.1657142857142857,0.22122448979591836,0.2914285714285714,-0.0563265306122449,-0.20489795918367348,-0.17061224489795918,0.12489795918367345,0.09061224489795917,0.10040816326530612
above_threshold_mean_0.9,-0.2636734693877551,-0.21142857142857144,0.2457142857142857,0.33877551020408164,1.0,0.843265306122449,-0.2751020408163265,-0.28653061224489795,-0.26040816326530614,-0.1363265306122449,-0.1657142857142857,0.2653061224489796,0.2179591836734694,-0.283265306122449,-0.36,-0.33877551020408164,0.008979591836734694,-0.12326530612244897,-0.23428571428571426
above_threshold_mean_0.95,-0.2146938775510204,-0.15591836734693879,0.1836734693877551,0.2636734693877551,0.843265306122449,1.0,-0.22285714285714286,-0.22448979591836735,-0.21142857142857144,-0.12000000000000001,-0.12326530612244897,0.30775510204081635,0.22122448979591836,-0.25387755102040815,-0.29469387755102044,-0.2963265306122449,0.012244897959183673,-0.06775510204081632,-0.1951020408163265
above_quantile_mean_0.3,0.8971428571428571,0.5216326530612244,-0.0563265306122449,-0.06448979591836734,-0.2751020408163265,-0.22285714285714286,1.0,0.9232653061224491,0.8873469387755102,0.6653061224489796,0.5836734693877551,0.22775510204081634,0.3142857142857143,0.5412244897959184,0.6016326530612245,0.603265306122449,0.31755102040816324,0.5412244897959184,0.39755102040816326
above_quantile_mean_0.5,0.8236734693877551,0.5951020408163266,-0.06775510204081632,-0.059591836734693884,-0.28653061224489795,-0.22448979591836735,0.9232653061224491,1.0,0.9314285714285715,0.6571428571428571,0.5983673469387755,0.21632653061224488,0.3126530612244898,0.5853061224489795,0.6293877551020408,0.6310204081632653,0.34530612244897957,0.5395918367346939,0.4187755102040816
above_quantile_mean_0.7,0.8138775510204082,0.5918367346938775,-0.022040816326530613,-0.030204081632653063,-0.26040816326530614,-0.21142857142857144,0.8873469387755102,0.9314285714285715,1.0,0.6995918367346938,0.6114285714285714,0.21959183673469387,0.3355102040816326,0.5885714285714286,0.6195918367346939,0.6146938775510205,0.3616326530612245,0.5591836734693878,0.4057142857142857
above_quantile_mean_0.9,0.6538775510204081,0.4971428571428571,0.26857142857142857,0.1853061224489796,-0.1363265306122449,-0.12000000000000001,0.6653061224489796,0.6571428571428571,0.6995918367346938,1.0,0.7289795918367348,0.30448979591836733,0.4106122448979592,0.5004081632653061,0.48244897959183675,0.5265306122448979,0.3648979591836735,0.6669387755102041,0.42857142857142855
above_quantile_mean_fg_ratio,0.5722448979591837,0.44816326530612244,0.23265306122448978,0.1657142857142857,-0.1657142857142857,-0.12326530612244897,0.5836734693877551,0.5983673469387755,0.6114285714285714,0.7289795918367348,1.0,0.24897959183673468,0.34530612244897957,0.4253061224489796,0.4693877551020408,0.48081632653061224,0.31918367346938775,0.7910204081632654,0.46122448979591835
patch_aggregation_10,0.20326530612244897,0.17061224489795918,0.14448979591836733,0.22122448979591836,0.2653061224489796,0.30775510204081635,0.22775510204081634,0.21632653061224488,0.21959183673469387,0.30448979591836733,0.24897959183673468,1.0,0.5412244897959184,0.19020408163265307,0.12979591836734694,0.16408163265306122,0.07755102040816327,0.2522448979591837,0.2
