,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.43939648389354125,0.442681216450047,0.4652263845581929,0.49249994113308543,0.510079513373864,0.9999107620355163,0.9994159152278984,0.9969661861922892,0.9805728636316707,0.11483516393993298,0.7095358485321466,0.7446178607252318,0.7948655502516297,0.8426393614752359,0.8598588371735456,0.13304749850699868,0.07272033424356834,-0.4774060877146431
above_threshold_mean_0.3,0.43939648389354125,1.0,0.9475665120614145,0.7722779140806469,0.671122102868554,0.6538165511884806,0.4431684575223396,0.450509689920984,0.46789684615572147,0.5272512436203738,0.575698568777988,0.823985851572792,0.813547394105401,0.7628539584396864,0.7003651873561137,0.6773504982735513,0.5278528802046092,0.5095308251221312,-0.5763314506652515
above_threshold_mean_0.5,0.442681216450047,0.9475665120614145,1.0,0.8551747292668654,0.7044278909088617,0.680476910089872,0.4452567851516496,0.45035025778245075,0.4624427556727093,0.5076141616452364,0.6107047648351084,0.8186359502103231,0.7960955376080086,0.7271238261072247,0.6542228284063105,0.6317083798195817,0.5427925360438348,0.5226249969940816,-0.5909485489356936
above_threshold_mean_0.7,0.4652263845581929,0.7722779140806469,0.8551747292668654,1.0,0.7877620606930429,0.7218250305600894,0.467238630562523,0.47160806966033914,0.4818861051012642,0.5169373213974668,0.4983160346219888,0.7987100965328268,0.7390568102811762,0.6540450603829664,0.592532498095784,0.5773438651483719,0.45718540678397335,0.3761075930496028,-0.6697174514342424
above_threshold_mean_0.9,0.49249994113308543,0.671122102868554,0.7044278909088617,0.7877620606930429,1.0,0.8997309780602103,0.49476745743168316,0.4996588599515416,0.5109556668162335,0.5431940768336881,0.34822024172501626,0.762531226154811,0.6824881248447109,0.6270694290195488,0.5931136424895811,0.5848689211734568,0.3693069789535483,0.24384258198529482,-0.7373177977153068
above_threshold_mean_0.95,0.510079513373864,0.6538165511884806,0.680476910089872,0.7218250305600894,0.8997309780602103,1.0,0.5123390513204036,0.5172811607900096,0.528481809473276,0.5596448832530365,0.3179791483729813,0.7418720794893288,0.6657307687534092,0.6196994815077153,0.5894573124499004,0.5832344442889855,0.34761402796911556,0.21826744784987853,-0.759793738340365
above_quantile_mean_0.3,0.9999107620355163,0.4431684575223396,0.4452567851516496,0.467238630562523,0.49476745743168316,0.5123390513204036,1.0,0.9997543525571421,0.9977857623002812,0.9824727643896692,0.1147393190748471,0.7127086407886527,0.7477908810868142,0.7982230370159685,0.8459931849806711,0.8631289868490363,0.1331084833431443,0.07218646022052291,-0.4788503089344604
above_quantile_mean_0.5,0.9994159152278984,0.450509689920984,0.45035025778245075,0.47160806966033914,0.4996588599515416,0.5172811607900096,0.9997543525571421,1.0,0.9989567342782786,0.985861099650038,0.1140013747132597,0.7186393510475753,0.753603354165663,0.8042534237621511,0.851937706458855,0.868910893847664,0.13293325991905802,0.07066465630018247,-0.48377620257003145
above_quantile_mean_0.7,0.9969661861922892,0.46789684615572147,0.4624427556727093,0.4818861051012642,0.5109556668162335,0.528481809473276,0.9977857623002812,0.9989567342782786,1.0,0.9920728136386415,0.11210746986012325,0.7316931528341486,0.7660184671697325,0.8165372297083834,0.863771480098348,0.8803751291169776,0.13247531405436921,0.06672670108359703,-0.5017379932527197
above_quantile_mean_0.9,0.9805728636316707,0.5272512436203738,0.5076141616452364,0.5169373213974668,0.5431940768336881,0.5596448832530365,0.9824727643896692,0.985861099650038,0.9920728136386415,1.0,0.11555714637725419,0.76840641231611,0.8009699082154053,0.8488951160367807,0.8924093908252988,0.9072861676484327,0.138575308028347,0.06482859220126355,-0.5392498388992077
above_quantile_mean_fg_ratio,0.11483516393993298,0.575698568777988,0.6107047648351084,0.4983160346219888,0.34822024172501626,0.3179791483729813,0.1147393190748471,0.1140013747132597,0.11210746986012325,0.11555714637725419,1.0,0.4292706361910319,0.38900608481153115,0.30254846866273455,0.2334984415806878,0.21273970652761237,0.8102474233587257,0.8909438189904322,-0.12006178689208143
patch_aggregation_10,0.7095358485321466,0.823985851572792,0.8186359502103231,0.7987100965328268,0.762531226154811,0.7418720794893288,0.7127086407886527,0.7186393510475753,0.7316931528341486,0.76840641231611,0.4292706361910319,1.0,0.9544678045163393,0.8907484409968475,0.8493318150587043,0.8378546565506048,0.43085725887864174,0.3385655107472703,-0.575472878207801
patch_aggregation_20,0.7446178607252318,0.813547394105401,0.7960955376080086,0.7390568102811762,0.6824881248447109,0.6657307687534092,0.7477908810868142,0.753603354165663,0.7660184671697325,0.8009699082154053,0.38900608481153115,0.9544678045163393,1.0,0.9522856753216431,0.9088994245071857,0.8960538147668383,0.39158517584809216,0.31954196343890406,-0.4504188620598158
patch_aggregation_40,0.7948655502516297,0.7628539584396864,0.7271238261072247,0.6540450603829664,0.6270694290195488,0.6196994815077153,0.7982230370159685,0.8042534237621511,0.8165372297083834,0.8488951160367807,0.30254846866273455,0.8907484409968475,0.9522856753216431,1.0,0.9686188568926863,0.9562244036912398,0.315335188694473,0.25178959248791977,-0.3970338501194041
patch_aggregation_80,0.8426393614752359,0.7003651873561137,0.6542228284063105,0.592532498095784,0.5931136424895811,0.5894573124499004,0.8459931849806711,0.851937706458855,0.863771480098348,0.8924093908252988,0.2334984415806878,0.8493318150587043,0.9088994245071857,0.9686188568926863,1.0,0.9956540687672718,0.2574752182694336,0.18931228762221144,-0.39630794890261933
patch_aggregation_100,0.8598588371735456,0.6773504982735513,0.6317083798195817,0.5773438651483719,0.5848689211734568,0.5832344442889855,0.8631289868490363,0.868910893847664,0.8803751291169776,0.9072861676484327,0.21273970652761237,0.8378546565506048,0.8960538147668383,0.9562244036912398,0.9956540687672718,1.0,0.23947170957832856,0.17014374580987598,-0.4105018763504037
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.13304749850699868,0.5278528802046092,0.5427925360438348,0.45718540678397335,0.3693069789535483,0.34761402796911556,0.1331084833431443,0.13293325991905802,0.13247531405436921,0.138575308028347,0.8102474233587257,0.43085725887864174,0.39158517584809216,0.315335188694473,0.2574752182694336,0.23947170957832856,1.0,0.8678388211000461,-0.15049294553587841
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.07272033424356834,0.5095308251221312,0.5226249969940816,0.3761075930496028,0.24384258198529482,0.21826744784987853,0.07218646022052291,0.07066465630018247,0.06672670108359703,0.06482859220126355,0.8909438189904322,0.3385655107472703,0.31954196343890406,0.25178959248791977,0.18931228762221144,0.17014374580987598,0.8678388211000461,1.0,-0.055672578491238724
gmm_normalized_score,-0.4774060877146431,-0.5763314506652515,-0.5909485489356936,-0.6697174514342424,-0.7373177977153068,-0.759793738340365,-0.4788503089344604,-0.48377620257003145,-0.5017379932527197,-0.5392498388992077,-0.12006178689208143,-0.575472878207801,-0.4504188620598158,-0.3970338501194041,-0.39630794890261933,-0.4105018763504037,-0.15049294553587841,-0.055672578491238724,1.0
