,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.5110317460317461,0.13722222222222222,0.10928571428571429,0.0611904761904762,0.08150793650793652,0.8763492063492064,0.7976984126984128,0.7418253968253968,0.5877777777777778,0.5166666666666667,0.2640476190476191,0.3525396825396826,0.4834920634920635,0.5769841269841269,0.5912698412698413,0.34380952380952384,0.5415873015873016,0.3761661904741447
above_threshold_mean_0.3,0.5110317460317461,1.0,0.28984126984126984,0.326984126984127,0.2922222222222222,0.2992063492063492,0.6208730158730159,0.6980952380952381,0.7320634920634921,0.6630952380952381,0.631984126984127,0.3607936507936508,0.45087301587301587,0.594047619047619,0.6778571428571428,0.7078571428571429,0.5930952380952381,0.592936507936508,0.3917294043405926
above_threshold_mean_0.5,0.13722222222222222,0.28984126984126984,1.0,0.677936507936508,0.4676190476190476,0.426984126984127,0.18595238095238095,0.22936507936507938,0.3023809523809524,0.5105555555555555,0.48690476190476195,0.38682539682539685,0.4718253968253968,0.21976190476190477,0.1803968253968254,0.19738095238095238,0.421984126984127,0.44436507936507935,0.17939087472655627
above_threshold_mean_0.7,0.10928571428571429,0.326984126984127,0.677936507936508,1.0,0.5922222222222223,0.5220634920634921,0.18531746031746033,0.23730158730158732,0.2984126984126984,0.47865079365079366,0.47166666666666673,0.4115873015873016,0.4673809523809524,0.20103174603174603,0.17214285714285715,0.19976190476190478,0.46944444444444444,0.36753968253968256,0.13377741280946695
above_threshold_mean_0.9,0.0611904761904762,0.2922222222222222,0.4676190476190476,0.5922222222222223,1.0,0.8771428571428571,0.12452380952380954,0.1765079365079365,0.2276190476190476,0.35595238095238096,0.3523015873015873,0.47571428571428576,0.4813492063492064,0.15531746031746033,0.17023809523809524,0.1884920634920635,0.4630952380952381,0.3026190476190476,0.06647479114232795
above_threshold_mean_0.95,0.08150793650793652,0.2992063492063492,0.426984126984127,0.5220634920634921,0.8771428571428571,1.0,0.1403968253968254,0.19063492063492063,0.23746031746031748,0.3523015873015873,0.35039682539682543,0.4961904761904762,0.4854761904761905,0.17103174603174603,0.18531746031746033,0.19992063492063494,0.4515079365079365,0.31373015873015875,0.09337928319868732
above_quantile_mean_0.3,0.8763492063492064,0.6208730158730159,0.18595238095238095,0.18531746031746033,0.12452380952380954,0.1403968253968254,1.0,0.916904761904762,0.8461111111111111,0.6644444444444445,0.590952380952381,0.3096031746031746,0.4077777777777778,0.5473015873015873,0.641904761904762,0.6625396825396825,0.4257142857142857,0.6015873015873017,0.40406407916027737
above_quantile_mean_0.5,0.7976984126984128,0.6980952380952381,0.22936507936507938,0.23730158730158732,0.1765079365079365,0.19063492063492063,0.916904761904762,1.0,0.9193650793650794,0.7138888888888889,0.6424603174603175,0.33841269841269844,0.4434126984126985,0.5888095238095238,0.684047619047619,0.7102380952380952,0.4865873015873016,0.6383333333333334,0.41863389639695203
above_quantile_mean_0.7,0.7418253968253968,0.7320634920634921,0.3023809523809524,0.2984126984126984,0.2276190476190476,0.23746031746031748,0.8461111111111111,0.9193650793650794,1.0,0.7827777777777778,0.6942063492063493,0.37063492063492065,0.4853174603174603,0.6024603174603175,0.6772222222222222,0.7057936507936508,0.534047619047619,0.678968253968254,0.4173921506097354
above_quantile_mean_0.9,0.5877777777777778,0.6630952380952381,0.5105555555555555,0.47865079365079366,0.35595238095238096,0.3523015873015873,0.6644444444444445,0.7138888888888889,0.7827777777777778,1.0,0.8119047619047619,0.4540476190476191,0.5700000000000001,0.5328571428571428,0.5646031746031746,0.5957142857142858,0.5961904761904762,0.7452380952380953,0.384196146564812
above_quantile_mean_fg_ratio,0.5166666666666667,0.631984126984127,0.48690476190476195,0.47166666666666673,0.3523015873015873,0.35039682539682543,0.590952380952381,0.6424603174603175,0.6942063492063493,0.8119047619047619,1.0,0.4307142857142857,0.5295238095238095,0.47841269841269846,0.5484126984126985,0.5761904761904763,0.5785714285714286,0.8298412698412699,0.35787113587582037
patch_aggregation_10,0.2640476190476191,0.3607936507936508,0.38682539682539685,0.4115873015873016,0.47571428571428576,0.4961904761904762,0.3096031746031746,0.33841269841269844,0.37063492063492065,0.4540476190476191,0.4307142857142857,1.0,0.582936507936508,0.2942063492063492,0.2846825396825397,0.30753968253968256,0.375,0.42579365079365084,0.25803477458360674
patch_aggregation_20,0.3525396825396826,0.45087301587301587,0.4718253968253968,0.4673809523809524,0.4813492063492064,0.4854761904761905,0.4077777777777778,0.4434126984126985,0.4853174603174603,0.5700000000000001,0.5295238095238095,0.582936507936508,1.0,0.4326984126984127,0.39936507936507937,0.40142857142857147,0.4885714285714286,0.5161904761904762,0.2712800629805837
patch_aggregation_40,0.4834920634920635,0.594047619047619,0.21976190476190477,0.20103174603174603,0.15531746031746033,0.17103174603174603,0.5473015873015873,0.5888095238095238,0.6024603174603175,0.5328571428571428,0.47841269841269846,0.2942063492063492,0.4326984126984127,1.0,0.6442857142857142,0.6276190476190476,0.4292063492063492,0.47698412698412707,0.3737654819521926
patch_aggregation_80,0.5769841269841269,0.6778571428571428,0.1803968253968254,0.17214285714285715,0.17023809523809524,0.18531746031746033,0.641904761904762,0.684047619047619,0.6772222222222222,0.5646031746031746,0.5484126984126985,0.2846825396825397,0.39936507936507937,0.6442857142857142,1.0,0.8946031746031745,0.4750793650793651,0.5676190476190476,0.37111642427279723
patch_aggregation_100,0.5912698412698413,0.7078571428571429,0.19738095238095238,0.19976190476190478,0.1884920634920635,0.19992063492063494,0.6625396825396825,0.7102380952380952,0.7057936507936508,0.5957142857142858,0.5761904761904763,0.30753968253968256,0.40142857142857147,0.6276190476190476,0.8946031746031745,1.0,0.4984126984126985,0.5885714285714286,0.36358316649701666
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.34380952380952384,0.5930952380952381,0.421984126984127,0.46944444444444444,0.4630952380952381,0.4515079365079365,0.4257142857142857,0.4865873015873016,0.534047619047619,0.5961904761904762,0.5785714285714286,0.375,0.4885714285714286,0.4292063492063492,0.4750793650793651,0.4984126984126985,1.0,0.5377777777777778,0.2515776964900805
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.5415873015873016,0.592936507936508,0.44436507936507935,0.36753968253968256,0.3026190476190476,0.31373015873015875,0.6015873015873017,0.6383333333333334,0.678968253968254,0.7452380952380953,0.8298412698412699,0.42579365079365084,0.5161904761904762,0.47698412698412707,0.5676190476190476,0.5885714285714286,0.5377777777777778,1.0,0.3723581700600138
gmm_normalized_score,0.3761661904741447,0.3917294043405926,0.17939087472655627,0.13377741280946695,0.06647479114232795,0.09337928319868732,0.40406407916027737,0.41863389639695203,0.4173921506097354,0.384196146564812,0.35787113587582037,0.25803477458360674,0.2712800629805837,0.3737654819521926,0.37111642427279723,0.36358316649701666,0.2515776964900805,0.3723581700600138,1.0
