uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
Metachromadora_3,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.07251334643480294,0.6165824268169984,0.7507145419470047,0.8671368452966283,0.9630609038915987,0.9824213481739295,0.097798283597213,0.12930399053374564,0.19840780232574856,0.513181366766734,0.5580859632507575,0.9503628473076678,0.7472636358167335,0.5888459301108634,0.35836512548639093,0.29918858432148476,0.49347584801284183,0.49347584801284183,0.0558292719166925
Nygolaimus_1,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.08704541460594474,0.6571444545327749,0.7909209075267196,0.8887713738747448,0.9651006915630972,0.9831719190245165,0.11814840279874436,0.15519718978936364,0.23078045591742208,0.5185917049488358,0.7282472625370087,0.9335454721982527,0.7937807673513386,0.6395162456219049,0.35312803094480083,0.2978043770885033,0.41924656890602696,0.41924656890602696,
Metachromadora_2,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.07505173624888321,0.6197239977752287,0.761189140527248,0.8732706685069496,0.9631426185781597,0.9825044758589329,0.0999312887708132,0.13165617709991032,0.2030089549429791,0.5097674644907036,0.5711331648979302,0.9591661395957342,0.8017221808383698,0.6126089010068815,0.41009405887987255,0.3446486617170644,0.46168484636449525,0.46168484636449525,
Aphelenchoides_8,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.07128274881604252,0.6298296068347563,0.7826522829086655,0.8903138938582601,0.9668652342226818,0.983864933949118,0.09576824856070446,0.12486924284649552,0.18649395544813735,0.4293194494243763,0.8554593484693869,0.9823601326494547,0.9147634058739882,0.8280128367761235,0.5521289046222616,0.4107400223284637,0.45963848435398524,0.45963848435398524,
Eumonhystera_1,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.09889240858008128,0.6816800963637865,0.7975151563788754,0.8897260319557865,0.9654315159035904,0.983238730330708,0.13659413347102312,0.18503485461632888,0.294469795308851,0.701447771900994,0.8433043131638942,0.9659577895127548,0.9546467829360143,0.796651997271117,0.574909688897185,0.49794966635992016,0.5556303225672976,0.5556303225672976,
Trichodorus_1,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.27330075784554436,0.5991414547021233,0.744680967428983,0.8639648342786428,0.9619123134040409,0.9823577553733199,0.3755441445469173,0.4811036484968865,0.6371391810105981,0.8813256646970906,0.9452217860197987,0.981677299611775,0.9160358985209269,0.7847562310186382,0.6507606106580579,0.5818990779153503,0.5444446164125285,0.5444446164125285,
Wilsonema_1,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.12064022436400007,0.6684944057468706,0.7756396376865636,0.8754815543965723,0.964319558259926,0.9827197880774501,0.16756242533673835,0.2285178858376606,0.3667293386087325,0.7773120315939116,0.836805435416071,0.971211786403987,0.8869133766034062,0.7119606642530388,0.5236013611904979,0.4293540388965569,0.6776515479773347,0.6776515479773347,
Aphelenchoides_4,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.04232261433151858,0.6141053719943735,0.7680846344966982,0.8857191936101304,0.9662014805496268,0.9827930233710376,0.054901719944082245,0.06963594442122753,0.1009071229503205,0.23873575742143552,0.6117119302384251,0.8561947174548226,0.5208556451131097,0.2546731358791573,0.14233401697107934,0.11959296284626612,0.3420459822621171,0.3420459822621171,
Tylenchus_2,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.062430483248135445,0.6433682897149321,0.7617865928072614,0.8712809633682529,0.9618506624481266,0.9822204806884001,0.08433685706004784,0.11247230891765693,0.17663204547185338,0.4815430674495638,0.6636121452280095,0.9470159918292509,0.6961918621569093,0.5003440712197651,0.34441153079674797,0.27780392013422495,0.5308766592215213,0.5308766592215213,
Nematodes_144,joint_noise_wormbodies_fgbg_nematodes_dropout_pu_1_00,0.07892046314584629,0.6369728698914595,0.7811656993462398,0.8893819896968336,0.967115771442923,0.9834755964032865,0.10540505649270052,0.13863489721734876,0.21207937639424138,0.5138803238932689,0.781359627081183,0.9491349186977313,0.7931177248409951,0.5224106642869316,0.3039493217840872,0.28124337977660696,0.5274490876377661,0.5274490876377661,0.0141196248134789
