,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 255}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 255}",gmm_normalized_score
mean,1.0,0.537757960089849,0.4570348257351131,0.3243739940425313,0.4426590950260144,0.31581308017306736,0.9747867133478555,0.919571412657437,0.884382806020965,0.7457904748508598,0.8472619881997393,0.5621319561856991,0.6046035586257096,0.691916952882323,0.7508161753283028,0.7644330737965054,0.08202205321141874,0.5827348309641854,-0.19325675662642597
above_threshold_mean_0.3,0.537757960089849,1.0,0.9317262170131603,0.693929801720041,0.7678954136663431,0.5486012954906175,0.6294785542438929,0.6611682057054679,0.7308006532209684,0.9283170235117116,0.7366659002820923,0.8687370469987248,0.9041539922525604,0.8648351486875898,0.7463935432830391,0.725433235301157,-0.07606959634196266,-0.21406663660905165,-0.3139954463114327
above_threshold_mean_0.5,0.4570348257351131,0.9317262170131603,1.0,0.7804039269081657,0.8134651251243439,0.623605910222229,0.5371757131151255,0.5446244293158671,0.6123066187130903,0.8515773859980061,0.6609683824402658,0.8788393820480825,0.8854919005466164,0.7781703168821883,0.6281637798471651,0.6067981019023114,-0.1642968198079826,-0.21011256352468,-0.3388896179606388
above_threshold_mean_0.7,0.3243739940425313,0.693929801720041,0.7804039269081657,1.0,0.6761881545673468,0.5507489983238245,0.3895009126912791,0.4007867833180663,0.45164593909764383,0.6337523872675408,0.4756553607114457,0.7399034361595406,0.6952363173809031,0.5700488954392714,0.44907715132211984,0.4291397884194561,-0.10883900459883726,-0.15139420745045323,-0.293373557334336
above_threshold_mean_0.9,0.4426590950260144,0.7678954136663431,0.8134651251243439,0.6761881545673468,1.0,0.5062712084757927,0.5032967614642088,0.5049725100275423,0.557437845473277,0.7371996177305511,0.5844654948265035,0.8316167937359364,0.7978039854834152,0.6783231833963991,0.5550952996659956,0.5298463020011491,-0.11433812360545896,-0.12829485159242374,-0.31427398467974915
above_threshold_mean_0.95,0.31581308017306736,0.5486012954906175,0.623605910222229,0.5507489983238245,0.5062712084757927,1.0,0.3561736490684768,0.356863109780233,0.3950608298824574,0.5185593039969534,0.3959151166967573,0.5378146844177021,0.5129694396528298,0.4733017034563734,0.4021648960461423,0.3949274385143334,-0.11139201276979661,-0.059445305550024086,-0.19839461126210733
above_quantile_mean_0.3,0.9747867133478555,0.6294785542438929,0.5371757131151255,0.3895009126912791,0.5032967614642088,0.3561736490684768,1.0,0.9594628477303719,0.9288403577255596,0.8184608729731178,0.8660615304452655,0.6360292211881996,0.6815711836858043,0.7688556963647374,0.8206428695369574,0.8329919430216184,0.055976468989101136,0.46624731392711644,-0.22299571776185678
above_quantile_mean_0.5,0.919571412657437,0.6611682057054679,0.5446244293158671,0.4007867833180663,0.5049725100275423,0.356863109780233,0.9594628477303719,1.0,0.984278833081405,0.856970151799631,0.7822580461231936,0.6448373503598132,0.7053123751923223,0.827937316671085,0.8963039416502788,0.9074078226133777,0.08067084927397887,0.3574425764414085,-0.1890961361772
above_quantile_mean_0.7,0.884382806020965,0.7308006532209684,0.6123066187130903,0.45164593909764383,0.557437845473277,0.3950608298824574,0.9288403577255596,0.984278833081405,1.0,0.9088817914912016,0.7882208785732969,0.6977257254182048,0.7586803585672037,0.8770730852388966,0.9196662722538937,0.9212017070125645,0.06614665476736077,0.2459428929464474,-0.1970505206729771
above_quantile_mean_0.9,0.7457904748508598,0.9283170235117116,0.8515773859980061,0.6337523872675408,0.7371996177305511,0.5185593039969534,0.8184608729731178,0.856970151799631,0.9088817914912016,1.0,0.8058830947957387,0.8629666708389381,0.9118587089880759,0.9398188780092416,0.8740293410571586,0.8600371420200532,-0.018737505636163054,0.010983310533635018,-0.31035188113685486
above_quantile_mean_fg_ratio,0.8472619881997393,0.7366659002820923,0.6609683824402658,0.4756553607114457,0.5844654948265035,0.3959151166967573,0.8660615304452655,0.7822580461231936,0.7882208785732969,0.8058830947957387,1.0,0.7057820890766805,0.7268213568364007,0.7187332207822398,0.6777308944962114,0.6759717382892275,0.033500805167158296,0.2972839023213988,-0.2660219719612816
patch_aggregation_10,0.5621319561856991,0.8687370469987248,0.8788393820480825,0.7399034361595406,0.8316167937359364,0.5378146844177021,0.6360292211881996,0.6448373503598132,0.6977257254182048,0.8629666708389381,0.7057820890766805,1.0,0.9512248752394508,0.8080630685826158,0.6864731582984367,0.6618872834343095,-0.0320435116243071,-0.10594457149302855,-0.375539957245083
patch_aggregation_20,0.6046035586257096,0.9041539922525604,0.8854919005466164,0.6952363173809031,0.7978039854834152,0.5129694396528298,0.6815711836858043,0.7053123751923223,0.7586803585672037,0.9118587089880759,0.7268213568364007,0.9512248752394508,1.0,0.8919709799030097,0.77097412284948,0.7462251135770277,-0.05675931467673517,-0.09410005992793657,-0.3617760109582209
patch_aggregation_40,0.691916952882323,0.8648351486875898,0.7781703168821883,0.5700488954392714,0.6783231833963991,0.4733017034563734,0.7688556963647374,0.827937316671085,0.8770730852388966,0.9398188780092416,0.7187332207822398,0.8080630685826158,0.8919709799030097,1.0,0.9308168387012302,0.9048230596362282,-0.02645017486841595,-0.026305935629867102,-0.2505632435717104
patch_aggregation_80,0.7508161753283028,0.7463935432830391,0.6281637798471651,0.44907715132211984,0.5550952996659956,0.4021648960461423,0.8206428695369574,0.8963039416502788,0.9196662722538937,0.8740293410571586,0.6777308944962114,0.6864731582984367,0.77097412284948,0.9308168387012302,1.0,0.9912518085588582,0.018986304892036465,0.09477760559250299,-0.16308558262067796
