,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 255}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 255}",gmm_normalized_score
mean,1.0,0.2720752760752761,0.14414664014664014,0.17258710058710058,0.18812606870773488,0.08893030013422348,0.9405156405156405,0.8792259392259393,0.8404722964722965,0.6125451125451126,0.8055016215016215,0.37411995811995813,0.4256152136152136,0.5382637542637543,0.6605158925158925,0.6961945561945562,0.4415130455130455,0.7867397587397588,0.4886261606261606
above_threshold_mean_0.3,0.2720752760752761,1.0,0.8584590904590904,0.7102991782991783,0.6697070681887913,0.44272931270103855,0.4181972141972142,0.4663677223677224,0.5657845337845337,0.863990255990256,0.5615365655365655,0.8457707937707938,0.8564356964356964,0.7816097536097536,0.6207353847353847,0.569977481977482,-0.08702979902979903,-0.1744905064905065,-0.2270890670890671
above_threshold_mean_0.5,0.14414664014664014,0.8584590904590904,1.0,0.8176276456276457,0.697946554532994,0.45946132312935317,0.27766706566706567,0.31725584925584926,0.4072142512142512,0.7329228969228969,0.4312205032205032,0.8650706770706771,0.8382071262071262,0.6778013338013338,0.46700813900813903,0.4141490101490101,-0.15815792615792615,-0.25701880101880104,-0.32625223425223426
above_threshold_mean_0.7,0.17258710058710058,0.7102991782991783,0.8176276456276457,1.0,0.7723822393624485,0.4809614535913344,0.2898020178020178,0.32085670485670487,0.39297335697335695,0.6488730368730369,0.41654618054618053,0.8893343293343293,0.7700519300519301,0.5773836853836853,0.41514118314118315,0.3802041082041082,-0.13706944106944108,-0.18437531237531238,-0.24475649275649275
above_threshold_mean_0.9,0.18812606870773488,0.6697070681887913,0.697946554532994,0.7723822393624485,1.0,0.5826913103204296,0.31144940976175745,0.34273095988915275,0.4139122593360434,0.64069908781683,0.3952661757864175,0.7956559014429686,0.7033943408595602,0.570814027496269,0.4440398524831261,0.41166979128266773,-0.16042415889788408,-0.15815857761704868,-0.24575939329670632
above_threshold_mean_0.95,0.08893030013422348,0.44272931270103855,0.45946132312935317,0.4809614535913344,0.5826913103204296,1.0,0.1817101167392432,0.1982793205417974,0.24917694163671353,0.41078811615718624,0.2480616085769777,0.503836166577141,0.4576262231580632,0.3654240215835646,0.28763450174216765,0.2690495384185891,-0.2272737657860271,-0.18905338791178672,-0.29353020411803743
above_quantile_mean_0.3,0.9405156405156405,0.4181972141972142,0.27766706566706567,0.2898020178020178,0.31144940976175745,0.1817101167392432,1.0,0.9724715164715164,0.9510168630168631,0.7563993723993724,0.8394811074811075,0.5028398028398028,0.5634031434031435,0.6823549783549784,0.7905940425940426,0.8223392223392223,0.340004572004572,0.6248559248559249,0.4003802083802084
above_quantile_mean_0.5,0.8792259392259393,0.4663677223677224,0.31725584925584926,0.32085670485670487,0.34273095988915275,0.1982793205417974,0.9724715164715164,1.0,0.9880464880464881,0.8073256953256953,0.8014657294657295,0.5395297075297075,0.6122159042159042,0.741930201930202,0.8521645201645202,0.8823333543333544,0.30007042807042805,0.5349744669744669,0.3613027693027693
above_quantile_mean_0.7,0.8404722964722965,0.5657845337845337,0.4072142512142512,0.39297335697335695,0.4139122593360434,0.24917694163671353,0.9510168630168631,0.9880464880464881,1.0,0.8728969408969409,0.8161814401814402,0.6113833433833434,0.683949143949144,0.7997762477762478,0.8807922527922528,0.8996870156870157,0.24935805335805336,0.45118336318336316,0.2911558951558952
above_quantile_mean_0.9,0.6125451125451126,0.863990255990256,0.7329228969228969,0.6488730368730369,0.64069908781683,0.41078811615718624,0.7563993723993724,0.8073256953256953,0.8728969408969409,1.0,0.7724519084519085,0.8363469083469084,0.8882284682284682,0.9010927930927931,0.8408457608457608,0.8201994641994642,0.038197670197670196,0.13857841857841857,-0.013512433512433513
above_quantile_mean_fg_ratio,0.8055016215016215,0.5615365655365655,0.4312205032205032,0.41654618054618053,0.3952661757864175,0.2480616085769777,0.8394811074811075,0.8014657294657295,0.8161814401814402,0.7724519084519085,1.0,0.5923305043305044,0.6250494250494251,0.6625745065745066,0.6807593967593968,0.6883769683769684,0.2767003927003927,0.4933941853941854,0.2944323304323304
patch_aggregation_10,0.37411995811995813,0.8457707937707938,0.8650706770706771,0.8893343293343293,0.7956559014429686,0.503836166577141,0.5028398028398028,0.5395297075297075,0.6113833433833434,0.8363469083469084,0.5923305043305044,1.0,0.9186431106431107,0.7653341253341254,0.622955962955963,0.5894788694788695,-0.034224634224634225,-0.04540947340947341,-0.12914890514890515
